t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.67,1.346175775018832e-13,-9.28809546635323e-13,-5.391212649918931e-13,-1.609515472289491e-13,2.9243100996279026e-15,8.409505730666567e-15,2.8514517136368767e-15,6.532530592850971e-13,-3.4835459170046157e-13,-7.834957075486537e-12,-7.418171762627046e-12,2.5098867754112797e-12,-3.7533095121472515e-13,3.225520436682394e-14,-1.2515758828629542e-15
0.68,7.023448120833942e-15,1.2657829970806611e-14,-6.426790658898077e-13,-2.899056998151642e-13,-9.171701213176592e-14,-1.505611228139886e-14,1.207449803119695e-13,-4.539902796144718e-14,-2.9167831480181663e-12,-2.684855823450495e-12,6.391157121219369e-12,-6.321801169031395e-12,1.3835708972823393e-12,-1.0100512819796043e-13,3.099090266096144e-15
0.6900000000000001,-1.2509485363808998e-13,9.17626611089857e-13,1.829365245441597e-13,1.4210380376751541e-14,-4.6713108099553924e-14,-1.367703422305161e-14,3.0811684041849585e-14,-7.155201317511281e-13,-3.979078758110585e-13,7.2133544390439244e-12,9.043573141330648e-12,-4.5654182880992475e-12,8.772797348592307e-13,-6.846380287781756e-14,2.4490704061096158e-15
0.7000000000000001,-1.0344078160218553e-13,6.029941289668016e-13,7.502652131833286e-13,2.968778855020303e-13,7.26405901033643e-14,8.60847715810839e-15,-1.2532258352815698e-13,-1.3916047269602397e-13,2.936814765713055e-12,4.638877735445909e-12,-3.753025539269487e-12,4.908595523046757e-12,-1.0736704833037326e-12,7.52015840549923e-14,-2.2088925198497644e-15
0.71,4.003323687091706e-14,-4.897096793289764e-13,2.3815253561527625e-13,1.369279513450776e-13,8.237436747255897e-14,1.5705474843818318e-14,-6.941393667541165e-14,7.311175794009854e-13,1.180967805914767e-12,-6.049716561311747e-12,-9.899847712706734e-12,6.1802803475482886e-12,-1.2656584290273061e-12,9.449496171437186e-14,-3.0685293173592088e-15
0.72,1.300077734811729e-13,-9.196525851506814e-13,-6.208360580728205e-13,-2.27373018145665e-13,-3.440237867800497e-14,-1.345488119790933e-15,1.1888472655320961e-13,3.412606636621525e-13,-2.7459278272956404e-12,-6.297151378630277e-12,9.280937631373117e-13,-2.954358430801423e-12,6.1930273870291e-13,-4.0646041491333024e-14,8.543174306006873e-16
0.73,6.671045822952831e-14,-1.4387109396624825e-13,-5.890982824165517e-13,-2.499806595447976e-13,-1.0140506327433602e-13,-1.3704383222852556e-14,1.099883395081977e-13,-6.926369878037034e-13,-1.9429146469853234e-12,4.4218170113961494e-12,9.95235506149033e-12,-7.1701962536850974e-12,1.4859408327275517e-12,-1.0774870308049439e-13,3.4486709278233607e-15
0.74,-7.265770016889883e-14,8.03807866621431e-13,2.924391414790839e-13,9.765051180860018e-14,-1.1526044875476149e-14,-5.017362393611169e-15,-9.956673072825106e-14,-5.466708899795614e-13,2.3412533847397277e-12,7.527574375464086e-12,1.8547050830916567e-12,6.597642354319588e-13,-8.510634688305152e-14,2.0677090682014176e-15,2.1389275984065592e-16
0.75,-1.1547016733623808e-13,6.888586584290722e-13,7.593023093415384e-13,2.995867104198767e-13,9.744285321125132e-14,8.375211060698134e-15,-1.4886706369574357e-13,5.953188991574508e-13,2.625257616275991e-12,-2.4421185898710653e-12,-9.228670596001052e-12,7.417769381319519e-12,-1.5081473735329733e-12,1.0732004342281151e-13,-3.0265435882297076e-15
0.76,-2.6744963665600863e-14,-3.22175310518355e-13,1.39011333910935e-13,5.593889609335767e-14,5.838138674753302e-14,7.977261429550908e-15,6.686071509810765e-14,7.396697458087603e-13,-1.737986355309848e-12,-8.231303523986364e-12,-4.383296107806842e-12,1.732629475005923e-12,-4.5418332181128285e-13,3.5742445786933474e-14,-1.3953614197252662e-15
0.77,8.31880747555365e-14,-8.984988791936425e-13,-6.83282145870056e-13,-2.6830853484078807e-13,-7.1077414516129e-14,-1.2166306915910308e-15,1.8133872902630424e-13,-4.386896052042781e-13,-3.170153098093053e-12,2.5420578863471e-13,7.817609251191838e-12,-6.88442016474845e-12,1.3328476302786225e-12,-9.360645803401998e-14,2.690976239581866e-15
0.78,9.167020847923243e-14,-2.9574211596371594e-13,-5.277232169591424e-13,-1.9263015255165453e-13,-9.307090281839361e-14,-6.445751322015775e-15,-2.1066000777548305e-14,-9.027426768897125e-13,9.664253379222491e-13,8.346359675170511e-12,6.470336466862358e-12,-3.965424404041729e-12,9.232972391737086e-13,-6.853379490431508e-14,2.079425227927839e-15
0.79,-7.079304861507679e-15,6.802597696839267e-13,3.8893724802228566e-13,1.6766979921449196e-13,2.9238865831542754e-14,-4.789469873218294e-15,-2.0308917985907907e-13,2.2772419122933305e-13,3.5281674432593828e-12,1.9834482296063154e-12,-5.852926548640964e-12,5.61733439033733e-12,-9.881278805715273e-13,6.86313324422573e-14,-1.8780550031793908e-15
0.8,-8.211951897565267e-14,7.624826470079352e-13,7.450799010969358e-13,2.7653802912950415e-13,1.0714575114732089e-13,6.753630857683768e-16,-3.486565149004445e-14,1.0192286603464065e-12,-7.225848337646251e-14,-7.856261092522264e-12,-7.97457010094562e-12,5.795452781413336e-12,-1.2606738434206219e-12,9.225174064323577e-14,-2.8135995052899765e-15
0.81,-6.0371859963472e-14,-1.479129454551656e-13,3.599549857399159e-14,-2.4983501053545132e-14,2.0868709863473833e-14,7.712567021665728e-15,2.1011316330473567e-13,2.892823513286208e-14,-3.659777355843365e-12,-4.1044416265257136e-12,3.5091139927645107e-12,-3.745477357625961e-12,5.267625935055295e-13,-3.516429497845558e-14,1.0456316801993326e-15
0.8200000000000001,2.5459879159344528e-14,-8.568343585102674e-13,-7.248288408823363e-13,-2.83404166291374e-13,-9.828835472293698e-14,7.737944128765467e-15,9.760355907826798e-14,-1.0743131712465277e-12,-8.872987048336341e-13,6.788052968841312e-12,8.800821826675503e-12,-7.020321884855952e-12,1.4245317097693992e-12,-1.0415434926200687e-13,2.9869769851975647e-15
0.8300000000000001,6.899926322575384e-14,-4.3987146011118666e-13,-4.482536439471066e-13,-1.1826760545289444e-13,-6.618426781016679e-14,-4.9832235777050315e-15,-1.9926531399320352e-13,-3.165673154387552e-13,3.540548700032252e-12,5.95135029311019e-12,-9.775663487249578e-13,1.4651274849375104e-12,-1.4970677150207e-14,-2.44440156050435e-15,4.0237453126368283e-17
0.84,3.2522582175086023e-14,5.43752529439355e-13,4.676189855256849e-13,2.1840167207295286e-13,6.736970736050812e-14,-1.6028858470552854e-14,-1.6191563335325038e-13,1.054972068362768e-12,1.8469392546382676e-12,-5.214234439728828e-12,-8.912796729495555e-12,7.50283400674772e-12,-1.4010023745509095e-12,1.0229578956914148e-13,-3.086703256275497e-15
0.85,-3.054145342662115e-14,8.135056010446541e-13,7.083119694614205e-13,2.261143542910994e-13,9.77586948566235e-14,-3.75732295753925e-15,1.6891705184119213e-13,6.17252864760446e-13,-3.163355773887818e-12,-7.384854792296443e-12,-1.5400184586226127e-12,9.79548019574509e-13,-4.759870544045718e-13,3.952177804857418e-14,-1.139462601964375e-15
0.86,-4.057075720298106e-14,2.47658677962094e-14,-6.277521769548419e-14,-9.660926437093584e-14,-2.194676596489406e-14,2.1032742875907312e-14,2.2248618014109392e-13,-9.533406168985535e-13,-2.7373042187409623e-12,3.245197601582043e-12,8.326197241707248e-12,-7.18546090547811e-12,1.2021468144400062e-12,-8.691585998013909e-14,2.5776025736577723e-15
0.87,-8.750812574565003e-15,-7.897927103983626e-13,-7.381673397532929e-13,-2.698475123907862e-13,-1.0683901680019758e-13,1.622226658559711e-14,-1.1910698122230556e-13,-9.096759803761678e-13,2.539075720509043e-12,8.295132376129333e-12,3.853779925386269e-12,-3.325545568089172e-12,8.830123047684491e-13,-7.067892278389554e-14,2.0688881380639956e-15
0.88,2.258181705863671e-14,-5.707213673010469e-13,-3.554491228262291e-13,-4.272705236493812e-14,-2.8030475076462613e-14,-2.0390752888260755e-14,-2.7342445798814174e-13,7.67071356520127e-13,3.49059328533588e-12,-1.020613227178252e-12,-7.1095199497515915e-12,6.098853681194699e-12,-8.650107811026403e-13,5.978293489590503e-14,-1.8641907678987324e-15
0.89,1.9057346846429457e-14,3.925086167547165e-13,5.298432049008484e-13,2.3982519529314184e-13,9.334514498166024e-14,-3.106922271539636e-14,5.119136451542383e-14,1.1698590230216355e-12,-1.6975044416986385e-12,-8.611808206653027e-12,-5.794914353061953e-12,5.317946170230181e-12,-1.1575487747148006e-12,9.16366863033119e-14,-2.5205193292764105e-15
0.9,1.019902207393536e-15,8.410701537900182e-13,6.502783270081851e-13,1.6261286344158507e-13,6.986760752196106e-14,1.1671104349891132e-14,3.08843113572526e-13,-4.996334360238448e-13,-4.045236483296317e-12,-1.2987997247246481e-12,5.3757479086149855e-12,-4.358205426592283e-12,4.418132729783718e-13,-2.501957110457101e-14,9.00355365349853e-16
0.91,-2.6515248330305496e-15,1.906383037542092e-13,-1.5713905870962108e-13,-1.5000587577640445e-13,-5.989739954026518e-14,4.463703712209721e-14,3.141497478820199e-14,-1.3738047158207145e-12,6.856251677511693e-13,8.306670455648923e-12,7.227238555881921e-12,-6.740053393877732e-12,1.274677520653189e-12,-9.897696540400042e-14,2.8700864384764713e-15
0.92,-3.405384156086877e-15,-7.039006015433294e-13,-7.26965484879917e-13,-2.333325725559568e-13,-9.566491750243739e-14,4.726999499292395e-15,-3.238573824263305e-13,1.6168131015872195e-13,4.3504018611270276e-12,3.5461892618346078e-12,-3.269941731124694e-12,2.1509020557480482e-12,6.065609711551623e-15,-1.2222333063173496e-14,2.2442984970449942e-17
0.93,-9.808343373607364e-15,-6.814377621205958e-13,-2.565554105965484e-13,2.6495949531635254e-14,1.4949630075533626e-14,-5.288499672906344e-14,-1.2391151472945783e-13,1.4986724968663045e-12,4.3527573038992795e-13,-7.397981316090152e-12,-8.058524333942607e-12,7.437587356976319e-12,-1.2313396287842726e-12,9.192145200391522e-14,-2.8644689159702807e-15
0.9400000000000001,-1.8806374372289797e-14,2.339358971836271e-13,5.683350722007242e-13,2.3753024422585103e-13,1.0045933404806764e-13,-2.7479991752173832e-14,3.1457625268788494e-13,2.291029575795557e-13,-4.371224973512885e-12,-5.558147929266618e-12,9.635625427433826e-13,2.82672736400761e-13,-4.2126311526570134e-13,4.592873526160571e-14,-1.0858013706899206e-15
0.9500000000000001,-2.8527663087710153e-15,8.404171320452666e-13,5.690508692512627e-13,9.445828179962396e-14,3.093964700325719e-14,5.179102318449841e-14,2.2004879201339284e-13,-1.5268194830187279e-12,-1.5925316756504673e-12,5.9462250526004165e-12,8.24003017240501e-12,-7.335144007491502e-12,1.0480031556112102e-12,-7.186071670443189e-14,2.6715961257486875e-15
0.96,3.3889622201186895e-14,3.50414206521819e-13,-2.4052975391053617e-13,-1.7838502010714304e-13,-8.366217942490546e-14,5.4345481429905404e-14,-2.786745884237902e-13,-6.479816039479686e-13,4.090060819731843e-12,7.1884725378983366e-12,1.3658840328039084e-12,-2.6787422818385243e-12,7.548376359460107e-13,-7.092486388232851e-14,2.1338149075369323e-15
0.97,3.9831344873873104e-14,-5.984358719831294e-13,-6.890855819437734e-13,-1.8093650357283927e-13,-6.810314980140383e-14,-3.8730811906164536e-14,-3.131814130404552e-13,1.4444109225201542e-12,2.707486504145793e-12,-4.052320185952887e-12,-7.775506767040887e-12,6.447019059287271e-12,-7.595481792892038e-13,4.2679537204728946e-14,-1.6615499937294026e-15
0.98,-6.347681847382672e-15,-7.636308069442019e-13,-1.476790728821651e-13,7.945868016833411e-14,5.03569591353472e-14,-7.931015124696718e-14,2.154158978745404e-13,1.0676890110688977e-12,-3.510252313566062e-12,-8.316838215430842e-12,-3.539918903930914e-12,4.776464593720655e-12,-9.759532083582299e-13,8.340352266786831e-14,-2.942528084257448e-15
0.99,-5.515223626645187e-14,7.429976840484138e-14,5.881109842013638e-13,2.113012896435857e-13,8.841347860538869e-14,1.3091785278475723e-14,3.9562259786002536e-13,-1.2460719949088355e-12,-3.700540047324062e-12,1.850807528747502e-12,6.712449867452399e-12,-4.8724627678658605e-12,4.1227719006190107e-13,-9.6496737737959e-15,4.53426901060594e-16
1.0,-4.59930589436202e-14,8.164836977364327e-13,4.692892023605306e-13,3.112580790440474e-14,-9.105898950449373e-15,9.619181604134282e-14,-1.2571401100561035e-13,-1.4564360019387029e-12,2.6566965756491274e-12,8.857746232050464e-12,5.398276108488061e-12,-6.350546780472697e-12,1.0700283060050431e-12,-8.228941006794936e-14,3.065442729299414e-15
