t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.24,-0.9758796439499083,0.29444433185663216,-0.3613969884342692,-0.9574727178318885,-0.9990599403490162,-0.9997105451826038,-0.9997444898311508,-0.9996849038760761,-0.9981874779092005,-0.892739303400779,0.7861493845094802,-0.8961385260744696,-0.9982218604651061,-0.9997046436448175,-0.9999596043012577
0.25,-0.9762008047431208,0.3120297619210141,-0.381227290436784,-0.954808424236185,-0.9989525610506138,-0.9998465780100702,-0.9999525753580222,-0.9999067010677908,-0.9980070095603826,-0.8842821351917812,0.7693961119288043,-0.8882031274409934,-0.9980072211662947,-0.9997504763292856,-0.9999208681193497
0.26,-0.9766384902399048,0.3293918075177994,-0.40056358399766934,-0.9524479331691045,-0.9990017424734761,-0.9998175890486597,-0.9997442907840813,-0.9997939679378111,-0.9975558075490679,-0.8754791217202269,0.7521782537320049,-0.8803570220761402,-0.9980924385125919,-0.999668844587783,-0.9996973198946474
0.27,-0.9773172245646713,0.34626196778867646,-0.4192656678900923,-0.9501083236409434,-0.9988252546655351,-0.9997186241722633,-0.9997222444074932,-0.9996670503910305,-0.9971896489982449,-0.8667043607525552,0.7345240536049745,-0.8722469985660031,-0.9977839885373742,-0.9995772910973184,-0.9997251605343204
0.28,-0.9783421080446897,0.3624136240493947,-0.437014726153079,-0.9475187343266538,-0.9985753417572729,-0.9998201712478358,-0.9999397266401964,-0.9998620697455746,-0.9970071548940965,-0.8577140903487563,0.7164606976175573,-0.8637507914390209,-0.9972160549921779,-0.9996854332922611,-0.9999474001466349
0.29,-0.9796373838424308,0.37782424837582645,-0.4537788319196172,-0.9450523059967166,-0.9985402466471617,-0.9998181465305382,-0.9997790155502548,-0.9998123895050695,-0.9964941882628854,-0.8482852966636469,0.6980064278843361,-0.8552650216366268,-0.9970246505239743,-0.9998052432461506,-0.999928383457715
0.3,-0.981028859943963,0.3925388530884512,-0.46969268054587093,-0.9428637212514697,-0.9984738145243554,-0.9997242083817712,-0.9997101526390493,-0.9996545915237464,-0.99587116587493,-0.8387876384218415,0.6791865736164168,-0.8468859194992965,-0.9969664901872317,-0.9996577993293676,-0.9997071024955113
0.31,-0.9824519349408364,0.40646426389328083,-0.4846045405535061,-0.9405597595806667,-0.998206364477286,-0.9997983339672633,-0.999921348741171,-0.9998064778775902,-0.995578805999693,-0.8292972077513624,0.660029038815492,-0.8382382486740549,-0.9964792570758054,-0.9995095202669095,-0.9997165501133418
0.32,-0.9839998833453271,0.4193752786487661,-0.4982264976823545,-0.938129519246605,-0.9980005411648937,-0.9998105758285574,-0.9998086555124663,-0.9998096131890702,-0.9950743439441727,-0.8194497306325135,0.6405528243986953,-0.8293101924895186,-0.9958945673487439,-0.9996866242071248,-0.9999345679306193
0.33,-0.9857507142082367,0.4310862955986135,-0.5105809766898061,-0.9359173579398027,-0.9979394469149752,-0.9997230200744681,-0.9997063112255119,-0.9996405604827454,-0.9942202697513407,-0.8093697970984278,0.6207840590061066,-0.8205060998831281,-0.995689254536136,-0.999841899090937,-0.9999327859279359
