t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
1.02,-0.9944587803564797,0.7584863955299397,-0.9649972852947305,-0.8576327866631096,-0.945730428500499,-0.991228572951653,-0.9984974559811335,-0.9996051748085124,-0.999693104222845,-0.999265791113377,-0.9989272946289365,-0.998502176156231,-0.9989607150769525,-0.9996750788619666
1.04,-0.9968180590732727,0.750965967185023,-0.9579455555207169,-0.8576471404114285,-0.943872341740029,-0.9906071835135173,-0.9987076794321296,-0.9991892811516112,-0.9992142879369961,-0.9995399091962676,-0.9989969100571375,-0.9986573979778437,-0.9987100961090555,-0.9989005683126866
1.06,-0.9979981114590833,0.7412113004090776,-0.950327888276399,-0.8574709583802193,-0.942476602267913,-0.9899151547839147,-0.9981605194397869,-0.9986982437623418,-0.9987215778125353,-0.9988771133841506,-0.9990803464450162,-0.9992700369437527,-0.998379230655988,-0.9983861806794068
1.08,-0.9980541072491924,0.7291174305703512,-0.9416015211226755,-0.8558185081732331,-0.940886915055188,-0.9894001194041085,-0.9980187486540814,-0.9993818387789135,-0.9994781745953109,-0.9989452038875207,-0.9989902600817524,-0.9989778617992958,-0.998519333995531,-0.9990667289335174
1.1,-0.9970385068766966,0.714758664329517,-0.9320613367103567,-0.8537271682134251,-0.9388508919722933,-0.9889122099689788,-0.9983908553052652,-0.9994783677838939,-0.9995520130545021,-0.9995555691233026,-0.9989681839728534,-0.9984847093303038,-0.999113250655169,-0.9997058763452036
1.12,-0.9949116905115205,0.6984629300457582,-0.9223450685872072,-0.8524556410661359,-0.937252051065304,-0.9881420609739431,-0.9980991993191642,-0.9987194326765096,-0.99876519090637,-0.9991836161933673,-0.998987444139371,-0.9989684723938922,-0.9990372893246424,-0.9991158107349508
1.1400000000000001,-0.9915683142883652,0.6805691150749326,-0.912338849571225,-0.8510698610491154,-0.9360249282660472,-0.9873697148368202,-0.9976223496436442,-0.9990301476641966,-0.9991394667205599,-0.9987802294203951,-0.9989530127087417,-0.9993733388328342,-0.9981822901240175,-0.9983507244938938
1.16,-0.9870270621435828,0.6610990267054254,-0.9015234146777497,-0.848466907591872,-0.9341532400102763,-0.9869026423750257,-0.9978549655859614,-0.9995982094655523,-0.9997168912887361,-0.9993420336916116,-0.9989890163833008,-0.9988187128629076,-0.9981739166151529,-0.9988146796112808
1.18,-0.98154388172986,0.6398363995469162,-0.8900655735485775,-0.8455160681224788,-0.9320993274659819,-0.9862962640939666,-0.9978985028326421,-0.9989380233446616,-0.9990216613046269,-0.9994475445063994,-0.9989786778370447,-0.9986204365532176,-0.9992096631483045,-0.9996644417779668
1.2,-0.9754262338854279,0.6167995151075548,-0.8785953228696342,-0.8431528996773857,-0.9309023935214372,-0.9853467051703588,-0.9973395203959917,-0.9987040847877827,-0.998841436833385,-0.998850536579742,-0.9988574640279735,-0.9992792831735374,-0.999256423971272,-0.999320790782537
1.22,-0.9687321719621063,0.59246199765143,-0.8670917943972984,-0.8406571287090019,-0.9296898678451867,-0.9846545086354109,-0.9972321258273981,-0.999469716817563,-0.9996419344076465,-0.9990469212915989,-0.9989296679159687,-0.9993402174008896,-0.9980567730594212,-0.9983929360258005
1.24,-0.9612749204505012,0.5673623680526274,-0.8549412180225988,-0.8374277558555656,-0.9275380816413851,-0.9842203284054553,-0.9974573262437328,-0.9992422294953583,-0.9993746156277659,-0.9995225286108019,-0.999052845075107,-0.9987133970418693,-0.9979447863168738,-0.9985906605566572
