t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,2.783689077856534e-17,,3.000000000000001,1.3959102970750885e-17,7.020209066843657e-18,3.550762114890042e-18,1.816038638913235e-18,9.486769009248314e-19,5.149960319306296e-19,2.981555974335287e-19,1.8973538018497827e-19,8.131516293642033e-20,1.499759782661924e-32,1.4997597826618932e-32
0.02,0.02884885513645144,,2.9968517879411234,0.02872333441055007,0.000539372949936483,0.0003044526193288407,0.0003024112142945522,0.00030179942466306616,0.0003014152202633441,0.00030113645036474227,0.0003002817417239208,0.00029954430577477475,0.0003000542770589678,0.0003002955956100716
0.04,0.028977250692742096,,2.9906716681707435,0.025634204102741545,0.0017339376565139398,0.00039450764580927736,0.00036377923551950435,0.0003610165938913888,0.00035957073230170325,0.00035868784805186745,0.0003545954940266722,0.00035078678822289826,0.0003538270295631946,0.00035497345884088105
0.06,0.006421989643935814,,2.9811028859513256,0.017848801752388864,0.0036639226655472475,0.00031100550484128,0.00023752665859433874,0.00023667795767901256,0.00023744248941173768,0.00023834731930355622,0.00023860584762435197,0.00023808454372019902,0.00023930358159584224,0.00024114501597808795
0.08,0.03605323068423525,,2.965399853423464,0.038517231308971916,0.006488149575679442,0.0008333804522890508,0.00070361727504781,0.0006960368497526607,0.0006945290622118838,0.000692965222731631,0.0006845059698592573,0.0006762645062234573,0.0006822558458395652,0.0006913251935392033
0.1,0.03647598113279079,,2.947090735710416,0.04913929926090316,0.01012048397225651,0.0010574523188387832,0.0008151381822559428,0.0008083674219366077,0.0008062492137259476,0.0008054442469687563,0.0007846975669904067,0.0007622530408101045,0.0007814823985405182,0.0007978090415830424
0.12,0.025648168883872686,,2.9251620533623846,0.07006837503702437,0.014038751204974574,0.0011860731841095502,0.0007665496117952655,0.0007659661609765219,0.0007679124677741593,0.000769966178306463,0.0007556596889712114,0.0007355698760383692,0.0007549129552215119,0.0007783301360640773
0.14,0.05037024345296229,,2.897534149359867,0.09435788394148209,0.01884610986437161,0.0018795042025549088,0.0012711736870293137,0.0012454246175258759,0.001240546434135096,0.001235394281973881,0.0011894295629065166,0.0011384285282001292,0.0011773116163261378,0.001226752857606791
0.16,0.050873252655069645,,2.867761724724134,0.12247435799746216,0.02413403431952679,0.0021770789105881997,0.0012492892622388162,0.0012209448024410176,0.0012190204081911102,0.0012207748240242514,0.001162913509234156,0.0010908523017693634,0.0011499536228763412,0.0012138573301270236
0.18,0.05757475908745073,,2.8342996951199924,0.15276686346004598,0.02934300920683606,0.0024545557293905967,0.001103228831013428,0.001073193753978888,0.001071718753049725,0.0010723470811069777,0.0010255226389791813,0.0009556762860437192,0.001011207501980738,0.0010853675130539724
