{0., 0.9999833334165986, 0.9999833334165986, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.}
{0.011766695336401511, 0.9642348929800093, 0.9640474626785966, 0.011917817966589084, 0.00003625876219270907, 4.887599214242755*^-8, 3.779199175824033*^-11, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 8.215650382226158*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 0., 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 8.215650382226158*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 8.215650382226158*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 0., 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 8.215650382226158*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13}
{0.013929019717395796, 0.9575629320607959, 0.9572983105512023, 0.01414229766740771, 0.000051261216982290136, 8.227438730301628*^-8, 7.558398351648066*^-11, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.199040866595169*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.199040866595169*^-12, 0., 1.199040866595169*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.199040866595169*^-12, 1.3988810110276972*^-12, 1.199040866595169*^-12, 0., 1.199040866595169*^-12, 1.199040866595169*^-12, 1.3988810110276972*^-12, 1.199040866595169*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12, 1.3988810110276972*^-12}
{0.0162528797093886, 0.9503548318350097, 0.949991599099187, 0.016545511642607202, 0.0000704678583929308, 1.3280720967401294*^-7, 1.411981642718274*^-10, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 1.9984014443252818*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 0., 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13}
{0.01873187564578327, 0.9426212889344088, 0.9421345284859939, 0.019123845456991972, 0.00009458353020797006, 2.0685599899650242*^-7, 2.545963440070409*^-10, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 0., 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 0., 7.993605777301127*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13}
{0.02135918371319878, 0.9343737333583846, 0.933734823307808, 0.021873419385598503, 0.0001243615209922666, 3.124190017800288*^-7, 4.4140247013046974*^-10, 9.992007221626409*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 0., 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 0., 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13}
{0.024127575382393296, 0.9256243013552101, 0.924800721066199, 0.02479009380040864, 0.0001606017776101254, 4.593572189293127*^-7, 7.37809813244894*^-10, 1.199040866595169*^-12, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 0., 3.9968028886505635*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 0., 3.9968028886505635*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 3.9968028886505635*^-13, 3.9968028886505635*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13}
{0.02702943797681101, 0.9163858067013919, 0.9153409599202078, 0.0278694749070052, 0.0002041490023918513, 6.596545976123025*^-7, 1.1961986956521287*^-9, 1.9984014443252818*^-12, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 0., 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 0., 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13}
{0.030056796317401435, 0.9066717104626143, 0.9053647657493835, 0.031106920825396678, 0.0002558906345928591, 9.276863943696867*^-7, 1.886801825889961*^-9, 3.419486915845482*^-12, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 0., 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 0., 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13}
{0.033201335378785224, 0.8964960893175888, 0.8948818385558166, 0.03449754800659566, 0.0003167547266036408, 1.2805053906106423*^-6, 2.9030111647898593*^-9, 5.195843755245733*^-12, 9.992007221626409*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 1.021405182655144*^-12, 9.992007221626409*^-13, 1.9984014443252818*^-13, 7.993605777301127*^-13, 1.021405182655144*^-12, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 1.021405182655144*^-12, 9.992007221626409*^-13, 1.9984014443252818*^-13, 7.993605777301127*^-13, 8.215650382226158*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 9.992007221626409*^-13, 9.992007221626409*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13}
{0.03645442388320319, 0.8858736025447955, 0.8839023382328115, 0.03803623797358213, 0.0003877077136005269, 1.7381379890935023*^-6, 4.367395334270441*^-9, 7.793765632868599*^-12, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 0., 7.993605777301127*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 5.995204332975845*^-13, 0., 5.995204332975845*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 5.995204332975845*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13, 7.993605777301127*^-13}
