{0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.}
{0.064609751868208, 0.129128718554043, 0.06424547633812, 0.000272975767109, 5.1403637*^-7, 5.43872*^-10, 3.69*^-13, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.074389907294224, 0.148658631926477, 0.073903417464753, 0.000364509764884, 7.96424318*^-7, 9.77538*^-10, 7.69*^-13, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15}
{0.084732305009999, 0.169306219299682, 0.08409609870046, 0.000476617869425, 1.196032562*^-6, 1.685716*^-9, 1.52*^-12, 1.*^-15, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.}
{0.095603993148621, 0.191004736813498, 0.094787129666666, 0.000611863317512, 1.747874046*^-6, 2.803781*^-9, 2.877*^-12, 4.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15}
{0.106970354409865, 0.213684096608667, 0.105938386720055, 0.000772857204667, 2.493751447*^-6, 4.517403*^-9, 5.234*^-12, 5.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 2.*^-15}
{0.118795219955874, 0.237271102508515, 0.117510156960135, 0.00096223563505, 3.482872515*^-6, 7.075762*^-9, 9.195*^-12, 1.3*^-14, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 4.*^-15, 5.*^-15, 5.*^-15, 5.*^-15}
{0.131040988302527, 0.26168969587281, 0.129461288021849, 0.001182636297814, 4.772428144*^-6, 1.0806837*^-8, 1.5647*^-11, 2.*^-14, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 4.*^-15, 4.*^-15, 5.*^-15, 5.*^-15}
{0.143668748797904, 0.286861210752133, 0.141749343052198, 0.001436674619527, 6.428121713*^-6, 1.6134903*^-8, 2.5892*^-11, 3.5*^-14, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 6.*^-15, 7.*^-15, 7.*^-15, 6.*^-15, 6.*^-15, 6.*^-15, 7.*^-15}
{0.156638409263676, 0.312704637439112, 0.154330760249634, 0.001726919645627, 8.524638188*^-6, 2.3600212*^-8, 4.1761*^-11, 5.8*^-14, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 7.*^-15, 6.*^-15, 7.*^-15, 7.*^-15}
{0.169908827361679, 0.339136893484573, 0.167161016327612, 0.002055869806667, 0.000011146041816, 3.3880927*^-8, 6.5811*^-11, 9.4*^-14, 6.*^-15, 6.*^-15, 6.*^-15, 6.*^-15, 6.*^-15, 6.*^-15, 6.*^-15, 6.*^-15, 5.*^-15, 4.*^-15, 5.*^-15, 5.*^-15}
{0.183437945235542, 0.366073101221517, 0.180194793248754, 0.002425928726758, 0.00001438609155, 4.7817245*^-8, 1.01545*^-10, 1.55*^-13, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 4.*^-15, 5.*^-15, 5.*^-15}
{0.197182926966661, 0.393426870818451, 0.193386147564006, 0.002839381232526, 0.000018348463762, 6.6437601*^-8, 1.53667*^-10, 2.51*^-13, 4.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 3.*^-15, 4.*^-15, 3.*^-15, 4.*^-15}
{0.211100298374927, 0.421110587865838, 0.206688681681876, 0.003298369720899, 0.00002314687247, 9.0986864*^-8, 2.28424*^-10, 4.02*^-13, 5.*^-15, 4.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 5.*^-15, 4.*^-15, 5.*^-15, 4.*^-15, 4.*^-15, 5.*^-15, 4.*^-15}
{0.225146088687168, 0.449035704485253, 0.22005571638626, 0.003804871043042, 0.000028905077903, 1.22956283*^-7, 3.33984*^-10, 6.32*^-13, 4.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15}
{0.239275973590854, 0.477113032940532, 0.233440463917715, 0.004360674060018, 0.000035756775092, 1.64114976*^-7, 4.80899*^-10, 9.78*^-13, 2.*^-15, 0., 0., 0., 0., 0., 0., 0., 0., 1.*^-15, 1.*^-15, 0.}
{0.253445419186606, 0.505253040723589, 0.246796200932205, 0.004967358022952, 0.000043845355049, 2.16542639*^-7, 6.82651*^-10, 1.494*^-12, 4.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15}
{0.267609826350984, 0.533366146084773, 0.260076440653278, 0.005626271926873, 0.000053323532072, 2.82663075*^-7, 9.56248*^-10, 2.244*^-12, 5.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15, 1.*^-15}
{0.281724675020641, 0.561363012978695, 0.273235103538603, 0.006338514983056, 0.000064352831919, 3.65278197*^-7, 1.32295*^-9, 3.321*^-12, 6.*^-15, 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.*^-15, 0.}
{0.295745667910196, 0.589154844401157, 0.286226685789286, 0.007104918349184, 0.000077102936616, 4.67601948*^-7, 1.80907*^-9, 4.852*^-12, 1.1*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.3096288731793, 0.616653673101415, 0.299006425040885, 0.007926028250674, 0.000091750883058, 5.93293631*^-7, 2.446861*^-9, 6.994*^-12, 1.5*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.323330865569097, 0.643772648666245, 0.311530462588189, 0.008802090619542, 0.000108480113852, 7.46490064*^-7, 3.275533*^-9, 9.963*^-12, 2.5*^-14, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 3.*^-15}
{0.336808865534745, 0.670426319988175, 0.323756001511529, 0.00973303736944, 0.000127479380194, 9.31835887*^-7, 4.342334*^-9, 1.4022*^-11, 3.5*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 0., 0., 1.*^-15, 1.*^-15}
{0.350020875908784, 0.696530912149768, 0.335641460090888, 0.010718474417249, 0.000148941498129, 1.154511379*^-6, 5.703774*^-9, 1.9524*^-11, 5.*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 1.*^-15}
{0.362925815639842, 0.722004596778825, 0.34714661991486, 0.011757671552369, 0.000173061960884, 1.420256992*^-6, 7.426908*^-9, 2.6904*^-11, 7.2*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 1.*^-15}
{0.375483650162566, 0.746767754955812, 0.358232768114868, 0.012849554245313, 0.000200037411623, 1.735393901*^-6, 9.590731*^-9, 3.6712*^-11, 1.04*^-13, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 1.*^-15}
{0.387655517967453, 0.770743231784519, 0.368862833180683, 0.013992697476828, 0.000230063982394, 2.10683973*^-6, 1.2287654*^-8, 4.9629*^-11, 1.47*^-13, 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.}
{0.399403852953699, 0.793856581769825, 0.379001513841001, 0.015185321658019, 0.000263335506669, 2.542118675*^-6, 1.5625053*^-8, 6.6498*^-11, 2.07*^-13, 0., 0., 0., 0., 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 0., 1.*^-15}
{0.410692502163902, 0.816036304182446, 0.388615400522841, 0.01642529070066, 0.000300041614351, 3.049365187*^-6, 1.9726869*^-8, 8.835*^-11, 2.91*^-13, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.421486838516719, 0.837214067629294, 0.397673088935237, 0.017710112285186, 0.000340365719678, 3.637320388*^-6, 2.473525*^-8, 1.16434*^-10, 4.02*^-13, 1.*^-15, 0., 0., 0., 0., 0., 0., 0., 2.*^-15, 1.*^-15, 0.}
{0.431753868171954, 0.857324923089699, 0.406145285356435, 0.019036940361867, 0.000384482913966, 4.315320438*^-6, 3.0812223*^-8, 1.52261*^-10, 5.51*^-13, 1.*^-15, 0., 0., 0., 0., 0., 0., 1.*^-15, 3.*^-15, 2.*^-15, 0.}
{0.441462332182371, 0.876307504721915, 0.41400490323901, 0.020402579908246, 0.000432557776537, 5.093276014*^-6, 3.8141346*^-8, 1.97643*^-10, 7.52*^-13, 3.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.450582802107321, 0.894104217790846, 0.421227150784168, 0.021803493953479, 0.000484742118629, 5.981642184*^-6, 4.6929321*^-8, 2.5473*^-10, 1.014*^-12, 4.*^-15, 0., 0., 1.*^-15, 0., 1.*^-15, 1.*^-15, 1.*^-15, 3.*^-15, 2.*^-15, 1.*^-15}
{0.459087769285313, 0.910661413116696, 0.427789609174603, 0.023235812867438, 0.000541172676422, 6.991377946*^-6, 5.740755*^-8, 3.2607*^-10, 1.359*^-12, 6.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.466951727485532, 0.925929547495124, 0.433672301194652, 0.024695345899627, 0.000601968770518, 8.133894759*^-6, 6.9833575*^-8, 4.14655*^-10, 1.805*^-12, 7.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 2.*^-15, 2.*^-15, 1.*^-15}
{0.474151248682276, 0.939863329591988, 0.438857750006774, 0.026177594940196, 0.000667229950491, 9.420993514*^-6, 8.4492372*^-8, 5.23981*^-10, 2.382*^-12, 9.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.480665051720897, 0.952421850870113, 0.44333102789457, 0.027677770462477, 0.000737033644094, 0.000010864789395, 1.0169745*^-7, 6.58104*^-10, 3.121*^-12, 1.2*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.486474063669318, 0.963568701161098, 0.447079794824424, 0.029190809593846, 0.000811432831757, 0.000012477624266, 1.21791709*^-7, 8.21705*^-10, 4.062*^-12, 1.6*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.491561473675238, 0.973272068552059, 0.450094326720117, 0.030711396249205, 0.000890453767822, 0.00001427196625, 1.45148007*^-7, 1.020153*^-9, 5.253*^-12, 2.1*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.495912779175721, 0.981504823315014, 0.452367533387429, 0.032233983249128, 0.000974093770678, 0.000016260296343, 1.72169372*^-7, 1.259572*^-9, 6.75*^-12, 2.9*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.499515824332971, 0.988244585665174, 0.453894966068457, 0.033752816332785, 0.001062319104576, 0.000018454982017, 2.03288809*^-7, 1.546906*^-9, 8.621*^-12, 3.7*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.502360830597398, 0.9934737771935, 0.454674814648079, 0.035261959964203, 0.00115506297629, 0.000020868137907, 2.38968652*^-7, 1.889983*^-9, 1.0945*^-11, 4.9*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.504440419326778, 0.997179655878302, 0.454707894577402, 0.036755324819305, 0.001252223670121, 0.000023511473867, 2.79699375*^-7, 2.297577*^-9, 1.3818*^-11, 6.4*^-14, 1.*^-15, 1.*^-15, 0., 0., 0., 1.*^-15, 2.*^-15, 1.*^-15, 0., 0.}
{0.50574962641803, 0.999354334640088, 0.453997623621118, 0.038226696830575, 0.001353662844836, 0.00002639613081, 3.25997823*^-7, 2.779466*^-9, 1.7347*^-11, 8.3*^-14, 0., 0., 0., 0., 0., 0., 2.*^-15, 0., 1.*^-15, 0.}
{0.506285908935949, 0.999994783463183, 0.452549988577006, 0.039669767656103, 0.001459204016107, 0.000029532504962, 3.78404805*^-7, 3.346483*^-9, 2.1661*^-11, 1.07*^-13, 0., 0., 0., 0., 0., 0., 2.*^-15, 0., 2.*^-15, 0.}
{0.506049143750992, 0.999102815166648, 0.450373502156586, 0.041078166430387, 0.001568631247794, 0.000032930061323, 4.37481964*^-7, 4.010558*^-9, 2.6905*^-11, 1.38*^-13, 0., 0., 0., 0., 0., 0., 1.*^-15, 0., 1.*^-15, 0.}
{0.50504161822574, 0.996685054965229, 0.447479150255553, 0.042445492645458, 0.001681688075045, 0.000036597137355, 5.03807898*^-7, 4.784752*^-9, 3.3249*^-11, 1.76*^-13, 0., 0., 0., 0., 0., 0., 1.*^-15, 1.*^-15, 0., 0.}
{0.50326801301706, 0.992752894018758, 0.44388032988125, 0.043765350002889, 0.001798076681622, 0.000040540738093, 5.7797346*^-7, 5.68327*^-9, 4.0884*^-11, 2.24*^-13, 0., 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 3.*^-15, 0., 2.*^-15, 0.}
{0.500735377087836, 0.98732242722476, 0.439592778041776, 0.045031381069945, 0.001917457353111, 0.000044766324105, 6.60576199*^-7, 6.721469*^-9, 5.0027*^-11, 2.83*^-13, 0., 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 3.*^-15, 0., 2.*^-15, 1.*^-15}
{0.497453095048727, 0.980414375564407, 0.434634491937232, 0.046237302566695, 0.002039448226801, 0.000049277593938, 7.52213887*^-7, 7.915834*^-9, 6.0923*^-11, 3.57*^-13, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 4.*^-15, 1.*^-15, 3.*^-15, 1.*^-15}
{0.49343284697631, 0.972053993365652, 0.429025640827929, 0.047376941105272, 0.00216362535787, 0.000054076262902, 8.53477123*^-7, 9.283939*^-9, 7.3848*^-11, 4.47*^-13, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 4.*^-15, 1.*^-15, 4.*^-15, 1.*^-15}
{0.488688560879279, 0.96227096089966, 0.42278846998704, 0.048444269197751, 0.002289523120314, 0.000059161840266, 9.64940954*^-7, 1.084438*^-8, 8.9106*^-11, 5.58*^-13, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 4.*^-15, 2.*^-15, 4.*^-15, 1.*^-15}
{0.483236358008949, 0.951099262776877, 0.41594719717594, 0.049433441345299, 0.002416634959571, 0.000064531407163, 1.087155538*^-6, 1.2616673*^-8, 1.07035*^-10, 6.91*^-13, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 4.*^-15, 4.*^-15, 6.*^-15, 1.*^-15}
{0.477094491234068, 0.938577052657514, 0.408527902109324, 0.050338830018364, 0.002544414512222, 0.000070179397709, 1.220635818*^-6, 1.4621129*^-8, 1.28007*^-10, 8.53*^-13, 3.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 4.*^-15, 5.*^-15, 1.*^-15}
{0.470283276722787, 0.924746504837254, 0.400558409403853, 0.051155061335779, 0.002672277106373, 0.000076097386052, 1.365850236*^-6, 1.6878678*^-8, 1.52427*^-10, 1.048*^-12, 4.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 5.*^-15, 5.*^-15, 1.*^-15}
{0.462825019196542, 0.909653653312895, 0.392068165528737, 0.051877050249698, 0.002799601654417, 0.000082273882289, 1.523208512*^-6, 1.9410663*^-8, 1.80733*^-10, 1.282*^-12, 5.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 3.*^-15, 4.*^-15, 5.*^-15, 1.*^-15}
{0.454743931041404, 0.893348218973843, 0.383088110298805, 0.052500035043374, 0.0029257329478, 0.00008869414036, 1.693048534*^-6, 2.2238583*^-8, 2.13396*^-10, 1.56*^-12, 7.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 1.*^-15}
{0.44606604558218, 0.875883425604064, 0.373650543470569, 0.053019610949783, 0.003049984361224, 0.00009533998124, 1.875622435*^-6, 2.5383793*^-8, 2.5092*^-10, 1.889*^-12, 9.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 3.*^-15, 4.*^-15, 4.*^-15, 2.*^-15}
{0.43681912484305, 0.857315805414964, 0.363788987019172, 0.053431762701212, 0.003171640971392, 0.000102189634906, 2.071081934*^-6, 2.8867149*^-8, 2.93834*^-10, 2.278*^-12, 1.1*^-14, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.427032562135801, 0.837704994862603, 0.353538043689075, 0.053732895822929, 0.003289963092947, 0.000109217604715, 2.279463061*^-6, 3.2708604*^-8, 3.42693*^-10, 2.735*^-12, 1.4*^-14, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.416737279832692, 0.817113521532682, 0.342933252423641, 0.053919866488097, 0.003404190231721, 0.000116394557999, 2.500670405*^-6, 3.6926745*^-8, 3.98073*^-10, 3.269*^-12, 1.9*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 5.*^-15, 3.*^-15, 4.*^-15, 1.*^-15}
{0.405965622695576, 0.795606582903518, 0.332010941288546, 0.053990009756098, 0.00351354545274, 0.000123687246749, 2.734461042*^-6, 4.1538277*^-8, 4.60556*^-10, 3.89*^-12, 2.4*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 5.*^-15, 2.*^-15, 3.*^-15, 1.*^-15}
{0.394751247146135, 0.773251817820968, 0.320808078511045, 0.053941166022383, 0.00361724015777, 0.000131058462436, 2.980428351*^-6, 4.6557453*^-8, 5.30732*^-10, 4.609*^-12, 2.9*^-14, 2.*^-15, 3.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 5.*^-15, 3.*^-15, 3.*^-15, 1.*^-15}
{0.383129006873821, 0.750119071539602, 0.309362122261512, 0.053771705514854, 0.003714479264326, 0.000138467029031, 3.237985927*^-6, 5.1995444*^-8, 6.09184*^-10, 5.436*^-12, 3.5*^-14, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 6.*^-15, 3.*^-15, 3.*^-15, 2.*^-15}
{0.371134835188425, 0.726280155201605, 0.29771086980549, 0.05348055067957, 0.003804466775301, 0.000145867838376, 3.506351852*^-6, 5.785966*^-8, 6.96476*^-10, 6.386*^-12, 4.3*^-14, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 5.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.358805624532935, 0.701808600638549, 0.285892306653551, 0.053067196307202, 0.003886411725472, 0.000153211932077, 3.784533612*^-6, 6.4153015*^-8, 7.93134*^-10, 7.467*^-12, 5.2*^-14, 4.*^-15, 4.*^-15, 4.*^-15, 4.*^-15, 3.*^-15, 5.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.346179103579667, 0.676779411391573, 0.27394445633274, 0.052531727261211, 0.003959534488284, 0.00016044663409, 4.071313992*^-6, 7.0873164*^-8, 8.99638*^-10, 8.697*^-12, 6.3*^-14, 3.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.333293712338293, 0.651268810852405, 0.261905231397136, 0.051874833678907, 0.004023073423394, 0.000167515738131, 4.365238283*^-6, 7.8011679*^-8, 1.016396*^-9, 1.0084*^-11, 7.6*^-14, 2.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 5.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.320188475708613, 0.625353988431217, 0.249812286286377, 0.051097823527655, 0.004076291842645, 0.000174359753999, 4.664603227*^-6, 8.555322*^-8, 1.143723*^-9, 1.1643*^-11, 9.*^-14, 2.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 1.*^-15}
{0.306902875913461, 0.599112844657378, 0.237702872629605, 0.050202632410147, 0.004118485269272, 0.000180916216783, 4.967448095*^-6, 9.3474681*^-8, 1.281821*^-9, 1.3384*^-11, 1.08*^-13, 1.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 5.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.293476724248222, 0.572623736115926, 0.225613697578551, 0.049191830525036, 0.004148988962387, 0.000187120062797, 5.271548394*^-6, 1.01744331*^-7, 1.43075*^-9, 1.5318*^-11, 1.28*^-13, 0., 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 4.*^-15, 1.*^-15, 2.*^-15, 0.}
{0.279950032582855, 0.545965221115976, 0.213580785737257, 0.048068626702155, 0.004167185676091, 0.00019290407595, 5.574412681*^-6, 1.10320975*^-7, 1.590398*^-9, 1.7454*^-11, 1.5*^-13, 0., 1.*^-15, 1.*^-15, 1.*^-15, 0., 4.*^-15, 1.*^-15, 2.*^-15, 0.}
