{0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.}
{0.252755310351642, 0.492453699808298, 0.189823638487318, 0.045501044927177, 0.004164474584903, 0.000202936176057, 6.165139849*^-6, 1.2817842*^-7, 1.940379*^-9, 2.2357*^-11, 2.04*^-13, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 2.*^-15, 1.*^-15, 0., 1.*^-15}
{0.23916715510285, 0.465756557631984, 0.178166858100326, 0.044066271903367, 0.004142642196901, 0.000207044139977, 6.446711208*^-6, 1.37322642*^-7, 2.12936*^-9, 2.5128*^-11, 2.34*^-13, 3.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 2.*^-15, 1.*^-15, 0., 1.*^-15}
{0.225637958642283, 0.439201247697598, 0.166701008482102, 0.042538293510965, 0.004106670257088, 0.000210453462874, 6.714488116*^-6, 1.46499518*^-7, 2.326293*^-9, 2.8108*^-11, 2.69*^-13, 4.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.212206829709009, 0.412863608792705, 0.155456793531133, 0.040923465952191, 0.004056301126803, 0.00021309555648, 6.964745596*^-6, 1.55610175*^-7, 2.529741*^-9, 3.1289*^-11, 3.07*^-13, 5.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.198912325393446, 0.386818219345572, 0.1444635108767, 0.039228744062572, 0.003991374112514, 0.000214904013659, 7.193570789*^-6, 1.64543001*^-7, 2.737908*^-9, 3.4655*^-11, 3.47*^-13, 5.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15}
{0.185792332750616, 0.36113817207953, 0.133748953048954, 0.037461663786333, 0.003911833804719, 0.000215815629431, 7.39689861*^-6, 1.73173709*^-7, 2.948604*^-9, 3.8185*^-11, 3.92*^-13, 6.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15}
{0.172883953454404, 0.335894855950399, 0.123339315943699, 0.035630321594623, 0.00381773832311, 0.000215771511605, 7.570555769*^-6, 1.81365689*^-7, 3.159228*^-9, 4.1848*^-11, 4.38*^-13, 6.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15}
{0.160223391857799, 0.311157746064846, 0.113259114911241, 0.033743350897678, 0.003709267419058, 0.000214718281574, 7.710313931*^-6, 1.88970733*^-7, 3.366746*^-9, 4.5605*^-11, 4.87*^-13, 5.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15}
{0.147845846809596, 0.286994202242128, 0.103531108764253, 0.031809895517043, 0.003586730385354, 0.000212609365319, 7.811952789*^-6, 1.95830147*^-7, 3.567684*^-9, 4.941*^-11, 5.39*^-13, 6.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 1.*^-15, 0.}
{0.135785407562368, 0.263469276843907, 0.094176231964014, 0.029839580298924, 0.003450573722352, 0.000209406374102, 7.871333885*^-6, 2.01776357*^-7, 3.758127*^-9, 5.3203*^-11, 5.95*^-13, 8.*^-15, 3.*^-15, 3.*^-15, 3.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 2.*^-15}
{0.12407495408977, 0.240645532457153, 0.08521353520796, 0.027842478964288, 0.003301388509051, 0.000205080573763, 7.884485981*^-6, 2.06635064*^-7, 3.93373*^-9, 5.691*^-11, 6.5*^-13, 8.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.112746062113493, 0.218582869973526, 0.076660134604259, 0.025829079305705, 0.003139917427365, 0.000199614440931, 7.847702827*^-6, 2.10228043*^-7, 4.089762*^-9, 6.0453*^-11, 7.05*^-13, 9.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 2.*^-15}
{0.101828913121515, 0.197338367565412, 0.06853116958131, 0.023810245854701, 0.002967061387728, 0.000193003303784, 7.757654099*^-6, 2.12376647*^-7, 4.221144*^-9, 6.3737*^-11, 7.59*^-13, 9.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.091352209639769, 0.176966131013931, 0.060839769641838, 0.021797180156908, 0.002783885704491, 0.000185257064409, 7.611510385*^-6, 2.12906141*^-7, 4.322542*^-9, 6.6659*^-11, 8.11*^-13, 1.1*^-14, 4.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.081343095999051, 0.157517155798234, 0.053597030032761, 0.019801378805075, 0.002591625770006, 0.000176401999052, 7.407082963*^-6, 2.11650933*^-7, 4.388457*^-9, 6.9104*^-11, 8.59*^-13, 1.2*^-14, 4.*^-15, 4.*^-15, 4.*^-15, 2.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.071827084817969, 0.13903920130807, 0.04681199636342, 0.017834589392316, 0.002391692177163, 0.000166482631964, 7.1429792*^-6, 2.08460836*^-7, 4.413385*^-9, 7.0949*^-11, 9.01*^-13, 1.4*^-14, 5.*^-15, 5.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 2.*^-15, 3.*^-15}
{0.062827989401137, 0.121576677493518, 0.040491658166232, 0.015908764559521, 0.002185675241171, 0.000155563677738, 6.8187743*^-6, 2.03208457*^-7, 4.391992*^-9, 7.2066*^-11, 9.33*^-13, 1.4*^-14, 4.*^-15, 4.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 2.*^-15, 2.*^-15}
{0.054367862229666, 0.105170544216803, 0.034640951355588, 0.01403601432172, 0.001975348872825, 0.000143732046417, 6.435200143*^-6, 1.95797839*^-7, 4.319352*^-9, 7.2327*^-11, 9.55*^-13, 1.4*^-14, 4.*^-15, 4.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 2.*^-15, 2.*^-15}
{0.046466939698393, 0.089858223521663, 0.029262769502896, 0.01222855686826, 0.001762673757123, 0.000131098904864, 5.994351879*^-6, 1.86174469*^-7, 4.191234*^-9, 7.1607*^-11, 9.65*^-13, 1.5*^-14, 5.*^-15, 4.*^-15, 4.*^-15, 3.*^-15, 2.*^-15, 4.*^-15, 2.*^-15, 3.*^-15}
{0.039143593231369, 0.075673524985913, 0.024357983808425, 0.010498668040857, 0.0015497997931, 0.00011780178724, 5.499912938*^-6, 1.74336805*^-7, 4.00446*^-9, 6.9794*^-11, 9.6*^-13, 1.5*^-14, 5.*^-15, 5.*^-15, 5.*^-15, 3.*^-15, 2.*^-15, 5.*^-15, 2.*^-15, 3.*^-15}
{0.03241428688386, 0.062646584272852, 0.019925471613969, 0.008858629701928, 0.001339067752971, 0.000104006746657, 4.957399009*^-6, 1.60349432*^-7, 3.757323*^-9, 6.6792*^-11, 9.36*^-13, 1.4*^-14, 4.*^-15, 4.*^-15, 4.*^-15, 2.*^-15, 2.*^-15, 4.*^-15, 2.*^-15, 2.*^-15}
{0.026293541515733, 0.050803814947188, 0.015962153264692, 0.007320677213003, 0.001133010121235, 0.000089910539436, 4.37442154*^-6, 1.44358022*^-7, 3.450112*^-9, 6.2543*^-11, 8.93*^-13, 1.4*^-14, 4.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 2.*^-15}
{0.020793905597581, 0.040167873571512, 0.012463037093805, 0.005896946249406, 0.000934351077163, 0.000075742832648, 3.760971146*^-6, 1.26606205*^-7, 3.085708*^-9, 5.7032*^-11, 8.3*^-13, 1.2*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.015925932687393, 0.030757638049934, 0.009421272270263, 0.004599419182837, 0.000746005587193, 0.00006176842499, 3.129721359*^-6, 1.07454543*^-7, 2.6703*^-9, 5.0311*^-11, 7.45*^-13, 1.*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15, 1.*^-15, 0.}
{0.011698165592168, 0.022588199136894, 0.006828209217439, 0.003439871267792, 0.000571077577077, 0.000048289470378, 2.496352928*^-6, 8.7401738*^-8, 2.214218*^-9, 4.2522*^-11, 6.43*^-13, 1.*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.008117127205535, 0.015670864981232, 0.004673467280026, 0.002429816871064, 0.000412857157176, 0.000035647692995, 1.879898885*^-6, 6.7108229*^-8, 1.732892*^-9, 3.3914*^-11, 5.22*^-13, 8.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.005187317989432, 0.010013178528621, 0.002945009287226, 0.001580455985769, 0.00027481687814, 0.000024226581984, 1.303110448*^-6, 4.7422375*^-8, 1.247977*^-9, 2.4886*^-11, 3.91*^-13, 6.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0.}
{0.002911220045143, 0.005618947559775, 0.001629222632784, 0.000902621272371, 0.000160606998187, 0.000014453553361, 7.92843692*^-7, 2.9409344*^-8, 7.88623*^-10, 1.6022*^-11, 2.57*^-13, 5.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.001289307696701, 0.002488287097273, 0.000711006466778, 0.000406725869161, 0.000074049747446, 6.802066243*^-6, 3.80466849*^-7, 1.43829*^-8, 3.92941*^-10, 8.132*^-12, 1.34*^-13, 3.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.000320064487805, 0.000617673870897, 0.00017386457024, 0.000102712213461, 0.000019132579215, 1.793680002*^-6, 1.02287928*^-7, 3.940246*^-9, 1.09657*^-10, 2.312*^-12, 3.9*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 0., 0.}
{6.472144*^-9, 1.2489996*^-8, 3.46193*^-9, 2.112506*^-9, 4.02577*^-10, 3.8515*^-11, 2.24*^-12, 8.9*^-14, 4.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15, 1.*^-15}
{0.000323711656361, 0.000624712931778, 0.000170435266839, 0.000107448299521, 0.000020946795485, 2.044767339*^-6, 1.21159219*^-7, 4.844076*^-9, 1.39828*^-10, 3.055*^-12, 5.2*^-14, 1.*^-15, 0., 0., 0., 0., 0., 0., 0., 0.}
{0.001283855434972, 0.002477778916751, 0.000665084858449, 0.000433287705975, 0.000086404202351, 8.605269294*^-6, 5.19647859*^-7, 2.116179*^-8, 6.2199*^-10, 1.3836*^-11, 2.42*^-13, 5.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 0., 1.*^-15}
{0.00287125183734, 0.005541906706909, 0.001462900771412, 0.000985096675303, 0.000200933124988, 0.000020414403701, 1.256199824*^-6, 5.2099409*^-8, 1.559011*^-9, 3.5299*^-11, 6.28*^-13, 1.*^-14, 1.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 0., 1.*^-15}
{0.005074900388501, 0.009796593828711, 0.002541969368254, 0.001769748336711, 0.000369210320935, 0.000038262034357, 2.398909245*^-6, 1.01312238*^-7, 3.08607*^-9, 7.1113*^-11, 1.286*^-12, 2.1*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.007882038368168, 0.015218257191758, 0.003879631732917, 0.002793372349836, 0.000596016028128, 0.000062996431159, 4.023767929*^-6, 1.73021198*^-7, 5.364301*^-9, 1.25783*^-10, 2.311*^-12, 3.5*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 0., 0.}
{0.011278198235725, 0.021780360045189, 0.005452602755559, 0.004061317222267, 0.000886220240082, 0.000095525510321, 6.215214633*^-6, 2.72073442*^-7, 8.584473*^-9, 2.04804*^-10, 3.828*^-12, 5.8*^-14, 1.*^-15, 0., 0., 0., 0., 0., 0., 1.*^-15}
{0.015247269973526, 0.029453547187429, 0.007237091866979, 0.005578115392097, 0.001244768060837, 0.000136817898065, 9.066696795*^-6, 4.04007189*^-7, 1.2971043*^-8, 3.14818*^-10, 5.984*^-12, 9.1*^-14, 1.*^-15, 0., 0., 0., 0., 0., 0., 0.}
{0.019771568086339, 0.038205787821096, 0.009208924877386, 0.007347451256977, 0.001676664174021, 0.000187903802894, 0.000012681243022, 5.75120909*^-7, 1.8786633*^-8, 4.6381*^-10, 8.967*^-12, 1.4*^-13, 2.*^-15, 0., 0., 0., 0., 0., 0., 0.}
{0.024831902981405, 0.048002525423623, 0.011343666372939, 0.009372132319451, 0.002186956465448, 0.000249875681643, 0.000017172044348, 7.92546933*^-7, 2.6336938*^-8, 6.61315*^-10, 1.3003*^-11, 2.06*^-13, 4.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 0., 0.}
{0.030407656441309, 0.058806833985583, 0.01361674212465, 0.011654063605902, 0.002780718843648, 0.000323888684846, 0.000022663042209, 1.064329577*^-6, 3.5976131*^-8, 9.18662*^-10, 1.8367*^-11, 2.97*^-13, 6.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 0., 1.*^-15}
{0.036476860890791, 0.070579579952844, 0.016003560967649, 0.014194225503084, 0.003463033307629, 0.000411160867297, 0.000029289520777, 1.399507842*^-6, 4.8112739*^-8, 1.249242*^-9, 2.5391*^-11, 4.17*^-13, 7.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.043016282148702, 0.083279589195567, 0.018479635614669, 0.016992655142257, 0.00423897131593, 0.000512973150129, 0.000037198701227, 1.808202715*^-6, 6.3216086*^-8, 1.668814*^-9, 3.448*^-11, 5.75*^-13, 1.*^-14, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 1.*^-15}
{0.050001505347602, 0.096863818316712, 0.021020701875707, 0.020048431446145, 0.005113574515644, 0.000630669021277, 0.000046550335233, 2.301709111*^-6, 8.1823273*^-8, 2.195835*^-9, 4.6113*^-11, 7.81*^-13, 1.3*^-14, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 0., 1.*^-15}
{0.057407023696076, 0.111287529605143, 0.023602835766154, 0.023359663938688, 0.006091834894565, 0.000765653961815, 0.000057517294882, 2.892592434*^-6, 1.04546773*^-7, 2.851846*^-9, 6.0865*^-11, 1.047*^-12, 1.7*^-14, 2.*^-15, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.06520632975257, 0.126504468933662, 0.026202567998235, 0.026923485401622, 0.007178674423825, 0.000919394586363, 0.000070286155968, 3.59478974*^-6, 1.32082638*^-7, 3.661884*^-9, 7.9416*^-11, 1.385*^-12, 2.*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 0.}
{0.073372008874638, 0.142467045900265, 0.028796995365288, 0.030736048445626, 0.00837892426246, 0.001093417486557, 0.000085057771512, 4.423715441*^-6, 1.65219377*^-7, 4.65495*^-9, 1.02574*^-10, 1.818*^-12, 2.7*^-14, 1.*^-15, 1.*^-15, 0., 0., 0., 1.*^-15, 0.}
{0.081875834503749, 0.159126515511666, 0.031363888545086, 0.034792526046982, 0.009697303599079, 0.001289307767477, 0.000102047832124, 5.396371456*^-6, 2.0484751*^-7, 5.864517*^-9, 1.31289*^-10, 2.363*^-12, 3.5*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 0.}
{0.090688864943389, 0.176433160711594, 0.033881795867114, 0.039087116083654, 0.011138398209379, 0.001508707267875, 0.000121487409748, 6.531461712*^-6, 2.51969849*^-7, 7.329104*^-9, 1.66677*^-10, 3.047*^-12, 4.6*^-14, 1.*^-15, 1.*^-15, 1.*^-15, 0., 0., 1.*^-15, 1.*^-15}
{0.099781541287006, 0.194336475062488, 0.036330142609247, 0.04361304988736, 0.012706638811411, 0.00175331245611, 0.000143623481106, 7.849510827*^-6, 3.07712519*^-7, 9.092894*^-9, 2.10042*^-10, 3.899*^-12, 5.9*^-14, 0., 0., 0., 1.*^-15, 1.*^-15, 1.*^-15, 0.}
{0.109123786152375, 0.212785344897974, 0.038689325411569, 0.048362604810686, 0.014406279303476, 0.002024871994836, 0.000168719427093, 9.372986804*^-6, 3.73336764*^-7, 1.1206424*^-8, 2.6291*^-10, 4.957*^-12, 7.6*^-14, 1.*^-15, 0., 0., 1.*^-15, 0., 1.*^-15, 0.}
{0.118685102880311, 0.231728230274846, 0.040940801419081, 0.053327120790767, 0.016241374972043, 0.002325183968677, 0.00019705550418, 0.000011126427505, 4.50251537*^-7, 1.3727336*^-8, 3.27052*^-10, 6.262*^-12, 9.9*^-14, 2.*^-15, 1.*^-15, 0., 0., 0., 1.*^-15, 1.*^-15}
{0.128434674858105, 0.251113344067019, 0.043067171790561, 0.058497020873396, 0.018215760759367, 0.002656092770448, 0.000228929283845, 0.000013136570659, 5.40026933*^-7, 1.6721194*^-8, 4.04521*^-10, 7.863*^-12, 1.26*^-13, 2.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15}
{0.138341464631806, 0.270888828560178, 0.045052259237759, 0.06386183564396, 0.02033302968232, 0.003019485642791, 0.000264656055888, 0.000015432487106, 6.44408467*^-7, 2.0262392*^-8, 4.97697*^-10, 9.821*^-12, 1.58*^-13, 2.*^-15, 0., 0., 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15}
{0.148374312476309, 0.291002928924337, 0.046881179287418, 0.069410231494178, 0.022596511495423, 0.003417288873551, 0.000304569191451, 0.000018045716936, 7.65332216*^-7, 2.4435126*^-8, 6.09322*^-10, 1.2206*^-11, 2.01*^-13, 3.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15}
{0.158502034098197, 0.311404162962274, 0.048540404987972, 0.07513004263649, 0.025009251692147, 0.00385146364468, 0.000349020461452, 0.00002101040813, 9.04940847*^-7, 2.9334454*^-8, 7.42549*^-10, 1.5097*^-11, 2.52*^-13, 3.*^-15, 0., 0., 1.*^-15, 1.*^-15, 2.*^-15, 1.*^-15}
{0.168693517153421, 0.332041486554584, 0.0500178248133, 0.08100830676113, 0.027573990939282, 0.004324001536016, 0.000398380306176, 0.000024363457324, 1.065600559*^-6, 3.5067457*^-8, 9.00998*^-10, 1.8591*^-11, 3.14*^-13, 4.*^-15, 0., 1.*^-15, 1.*^-15, 1.*^-15, 2.*^-15, 0.}
{0.178917816269991, 0.352864454247028, 0.051302793547208, 0.087031304214427, 0.03029314503933, 0.004836919686838, 0.000453038051614, 0.000028144652188, 1.24991893*^-6, 4.1754487*^-8, 1.088817*^-9, 2.2799*^-11, 3.92*^-13, 6.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.189144246275074, 0.373823374452451, 0.052386175964451, 0.093184600560921, 0.033168785515798, 0.005392255619764, 0.000513402068251, 0.000032396814921, 1.460763682*^-6, 4.9530506*^-8, 1.310736*^-9, 2.7849*^-11, 4.85*^-13, 7.*^-15, 0., 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15, 1.*^-15}
{0.199342473336005, 0.394869458768028, 0.053260383156847, 0.099453092376443, 0.036202620915637, 0.005992061733226, 0.000579899867945, 0.000037165946329, 1.701282382*^-6, 5.8546561*^-8, 1.572153*^-9, 3.3891*^-11, 6.*^-13, 9.*^-15, 1.*^-15, 2.*^-15, 1.*^-15, 0., 1.*^-15, 1.*^-15}
{0.209482603735767, 0.415954964938663, 0.053919401386176, 0.105821056104431, 0.039395978922005, 0.00663839947041, 0.000652978134581, 0.000042501369853, 1.974923057*^-6, 6.897133*^-8, 1.879201*^-9, 4.1097*^-11, 7.37*^-13, 1.1*^-14, 0., 1.*^-15, 2.*^-15, 1.*^-15, 2.*^-15, 1.*^-15}
{0.219535270015455, 0.437033333028842, 0.054358813379085, 0.112272199793646, 0.042749789369096, 0.007333333174347, 0.000733102684283, 0.000048455874937, 2.285455737*^-6, 8.0992822*^-8, 2.238842*^-9, 4.9668*^-11, 9.04*^-13, 1.4*^-14, 0., 1.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.229471714228945, 0.458059314398126, 0.054575812012892, 0.118789717522003, 0.046264568248835, 0.008078923640501, 0.000820758350961, 0.000055085859001, 2.636994893*^-6, 9.4820169*^-8, 2.658959*^-9, 5.9832*^-11, 1.104*^-12, 1.6*^-14, 0., 2.*^-15, 3.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.239263868068509, 0.478989093109479, 0.054569206374863, 0.125356346298636, 0.049940402796895, 0.00887722138001, 0.000916448793189, 0.000062451467338, 3.03402278*^-6, 1.10685568*^-7, 3.148461*^-9, 7.1856*^-11, 1.345*^-12, 2.1*^-14, 0., 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.248884429634301, 0.499780399434663, 0.054339420211084, 0.131954425224602, 0.053776937742678, 0.009730259608423, 0.001020696218411, 0.000070616730096, 3.48141363*^-6, 1.28846329*^-7, 3.717392*^-9, 8.604*^-11, 1.633*^-12, 2.5*^-14, 1.*^-15, 1.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 1.*^-15}
{0.25830693663548, 0.520392615156908, 0.053888482814388, 0.138565956681799, 0.057773362804735, 0.010640046976562, 0.001134041020751, 0.000079649695579, 3.984458705*^-6, 1.49587091*^-7, 4.377063*^-9, 1.02733*^-10, 1.977*^-12, 3.1*^-14, 0., 2.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 1.*^-15}
{0.267505835826124, 0.540786870407687, 0.053220012433605, 0.145172669309818, 0.061928401509395, 0.01160856006181, 0.001257041328765, 0.000089622558949, 4.548892123*^-6, 1.73222143*^-7, 5.140178*^-9, 1.22329*^-10, 2.386*^-12, 3.7*^-14, 1.*^-15, 1.*^-15, 2.*^-15, 3.*^-15, 3.*^-15, 0.}
{0.276456548495029, 0.560926131811632, 0.052339192318788, 0.151756082521703, 0.066240301406394, 0.012637735639854, 0.001390272459786, 0.000100611785472, 5.180917474*^-6, 2.00097921*^-7, 6.020991*^-9, 1.45282*^-10, 2.874*^-12, 4.6*^-14, 0., 2.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 1.*^-15}
{0.285135531844798, 0.580775281751298, 0.051252739548631, 0.158297572301755, 0.070706825750807, 0.013729462758524, 0.00153432627765, 0.000112698227315, 5.887235106*^-6, 2.3059563*^-7, 7.035449*^-9, 1.72102*^-10, 3.451*^-12, 5.6*^-14, 0., 1.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 0.}
{0.29352033611242, 0.600301188601344, 0.04996886681715, 0.164778438021952, 0.075325246715794, 0.014885574637028, 0.001689810450932, 0.000125967232962, 6.675070092*^-6, 2.65134034*^-7, 8.201381*^-9, 2.03377*^-10, 4.135*^-12, 6.9*^-14, 0., 2.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 0.}
{0.301589657300507, 0.619472767819641, 0.048497237386475, 0.171179970007993, 0.08009234019545, 0.01610784041539, 0.001857347609032, 0.000140508748183, 7.552200745*^-6, 3.04172387*^-7, 9.538672*^-9, 2.39766*^-10, 4.941*^-12, 8.4*^-14, 1.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 2.*^-15, 0.}
{0.309323385405708, 0.63826103382082, 0.046848913441411, 0.177483517581661, 0.085004382251541, 0.017397956780432, 0.002037574393822, 0.00015641740756, 8.526987653*^-6, 3.48213533*^-7, 1.1069466*^-8, 2.82017*^-10, 5.89*^-12, 1.01*^-13, 1.*^-15, 1.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 1.*^-15}
{0.316702648048226, 0.656639142595394, 0.045036298108951, 0.183670557303016, 0.090057147252054, 0.018757539496034, 0.002231140404861, 0.000173792615457, 9.608403121*^-6, 3.97807162*^-7, 1.2818385*^-8, 3.30977*^-10, 7.005*^-12, 1.22*^-13, 1.*^-15, 1.*^-15, 2.*^-15, 3.*^-15, 2.*^-15, 0.}
{0.323709849423948, 0.67458242507501, 0.043073071432165, 0.189722761133982, 0.095245907743261, 0.020188114866769, 0.002438707036551, 0.000192738615347, 0.000010806060932, 4.53553213*^-7, 1.4812758*^-8, 3.87599*^-10, 8.313*^-12, 1.48*^-13, 1.*^-15, 1.*^-15, 3.*^-15, 3.*^-15, 2.*^-15, 0.}
{0.330328704518312, 0.69206841128119, 0.040974120612741, 0.195622064244163, 0.100565436090658, 0.021691111165248, 0.002660946206024, 0.000213364546389, 0.000012130246323, 5.1610546*^-7, 1.708287*^-8, 4.52957*^-10, 9.843*^-12, 1.77*^-13, 2.*^-15, 1.*^-15, 3.*^-15, 4.*^-15, 2.*^-15, 0.}
{0.336544268538584, 0.709076845331127, 0.038755464859733, 0.201350732180156, 0.106010007917314, 0.02326785005469, 0.002898538970905, 0.000235784486095, 0.000013591946062, 5.86175235*^-7, 1.9662225*^-8, 5.28258*^-10, 1.1631*^-11, 2.12*^-13, 2.*^-15, 2.*^-15, 3.*^-15, 4.*^-15, 2.*^-15, 1.*^-15}
{0.342342961538723, 0.725589691409513, 0.036434175203763, 0.206891427121374, 0.11157340736135, 0.024919538039254, 0.003152174036574, 0.00026011747796, 0.000015202878493, 6.6453533*^-7, 2.2587839*^-8, 6.14856*^-10, 1.3715*^-11, 2.54*^-13, 3.*^-15, 2.*^-15, 3.*^-15, 4.*^-15, 2.*^-15, 0.}
{0.347712588228339, 0.74159113084984, 0.034028289655952, 0.212227272948259, 0.11724893416705, 0.02664725797564, 0.003422546152976, 0.000286487542881, 0.000016975523429, 7.52024037*^-7, 2.5900537*^-8, 7.14267*^-10, 1.6139*^-11, 3.03*^-13, 3.*^-15, 2.*^-15, 3.*^-15, 4.*^-15, 3.*^-15, 1.*^-15}
{0.352642352974347, 0.757067550502095, 0.031556724109041, 0.217341918852923, 0.123029412616878, 0.028451960680268, 0.003710354401505, 0.000315023673226, 0.000018923151731, 8.49549355*^-7, 2.9645278*^-8, 8.2819*^-10, 1.8954*^-11, 3.6*^-13, 5.*^-15, 2.*^-15, 4.*^-15, 5.*^-15, 3.*^-15, 1.*^-15}
{0.357122870020772, 0.772007522595939, 0.029039179394596, 0.222219601227504, 0.128907202304183, 0.03033445666705, 0.004016300372988, 0.000345859808374, 0.000021059854428, 9.58093338*^-7, 3.3871504*^-8, 9.58519*^-10, 2.222*^-11, 4.28*^-13, 7.*^-15, 2.*^-15, 4.*^-15, 5.*^-15, 2.*^-15, 3.*^-15}
