{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.00009999080032407902 + 0.*I, 0.999700024199142 + 0.*I, 0.9997000249990451 + 0.*I, 0.00009998750058004546 + 0.*I, 2.4998030312417537*^-9 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 0. + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 0. + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I, 2.1094237467877974*^-15 + 0.*I}
{0.00039985282061105737 + 0.*I, 0.998800387145026 + 0.*I, 0.998800399938977 + 0.*I, 0.0003998000373320876 + 0.*I, 3.998755893075412*^-8 + 0.*I, 1.7800205753815135*^-12 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 0. + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 0. + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I}
{0.0008992550347810546 + 0.*I, 0.9973019595738979 + 0.*I, 0.9973020243049919 + 0.*I, 0.0008989879251549703 + 0.*I, 2.0235829001347128*^-7 + 0.*I, 2.0239032672009216*^-11 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I}
{0.0015976461189809441 + 0.*I, 0.995206191682647 + 0.*I, 0.99520639609558 + 0.*I, 0.001596802388385998 + 0.*I, 6.39203962093937*^-7 + 0.*I, 1.1367196073308604*^-10 + 0.*I, 7.993605777301126*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 0. + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 0. + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I}
{0.002494255030630943 + 0.*I, 0.992515111584765 + 0.*I, 0.992515610108697 + 0.*I, 0.0024921966089489485 + 0.*I, 1.5594642399641145*^-6 + 0.*I, 4.334110847992178*^-10 + 0.*I, 6.195044477408373*^-14 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 0. + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 0. + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I}
{0.0035880918181769856 + 0.*I, 0.989231323151115 + 0.*I, 0.989232355545314 + 0.*I, 0.003583827191801059 + 0.*I, 3.230938485088152*^-6 + 0.*I, 1.2933719650831677*^-9 + 0.*I, 2.8499425042127763*^-13 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 0. + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 0. + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I}
