t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14,mx_15
0.33,-0.9948780903189838,0.03375064112237658,-0.06843708999034882,-0.97081949611967,-0.999398274832715,-0.9999481128463198,-0.9999628384294578,-0.9999793014784444,-0.9999761059410177,-0.9999697576785017,-0.999966868712203,-0.9988305757869536,-0.9385112693025573,0.9331382639448733,-0.9956766233219129,-0.999956650319374
0.34,-0.9950745681215115,0.02079546849633794,-0.054647585215543894,-0.9715716622775581,-0.9994131769493508,-0.9999287645517937,-0.9999528546231774,-0.9999591690984759,-0.9999496004826753,-0.9999573721723801,-0.9999419667737872,-0.9988261908902166,-0.9402918870554399,0.9364168734231002,-0.9971978155500762,-0.9999410574292646
0.35000000000000003,-0.9954225779288899,0.010577472775226021,-0.043150859429933165,-0.9723885546106068,-0.9994060653599357,-0.9999712717699476,-0.9999608355996014,-0.9999463431174594,-0.9999520236427085,-0.9999484478862453,-0.9999226933160906,-0.9988238101483116,-0.9423500570432248,0.9397100558857948,-0.9984121678191772,-0.9999309094047399
0.36,-0.9959817540303902,0.003267827397679569,-0.0343066665418357,-0.9734546858414989,-0.9994123179019189,-0.9999566683549314,-0.9999663246380239,-0.9999674138880319,-0.9999749378462649,-0.9999682021594515,-0.9999540606395584,-0.998835506872409,-0.9446873130356119,0.942957777748855,-0.9993324810459001,-0.9999729809820939
0.37,-0.996572627997105,-0.0008238641915805844,-0.028332026220409683,-0.9746888369791764,-0.9994142804142543,-0.9999212348570374,-0.9999563118276824,-0.9999745563332644,-0.9999656735910173,-0.9999683932937365,-0.9999424678749496,-0.9988673844423326,-0.9473535642973047,0.9461066372139304,-0.9997753294391278,-0.9999084543355314
0.38,-0.9973189376234578,-0.0017733752658827013,-0.025347904150977433,-0.9759795743507741,-0.9994140608353652,-0.99996220903896,-0.9999565861323668,-0.9999540897400793,-0.9999483243547335,-0.9999456655842833,-0.999927645619497,-0.9988487911330796,-0.9501633877044752,0.9491128280207787,-0.9999797018771698,-0.9999915070142069
0.39,-0.9979789945288915,0.0005984459297790104,-0.02550769440114604,-0.9775241093147177,-0.9994688769283928,-0.9999654316003481,-0.999965736350031,-0.9999518447845605,-0.9999619849291552,-0.9999568177742999,-0.9999444527552603,-0.9989429063585484,-0.9532619708634271,0.9519337573264219,-0.9996184227754313,-0.9998996213357443
0.4,-0.9986841322159072,0.006031911336085589,-0.02869035048406805,-0.979046768239489,-0.9994349617512565,-0.999923140427283,-0.9999597489647802,-0.9999708055172626,-0.9999728799306016,-0.9999762357507319,-0.9999380247476758,-0.998940422471075,-0.9564695939897492,0.9545433090532607,-0.9990553566338295,-0.9999908743279085
0.41000000000000003,-0.9992209111430999,0.014504077095067687,-0.03493059334788535,-0.9807184071583621,-0.9994796083970627,-0.9999495593385634,-0.9999545090987905,-0.9999693217936888,-0.9999575212059504,-0.9999544716533012,-0.9999347089757917,-0.9989768170012228,-0.9598096498030484,0.9569154594683569,-0.9979513072839612,-0.9999094471389165
0.42,-0.9996670603842894,0.02565676522778378,-0.04392108862020835,-0.9824191151813544,-0.9995310398415409,-0.9999671176344214,-0.9999644051250139,-0.9999525616953853,-0.9999531090330053,-0.9999441890703745,-0.9999407040776372,-0.9990841130222273,-0.9632830615257,0.9590399146506681,-0.9966506611075784,-0.9999727892933019
0.43,-0.9999168302626406,0.039223363126078215,-0.05551219004985272,-0.9841251808427135,-0.9994966700684531,-0.9999329306687663,-0.9999631471525621,-0.9999568768943979,-0.9999678646475743,-0.9999720350432473,-0.9999302785903121,-0.9990655920967073,-0.966723299889074,0.9609107046312753,-0.9949438471454407,-0.9999345125177617
0.44,-0.9999581642572717,0.05482521791250336,-0.06929561685486424,-0.9858552959618062,-0.9995656119841084,-0.9999415600662159,-0.9999524619572389,-0.9999714587340062,-0.99996677355806,-0.9999691335921177,-0.9999402348403229,-0.9991649687075504,-0.9702583671036579,0.9625309646602651,-0.9930265784721088,-0.9999446944597925
0.45,-0.9998314554419195,0.07196788409754343,-0.08490391322029175,-0.9875289278812592,-0.9995941129548306,-0.9999597343385237,-0.9999611924661066,-0.999965315157212,-0.9999545792397833,-0.999941564232963,-0.9999430836778148,-0.9992203533803563,-0.9736941767493783,0.9639135380702393,-0.9909125115107429,-0.9999637690558876
0.46,-0.999441368574189,0.09029915453678757,-0.10190272796466279,-0.9891846658560336,-0.9995917398422045,-0.9999430569737725,-0.9999684303585822,-0.9999528391310378,-0.9999597371609867,-0.9999576211500604,-0.9999224944033525,-0.9992490207496858,-0.9770785602034768,0.9650731126481921,-0.9885856011178076,-0.9999164983253409
0.47000000000000003,-0.9989569942360639,0.10917402755763479,-0.1197378129824016,-0.9907197309785619,-0.99963380555793,-0.999943368214064,-0.9999530991598149,-0.9999602981529754,-0.9999682321186486,-0.999977685147114,-0.9999416716676917,-0.9993331272066273,-0.9803780039718341,0.96603566128659,-0.9862897463968107,-0.999983286320304
0.48,-0.9982460038666771,0.12827427167688193,-0.13798586722588108,-0.9922283317811863,-0.9996721790916777,-0.9999488617096528,-0.99995334064496,-0.9999711048195303,-0.9999608335209832,-0.9999518241713937,-0.9999496111401225,-0.99936515815146,-0.983460651643313,0.9668253938820132,-0.9838236213007371,-0.9998971010337467
0.49,-0.9975389935030823,0.14692321906480396,-0.1560043854252474,-0.9935747914445558,-0.999675772478932,-0.9999459377947275,-0.9999719260983929,-0.9999626457213006,-0.9999565044221737,-0.9999441739900169,-0.9999181238141419,-0.9994325135354647,-0.9864401439598878,0.967473618870814,-0.9815784535655553,-0.9999829472567321
