t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14,Cxx_1_15
0.74,-0.056499874295414476,0.4744296451375293,-0.12065560035658018,-0.2506200972520759,-0.044674543235595277,-0.0034802939751494844,-0.0002703726586041899,-0.00020653518382562908,-0.00014905278410359823,-6.277236028895405e-05,-4.697684835186511e-05,-0.00034939220485152855,-0.0008590794502492671,0.0028121409706038107,-0.0016021626119693821,-8.298442916332416e-05
0.75,-0.050324857494085884,0.46858799440171484,-0.11786157603194047,-0.2518128372382443,-0.04600919790734659,-0.0037262510874863652,-0.0003649160582318567,-0.00013422432778298354,-8.332134983701778e-05,-8.258227985646904e-05,-5.028785007110681e-05,-0.0003486172646688379,-0.000859549779529678,0.0028868896160256967,-0.0016387852360468247,-3.453553692900346e-05
0.76,-0.04433298641584793,0.46359968168253607,-0.11583196283539932,-0.25287125727101967,-0.04729207635464838,-0.003948245351266033,-0.0003486110531828457,1.3337776574751103e-05,3.0671137320137376e-05,-4.7696341259007013e-05,-5.8671115638397886e-05,-0.0003510340607795204,-0.0008275906731000093,0.0029598469189205025,-0.001687943623055077,1.7742259870168198e-06
0.77,-0.03861867770029648,0.4595386694508985,-0.11466550527630559,-0.2538978225762262,-0.04862224034737084,-0.004130123652677065,-0.00025011496189597526,8.636740146239497e-05,7.725992781881796e-05,7.586937183723386e-06,-6.370343454764615e-05,-0.0003560143932015425,-0.000761279416794769,0.0030222760222077955,-0.001767595550083656,1.1310992367730144e-05
0.78,-0.03325039749194891,0.45650447716006237,-0.11440277032990298,-0.2549621305051045,-0.05004701875846873,-0.00430173874066464,-0.00018158257942868516,9.04291101444521e-06,9.07945939920829e-06,2.8762973203200204e-05,-6.104070425627661e-05,-0.00035157303824528974,-0.0006802709253245776,0.0030686632484254878,-0.0018842659654135785,-9.483829855438941e-06
0.79,-0.028259620654854656,0.45459148031398156,-0.11500990185493654,-0.25606428084863797,-0.051536037118403155,-0.004509965963572671,-0.00022537951840595483,-0.00013981872462576206,-0.00010252194984650131,-3.1179130028924362e-06,-5.265319485059372e-05,-0.0003288448453074855,-0.0006130166274698756,0.003101167158018902,-0.0020292837521612705,-5.1098793562132094e-05
0.8,-0.02364888142235755,0.4538565411957859,-0.11641268658656734,-0.25714498163115507,-0.05301386220730553,-0.004771614367038213,-0.00035080702650158724,-0.00020516315024610154,-0.00013990268031327524,-5.246078281073707e-05,-4.3449092642644516e-05,-0.000296797142840588,-0.0005773366558687321,0.00312950874181327,-0.002181214084348071,-9.456220309755903e-05
0.81,-0.019411819038054667,0.45430056261946083,-0.1185466457033908,-0.25813096559892057,-0.0544161023731804,-0.005056211326631921,-0.000445612986995636,-0.00011557258092165235,-6.084244489423796e-05,-6.610345535396078e-05,-3.712190750659872e-05,-0.0002789727334571168,-0.0005679955462688513,0.003165664565526846,-0.0023140437748565,-0.00011930319855812943
0.8200000000000001,-0.015552562743817222,0.45587308662039017,-0.12138280308667682,-0.25898567211159806,-0.05572435303389456,-0.005316288794031898,-0.0004303459462763337,4.0185990169749886e-05,5.6292753721987054e-05,-2.8050664779954992e-05,-3.4985670460674356e-05,-0.00029173076043664814,-0.0005604137989524416,0.0032163215605866963,-0.002408036211148601,-0.00011197101972648671
0.8300000000000001,-0.01209422649930747,0.45849786300532813,-0.12491405768093689,-0.25973460382214364,-0.05696310546412242,-0.005534173066340964,-0.00033893511933980047,0.00010231431415130832,9.234186967210789e-05,2.444675333024282e-05,-3.678504105475433e-05,-0.00032407648311760795,-0.0005283360864100084,0.0032778764229645166,-0.0024586963756768054,-7.246113768077933e-05
0.84,-0.009073889222275144,0.46210684863129214,-0.129120949367999,-0.2604500001392994,-0.05817516359923136,-0.005737896264878639,-0.00028325502158521587,5.9345434106905515e-06,1.1322471617503105e-05,3.9928001802191915e-05,-4.06207525882607e-05,-0.00034142772619827344,-0.0004631843319152229,0.003337486807665928,-0.002479697636485756,-1.4512849400349914e-05
0.85,-0.006529431003440278,0.46666695290343563,-0.13395119889198548,-0.26120343526982714,-0.059399818150512096,-0.005971183855373319,-0.0003383306638061745,-0.00014875250148205232,-0.00010049313648452518,6.11608723943835e-06,-4.220350395633954e-05,-0.0003147244399199778,-0.00038099762713222907,0.003380074169007208,-0.0024978613464550214,3.961366603255634e-05
0.86,-0.004487457854540522,0.47218803461833014,-0.13933338180666788,-0.26201614503978654,-0.06066032937775434,-0.006249389328144672,-0.000466194840789802,-0.00019868834744751762,-0.00012347251773525691,-3.79821780985834e-05,-3.651126266723814e-05,-0.0002501118887507925,-0.00031110275628953854,0.0033973663542379295,-0.0025417092068328317,6.843012313462182e-05
0.87,-0.00295911884169453,0.4787101244302372,-0.14521480213758686,-0.2628423744657845,-0.0619527834064334,-0.00654632462563165,-0.0005561275378596076,-8.849426634072177e-05,-3.0102689900668445e-05,-4.344629696884095e-05,-2.2549051555742494e-05,-0.0001893127019875207,-0.0002740668145148617,0.0033934027538801287,-0.002628371309069011,6.064715684639399e-05
0.88,-0.0019443007413221247,0.4862756133891498,-0.15159138374878245,-0.26360119782213187,-0.06323634303213499,-0.006823548100860832,-0.0005389143326146595,6.965564920402567e-05,8.515705667722084e-05,-2.373740088712495e-06,-6.682434060878428e-06,-0.00017555306199668053,-0.0002653953546553067,0.0033827636591254526,-0.002754934634645878,2.052186021039848e-05
0.89,-0.0014390798827635942,0.4948983739001034,-0.1585016859939008,-0.26423785825087853,-0.06444189080988405,-0.007069569210944482,-0.0004571175026660823,0.00011192467691423236,0.00010442716999226054,4.488133778912662e-05,8.290450727033161e-07,-0.00021335335003191958,-0.0002580566990775246,0.0033822965212454564,-0.0028986524599020624,-3.3478345482507166e-05
0.9,-0.001439635996568489,0.5045418915348758,-0.1659845088637849,-0.2647694948850817,-0.06551183313885767,-0.007307800382131191,-0.0004196369012701151,-5.337486656209478e-06,1.0351896089000334e-05,5.279023055637655e-05,-4.857340788255726e-06,-0.0002598470563092148,-0.00022288130843256537,0.003401291561697488,-0.0030263276219216206,-7.631925150630714e-05
0.91,-0.0019395502768395634,0.5151152364999385,-0.17402796995266856,-0.2652771487635046,-0.0664519147382292,-0.007567149706225407,-0.0004885987502726286,-0.00015837234782112297,-9.524655379822278e-05,1.8088783651060147e-05,-1.647324395426253e-05,-0.0002591783578219653,-0.00015196169277997829,0.003436101653051929,-0.0031088149576824486,-8.71308389087666e-05
0.92,-0.002923189586478969,0.5264898874594955,-0.18254627483940788,-0.2658448841151765,-0.06734747130462204,-0.00784959655932671,-0.0006161737618745056,-0.00018493413001796632,-9.831007878224884e-05,-1.7925258561701796e-05,-1.8856022528490612e-05,-0.00019233705398657985,-6.721022755179495e-05,0.0034724425711266937,-0.0031341535514802787,-5.8458174890363424e-05
0.93,-0.004361679624077852,0.5385316026637024,-0.1914016462581436,-0.2664898223669677,-0.06831108045568546,-0.008130897079774546,-0.000696259130178345,-5.5347214891643404e-05,7.153470123477668e-06,-1.3651703495320966e-05,-2.6589373604002375e-06,-9.816791908956457e-05,-6.4629298349716535e-06,0.003493970850858022,-0.0031133277097369905,-2.819293520861521e-08
0.9400000000000001,-0.006216764232455763,0.5511353125858942,-0.2004590651547543,-0.2671396716859783,-0.06938809952523817,-0.008392017053511336,-0.0006756788430720695,9.516448008128897e-05,0.00011267787115010197,2.925264559960894e-05,2.4663563455873394e-05,-4.38471830831455e-05,4.253554595545772e-06,0.003491974815769877,-0.0030758330619214402,6.485150566426512e-05
0.9500000000000001,-0.008452148498492629,0.5642471042193056,-0.2096405319535759,-0.2676811023213015,-0.07049935699942078,-0.008643210727719786,-0.0006079037818437216,0.00010889048312179295,0.00011023095349027567,6.870997294161629e-05,4.296337611797707e-05,-6.731085916167334e-05,-2.7584295133331604e-05,0.0034702940194375823,-0.0030567179662508437,0.00010910285861565061
0.96,-0.011045712746554526,0.5778622482821494,-0.2189476926291033,-0.2680464227933623,-0.07148602697810491,-0.008911003896540426,-0.0005944255341298055,-2.73003668823657e-05,6.574336480436038e-06,6.752481029381752e-05,3.7600839020934806e-05,-0.0001413521716460142,-6.278646565882617e-05,0.0034424983301431025,-0.003080872978040494,0.00011379357189678085
0.97,-0.013993625460448245,0.5919983180482984,-0.228441934154742,-0.26827115555745673,-0.07223678673388212,-0.009202387440257254,-0.0006779123041422697,-0.00016813974863316705,-8.467879009310675e-05,3.2439042833454224e-05,1.53962893342241e-05,-0.0001929475347171028,-5.69905818765537e-05,0.003423330610431978,-0.003151800683993844,7.67490725926967e-05
0.98,-0.017301414345792243,0.6066545298758308,-0.23819554041916946,-0.2684725647811469,-0.07279344403370336,-0.009489842352127464,-0.0008000018187547253,-0.00016435853102902964,-6.434869294802414e-05,5.820487999574908e-06,1.202067922867478e-06,-0.00016374490600534752,5.9068681165230785e-06,0.003420126309790321,-0.0032499208059029727,1.3857465257505197e-05
0.99,-0.020964965335737995,0.6217779821079819,-0.24824077310856374,-0.2687605730648175,-0.07333351857708081,-0.009739446665079421,-0.0008654838940169718,-2.079640276020367e-05,4.7553439240788364e-05,1.9948728872898336e-05,1.5459460319000584e-05,-6.0787543304963165e-05,9.830151867099013e-05,0.0034296945519458055,-0.003340914261135308,-4.7490544498152154e-05
1.0,-0.024951907131262274,0.6372543110181874,-0.2585406235903984,-0.2691468225730429,-0.07402773451281175,-0.009953534900214778,-0.0008423344626100615,0.0001097961864359176,0.0001346504482524491,6.317613938211508e-05,5.301012068115174e-05,4.620498530394368e-05,0.00016460810149182548,0.0034421962388167873,-0.0033903046279252225,-7.99758208361867e-05
