t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15
0.88,0.1786243090035122,,1.7505287024466836,0.3809247190829591,0.18133291517893946,0.1703224619910267,0.16954139612910796,0.1690645661003667,0.16898608272853594,0.16889283815979672,0.16888940539429473,0.16881585755087397,0.15946904713835924,0.15535076844838736,0.1647361122062646,0.1688498856503505
0.89,0.197084199912602,,2.028248669623418,0.46386823350065964,0.20098400828473584,0.18767856288527326,0.18667211575438128,0.1855823894335079,0.1857224645362342,0.1855779898131444,0.18555466477709492,0.18553605270302267,0.1754538123499842,0.17063725399983634,0.18082918076468318,0.18558451753855923
0.9,0.22515473622624443,,2.2763375482900696,0.5317936554486451,0.21832663795010562,0.20269754414647123,0.20166048653415378,0.20048259650197967,0.20044762045097922,0.20028755384096833,0.2002704707657716,0.20022672370767933,0.18957606697922358,0.18420138000752947,0.19490811358824067,0.20025178653814954
0.91,0.2560524977737515,,2.4881095905542168,0.5813467459121026,0.2328411430795295,0.21487993195940938,0.21412027453111412,0.21299950236697393,0.2127467363256505,0.21263773859939758,0.2126367634918484,0.21257468937750884,0.20160701009955992,0.19571171978380927,0.20680797343216847,0.21264705919470114
0.92,0.2880960248829628,,2.6580755951837656,0.610328651610937,0.24426855780801301,0.2239056351926287,0.22362358407551655,0.22278125951982788,0.22231612524357733,0.22223808509350126,0.22223122965460498,0.2221667810629266,0.21117103542257093,0.2048794367150093,0.21598067246656263,0.222190350432926
0.93,0.3189598196281615,,2.7814717207683253,0.6178663433837399,0.2523902913738382,0.22973134384457744,0.23003935766849903,0.22961438000619025,0.22903620462428775,0.22899058728704422,0.22898367058098754,0.2289085916588832,0.21809831912094882,0.21161620922499422,0.2225951243375575,0.22901980105602784
0.9400000000000001,0.3465411290726795,,2.85551161059614,0.6041234350883781,0.256659932895393,0.2330854062747506,0.23322861438906364,0.23322377052147608,0.23268042804367992,0.2326762118949307,0.23265349283952613,0.23260326655457494,0.22225045120075154,0.2156694323109635,0.22614256244934294,0.232610328854222
0.9500000000000001,0.368420254712776,,2.8778038660819973,0.5707511543255697,0.25714968381668646,0.2349802579053662,0.23333031418966912,0.2337676224987535,0.233369009521649,0.23332640960106676,0.23328731776676948,0.23316426317124897,0.22351934983162808,0.2171215116154492,0.22695469644137958,0.23328670889885897
0.96,0.38287941169272327,,2.848378229300043,0.5201945039425564,0.25352663912454554,0.23361482670266728,0.23130164283428692,0.23110265521003626,0.23091989926195863,0.23078201325436914,0.23076306279996825,0.23069570614464086,0.22191620361762646,0.21578689544875654,0.22472919333317884,0.23075220481961922
0.97,0.3882757962432522,,2.7674433992469645,0.4559765836975705,0.2458406774205082,0.22905453010654836,0.22637544033567691,0.22544658496398998,0.22555548193655023,0.2253766753928828,0.2253464098624429,0.22527280303425457,0.21752915829371994,0.21186935244170338,0.2197721293441973,0.22533045043177755
0.98,0.38400533435180584,,2.6376414388200944,0.38202446834975945,0.23406907972620308,0.2212670407910884,0.2184807667971963,0.21719679564370453,0.21728049196944885,0.21712244588646334,0.21707545671331954,0.21694956558190898,0.21037230345339478,0.20533426929842125,0.21212071682464986,0.21708120030196904
0.99,0.36980573072125195,,2.4618194443226225,0.30284090753514104,0.21872841580169486,0.21044152475430694,0.20781788944394214,0.2066115930097488,0.20642394990941443,0.20624991323996827,0.20624166792745902,0.2061771251230116,0.20078717850866562,0.19639925550136117,0.2019291522052895,0.206197192535902
1.0,0.34649079944066313,,2.244860115037674,0.22265287390554714,0.19990500845264123,0.19674501213249854,0.19462186326619763,0.19366333790471923,0.19325641051894837,0.19308511769040548,0.19308338532057162,0.19298994811113543,0.18880759132028685,0.1852302242215017,0.1896078125678096,0.19312382104331788
