t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
0.0,-1.0000000000000002,7.498798913309866e-33,7.498798913308953e-33,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002,-1.0000000000000002
0.1,-0.9811057452545859,-0.00021960926830793292,0.0002193819743408382,-0.9624431236362062,-0.9662360288223381,-0.9681566993102115,-0.9681571109172725,-0.9681569063528446,-0.9681564947458752,-0.9643559785023199,-0.9605704534575047,0.960560580151321,-0.9615590284419431,-0.9811057452545866
0.2,-0.9364863014100676,-0.0019382543334073802,0.0019084159782859612,-0.8705600665613027,-0.9140805135608567,-0.9373740465445124,-0.9374539505067347,-0.9374149798286932,-0.9373350791844887,-0.8926950409504694,-0.8501927967284898,0.849780611697073,-0.8630711166166664,-0.9364863014100712
0.30000000000000004,-0.8942444308103367,-0.003552751361939601,0.003308047458954396,-0.7489695372047762,-0.8811555606813266,-0.9602609285507142,-0.961632097631237,-0.9609843326386033,-0.9596140872572797,-0.8155099093970364,-0.6931717207320972,0.6908720936692793,-0.7419827923482816,-0.8942444308103352
0.4,-0.8799186903325977,-0.003764127396113993,0.0030779979960944923,-0.5996045581095303,-0.8190483652318578,-0.9695061412284617,-0.977363554824106,-0.9738084673484158,-0.965979635396042,-0.7070662763074692,-0.5176253777941306,0.5127012238567785,-0.6269875546236235,-0.8799186903325973
0.5,-0.9002190106705328,-0.009849662315770401,0.006404117955869883,-0.4350224725304887,-0.7089233467124921,-0.9190716317403034,-0.9417116875744905,-0.9319372984640995,-0.9095322349849935,-0.5617507455711707,-0.3447118678121786,0.33814678753110883,-0.5200701312988858,-0.9002190106705322
0.6000000000000001,-0.9399581746919935,-0.027665572100011783,0.012739677589095468,-0.2817028847471747,-0.5982574476884783,-0.8608881890616326,-0.9033537070448716,-0.8855921245918577,-0.8439615619925863,-0.4164895071097873,-0.1961136190214886,0.18802180207187713,-0.4083040537242583,-0.9399581746919924
0.7000000000000001,-0.9734770784031346,-0.05016550899782935,0.013787668750763817,-0.15053307974576266,-0.5010183487283485,-0.8168979583034731,-0.8828309364175526,-0.8550394660280488,-0.7911820745765402,-0.2917714624106315,-0.08766431979402961,0.07914262105321743,-0.2879484632720018,-0.9734770784031322
0.8,-0.9818787056954899,-0.07408700667456138,0.006916109783966775,-0.04290286825263635,-0.393972663503508,-0.7459462623726274,-0.8459798606565407,-0.802995182076107,-0.7080443947423403,-0.1846585452700379,-0.020109441753335802,0.015868014556581857,-0.16996832539248052,-0.981878705695493
0.9,-0.9640848934078471,-0.11041488321441222,-0.010087636245158335,0.032647843153734306,-0.28257017662716594,-0.6355871315986191,-0.7799448675647978,-0.7194097130002169,-0.5862563394981076,-0.09948889107319761,0.01149428911537555,-0.006312612698045127,-0.06910232892796574,-0.9640848934078422
1.0,-0.9350212539667822,-0.15974235347936483,-0.04313437916681372,0.0716423829929901,-0.18952345945682933,-0.5139452098322908,-0.696677901696224,-0.6244942237752926,-0.46069482879422297,-0.046137840383481635,0.017440190272812666,0.00044388250714218197,0.0016428604203980127,-0.935021253966781
1.1,-0.9137059759745138,-0.2104479292694164,-0.0898287283027614,0.08103444808230229,-0.11733779061216862,-0.3956515596023157,-0.6033507577816233,-0.52539809668801,-0.3445337552550369,-0.022847351595283102,0.015778048089559175,0.015051712164536095,0.03526273156424696,-0.9137059759745132
1.2000000000000002,-0.9105785235431375,-0.26517405278420914,-0.14848271072824792,0.06976671883197065,-0.06100956971392115,-0.2797459508459469,-0.5063944519501473,-0.4238979672408244,-0.23417295054522982,-0.017825938113164266,0.020383937923103824,0.01978761006490579,0.03533894420452259,-0.9105785235431352
1.3,-0.9226715935532346,-0.33655016944954164,-0.22549534461514587,0.04458732391302515,-0.022610268262969555,-0.1715727817892074,-0.4079355132211534,-0.3275494776887521,-0.13776370624545672,-0.018887164742801336,0.03724405128298631,0.005220526700302747,0.007791970092238986,-0.9226715935532388
1.4000000000000001,-0.9385473447151366,-0.42052321507988183,-0.3166167993039514,0.011098303507668307,-0.0027885766047291293,-0.08194772962908796,-0.3078625614959598,-0.24167149637026325,-0.06432919465928268,-0.016925131392611478,0.06735535524307913,-0.03704410956404082,-0.049200884063693946,-0.9385473447151301
1.5,-0.9478080749802277,-0.49914909987177203,-0.4079007188896499,-0.027373934340921502,0.0015484134175459828,-0.016628775056595612,-0.2177418893580265,-0.17009033091202436,-0.012990151740367994,-0.006060114016361098,0.10713401439571281,-0.11070366215793731,-0.13546800619459415,-0.9478080749802267
1.6,-0.9476675060882531,-0.5665768722895262,-0.49683702310540623,-0.06788109425995602,-0.0067707936099489,0.025496601120467137,-0.14802867066447797,-0.11640783244778365,0.020049658759536796,0.015011651140139848,0.15050306374230862,-0.2076141026612137,-0.23675584702742408,-0.947667506088252
1.7000000000000002,-0.9425518248622006,-0.6293780563967343,-0.5823651186367391,-0.10594232140770093,-0.023842990238651,0.04742825700317348,-0.09590806489009956,-0.07939610847997558,0.039262258698075314,0.0421684359967119,0.1873699631276421,-0.3142948179070401,-0.3396663881057177,-0.942551824862198
1.8,-0.9385772826945686,-0.6880720527237169,-0.6501578879345588,-0.1404664578704494,-0.04642359933023775,0.052870071126814785,-0.05747587800379353,-0.05431543972732122,0.0499623735432536,0.06806436874760202,0.2059474393564293,-0.4203751617940467,-0.4448888750761977,-0.9385772826945717
1.9000000000000001,-0.9382304884227587,-0.7361542256054828,-0.6908298022649834,-0.17237283264870265,-0.07186583704816915,0.047499022806599116,-0.03277634449422232,-0.03779487134735746,0.05477136691582374,0.08471859975654036,0.20320164633430604,-0.516468896392918,-0.5503534285249473,-0.9382304884227606
2.0,-0.9393834526500366,-0.769899992619604,-0.7102761789492105,-0.1971798308915818,-0.09271804841024855,0.036304398667699994,-0.018966273306417227,-0.028331712930349386,0.05423110905270379,0.08610054448530285,0.1831074101919917,-0.5913601962935613,-0.6410016452569116,-0.9393834526500369
2.1,-0.9385439300198704,-0.7891583841803989,-0.7120467923917971,-0.21129477302177957,-0.10341923231341657,0.022335130523368846,-0.01078542499901112,-0.0243041248997638,0.05033073654473148,0.07267008209579078,0.14847207226095976,-0.638003784182089,-0.7070969287345881,-0.9385439300198704
2.2,-0.9347779544089881,-0.7934935110349454,-0.6929563008488276,-0.21932048210299954,-0.1069272468811817,0.008679231980821123,-0.004593652744051218,-0.023689356418568463,0.04476017508946535,0.05045931990268652,0.1034983198990248,-0.6571493769573925,-0.75249162851318,-0.9347779544089874
2.3000000000000003,-0.9307233065001267,-0.7832245496979643,-0.6542559204282962,-0.22393520236838377,-0.10331167685870106,-0.002407810192986282,0.0016310560543839115,-0.024923113757565764,0.03678438076824393,0.025586686900206705,0.0554606878559216,-0.6505376014310239,-0.7787733862650069,-0.9307233065001246
2.4000000000000004,-0.9300901697409928,-0.7611932052795306,-0.6003824320530613,-0.22047257539347728,-0.0877397260619999,-0.010179527727437618,0.010387656063424438,-0.027320837596274714,0.026771465906143276,0.004485252034161335,0.011269681176319228,-0.6168222703492051,-0.7820367729617576,-0.9300901697409945
2.5,-0.9341719129488106,-0.7301960575423163,-0.5321427384358928,-0.20787202833615687,-0.0626344054483059,-0.013493673896234909,0.024156387962252918,-0.03081765302604189,0.017213289930518724,-0.006843042470858433,-0.022712721202409372,-0.5571158920273745,-0.7644644435708627,-0.9341719129488071
2.6,-0.9405350549496765,-0.6909969495937459,-0.4512494962637949,-0.19084149366786218,-0.034146487212475686,-0.010728512430859248,0.042657593722200876,-0.035394074820113315,0.008900610943463207,-0.007645909081960301,-0.042736884125536875,-0.4776203268882771,-0.7313794874198275,-0.9405350549496778
