t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,2.783689077856534e-17,,3.000000000000001,1.3959102970750885e-17,7.020209066843657e-18,3.550762114890042e-18,1.816038638913235e-18,9.486769009248314e-19,5.149960319306296e-19,2.981555974335287e-19,1.8973538018497827e-19,8.131516293642033e-20,1.499759782661924e-32,1.4997597826618932e-32
0.1,0.07504918937573234,,2.9177457883414544,0.004228548881557717,0.0025394992364103225,0.0008835315844614954,0.00023475998480500544,0.00021321406074700054,0.00021262428120258527,0.00021177995563815752,0.00021094706646102978,0.0002109449007793801,0.00021116365913764843,0.00021545784005852492
0.2,0.24582938322926598,,2.675512994313416,0.03957452195707538,0.027916173808720482,0.012712316827932736,0.0034625565901230133,0.0019998053715568416,0.0018307348841448048,0.0017309839569111547,0.001647910384545385,0.0016470827109154938,0.0016728397427072154,0.0018151397089620556
0.30000000000000004,0.384400372423468,,2.377817842016265,0.08386941408771506,0.07957180002516752,0.011588210676455664,0.012207762965083855,0.005601330045037522,0.003815542802072283,0.002947633027220933,0.002467626140282358,0.002454882299884742,0.0026360738985098634,0.0031770059964806026
0.4,0.3831573930442845,,2.1394631715894237,0.10797039082955612,0.13689272034605676,0.020822624804093526,0.018891037826549942,0.0075981992952132045,0.00478356662131266,0.002923346851439198,0.001996356964504836,0.0019400325931974295,0.0023615115696920606,0.0033122441649373778
0.5,0.24167918567085944,,1.8892300817357701,0.1814712729323902,0.19955773603130922,0.04372306074747572,0.03666175877987596,0.010173901938163877,0.009150446845527436,0.005671177246530929,0.0034357321482050805,0.00335432328678184,0.005130888678687413,0.008868939640026156
0.6000000000000001,0.04835619829088213,,1.5600893444973134,0.22395906319344797,0.2829955705864443,0.09024737080400086,0.08490584912946131,0.03339996214340056,0.023026359841723663,0.011972288200634349,0.005659341628055343,0.005311208448421364,0.011312168666874187,0.026004812555325846
0.7000000000000001,0.19113405997241764,,1.2432193649272465,0.2510769085169941,0.3546696568256728,0.08037186761294338,0.13814685375679703,0.08143773487938331,0.04560478061764517,0.014792874187385308,0.004476745022002366,0.004208887695363005,0.014546729001230344,0.04883782540209824
0.8,0.24249884074249375,,0.938584017210196,0.2239711085840851,0.38918033629602217,0.09858701607710768,0.16252514160954118,0.09734375810518493,0.060834951524905645,0.01499779535949834,0.0018909256818298629,0.0012574761158278779,0.012691952443215089,0.07275956014217971
0.9,0.19815975739949804,,0.8698500366927322,0.23428318768313117,0.38887242208555994,0.1502787791280798,0.1996120582138849,0.09201083712119759,0.06418020512989725,0.013486674004997869,0.0017650314395802416,0.0008356101116453283,0.007755612389699096,0.1064888577202671
1.0,0.18585388846005832,,1.0483386941894222,0.35652817289151006,0.3602392542463245,0.15652470719190176,0.25485401703922167,0.1504381989043409,0.07154555972358771,0.012155086505561125,0.007111068491754261,0.002861189587420424,0.00019787220215969508,0.149464357118059
1.1,0.257339483579149,,1.1941489053357222,0.4692653626608521,0.30344011457790054,0.13744273712850535,0.26513117636777334,0.19321882015443045,0.08816789806713254,0.005929716202841508,0.003947209513961357,0.005646918461152968,0.010675369505135354,0.19238388402259854
