t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
0.0,-1.0000000000000002,7.498798913309685e-33,7.498798913309211e-33,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002
0.1,-0.981105806661206,-0.00021959501719982433,0.0002193681238434398,-0.9624428397871587,-0.9662358444659002,-0.9681565709141818,-0.9681569823663925,-0.9681571893591089,-0.9681571893568167,-0.9681571901707761,-0.9681566826177923,-0.9681688557428687,-0.9653715129458544,-0.981106338841158
0.2,-0.9364862085369621,-0.001938305394608498,0.0019084495594939314,-0.8705587581403375,-0.9140800142332207,-0.9373740220349587,-0.9374539622424966,-0.9374949415951113,-0.9374949225540721,-0.937495531535945,-0.9374005154496621,-0.9378984157736981,-0.9072298053238366,-0.9364874223751298
0.30000000000000004,-0.8942441759155509,-0.003552915401182074,0.0033080747114016067,-0.748967193639156,-0.8811547640884252,-0.9602635679531192,-0.9616373694583226,-0.9623653387355378,-0.9623637640741385,-0.9623856609506912,-0.9608862263163462,-0.9635232105670148,-0.8796845822808712,-0.8942451892761227
0.4,-0.8799182429952225,-0.003764334458738614,0.0030780482185965366,-0.5996013088308573,-0.819046791137914,-0.9695525949193062,-0.977461478769351,-0.9818698682391881,-0.9818448557591811,-0.9820422841755205,-0.9747018753280228,-0.978803036616749,-0.8757604444857602,-0.8799175262980079
0.5,-0.9002184936710872,-0.009850095295097547,0.006404227412715785,-0.4350185572999689,-0.7089219002024556,-0.9194088747590552,-0.9424473066852233,-0.9561917890135553,-0.9560710177342825,-0.9568011600081352,-0.9410440393838272,-0.942173384587054,-0.882095128202639,-0.9002157409336065
0.6000000000000001,-0.939957760637218,-0.02766639312952419,0.01273975937664903,-0.28169777886488195,-0.5982608597038942,-0.862154470117925,-0.9062292493284068,-0.9344064163916521,-0.9343592653417986,-0.9358645663608535,-0.9197973900734868,-0.9199816111587685,-0.9106260304157225,-0.9399545796567649
0.7000000000000001,-0.9734768519718138,-0.05016744290944123,0.013787686215152464,-0.15052487595645006,-0.5010326547555289,-0.8198962335211528,-0.8899492343223585,-0.93636205468903,-0.9379044907414806,-0.940622295170181,-0.9348233369523762,-0.9421760763966431,-0.9531322549543244,-0.9734751973272373
0.8,-0.9818785066313347,-0.07409497076563089,0.006915740120392301,-0.04289054002907853,-0.39397719992949976,-0.7511690604728858,-0.8592707364176659,-0.9310639044291648,-0.9377601833639605,-0.9440174099705945,-0.9439631669695905,-0.9548874904456743,-0.9666623267671683,-0.9818792962899069
0.9,-0.9640843358637564,-0.11044446763994381,-0.01009420986347814,0.03264237406528455,-0.2824976504521958,-0.643404633375553,-0.8023863515485994,-0.9105942994068901,-0.9261057452087117,-0.939483697410368,-0.9349231815727479,-0.9377831006902588,-0.9393942219867345,-0.9640866626362118
