t,Cxx_11_0,Cxx_11_1,Cxx_11_2,Cxx_11_3,Cxx_11_4,Cxx_11_5,Cxx_11_6,Cxx_11_7,Cxx_11_8,Cxx_11_9,Cxx_11_10,Cxx_11_11,Cxx_11_12,Cxx_11_13
0.0,2.220446049250313e-16,-1.3684555315672042e-48,-1.3684555315672042e-48,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,-4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16
0.1,7.014322900289471e-09,3.1139365277402416e-09,-3.126521034148115e-09,1.6689496895594402e-08,1.3495146666819835e-08,1.1456516846308773e-08,4.471624126534124e-08,7.99922035277234e-08,-2.4610849911010924e-05,2.5976609314470878e-05,-0.03782200816165315,0.07732337185935767,-0.03792064598093381,1.239558017995801e-05
0.2,-2.442969840865672e-07,9.239688715306435e-09,-1.2113700095968405e-08,2.2985571557221363e-08,1.2402189553117893e-07,1.6649444034566585e-07,1.5691499298808864e-05,3.5354776098506235e-05,-0.0010182184193693322,0.0013669109246471356,-0.12465633496204453,0.2778729119837485,-0.12950675860385064,0.0005286603073098028
0.30000000000000004,-8.321914600761815e-07,3.0682317317485414e-08,-4.021131590767682e-08,-7.59264729977005e-08,5.8376629717971085e-06,9.760421639359862e-06,0.000244438659947499,0.0006842332463270484,-0.005586949758679127,0.01181223019043931,-0.191270836624077,0.5226957501890266,-0.22816609513958896,0.0031588346869062534
0.4,-1.2448100462081335e-06,5.298128542005967e-08,-6.405298651960926e-08,-1.3215003222266652e-06,5.186151066510769e-05,0.00010766697947972581,0.0005799449062894313,0.0028658425078304517,-0.011876840878094985,0.04191821365285242,-0.17525498180431798,0.7371374550557614,-0.30151119994325803,0.007237846688901317
0.5,-1.129157221058108e-06,-3.1091193818198054e-07,2.720225496101285e-07,-7.0077311135341436e-06,0.00010559983880517598,0.0002967239887314843,-4.0848155289208155e-05,0.0056981743344769464,-0.015672030239316237,0.08414652936863426,-0.06038795393522792,0.8856567500823911,-0.33790920169318506,0.007593425091867778
0.6000000000000001,-4.5669786827295944e-07,-2.6400215602361693e-06,1.8715614191981006e-06,-1.3234139517578902e-05,9.964822526044304e-05,0.00039138489695172973,-0.0005095520865082692,0.010411821155626805,-0.014877944870095416,0.12201326302182237,0.13058803709326616,0.9646478019456438,-0.3259140729900002,0.0018120813220438015
0.7000000000000001,-4.257688114572833e-08,-4.553455008048622e-06,3.3505915628074742e-06,-2.2798301948146263e-05,0.0001224040481857605,0.0006005424287957584,0.0006321806532486596,0.015718277139850953,-0.006950931385252185,0.14355996335076054,0.3572975912590438,0.9937364455328268,-0.24912623229688283,-0.003387645555480101
0.8,-8.467916780587059e-07,-1.325208958099025e-06,4.8674100419339255e-06,-2.9762804231118893e-05,0.00015245280272433142,0.0006638145404174629,0.0006382676739882208,0.009845247421192018,0.0037410345225201624,0.13262414442791956,0.5823731321093951,0.9997482061140321,-0.10054730282799273,-0.002292088673700241
0.9,-1.1231160644787838e-06,3.938562970149219e-06,7.082000457215277e-06,-2.0520522533794446e-05,7.193864648980409e-05,-0.0005109276805148645,-0.00127552101109495,-0.013297604594237015,0.01042320607947869,0.09036894259416575,0.7715784499483641,0.9999601509209245,0.09551396236321623,0.0007907858172237761
1.0,1.1261601419150849e-07,5.936523714354266e-05,1.596391197975525e-05,3.50573397777302e-05,-9.205736263618253e-05,-0.002450331259778129,-0.002974887661285428,-0.05290287777767263,0.011695973533104458,0.0410563144817895,0.8978444991145302,0.9999998029683198,0.28481266425854945,-8.618922393081321e-05
1.1,-1.0369482886102288e-06,0.00012905012363077306,2.3844045435587446e-05,6.248748344398359e-05,-9.194287215257045e-05,-0.004522576465664541,-0.006016905612705882,-0.10814237183728301,0.007508620455852145,0.0065804109818849345,0.9576577742864643,0.999773445960916,0.4310195848207261,-0.002902356744537366
1.2000000000000002,-5.660345843115644e-07,-7.519610619825378e-05,-0.00010651461233196274,-0.00023396708530881044,0.00019588914641714846,-0.006453886120680439,-0.010530380306910898,-0.16060820021245947,0.005877924782874861,0.0031888888294961558,0.9591470153577438,0.9996084504879192,0.541532272202171,-0.0030250710434626994
1.3,-6.271788555688163e-08,-0.000281156252696494,-0.0002120281195230455,-0.00021764948247362463,0.00011012726691256728,-0.006246226613714082,-0.013344174344335756,-0.19070502799066227,0.014549308682676029,0.028588273275221676,0.9035972257112282,0.9999727461009714,0.6315686995121801,-0.0005162639776920847
1.4000000000000001,-1.1999673098159191e-05,0.00019428487209330325,0.0004012498557028586,0.0005680690945112522,-0.00014590683482444876,-0.003499250714884162,-0.012905688878546748,-0.19717398331218808,0.02892081878815267,0.05863511128682681,0.7987637888059227,0.9986277339466073,0.7003672154272411,0.002043835655555805
1.5,-6.107606816238564e-05,-0.0004070453406493091,0.001173519167262757,-0.0008280956409773433,-3.234424927985556e-06,-0.000284415102907496,-0.01043411565507265,-0.17969724552121707,0.04564301686647969,0.08213817422030636,0.6677882668029065,0.9877446991848213,0.7478154592035623,0.004102510210010249
1.6,-4.83175117599044e-05,-0.0033865803986106446,0.0006186816735784528,-0.004037081227201884,-0.000638876195831342,0.0019964692005629246,-0.007080150428601391,-0.14063900009281055,0.06196914178380028,0.09977144076569314,0.5289154421342788,0.9568963843761791,0.7758819818344557,0.009371530370283043
1.7000000000000002,4.542451392425262e-05,-0.00403110949574817,0.001318870105632669,-0.002319379321908902,-0.0013793616345821585,0.002251228892290239,-0.002487926365554151,-0.09456302701333456,0.06866383877128152,0.10398312451445557,0.3912305718310886,0.9012187674367805,0.7695732426717476,0.019564817779626653
1.8,0.00032750116317359357,-0.0012614886634664813,0.007156425804251465,0.0025527448152013674,-0.0013276362885215887,-0.00011245716151552301,0.0017832445938120237,-0.05537840127001954,0.062215974162932966,0.09225180110102793,0.2671967992395329,0.823284723346629,0.7075620900186936,0.029482873402543186
1.9000000000000001,0.0004448246696448499,-0.0028751498896227856,0.012965001667514298,0.0025283812831664865,-0.002615600792428688,-0.0036090656071635398,0.0038210793002074785,-0.028503882247080885,0.04532206645963516,0.06883359268980116,0.16369340659110346,0.7332598790586813,0.5994057075963639,0.03376988613176518
2.0,-0.0006228457307353441,-0.005813154345734373,0.012645312595555513,0.001399608523628873,-0.0038605345592330406,-0.006428880227951461,0.005063221910717387,-0.012118395853704608,0.020707341310688444,0.03489206457356159,0.0751428486726925,0.6502931182396406,0.4852790083306042,0.03428308400242286
2.1,-0.002036451021946939,0.0006663273370209888,0.012390759939805096,0.005347170904947712,-0.002317476133846169,-0.008214267547224761,0.006519959630118769,-0.0013269706971195516,-0.0043698254533417885,-0.00016898689278362772,0.0036971461031988645,0.5929511713693343,0.3929230272716078,0.0371142331551817
2.2,-0.004122758775878754,0.005961750606552907,0.01362971643039157,0.008328631719212942,-0.0014359430560471342,-0.008475392575440988,0.00696694409994638,0.00597533684735321,-0.022620388553852854,-0.020670605907404188,-0.03597119097591436,0.5681546963645108,0.3236152849796502,0.0442900158143702
2.3000000000000003,-0.00594307112915049,0.0018532704898202024,0.011003190971052734,0.004199197042737274,-0.003354824505316642,-0.007231038652695794,0.006318894450331278,0.011168561558063065,-0.03373348773065436,-0.021822563687651286,-0.039428634678590035,0.5768008291243703,0.2784463205736427,0.05142701429199148
2.4000000000000004,-0.005675669695250574,0.005217991668419575,0.007641134573506014,-0.003233295361188687,-0.005370111905152117,-0.005863599918847758,0.005801439734821517,0.017176104875675335,-0.04047197173059694,-0.006173919737749686,-0.011580758738321002,0.6195302868012521,0.26121656058007553,0.05152652155164239
2.5,-0.005287821096917056,0.014579743343413665,0.0035232788096470347,-0.009160033941095408,-0.00686394195084452,-0.00493261523386725,0.0061152021319149895,0.023835610229126444,-0.044764278170677164,0.023371124951577896,0.04863750530235933,0.6896218828505427,0.26125186866268335,0.04187241199766001
2.6,-0.004314467454117288,0.009633624822804498,-0.00713055718299227,-0.01472821555373964,-0.007844041560294107,-0.0037325734193690164,0.007557090313342833,0.028507542075199333,-0.047141829396729465,0.060049463255406214,0.13677795249488045,0.7718788233431353,0.26398969630346425,0.02770357310393473
2.7,-0.004707459352086274,-0.004967518327649856,-0.013473059204284238,-0.01843978001511941,-0.005572786663815971,-0.0013626574329917462,0.011819496009333614,0.02987449698759219,-0.04648115595651371,0.09381476805070305,0.23806283670834305,0.8500621571873044,0.2666590834511062,0.01743935857631157
2.8000000000000003,-0.006809479100962634,-0.010436660033629086,-0.011012569076466944,-0.017581538514886287,-0.0007271725133172549,0.0030001758614446065,0.01998618080505222,0.026546108412414553,-0.043077570176183,0.11906505076208013,0.34282725349528076,0.9129161767395199,0.2669236846052691,0.014481937670000944
2.9000000000000004,-0.008120752404616682,-0.013040623157000539,-0.009265582438933467,-0.013161713146741083,0.003551886383742155,0.00841933064744671,0.026882880120173046,0.017544958422914758,-0.03937732041536734,0.13931622808365515,0.44074499946851076,0.9573197907119186,0.2513676081257138,0.014685218695693836
3.0,-0.009525901813048632,-0.01847466312450776,-0.007529628144172688,-0.007481767999809322,0.005982289183669865,0.011754341081274627,0.02597337752789061,0.0063841783540199894,-0.03494720189886842,0.15882609954997448,0.5142971987768296,0.9845278947038539,0.20380993035291375,0.012344194327240599
3.1,-0.010074657002271566,-0.014703339645486405,-0.002569176679654344,-0.002315225373203564,0.005586155549580314,0.009615449516823856,0.015723975384303833,-0.0015930594887528134,-0.026019000954347955,0.1789297455091397,0.5613820019792571,0.9969500398012668,0.12128896658874225,0.006696877686994014
3.2,-0.009480290941696546,-0.0027091714433382466,9.292489473408792e-05,-2.0192567633342713e-05,0.000978481217142914,-0.0008044168315243077,-0.00628473948198167,-0.002159727858843037,-0.01063572859275985,0.210020524184674,0.5955138587014571,0.9999688790820576,0.017148672812989787,0.001018583749186043
3.3000000000000003,-0.008257153179117481,0.010793000885834531,-0.0011917561359632567,-0.0013942260675602705,-0.006869995615271244,-0.020438084715777342,-0.03959556351442303,0.008885338427684865,0.012643928152763927,0.2594295161291201,0.6129769814967055,0.9993289649624695,-0.09674488187717155,-0.0023678416456499735
3.4000000000000004,-0.006843672094656687,0.026123108153614585,-0.006353018942676296,-0.0064106908020970365,-0.017380279462570897,-0.045793777744768484,-0.07436614458798563,0.03191536343143424,0.04523213192934614,0.3073452945251199,0.6001931999287766,0.9982228678679586,-0.21799469626937046,-0.0033479148949031173
3.5,-0.005530366229259544,0.03729208436025158,-0.013645569134848927,-0.01651170422079266,-0.032129757487977195,-0.07009361535352177,-0.10249769266755658,0.06157672407090972,0.08283436107954949,0.33666871950745025,0.5699237483420458,0.9980899881440118,-0.33738385699719836,-0.002804129301255391
3.6,-0.003925083115048127,0.03778240187483975,-0.017625022656228954,-0.029078704268746824,-0.045650416303332025,-0.08514568258871585,-0.12043907499545156,0.09239058519774755,0.12052676926358041,0.3635823365819686,0.5425831855653804,0.9987572773388823,-0.4394526305739631,-0.0018785797124508535
3.7,-0.0021027318444782027,0.032771106006860735,-0.017791095593964853,-0.037882568563186524,-0.05217812474862815,-0.08626742837821144,-0.12359988797098226,0.12109711515234034,0.1571297737166328,0.3906148664779636,0.506776988767255,0.9995021926329677,-0.5243013796240764,-0.001134426944137807
3.8000000000000003,-0.00040534707181958535,0.02532051244855056,-0.015371507555798199,-0.045607046250897204,-0.056487629924048176,-0.07518742221020171,-0.10854717272657012,0.14140528565786417,0.18503414738708243,0.38659228278157426,0.4474013093908316,0.9999691939682424,-0.5998676862365998,-0.0003140275464819384
3.9000000000000004,0.0006354909145911379,0.014829498134428205,-0.00963084908276493,-0.05092823574640286,-0.05630538469582964,-0.05539105639898701,-0.07935889712842913,0.1465656627602396,0.1962127327845399,0.3528231632251431,0.3859749596754125,0.9998776369897536,-0.6556735518443909,0.0007122949883310165
4.0,0.0010313620172439156,0.0065607933428129105,-0.00405498259657692,-0.043648960065548456,-0.0446934592187848,-0.03289618452307704,-0.04712585301320544,0.1398347433354559,0.1939782054981381,0.3219292546665013,0.34262613594831437,0.999605607776843,-0.6745782202397252,0.0013556624443319988
4.1000000000000005,0.0012256175963401388,0.003554244246392113,-0.0015977112780537796,-0.02914134089652594,-0.029942021502468125,-0.01338530679219697,-0.018171410751115988,0.1276535235986659,0.18153062372632864,0.28584363351444414,0.29739232460573156,0.999542058530251,-0.6605039796279666,0.0014619484716323905
4.2,0.001493798007932326,0.0026846094615039957,-0.0005910932853061893,-0.01733393404986481,-0.018549204776083367,0.001968504094234296,0.00676625959377251,0.10940360818126399,0.15825075535623898,0.22698403653372365,0.23938728165482406,0.9995868070858668,-0.6248082658359212,0.001362557545676265
4.3,0.0015173053412874827,0.002497012621168658,-0.00024131537821006632,-0.007532913813588754,-0.008542587757675888,0.010894637081003848,0.02243451385710571,0.08716099615604853,0.13088668161605874,0.17304958528979336,0.19625112873862077,0.9997556270193034,-0.5623030572086167,0.0010156814456139338
4.4,0.0008130021468136612,0.0024472909681661674,-0.0003465492090591214,-0.0013603025922478338,-0.0017913502173039814,0.012744047676983769,0.026253901375744976,0.06614507035947022,0.10469649905920152,0.1385341572591078,0.17372108085513122,0.9999535386067089,-0.4708111747063601,0.00042984539706221545
4.5,-0.0002406001748825107,0.0013467605736859833,-0.0005771838063955779,0.00019881514298157891,0.000310142646899664,0.01138814587986503,0.02378511295671694,0.04762198551512887,0.07816120070724304,0.10262640008073864,0.14375142329650045,0.9999963894605844,-0.3668044704759529,-0.0001274589771285469
4.6000000000000005,-0.0008920821003639435,8.093969755573402e-06,-0.0009711820767895348,0.0004494810836707576,0.0003690376218610323,0.008270090068203655,0.018472198705459922,0.03092799243328038,0.05246273209624942,0.06709626292703906,0.10908568267430846,0.9999510852715385,-0.2542635324887582,-0.0005810161175653968
4.7,-0.0011480369332490074,-0.0007820157238953495,-0.0016791097977688417,0.0011700771925323885,0.0006126688439230424,0.0032090500611658985,0.010623493275206095,0.016749125552176992,0.0311887639220824,0.045623687462507515,0.09390922372740665,0.999966046774327,-0.11911341432119592,-0.0007479177116565565
4.800000000000001,-0.0014492231504258594,-0.0012675356946609706,-0.002454254723981299,0.0021836243639538114,0.001721396318077815,-0.0018814292999104704,0.002435569723135094,0.005118344355193636,0.013980768020501523,0.028678001580427007,0.08980736877191361,0.9999923123364527,0.02846185086995308,-0.00040841871876356106
4.9,-0.002153752679595321,-0.0016161275654594989,-0.002211964119609006,0.001725481016603309,0.00398062725198887,-0.006052274488169574,-0.004278560732143777,-0.004131013956692502,-2.670780244167295e-05,0.01004847925118112,0.085545330612374,0.9996766912585475,0.16059996117817427,0.00037477185520591594
5.0,-0.002984383870057797,-0.001953536603310605,-0.0016680059510562773,-0.00031866054295535354,0.0077671163158008535,-0.009429471037889218,-0.009347446436189255,-0.010941866185670094,-0.010900982398870742,-0.006084344828443262,0.10098663171892786,0.998295089806621,0.2802334103468885,0.0019472455335362987
5.1000000000000005,-0.003516266793900144,-0.0019720516656678844,-0.0019394014521719235,-0.0027010461752586187,0.011486027950659169,-0.011072332960883077,-0.012801235556277971,-0.015477756765548937,-0.018482831240595292,-0.01962204831157914,0.13833391869782757,0.9947824768919278,0.40246976679411683,0.004750203619255738
5.2,-0.0033011056398781075,-0.0011657456707466693,-0.001293481567923662,-0.006043149937889028,0.01359797392929064,-0.010793514341419383,-0.01458409446079762,-0.017644026556584848,-0.02190631133305325,-0.029781056487669395,0.17171174803335953,0.9890401863726356,0.5073453073588959,0.007670477750103849
5.300000000000001,-0.0020652007725466826,-0.0011928683277270917,-0.0003908294360493829,-0.011529061146039021,0.01594340329365199,-0.00916117220841022,-0.014298462257406249,-0.017137428810953627,-0.021273631459822542,-0.03853018019372569,0.20857454702451741,0.9805016269561524,0.5699312450777516,0.009445045123897933
5.4,-0.0011761464084565354,-0.003662486934950226,-0.0021937033816756355,-0.017289545890915484,0.01871775219339337,-0.005328002968707602,-0.012496154632019613,-0.014978151079568203,-0.018744834495761212,-0.04339691961908852,0.26685618602076666,0.9670996490905623,0.604992450234943,0.010024822949227047
5.5,-0.0010328377500664065,-0.006712742018289123,-0.005097005121533679,-0.01951575919838857,0.01988532655687062,0.0015522156485161254,-0.010428421711710996,-0.012453916990857797,-0.0159223103211508,-0.03410992285652887,0.3130941944481373,0.951306107215882,0.6310872271465786,0.00963095484843099
5.6000000000000005,-0.0008700628092871698,-0.01176426496784207,-0.009271128438328124,-0.020396779637304976,0.02028730600205905,0.011237114821540165,-0.007262594065849002,-0.009004873791492774,-0.01297874469031655,-0.016930026654642258,0.3250854347220564,0.9385270261789029,0.6329714132689841,0.00913307761688431
5.7,-0.0007994802158099445,-0.02295183863222658,-0.018800180187339907,-0.022503178143938103,0.0216188745465465,0.02213527142649048,-0.0033227176898961933,-0.005146524084752425,-0.011632285218146996,0.00210840465380859,0.34010859263618526,0.9261521683280706,0.6007217519229083,0.01113557574640478
5.800000000000001,-0.0007040047370650004,-0.03715948505841559,-0.026931158623615774,-0.020704433655639974,0.023584858957349433,0.032913039158536925,-0.0015483656978936972,-0.0029809002603047923,-0.014252722840666409,0.03192949071280288,0.36558463958664655,0.9118349557309453,0.5605047216094663,0.018509803425632576
5.9,-0.0022177661222349543,-0.04886667116972815,-0.025901716464217246,-0.01244070919864327,0.02651760349543195,0.04453464337795926,-0.0010010688113292108,-0.0016912375108656692,-0.019215826903882197,0.06383866480479479,0.36261347045261366,0.9023886390092404,0.5286723909497099,0.02933130844774856
6.0,-0.004840863537658002,-0.05824047191618052,-0.022974466587026246,-0.003831389628950181,0.03239743338335234,0.0574622215982147,-0.00040458209575970714,-0.0006936821332508809,-0.025458528002606486,0.08381904498210416,0.338407862125441,0.9022279162601506,0.4845603750169133,0.03630874295888242
6.1000000000000005,-0.005979771057570249,-0.06476538438456483,-0.019949633424710473,0.005013041667546236,0.04282133194963707,0.0690359812996216,-0.0019280196529813662,-0.001129934609332608,-0.03317947217410416,0.10339150809539256,0.3291155617534799,0.9069282908815627,0.41297237353851013,0.03436625898446488
6.2,-0.004750755675679508,-0.06634797820958514,-0.011949140730671281,0.024036268514506787,0.056138888785307005,0.07621945911778774,-0.003667422631838911,-0.0016705184153362573,-0.037531083021708225,0.12346922026257726,0.32424699323571055,0.9150475636576895,0.32862771503897326,0.023053695066626245
6.300000000000001,-0.0008027867949824685,-0.06310679301684441,-0.009379595991420043,0.05628889780767358,0.06930713678717042,0.08006652090447287,-0.0021303631060031764,-0.0011150143206892478,-0.036285279224252565,0.13143345858323507,0.30614708449206407,0.9292569349063247,0.24859012322170912,0.0074779157697758
6.4,0.0026788773182758463,-0.05121114790249,-0.024437764782518485,0.09115976976657761,0.08016698697172063,0.08106657886952412,-0.001771572575522466,-0.0012167100968732524,-0.034286955559236734,0.1351818075651762,0.2937749421521349,0.9484813491773414,0.1801807173642396,-0.0023426430544032095
6.5,0.0018512948946494967,-0.03193365445775071,-0.0550340781113577,0.12087427494582555,0.0844464305214869,0.07568306480950092,-0.00430523841688944,-0.0016174038738321374,-0.02852018360508546,0.14266709216567144,0.29564828938456983,0.9678087883637919,0.13276771881377103,0.0014827781378907168
6.6000000000000005,-0.0032446412395623486,-0.017914404632460225,-0.0914962200650297,0.1444530121151614,0.07758090376413182,0.06276045426992373,-0.004843616616879628,-0.0010919504795438206,-0.012726038198774286,0.14733905757959717,0.3016798726904841,0.9829269419371993,0.11176644117349416,0.01812522829215392
6.7,-0.008823764292041056,-0.012461557511762589,-0.12371862441453166,0.160640040564954,0.061147201142237366,0.04595578887469856,-0.006665222593961181,-0.0001782757704485914,0.007503744859876332,0.154013544139453,0.32190163445580405,0.9927090937528442,0.10506913256506464,0.03746710898538343
6.800000000000001,-0.01000315252036113,-0.008093215625690736,-0.14242017325048445,0.16038197717421798,0.037755990537914244,0.027030406934889298,-0.014722355923180754,0.0025343657853653563,0.026914964019273204,0.16865340805047868,0.3629325345291441,0.9983852718596802,0.08937520707520599,0.04633887494036368
6.9,-0.006044451421843588,-0.003511054965530473,-0.1350090833640539,0.13455839224372215,0.011341747713370147,0.007784045249457258,-0.022389694849644665,0.008086900105605152,0.046854003970920655,0.18077612977657434,0.4076283694689501,0.9999265355498035,0.048382717441480295,0.037991012306018965
7.0,-0.001128582211399505,-0.0004502388329593668,-0.10001143591275473,0.09469938449794861,-0.013231030926732053,-0.00836951086732749,-0.027438574577939606,0.017100218388806803,0.0666936216143219,0.1926031898391243,0.45744639846469376,0.9970961360672733,-0.012340491229114972,0.018436121488894487
7.1000000000000005,0.0009938865451006168,0.004218113730307817,-0.059315806401508506,0.05714639185707692,-0.03676757080654472,-0.01967014110756512,-0.033748972686749056,0.03467796208504132,0.08894272141061534,0.22382459105351074,0.5295838173836687,0.9919741826177345,-0.07256618436414677,-2.9174695074754564e-05
7.2,0.0005091509295022112,0.01030410075363531,-0.02803610929409852,0.022748406270027405,-0.05585122415009521,-0.023118521660263337,-0.03464063849426417,0.060728606783979136,0.11587617005600617,0.26811510070610317,0.609248681853942,0.9851286789234899,-0.12023533498353596,-0.0077551991887912924
7.300000000000001,-0.00043026689832692533,0.018498942718035004,-0.009629049271579895,-0.008481779666831564,-0.06573486479503453,-0.017338376126335868,-0.024622603376120954,0.08542327472812507,0.1403941906636947,0.29976046086854646,0.6720406107720999,0.9760473320454218,-0.15224467982579662,-0.002150739143553404
7.4,-0.000650789303899113,0.035537344758071715,-0.010252977943493054,-0.028413364748203235,-0.07207923909193782,-0.005450296239081822,-0.007957230091119628,0.10957805011955177,0.16511192016099294,0.3344503118009291,0.7260025589763708,0.9677557393770946,-0.1618747261433371,0.010941592046586873
7.5,-0.000753491808832607,0.05748211363642619,-0.021155309818827062,-0.03116141562755317,-0.07604272262617233,0.00773304687527348,0.011225973514654779,0.14077349541886894,0.20379896506508585,0.39951556408724764,0.7812643763246963,0.9624681387062719,-0.15467940951574527,0.023176409323824892
7.6000000000000005,-0.0012280848171934144,0.075395398915071,-0.02569272544964932,-0.02322965751064073,-0.07153619504588324,0.015343428628659337,0.025205437012205,0.16831095509621063,0.248864548226147,0.46557706138111776,0.8217032112047412,0.9571647191807318,-0.16000892284242219,0.02682226366996482
7.7,-0.0015154537875226304,0.09164164930398391,-0.02071444967700213,-0.011013250933071069,-0.059131219264645984,0.015376565546639848,0.028409377827799204,0.17587684303994494,0.2807887926824542,0.49836636982275,0.8334114517249208,0.9504474659012998,-0.19027805944172593,0.01975164547874339
