t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,3.2158704991829298e-46,1.0,-1.0000000000000002,4.036943818123252e-46,4.844332581747903e-46,4.1190511500172846e-46,2.6958573971873922e-46,1.984260520772446e-46,2.0526832973508063e-46,1.313717310304516e-46,1.2726636443574999e-46,-1.3684555315672042e-48,5.336976573112096e-47,2.7369110631344083e-47
0.1,-0.009847515340872661,0.9995792545421672,-0.9779872459008666,-0.010201602668568444,0.00014711261844833554,0.0001230708269113548,7.715317807865246e-05,5.6582870513820216e-05,4.536524487932722e-05,2.3250832082204187e-05,-1.1956344686293863e-06,2.983818689898665e-06,-5.156816536279821e-05,-5.24104663260222e-05
0.2,-0.04129184253198122,0.9942418712996042,-0.9095863886911331,-0.040063162914723685,-7.789927592176393e-05,6.746599487875149e-05,-2.815586602179787e-05,-1.8625696147203663e-05,3.250986766341335e-05,3.828532066474377e-05,-5.8183265763539493e-05,5.537307155123461e-05,-5.4169891830935235e-05,-6.39283031882848e-05
0.30000000000000004,-0.09386394200099474,0.9762964805440104,-0.7925335443905597,-0.0859862747815211,-0.0019456453603491353,-0.0003941455182198683,-0.0003635835037669455,-0.00025847308381657386,-0.00012675418281712925,-2.8364853376428023e-05,-0.0002732687106207221,0.00024230585766060742,9.218589548348755e-05,4.848535601928439e-05
0.4,-0.15806974990565348,0.9396185002065341,-0.6336890210380414,-0.14033862762099034,-0.006578587875279401,-0.0007425861295014824,-0.0003669046008377974,-0.0002670338698996244,-0.00023626872533630272,-0.00016657065923639247,-0.0006731952398033314,0.0006182739947475924,7.221161984338753e-05,-3.132618986514957e-05
0.5,-0.2172189272777535,0.8799348822252624,-0.45318765186732946,-0.1928329432528207,-0.014992536205258034,-0.0009621350571007992,-0.00014035041922100255,-9.165247702364043e-05,-0.0002063766514432963,-0.00034373019133771,-0.0012215147935268622,0.001201964973212094,-6.259930571961281e-07,-0.00021363833463328152
0.6000000000000001,-0.251697600748318,0.7950415073811494,-0.27930831670288664,-0.23377502300953185,-0.027910159234846965,-0.0016655099621037395,-7.998107292084278e-05,-2.659947415334374e-05,-0.00015448670238799034,-0.0005997804119013406,-0.0018905423669814125,0.0020195772977569075,0.00021918325435871244,-0.00018044934296224113
0.7000000000000001,-0.24478202475050354,0.6868594663946258,-0.13690712802650917,-0.2571416817032397,-0.04521520343908669,-0.003420895999407758,-0.00025276222463987974,-0.00012078432213691315,-0.00019075445979788164,-0.000991565507454495,-0.0024503965044629927,0.0030555166266591216,0.0003825213524760174,-0.00010123986732479828
0.8,-0.19287163256651596,0.5670167046223388,-0.04187107926335554,-0.2615947676826491,-0.06554703772496306,-0.006533913109284972,-0.0005978848390818525,-0.00027719748282228895,-0.0003430010148800511,-0.0014901819666858218,-0.0025801660093260903,0.004199089558977215,-0.00015612277039767086,-0.0003103671994135748
0.9,-0.11331751025397008,0.4631215237549632,-0.0025580999660096415,-0.25075183292810643,-0.0865254770647037,-0.011155660970218029,-0.0011043915038294605,-0.0003905181100192223,-0.0005661740711863095,-0.0019876669813218006,-0.0021576932573529606,0.005280850717733709,-0.0011513389480777292,-0.00046998840226397665
