t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,1.1096809235389138e-16,5.545694112263355e-17,5.545694112263355e-17,2.7701365507004638e-17,1.3823577699190182e-17,6.884683795282953e-18,3.415236843329339e-18,1.6805133673525319e-18,8.131516293641283e-19,3.7947076036992655e-19,1.6263032587282567e-19,5.421010862427522e-20,0.0,0.0
0.1,-1.711811031465671e-13,-3.3792815551034194e-12,-2.423490553203622e-12,-3.6935591304215754e-13,-5.19007579968811e-16,8.201989434852841e-16,2.061068329894944e-16,5.865533753146579e-17,1.1069704181077e-16,7.600257229123386e-17,1.3866945786089602e-16,1.2609271266006417e-16,1.2609271266006417e-16,8.990746515336046e-17
0.2,1.3903336470934453e-10,3.1060673890580997e-08,1.4156277396869992e-08,6.430022622016434e-09,1.811547544188375e-10,-3.6322552577445696e-11,-2.6168650308754787e-12,-5.182310201627682e-14,2.4511913766095406e-15,5.421281912970644e-16,1.886782830667899e-16,-1.6097691755978527e-16,1.8892222855559915e-17,-7.174707876422826e-17
0.30000000000000004,-1.710412944640595e-07,1.3145942664409148e-06,4.51792514202619e-07,3.3886175820600924e-07,2.485405315981611e-08,-3.419616384682392e-09,-4.2713669528974575e-10,-6.821716287555915e-12,9.001099290830566e-13,-2.523906105812712e-14,-1.3773080983006669e-14,-1.2726500625906412e-14,4.1061175726914145e-15,-2.1258358571737968e-15
0.4,-2.7616507923063527e-07,7.36968081024118e-07,5.070503784530372e-07,2.5411776976217825e-07,5.936337204396898e-09,-6.996865193527606e-09,-7.0438658591077e-10,1.5166331339129362e-11,5.751258884824188e-12,3.5802289681096527e-13,-2.255858802709121e-15,-1.0157795286326599e-14,3.0563252666551688e-15,2.9241610218291858e-15
0.5,-5.292972845636463e-08,-4.354593254938372e-08,4.602109127720621e-07,1.801124646976448e-07,-3.2368987693632894e-08,-1.501693225528628e-08,-1.000129163812374e-09,1.2343577866107992e-10,1.6596630021898165e-11,-6.177488533730402e-14,-8.07847170235243e-15,3.307567436085235e-14,1.5891151242120038e-15,9.41931808159241e-15
0.6000000000000001,3.74568876664261e-08,-3.1496703087446876e-08,2.8844490485557264e-07,2.2926647418585746e-07,8.236323663252131e-09,-1.6007197839568144e-08,-2.735114516586013e-09,4.774043249752228e-11,4.2519675511076306e-11,2.1928533343535186e-12,-3.0259322337296973e-13,-9.833929189625307e-14,6.349643575688513e-15,-8.432273976288762e-15
0.7000000000000001,2.7159369007202306e-07,-8.161716272482209e-07,1.726316927113205e-07,1.5303866113914677e-07,-4.367060781089926e-08,-3.1692218186959217e-08,-3.937419463769572e-09,4.2032180909640574e-10,1.1263658240704202e-10,1.3277756173192545e-12,-6.603962710884093e-13,8.005569948274505e-14,-3.7416521703886874e-14,-4.029518689205314e-15
0.8,1.0786056659569006e-07,-9.66690313513414e-07,4.4452903336838004e-08,-2.8814415235344643e-09,-1.0834248779785331e-07,-4.3212428597850724e-08,-2.9554935380548403e-09,1.2506764029366485e-09,2.0333878396165683e-10,-1.0501946534624551e-11,-3.7747728120346435e-12,1.4050175953239652e-15,1.0262775872182939e-13,-1.643983885656064e-14
0.9,-1.0506169587842708e-07,-2.4837589899440106e-07,4.2477239496020096e-08,-1.4543168765151972e-07,-1.589304355314173e-07,-4.642104431468099e-08,8.348518875316664e-10,2.5833222039799804e-09,2.8114424052434316e-10,-3.8973873458495074e-11,-5.146027010007222e-12,2.3981547813117093e-13,-6.032582202872283e-14,1.705675666896847e-14
1.0,-6.370708100441355e-08,7.135872160896962e-07,7.672934831452175e-08,-2.4809597757243537e-07,-1.8074389407523347e-07,-3.7606894311945386e-08,7.85587922646114e-09,4.2622107312994834e-09,2.431050901221827e-10,-1.0899285063348772e-10,-8.430233534905199e-12,2.42075969187662e-12,-3.927596908728098e-14,-4.581296279837499e-16
1.1,-2.0389483190365483e-08,1.0241289769789204e-06,-2.6929065418472803e-09,-3.014337937295235e-07,-1.649616421499982e-07,-1.531036115681744e-08,1.7635910360559563e-08,5.9170350091042084e-09,-2.3570213048852966e-11,-2.1952170831308513e-10,-4.853381361895597e-12,2.987980610819844e-12,1.395954071737801e-13,-3.889373361137122e-14
1.2000000000000002,-1.1600940526982695e-07,4.007907658876896e-07,-2.0317887152613635e-07,-2.9036065801061673e-07,-1.0977904377574633e-07,1.852062224743311e-08,2.8783273896067934e-08,6.9588129939527005e-09,-6.645926614888336e-10,-3.701129520997928e-10,1.5610352867658807e-11,8.19671187749036e-12,-1.2517961520868218e-12,8.239595664831859e-14
1.3,-4.784384727862822e-08,-5.361760837043763e-07,-3.4430128509921353e-07,-1.9389134466607527e-07,-2.1275971129553145e-08,5.858441885891997e-08,3.900015963591275e-08,6.634986164953454e-09,-1.7999429927485853e-09,-5.299578891232535e-10,6.034662979287168e-11,9.191753451041548e-12,-1.1180529971895753e-12,-1.4256391206446395e-14
