t,C_11_0,C_11_1,C_11_2,C_11_3,C_11_4,C_11_5,C_11_6,C_11_7,C_11_8,C_11_9,C_11_10,C_11_11,C_11_12,C_11_13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006761053191759948,0.19529994195373257,0.0,0.18974086760054415,0.002664951995879234
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02653494502453638,0.3705573587018494,0.0,0.35370268189501997,0.015058697020877048
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059514211210512244,0.5111808111009792,0.0,0.4911171888080473,0.05011038911350614
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344372496925965,0.6098230163699542,0.0,0.5910229238249884,0.0963465907566151
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008581461239234577,0.15346035523653842,0.6659662464214099,0.0,0.6200150513861797,0.08720936478621515
0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02632442764190986,0.20069436807157637,0.6841959741341888,0.0,0.6207161512265761,0.07950856756445322
0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396755280668414,0.23538622983848784,0.6745837028725215,0.0,0.6175447458012752,0.08893052659253511
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05229582344420824,0.2561597064081664,0.6480593331114541,0.0,0.5990721196731874,0.09078055274656434
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006127252266991261,0.06645303248357205,0.2721085518352351,0.6162581265058835,0.0,0.5392152689270836,0.03831605550495661
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013287353371735446,0.08407441003187924,0.2896360959813898,0.5877137802943346,0.0,0.4907589571083673,0.008100546698294554
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018809250382547122,0.1065151894386298,0.31062684632822446,0.5673263814880891,0.0,0.46829704455854854,0.016408347870686284
1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030737663727389043,0.132797312624829,0.33329133889159407,0.5570701519773362,0.0,0.44763494475465654,0.03458702570239536
1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04587043650090292,0.16034891705039653,0.3546829497902667,0.5554859950600579,0.0,0.3963740436893905,0.019886305969827198
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058277920941509354,0.18585404504819056,0.3757705514573217,0.5610572200870417,0.0,0.35598985069309663,0.018268443471062278
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07300222706595519,0.21206482630169537,0.39868858636017496,0.5720578014723475,0.0,0.33594765999706777,0.037662334394452227
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09297902651975797,0.24176055959243195,0.4232381903582774,0.5869645758904402,0.0,0.3164438957775048,0.05663230541024794
1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155854080477256,0.2746292180383913,0.44648346292071217,0.603651715262322,0.0,0.2625051198118442,0.03566253454802482
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13689872480138382,0.30401823045358595,0.4648614980779833,0.6199142062831617,0.0,0.20127860378402102,0.011456285966447806
1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.006047342855120097,0.15535798770058454,0.32118611764639443,0.4749055804649851,0.6335245813932004,0.0,0.1505141398671915,0.006546380796172011
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016814366328790256,0.17189718863454384,0.3312235411517462,0.47521698447956656,0.6416926886410546,0.0,0.10216668427861496,0.012850205343716253
2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.029047111230811627,0.18693259291085593,0.33950492841168267,0.4668135039128889,0.6419276727790073,0.0,0.05012841248613176,0.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.041767864076459625,0.1982053824021868,0.34360145029768846,0.45068943774825065,0.6325659270138223,0.0,0.07805734175377765,0.0
2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.054984620678781654,0.2024289542333186,0.33640821642501456,0.42776663988636826,0.613579057502851,0.0,0.17406545842209156,0.0
2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.06787474801107773,0.1991624908093234,0.3164680521411392,0.3976963394022332,0.5858385601039391,0.0,0.2908390727919144,0.008290407957914817
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07952112145284737,0.19059347879710553,0.2897088791828505,0.3606289563458419,0.5512475176983898,0.0,0.3791970080988828,0.02542533329576662
2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.09009649359318415,0.17861108080271648,0.26031862622099217,0.31922018710140676,0.5119061172042557,0.0,0.4467619599330106,0.03471160210250482
2.7,0.0,0.0,0.0,0.0,0.0,0.00680906672288395,0.10002676987038908,0.16410233532896995,0.2304417700614938,0.278397359617196,0.4706546318132525,0.0,0.5185271499312624,0.06118128441447703
2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.02565840214109138,0.10919841133800504,0.14767184126145208,0.20193177087776765,0.24150966317881145,0.4306608874192586,0.0,0.5891862361933577,0.09596301851468432
2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.04494170238927727,0.11772609997686663,0.13084585068323257,0.1761850622834134,0.20754889906661653,0.39411576814336186,0.0,0.6259226031677122,0.09286203714906445
3.0,0.0,0.0,0.0,0.0,0.0,0.06601240657397398,0.12657027177628496,0.11647776354896364,0.15445481547646384,0.17405619073797687,0.3631904691512423,0.0,0.6442998440106465,0.06760400301696964
3.1,0.0,0.0,0.0,0.0,0.0,0.09017165581797203,0.13709609540876488,0.10724734620403834,0.13859158423055024,0.1410191988479705,0.3386537639990271,0.0,0.6711699477316794,0.05792761499364511
3.2,0.0,0.0,0.0,0.0,0.0006148236738877932,0.11823354434046145,0.14944048091816234,0.10340091726123388,0.1295216340322178,0.1118048910768321,0.3214238018202851,0.0,0.7009849914115553,0.06409920118502696
3.3000000000000003,0.0,0.0,0.0,0.0,0.01973639647731075,0.15005126778595915,0.1607322372110631,0.10280042990487188,0.12568813304102225,0.08768005724770175,0.31190310988646025,0.0,0.6995113713871765,0.04656997431365765
3.4000000000000004,0.0,0.0,0.0,0.0,0.04177919878758546,0.1847910517123019,0.1676032339043501,0.1045369173033028,0.12492963811720406,0.06806637286742923,0.3098481239146766,0.0,0.6741914378513252,0.03178106330369506
3.5,0.0,0.0,0.0,0.0,0.06600289870202133,0.2220652687859424,0.17153805498494498,0.1111441060952646,0.12636066428046067,0.05403596474172405,0.3153039555072648,0.0,0.6435871324546246,0.052137412235572604
3.6,0.0,0.0,0.0,0.0,0.08989094640017598,0.2603319019738205,0.17411889986434048,0.12381846954282322,0.12901710446257103,0.051370780404896926,0.32807472441443636,0.0,0.5989544733153682,0.08757269259969845
3.7,0.0,0.0,0.0,0.0,0.10991594623938125,0.29574416805112397,0.17038953499902926,0.13879917178747148,0.1299619827933174,0.06638285662691996,0.3488313093191656,0.0,0.5083026477084547,0.08502404580294604
3.8000000000000003,0.0,0.0,0.0,0.0,0.12267035862222661,0.325131762255588,0.15587810227595741,0.15206276204616592,0.12790862427919944,0.09565443412851549,0.3778067444485083,0.0,0.3897879030538432,0.06512079181006965
3.9000000000000004,0.0,0.0,0.0,0.0,0.12479188690392878,0.34657868763670197,0.13611588789636375,0.16493626072258527,0.12708509178428667,0.13288669580233453,0.4140111837194923,0.0,0.270505623444661,0.055065876970580914
4.0,0.0,0.0,0.0,0.0,0.11539931229890699,0.3566087218660189,0.11640634224187188,0.1793025444399504,0.13066075201930757,0.17182403745642136,0.45422682535201103,0.0,0.15196910927574134,0.05424425166180871
4.1000000000000005,0.0,0.0,0.0,0.0,0.09781271761937767,0.35149565814773365,0.09305232480211671,0.19141298661475276,0.13628463844995675,0.20570478561485106,0.4932642989426658,0.0,0.016399891084545162,0.03533626186705639
4.2,0.0,0.0,0.0,0.0,0.07702521530104534,0.33232203741722993,0.06049822709671165,0.19467753409321667,0.13915040513393712,0.22948682307078808,0.5261367887609499,0.0,0.07080826986097075,0.017349392846769368
4.3,0.0,0.0,0.0,0.0,0.056881637362540496,0.30496863029182325,0.027683187527721465,0.18995319655841447,0.13942977604966658,0.24178480364809166,0.5484720131953101,0.0,0.1941542901220717,0.01742960646817059
4.4,0.0,0.0,0.0,0.0,0.03822561709191439,0.2745729939330569,0.00365760798886057,0.1838942737350001,0.14130363469253993,0.2455283764611936,0.5579394186334192,0.0,0.3101729247651457,0.026378821339376343
4.5,0.0,0.0,0.0,0.0,0.019807552354336865,0.24242311768715363,0.0,0.17608976821144096,0.1452410098346674,0.24405286108138016,0.5537680824164131,0.0,0.37964358559193023,0.010193006086549456
4.6000000000000005,0.0,0.0,0.0,0.0,0.0009188241869974925,0.20616384404061477,0.0,0.15891599472787857,0.14783540535463113,0.239812870583385,0.5376245309079798,0.0,0.41449227523335075,0.0
4.7,0.0,0.0,0.0,0.0,0.0,0.1666491905258422,0.0,0.13347201960216454,0.1470511255026758,0.2341363975744814,0.5132670819490722,0.0,0.44140492407565696,0.014536992236702526
4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.13102340214836378,0.0,0.10896986639816138,0.1429539591046943,0.22705029524504405,0.48475317191240597,0.0,0.4598844781364705,0.04802301499797501
4.9,0.0,0.0,0.0,0.0,0.0,0.10167380091501588,0.0,0.0874082246208644,0.13561771263932787,0.21985616854141338,0.4556474229357794,0.0,0.44793005117326795,0.051120178585812234
5.0,0.0,0.0,0.0,0.0,0.0,0.07707570304220364,0.0,0.0645016198149108,0.1260139996292289,0.2167142444557831,0.4297221494179201,0.0,0.42289015323782403,0.03790885488982427
5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.05774148355568213,0.0,0.03865704236833716,0.11654881094817966,0.22207790120236348,0.4113639380044992,0.0,0.41309677086084184,0.037963175002724184
5.2,0.0,0.0,0.0,0.0,0.0,0.0457863557479908,0.0,0.013937921782876797,0.11014520078716944,0.23673977447947053,0.4027446273298356,0.0,0.4169168045164266,0.046339112341710925
5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.04093941942374538,0.0,0.0,0.10817708014293423,0.25901477652761884,0.4046042075618386,0.0,0.40842388410674796,0.03223888448490237
5.4,0.0,0.0,0.0,0.0,0.00835143302907871,0.040959350306701295,0.0,0.0,0.11014215844653594,0.28628316116665425,0.41656090965107023,0.0,0.38903869255578083,0.003798436196370215
5.5,0.0,0.0,0.0,0.0,0.01899224228820844,0.04399951827945059,0.0,0.0,0.11360107267130673,0.3163187853156054,0.4380025258665007,0.0,0.37879635586598714,0.0
5.6000000000000005,0.0,0.0,0.0,0.0,0.028705357442783682,0.049093567579115385,0.0,0.0,0.11584665722383822,0.347153670878753,0.467993730015783,0.0,0.37364336924075237,0.009030497279153893
5.7,0.0,0.0,0.0,0.0,0.031949357941727236,0.0559251376300709,0.0,0.0,0.11679418533298674,0.37609186753246393,0.5044531575729628,0.0,0.3458867872336175,0.019588469845394155
5.800000000000001,0.0,0.0,0.0,0.0,0.02391548568441523,0.0643333588614575,0.0,0.0,0.11810430259024002,0.40057424889245535,0.5451330922512871,0.0,0.2902019662258666,0.013731271250855558
5.9,0.0,0.0,0.0,0.0,0.007548430019542758,0.07226084502842972,0.0,0.0,0.11864071269000424,0.4164515185229727,0.5871860747489288,0.0,0.23265694213948857,0.017157508241263268
6.0,0.0,0.0,0.0,0.0,0.0,0.07666427377056136,0.005406048175769847,0.0,0.1113391424494736,0.41789353353835307,0.6272637772304843,0.0,0.17917448409569753,0.03358762087197255
6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.07750507015840039,0.02381318672770691,0.0,0.09172017290396411,0.40132886086484687,0.6612063931096037,0.0,0.10926520428865416,0.03959827405814684
6.2,0.0,0.0,0.0,0.0,0.0,0.07668041859047157,0.04291406357474953,0.0,0.06851544919975713,0.3687807564766434,0.6846406929680132,0.0,0.0175991050413376,0.020289491429048626
6.300000000000001,0.0,0.0,0.0,0.0,0.0,0.07461686908420603,0.06070788400528614,0.0,0.04959620698408944,0.32528409804035097,0.6935335856347506,0.0,0.030021611646598077,0.01685162040061098
6.4,0.0,0.0,0.0,0.0,0.0,0.0708676060839058,0.07642167855628779,0.0,0.03406900307194914,0.27435088299289356,0.6836471557206995,0.0,0.14862507379566356,0.0368728914016032
6.5,0.0,0.0,0.0,0.0,0.0,0.06526262901881576,0.08834829204140629,0.010761479136039108,0.019030705314674257,0.21798032832738806,0.652557958275976,0.0,0.2774730435243137,0.051499580935855306
6.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.05740084648018665,0.09377984566553678,0.030825548663935144,0.004260662677295097,0.15755117317029307,0.6006316368289015,0.0,0.38027121629182675,0.02828008908838845
6.7,0.0,0.0,0.0,0.0,0.0,0.04744023745747766,0.0917363635677616,0.04560586365155604,0.0,0.09663148393538035,0.5308258283708831,0.0,0.4855799947375751,0.014383507822204926
6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.036805863602575255,0.08401966894776783,0.05563290274817441,0.0,0.04412193867499356,0.4480740048678325,0.0,0.5938795138195453,0.031686922105250634
6.9,0.0,0.0,0.0,0.0,0.00792138469665073,0.027340526952268705,0.07292011098160336,0.06110642793854219,0.0,0.012321362465547447,0.35781820888554033,0.0,0.6780335095243905,0.062168867885959656
7.0,0.0,0.0,0.0,0.0,0.025082590526164267,0.019917152007229835,0.05992761447138579,0.061209047294770946,0.0,0.01360501934905855,0.2660744347438325,0.0,0.715293776815121,0.06347983355536471
7.1000000000000005,0.0,0.0,0.0,0.0,0.04045353927772197,0.014798802562022512,0.04718665977648968,0.05659696636900782,0.0041011767738156416,0.032658253507197005,0.17849822279840455,0.0,0.7425837140959235,0.07857469225233263
7.2,0.0,0.0,0.0,0.0,0.04763147855179425,0.01253356732570473,0.03742573083344927,0.05025410139775051,0.01649671355289155,0.04935154264016821,0.10519348133370668,0.0,0.7678511143367105,0.11176670700899607
