t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.00040444498539569685,1.0,0.9986565242807053,0.0010256056957236369,-0.0006559519420775994,-3.154632735371465e-07,7.201369059504477e-08,2.3519710672252748e-11,-3.1907964492316987e-12,-1.0623531909174987e-15,6.512169035602449e-17,2.530562565046005e-20,1.1380419777863485e-21,6.856769806457865e-25
0.02,0.0016143956146609057,1.0,0.9946362924553702,0.004086382088965063,-0.002611550107358969,-5.092211501726817e-06,1.1441245547282024e-06,1.4901497031049064e-09,-2.007186769438292e-10,-2.3188057346586854e-13,1.755465675428416e-14,2.1467184276593496e-17,8.103210546479209e-19,8.291508741626275e-21
0.03,0.0036214080018525346,1.0,0.9879698216673012,0.009135934741552948,-0.005830005675566331,-2.5688434679978405e-05,5.739740687584255e-06,1.6628135598440727e-08,-2.267705356237591e-09,-4.974628404139023e-12,4.743955125488426e-13,8.835251645322553e-16,6.885344145026417e-17,2.5107074890370897e-18
0.04,0.0064123157744699405,1.0,0.9787074523774059,0.016098457931537385,-0.010250530731080522,-8.05994749576094e-05,1.7923153060713004e-05,9.269222589597881e-08,-1.2589059998626656e-08,-4.814263624999439e-11,4.7264829820302734e-12,1.4548970184984027e-14,9.48426973455145e-16,-4.567034014214327e-18
0.05,0.009968331029249367,1.0,0.9669190945850341,0.02486908404840628,-0.01578950432344371,-0.00019487157533384187,4.308810526294404e-05,3.507462730313301e-07,-4.723910699218591e-08,-2.79286393167693e-10,2.7838184145322127e-11,1.1988423005173607e-13,9.397595848833718e-15,1.9647443957871712e-16
0.06,0.01426564536998088,1.0,0.9526932029445283,0.03531599205957183,-0.022341848041479276,-0.00039927792851628347,8.766972834166616e-05,1.036091168683653e-06,-1.3831542367025156e-07,-1.1819479459862965e-09,1.1741098859065086e-10,6.79590040900964e-13,6.059570467190169e-14,1.448864497554332e-15
0.07,0.019276197718815533,1.0,0.936135806846918,0.047282963697992224,-0.029782625810258413,-0.000729256302571791,0.0001587972202786525,2.578878713932868e-06,-3.407647725028194e-07,-3.9935900320023995e-09,3.940281024183589e-10,2.9860388936255118e-12,2.533105403846954e-13,5.692720577275689e-16
0.08,0.024967597323784837,1.0,0.9173695429056717,0.060591630850303335,-0.03796918312929797,-0.0012237115118465263,0.0002638830067681315,5.659107489248045e-06,-7.390652114443134e-07,-1.1429693644169443e-08,1.1172413701225235e-09,1.0775749718861852e-11,8.621738471056685e-13,1.3621260903494408e-14
0.09,0.03130310742432471,1.0,0.8965320545131175,0.07504420226487704,-0.046743713670278596,-0.0019237148079725732,0.0004101569152626314,1.12701541691213e-05,-1.4531324103362381e-06,-2.883900846644923e-08,2.7778606278808227e-09,3.2959642526610696e-11,2.8666903653592326e-12,1.706411785389739e-13
