t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.002133809891373536,0.9999968367833537,-0.9957303875544697,-0.0021314987913053597,-1.1402751866655073e-06,-2.7098206946581105e-10,-3.638669227035152e-14,-1.951563910473908e-18,-5.963111948670274e-17,-1.4904744105592727e-14,-1.271825288313988e-11,-5.242220339459272e-09,-7.162272556721777e-10,5.971180816726623e-09
0.02,-0.008472373276319322,0.999949499804605,-0.9830232951646535,-0.00843573588290548,-1.80782678988866e-05,-1.7203608639222712e-08,-9.215663822337294e-12,-3.1493904706358933e-15,-7.945033519973776e-16,-1.2405007576710148e-12,-4.923530784461949e-10,-9.263750170174917e-08,9.668323490766295e-09,8.346277252137269e-08
0.03,-0.018828605418897672,0.9997452958633515,-0.9621804511023303,-0.018645917649033877,-9.01281989740231e-05,-1.9326101307129417e-07,-2.3292335421531973e-10,-1.7982490496670778e-13,-4.5526082903535325e-14,-2.0173144404944665e-11,-4.9309180245871165e-09,-4.814496655340672e-07,9.914058426291339e-08,3.872602180200052e-07
0.04,-0.03289584373989727,0.9991992784841327,-0.9336930110920958,-0.032330591473058425,-0.00027876512213325516,-1.0647699039238734e-06,-2.2839054189538466e-09,-3.137452103674221e-12,-7.517111932919818e-13,-1.7530949955602004e-10,-2.5653543980069804e-08,-1.4729562548068675e-06,3.147136337540435e-07,1.1840722248974977e-06
0.05,-0.050255094694170735,0.9980587219556374,-0.8982253116012522,-0.04891250164240119,-0.0006618405509690936,-3.960143680467598e-06,-1.3294579513656313e-08,-2.8562451015456958e-11,-5.998694596609511e-12,-9.705461156972461e-10,-9.393510563837637e-08,-3.427051578290541e-06,7.312010435051031e-07,2.790762163119853e-06
0.06,-0.07038587585163937,0.9960096437549247,-0.8565917299947727,-0.06769446411009308,-0.0013260561605248494,-1.1461941493845496e-05,-5.5524180392341194e-08,-1.7200385560300901e-10,-3.2443561726047676e-11,-3.9368381055115975e-09,-2.701347856376435e-07,-6.7036298704720165e-06,1.4467586537461607e-06,5.530975067037647e-06
0.07,-0.09267994198073252,0.9926855960124819,-0.8097287870752709,-0.08789060899540449,-0.002358224460400807,-2.7848651504402966e-05,-1.8407030129286017e-07,-7.774406535210332e-10,-1.350163730817755e-10,-1.2769360333009239e-08,-6.506828224145389e-07,-1.1570746914754682e-05,2.512643861835029e-06,9.721688825181651e-06
0.08,-0.11645794353172911,0.9876789173605961,-0.7586633027987553,-0.10866174794783616,-0.003835981769676866,-5.942401982489409e-05,-5.144418088603997e-07,-2.8440147042951835e-09,-4.66960872747002e-10,-3.4522098346645436e-08,-1.3682937306525034e-06,-1.8219900739302464e-05,4.075812666315404e-06,1.5547363912196688e-05
0.09,-0.14098910146879123,0.9805545742245027,-0.7044774493745625,-0.12915348962049952,-0.005818623143238361,-0.00011464166486258032,-1.260085330440086e-06,-8.839113829761658e-09,-1.4275227389060063e-09,-8.177154439681367e-08,-2.557436169586813e-06,-2.6506304600104613e-05,5.877310138076297e-06,2.326960159428071e-05
0.1,-0.16551244872825666,0.9708669536944926,-0.6482744406290463,-0.1485344856043032,-0.008338822714254845,-0.00020395425537661493,-2.7775444127187132e-06,-2.4120585501163916e-08,-3.82183584779483e-09,-1.755458434449242e-07,-4.383042714273255e-06,-3.603816281372296e-05,7.557209376223006e-06,3.304326557457271e-05
0.11,-0.18926163834117576,0.9581789180515561,-0.5911415328562191,-0.16603468071727762,-0.01139606335128357,-0.0003393293807703035,-5.613934529496989e-06,-5.916574297160082e-08,-9.18884163203515e-09,-3.46574512199993e-07,-6.982452663811811e-06,-4.625995396165261e-05,8.790130022987008e-06,4.480773540034566e-05
0.12,-0.21149032367616055,0.9420833054728479,-0.5341165591600965,-0.180979878454543,-0.014952429868805128,-0.0005334323921636075,-1.0548350061923006e-05,-1.3274875548807685e-07,-1.998156506921589e-08,-6.244226527230001e-07,-1.054600794470062e-05,-5.7158230626852546e-05,1.0869707677135364e-05,5.7478112848369234e-05
0.13,-0.23149932138945073,0.9222261237318521,-0.4781563483100495,-0.1928222629385066,-0.018930827770964276,-0.0007984670445337905,-1.8618271473425096e-05,-2.7596894436321406e-07,-3.965596262478499e-08,-1.0499821392895292e-06,-1.507317199372915e-05,-6.746238772958879e-05,1.2476574713052302e-05,7.114658518611594e-05
0.14,-0.2486623161953384,0.8983308499181659,-0.42411164960811626,-0.2011635651094657,-0.02321686396456374,-0.0011447958883246123,-3.1117466749053246e-05,-5.370088698719577e-07,-7.403753954360326e-08,-1.6552378935275058e-06,-2.0396568743030752e-05,-7.645645781881316e-05,1.3522073873714624e-05,8.505555138098309e-05
0.15,-0.2624507445464469,0.8702244806169351,-0.37270936678074734,-0.20577096151936367,-0.027663409829072894,-0.0015794427539168043,-4.9559246824926184e-05,-9.857771611221366e-07,-1.3098693707469522e-07,-2.518379374594204e-06,-2.64449274414158e-05,-8.285610965527712e-05,1.3245243740800383e-05,9.869499626788403e-05
0.16,-0.272459108512058,0.8378561882512515,-0.3245306214844558,-0.20658489382592726,-0.0320995793197319,-0.002104659312600843,-7.558697269732795e-05,-1.7181449265546433e-06,-2.2075728028925212e-07,-3.588741297966269e-06,-3.2397200589673325e-05,-8.645534330026239e-05,1.153882947418916e-05,0.00011110253414051141
