t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0020203220110810395,0.9999971967086513,-0.9959576208683969,-0.0020182315183903724,-1.0220808176299775e-06,-2.299362172018815e-10,-2.923247581498867e-14,-2.3852447794681098e-18,-1.7997756063259374e-17,-1.2714005195868516e-14,-1.1520469257383925e-11,-4.828794618935012e-09,-6.625271175859232e-10,5.50285482762633e-09
0.02,-0.008025285222023112,0.9999552361773293,-0.9839215950190091,-0.00799212862398364,-1.6212700232534107e-05,-1.4604671810455883e-08,-7.406384533448218e-12,-2.4511642715552284e-15,-5.88938620094126e-16,-1.0436495417875946e-12,-4.3439584481580473e-10,-8.536150918319468e-08,8.794515594934271e-09,7.700243382247757e-08
0.03,-0.01784812270819438,0.9997741459184736,-0.9641623093823131,-0.0176826525926355,-8.089685278819293e-05,-1.6419507909565256e-07,-1.8732651714536974e-10,-1.3693386702318122e-13,-3.5643363260895455e-14,-1.6840809996532258e-11,-4.3312089696018186e-09,-4.447830414013032e-07,9.207306952453698e-08,3.5705805717482775e-07
0.04,-0.031215164062443727,0.999289609846332,-0.9371204526356149,-0.030702570611586204,-0.00025051506501508683,-9.056305881258164e-07,-1.8386917613466558e-09,-2.3910075308553047e-12,-5.954715887046547e-13,-1.4626616584578755e-10,-2.2485270780719935e-08,-1.3632670782873224e-06,2.9229213709125457e-07,1.0936070726254299e-06
0.05,-0.04775175825291476,0.9982765659146711,-0.9033933693192424,-0.04653235361098248,-0.0005957008950826445,-3.3730971578938007e-06,-1.0717481346844693e-08,-2.1794788196416448e-11,-4.750463911129543e-12,-8.113815661014989e-10,-8.242637246358431e-08,-3.1791232387445856e-06,6.787171907274292e-07,2.5836485367941586e-06
0.06,-0.06699125310870266,0.9964544713639972,-0.8637154264870602,-0.06454211994238716,-0.0011958466755501856,-9.780182801684412e-06,-4.483588928599902e-08,-1.3145227267807869e-10,-2.5500150602209004e-11,-3.292168732071943e-09,-2.382118009375267e-07,-6.242235361608728e-06,1.3550877215259827e-06,5.128676956969724e-06
0.07,-0.08838649994714355,0.9934944164279891,-0.8189340465700626,-0.08401832260122205,-0.002131584756087823,-2.3813024365812452e-05,-1.4893281155559102e-07,-5.952922321750265e-10,-1.0661274640888507e-10,-1.0650581430682315e-08,-5.753888875220659e-07,-1.0833847256558338e-05,2.398601425465663e-06,9.021390909025317e-06
0.08,-0.1113236380505069,0.9890283028876846,-0.7699826450425612,-0.10419395600590249,-0.003476705478918554,-5.093890861433692e-05,-4.1721367093072725e-07,-2.1825894563898274e-09,-3.7177967648904797e-10,-2.8894032694237737e-08,-1.2121772997447655e-06,-1.7135237058943376e-05,3.895777753643026e-06,1.4480897496629841e-05
0.09,-0.13513858477914364,0.9826601928726542,-0.7178505042538036,-0.12428143426583167,-0.005290084768689113,-9.85532914286602e-05,-1.024692676515615e-06,-6.801027407909999e-09,-1.1450030090731644e-09,-6.87541068244979e-08,-2.2730914684687686e-06,-2.5062975660572473e-05,5.645622047432963e-06,2.1760324137878873e-05
