t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.00022496712713696325,0.9999999882950485,-0.9995500831858943,-0.0002249253339127573,-1.2647788480543622e-08,-3.1597669630529374e-13,-4.4994390158148434e-18,0.0,0.0,-3.835365185167472e-18,-3.5880707313726973e-13,-2.402730088458746e-10,9.943794478963191e-11,1.4119387495119262e-10
0.02,-0.0008995033446357603,0.9999998122223196,-0.9982012762710502,-0.0008988303296994536,-2.0225672964430726e-07,-2.0203479026478094e-11,-1.1384122811097797e-15,5.421010862427522e-20,0.0,-2.30295383457646e-15,-3.805734536104638e-12,-1.5530650778004113e-09,-3.2334433037973717e-09,4.79031630822805e-09
0.03,-0.002022465092192513,0.9999990472004393,-0.9959564918627243,-0.0020190673396445345,-1.0226759017903115e-06,-2.2994735087399076e-10,-2.9077977005409483e-14,-3.0357660829594124e-18,-2.8189256484623115e-18,-2.377145789239643e-14,-1.935473808133137e-11,-9.701906023679673e-09,-1.2303994226681852e-08,2.2025278594343077e-08
0.04,-0.0035918832267799153,0.9999969805216268,-0.9928206825473934,-0.003581187165311149,-3.226291471238041e-06,-1.2903809785014958e-09,-2.901101667923678e-13,1.3660947373317356e-17,-3.5128150388530344e-17,-1.294934211942822e-13,-9.495309421549136e-11,-3.978133193650521e-08,-1.8713183411482245e-08,5.85895979139401e-08
0.05,-0.005605002492344271,0.9999926036982377,-0.9888007518899901,-0.005578986393737976,-7.858007070179421e-06,-4.913367846696298e-09,-1.7267133903264842e-12,-3.3263322651855276e-16,-3.378373969464832e-16,-5.576181877353648e-13,-3.653438948938992e-10,-1.1141944975239654e-07,-1.3352317085758153e-08,1.2513766869080845e-07
0.06,-0.008058094675053775,0.9999846059506485,-0.9839058658143268,-0.00800438533502543,-1.6245483268902995e-05,-1.4635558285257255e-08,-7.413236691178327e-12,-2.348815586472597e-15,-1.775489477662262e-15,-2.235195535604806e-12,-1.289284884582742e-09,-2.6281150102090006e-07,4.414461898761754e-08,2.1995840383468024e-07
0.07,-0.01094709743716303,0.9999713427294511,-0.9781462565631768,-0.010847957966468797,-2.9993937761601738e-05,-3.6799496130023035e-08,-2.537303960686854e-11,-1.1195905313954313e-14,-7.91033905045424e-15,-6.788644299482449e-12,-2.9986447951449446e-09,-4.966636924785828e-07,1.1000192157075567e-07,3.8966721236950025e-07
0.08,-0.01426648542073574,0.9999508443655113,-0.971535199449429,-0.01409811232227091,-5.096537272343115e-05,-8.17266911489617e-08,-7.361864937105445e-11,-4.2368886177257536e-14,-2.76592984627122e-14,-1.7481851903589085e-11,-6.414875379154306e-09,-8.846987463676653e-07,2.8532391775984434e-07,6.058072134400641e-07
0.09,-0.018010352021476807,0.999920794448278,-0.96408709014666,-0.01774192317345446,-8.126387833859265e-05,-1.6503994594227467e-07,-1.8826489152357073e-10,-1.3740571180864691e-13,-8.189456057738909e-14,-4.426293706560891e-11,-1.3328129011905276e-08,-1.4344072447707024e-06,5.225213073715984e-07,9.252584111333478e-07
0.1,-0.022171966674056184,0.9998784888727683,-0.9558181353573348,-0.021764852262179654,-0.00012322496452993152,-3.09178667175225e-07,-4.356080669787321e-10,-3.9275353802548096e-13,-2.3116057679128943e-13,-1.0152859282464011e-10,-2.5035749157825693e-08,-2.164625160743297e-06,7.936400558683498e-07,1.3961226138937272e-06
0.11,-0.026743102391106187,0.9998208190031819,-0.9467473868151279,-0.026150394225470837,-0.00017938958328080588,-5.450574057860869e-07,-9.297758448573168e-10,-1.0149103779610869e-12,-5.763896304689098e-13,-2.1799166464997466e-10,-4.454538399777108e-08,-3.1620660281145296e-06,1.2163802132827972e-06,1.9904497671110327e-06
0.12,-0.03171514913300192,0.9997442789198496,-0.936894935373844,-0.030880801574571907,-0.0002524772648126797,-9.137151357231643e-07,-1.8560717442162034e-09,-2.4127297382214863e-12,-1.366594337692817e-12,-4.422828318861871e-10,-7.543858413991411e-08,-4.4338734239129235e-06,1.7271180190406993e-06,2.7826376388824514e-06
0.13,-0.037078312992475985,0.9996448605661782,-0.9262828897113329,-0.03593680421144607,-0.00034538180346354794,-1.4683392302282383e-06,-3.50288361858353e-09,-5.346743880974003e-12,-2.9379311483612724e-12,-8.322453351472525e-10,-1.218850917659997e-07,-6.072877023140938e-06,2.468934329251382e-06,3.726662969650435e-06
0.14,-0.042822109442520184,0.9995181066026914,-0.9149348285857666,-0.041297765401756864,-0.00046112096250771825,-2.2758978628252546e-06,-6.301116853985045e-09,-1.116198106165811e-11,-6.06978356465504e-12,-1.4915423514338944e-09,-1.8881014882815572e-07,-8.081420793695088e-06,3.3629161480010217e-06,4.908812408062346e-06
0.15,-0.04893494801722925,0.999359048993743,-0.9028762402991124,-0.046941612067944685,-0.0006028185564079178,-3.4191563558876037e-06,-1.0874567881596908e-08,-2.2128351234718124e-11,-1.192929782733998e-11,-2.5561062953760594e-09,-2.823638803363393e-07,-1.0484972125298503e-05,4.3925777743029915e-06,6.377326270477768e-06
0.16,-0.05540400211377744,0.9991621659119436,-0.8901345693207763,-0.05284490390018108,-0.0007736738575348547,-4.998575556330875e-06,-1.8102178714340944e-08,-4.1944406281579916e-11,-2.2606548577552843e-11,-4.255621313675739e-09,-4.111645465106062e-07,-1.3324705721903113e-05,5.56625617730705e-06,8.17389232506821e-06
0.17,-0.062215445699820016,0.9989213591036928,-0.8767388235185699,-0.058982992433740375,-0.0009769339955715065,-7.134189160026838e-06,-2.9190423765645956e-08,-7.641710875194718e-11,-4.098223843618243e-11,-6.843147777602088e-09,-5.845020309772075e-07,-1.6677194636771642e-05,7.002525427728112e-06,1.0266055380618588e-05
0.18,-0.06935428678532643,0.9986299609838432,-0.8627197901924628,-0.06533002718836109,-0.0012158437845098957,-9.967137773653212e-06,-4.5761007226585715e-08,-1.344168387706901e-10,-7.15887904512158e-11,-1.0732999045082181e-08,-8.159337792565391e-07,-2.0577256985551684e-05,8.713841311992765e-06,1.2690154055639002e-05
0.19,-0.0768053103439654,0.9982805173308218,-0.848108087347393,-0.07185971554412711,-0.0014936720045680696,-1.3661911785742276e-05,-6.99498824557887e-08,-2.291260584041943e-10,-1.2092206402858352e-10,-1.626598498255527e-08,-1.1104528735705887e-06,-2.5063929569558996e-05,1.075375283239935e-05,1.5437016543710935e-05
0.2,-0.08455101880338889,0.9978651084098248,-0.8329380483466382,-0.07854396778579936,-0.0018135619564228003,-1.8406614680596678e-05,-1.0452323678800113e-07,-3.79698335273293e-10,-1.9862868988473892e-10,-2.4138126282491346e-08,-1.4873002445181527e-06,-3.0159034166803156e-05,1.3112285314614835e-05,1.85583858920077e-05
0.21,-0.09257465776013399,0.9973749111480669,-0.8172420663391099,-0.085354994805374,-0.0021786233993302886,-2.441522777771321e-05,-1.5300303508186675e-07,-6.133748439718367e-10,-3.194832245978496e-10,-3.499642280135884e-08,-1.947172944702369e-06,-3.566514133154092e-05,1.5261322310770875e-05,2.2386307939159522e-05
0.22,-0.1008566922043427,0.99680052736498,-0.8010564587215968,-0.09226342628440956,-0.002591800730421652,-3.192863541069679e-05,-2.1982082831772942e-07,-9.680489881924714e-10,-4.97200842997092e-10,-4.96666483426611e-08,-2.5154576764954695e-06,-4.171513255021159e-05,1.7572616819519493e-05,2.6708137335081095e-05
0.23,-0.10937591078839345,0.9961317593225296,-0.7844195940885849,-0.09923888027104588,-0.0030558481987412595,-4.121401233644212e-05,-3.104675622422892e-07,-1.4959427516170187e-09,-7.651924649465514e-10,-6.967720626166463e-08,-3.2072856957499063e-06,-4.83013730008669e-05,1.984958373296708e-05,3.17295174401544e-05
0.24,-0.11811191702720196,0.9953575645958177,-0.7673676951722345,-0.10625157226206232,-0.003573378705312283,-5.256751013624217e-05,-4.316520141878222e-07,-2.2669519594842313e-09,-1.1446765479927734e-09,-9.540697404331056e-08,-4.033322088800584e-06,-5.55476712673017e-05,2.2593716116708906e-05,3.708382898512386e-05
0.25,-0.1270414339647315,0.9944661548182527,-0.7499402390163016,-0.11327086124461905,-0.004146713136208097,-6.631252692286538e-05,-5.91554647322301e-07,-3.374670778932831e-09,-1.6885198517169187e-09,-1.3001957432923206e-07,-5.033686341651689e-06,-6.328322204830761e-05,2.5196651985762153e-05,4.3251964346298355e-05
0.26,-0.1361405294527125,0.9934451566104143,-0.7321783984165704,-0.12026480564564143,-0.004777822761746972,-8.279557582349661e-05,-7.998165776762489e-07,-4.941312914397145e-09,-2.4733644854446624e-09,-1.7345079349195824e-07,-6.182630102199993e-06,-7.183519751219336e-05,2.8438124130489295e-05,4.975562761348057e-05
0.27,-0.1453846898609568,0.9922808872786273,-0.714119982269379,-0.12720417883903692,-0.005468561909196895,-0.00010239911883228037,-1.0681556111696855e-06,-7.124851236772756e-09,-3.5367775375050314e-09,-2.3086310535491705e-07,-7.584920938344397e-06,-8.093228986483236e-05,3.1870287470966985e-05,5.688132245307287e-05
0.28,-0.1547489011731233,0.9909592794786806,-0.6958056937933442,-0.13405750266768385,-0.0062202416523833015,-0.00012552004001946393,-1.410022903963748e-06,-1.0127439623031087e-08,-4.999834463115249e-09,-3.0296952313602077e-07,-9.196909478925708e-06,-9.054153620954852e-05,3.531071937313418e-05,6.473569389003897e-05
0.29,-0.16420757541672254,0.9894649774170087,-0.6772735174641696,-0.14079545323127515,-0.0070339871126622044,-0.0001525887084156824,-1.8412773177267638e-06,-1.4202404294283433e-08,-6.8664057356615515e-09,-3.9121930954510997e-07,-1.1089184700913135e-05,-0.00010055805119740802,3.9283715964899546e-05,7.276160160708811e-05
0.3,-0.17373287168203702,0.9877824327992104,-0.6585664916571045,-0.1473864088534105,-0.007910221879715101,-0.0001840390472655079,-2.379999474222405e-06,-1.967297570681925e-08,-9.526252106595301e-09,-5.019368488901055e-07,-1.3135073799061536e-05,-0.0001108332399132328,4.1790619794007666e-05,8.268914979028819e-05
0.31,-0.18329422067309148,0.9858949051714432,-0.6397262326551206,-0.1538018071847787,-0.008849222647115407,-0.00022034785064109497,-3.0472192557168265e-06,-2.6928476934418022e-08,-1.2800969839688037e-08,-6.363169972739557e-07,-1.5604522125733933e-05,-0.00012176699305922745,4.612250033053655e-05,9.189811985756136e-05
0.32,-0.19286425672859286,0.9837849537261509,-0.62079176289116,-0.16001243801614023,-0.009850609323400289,-0.0002619838314259215,-3.866457170847992e-06,-3.645663812501532e-08,-1.711976060914111e-08,-7.998295903643982e-07,-1.835115586158731e-05,-0.00013293982507764368,4.995421063520508e-05,0.0001021536980318205
0.33,-0.20241327821257513,0.9814341058900414,-0.601802371258993,-0.16599045099811544,-0.010913653001326393,-0.00030943935504196274,-4.8641895473156005e-06,-4.8844894573463193e-08,-2.255298353626145e-08,-9.872116368270234e-07,-2.142674974628389e-05,-0.00014467386663705173,5.555696201592353e-05,0.00011155338943998061
0.34,-0.2119122969135563,0.9788235425510259,-0.5827952786544967,-0.17170962600967157,-0.012037004021886538,-0.0003632015016301615,-6.07059742946392e-06,-6.479837788564424e-08,-2.9681678531678912e-08,-1.2237692319228e-06,-2.4702547290644805e-05,-0.00015562855870165926,5.658421152668e-05,0.00012500029139871083
0.35000000000000003,-0.22132773484279505,0.9759335453579088,-0.5638129115947044,-0.17714266937631523,-0.013218858834137287,-0.0004237673844992573,-7.51807117121972e-06,-8.518080335528921e-08,-3.9035055188207934e-08,-1.4891381019954686e-06,-2.8243575196845727e-05,-0.00016786751808169076,6.091878796636585e-05,0.00013672040498510785
0.36,-0.23062573919787366,0.9727450832055516,-0.5448957368674766,-0.18226591780591173,-0.014456703873321652,-0.0004916308854926166,-9.243498861527533e-06,-1.109679961530663e-07,-5.021368082447353e-08,-1.8091633233463522e-06,-3.2367991849663325e-05,-0.00017986259067689914,6.516477898334261e-05,0.00014892507192862392
0.37,-0.23977723403457543,0.9692367293469484,-0.526076729835733,-0.18705633907998626,-0.015747730445562602,-0.0005672660949000985,-1.1286349877404067e-05,-1.4334730377707494e-07,-6.411850378418293e-08,-2.181791698446789e-06,-3.682755664236037e-05,-0.00019178741261825782,6.893207988794853e-05,0.0001619286405639686
