t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0006246352692958394,0.9999998147074004,-0.998750697901269,-0.0006243839767533116,-9.75533111207804e-08,-6.771255106098606e-12,-2.6703899508317974e-16,-2.168404344971009e-19,5.551115123125783e-17,-3.802297018906664e-16,-1.6756793977563966e-12,-8.7768608472618e-10,-1.822894786507323e-11,8.975910918392407e-10
0.02,-0.002494172024432856,0.9999970334271663,-0.9950111418921875,-0.0024901619221615254,-1.5571557602604962e-06,-4.3255615235493483e-10,-6.775504636513663e-14,-6.5052130349130266e-18,8.023096076392733e-18,-2.6862409865935355e-14,-3.4049970959112996e-11,-1.480496720227334e-08,1.5106534176790448e-09,1.3328390499568396e-08
0.03,-0.005595466725929926,0.99998497023328,-0.98880639150175,-0.0055752563462911214,-7.850747740190296e-06,-4.909840639957808e-09,-1.728004891954349e-12,-4.44956571588051e-16,-1.2880321809127793e-16,-3.75473090119538e-13,-2.8329950798461345e-10,-7.961824052046124e-08,1.87861589513727e-08,6.111575673361028e-08
0.04,-0.009906716025853336,0.9999524503891818,-0.9801778408868188,-0.009843197183963008,-2.4668831160605878e-05,-2.7444212160644688e-08,-1.716778195298696e-11,-6.9692515647368225e-15,-3.283831540024096e-15,-3.0867079725549473e-12,-1.3797108568483485e-09,-2.4995229742572067e-07,6.061623434704816e-08,1.9071886378507763e-07
0.05,-0.01539740736543688,0.9998837678835253,-0.9691830306946363,-0.01524344876356299,-5.977696604768379e-05,-1.0399210474860976e-07,-1.0167308141240117e-10,-6.368169880310859e-14,-2.987540770327257e-14,-1.6538896988049778e-11,-4.919177320691914e-09,-5.99272045284302e-07,1.4000488510190756e-07,4.642029063205849e-07
0.06,-0.022028299392122763,0.9997586331050402,-0.9558953005265768,-0.021711907552261912,-0.00012281721676090512,-3.07983026954714e-07,-4.3389901220602933e-10,-3.91627702489572e-13,-1.6273093983443232e-13,-6.713297626137482e-11,-1.4434737285670685e-08,-1.2200680789935248e-06,2.8188096056445955e-07,9.526891512796898e-07
0.07,-0.029751524218359235,0.9995521091774792,-0.9404031229879023,-0.029171629620474898,-0.00022506174643562027,-7.69126512215057e-07,-1.475982336351933e-09,-1.8131607326665744e-12,-6.766635862742731e-13,-2.1476723177649149e-10,-3.619257169309997e-08,-2.2404463442954325e-06,5.698714246431258e-07,1.706982934973622e-06
0.08,-0.038511027241714665,0.9992345452046527,-0.9228087984188896,-0.03753390467571872,-0.00037911607014053106,-1.6945403028649497e-06,-4.2510583941890445e-09,-6.8260987140522644e-12,-2.4674047527373233e-12,-6.005674291209573e-10,-7.889363278640316e-08,-3.751107632139067e-06,9.889928997315611e-07,2.8416113983902036e-06
0.09,-0.048242068500470456,0.9987715518017352,-0.9032286790239882,-0.04669883085742965,-0.0005985711622385689,-3.3914558918365922e-06,-1.077978571684124e-08,-2.1921568726934737e-11,-7.384370892538072e-12,-1.5130481798020234e-09,-1.5859983280158696e-07,-5.858945664544146e-06,1.5654136475348746e-06,4.453652273146702e-06
