t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-1.2705494208814505e-21,0.9999999999931557,-0.9999999999931561,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,-1.2705494208814505e-21,1.2705494208814505e-21,-1.2705494208814505e-21
0.02,-5.293955920339377e-23,0.9999999999999568,-0.999999999999957,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,-5.293955920339377e-23,5.293955920339377e-23,-5.293955920339377e-23
0.03,-2.117582368135751e-22,0.9999999999982733,-0.999999999998273,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,-2.117582368135751e-22,2.117582368135751e-22,-2.117582368135751e-22
0.04,8.470329472543003e-22,0.9999999999888298,-0.99999999998883,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,-8.470329472543003e-22,8.470329472543003e-22
0.05,-8.470329472543003e-22,0.9999999999514801,-0.99999999995148,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,-8.470329472543003e-22,8.470329472543003e-22,-8.470329472543003e-22
0.06,-1.6940658945086007e-21,0.9999999998938673,-0.9999999998938671,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,1.6940658945086007e-21,-1.6940658945086007e-21
0.07,-3.3881317890172014e-21,0.9999999997992243,-0.999999999799224,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,3.3881317890172014e-21,-3.3881317890172014e-21
0.08,0.0,0.9999999996958665,-0.9999999996958665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.999999999688064,-0.999999999688064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-3.3881317890172014e-21,0.9999999996835844,-0.9999999996835842,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,-3.3881317890172014e-21,3.3881317890172014e-21,-3.3881317890172014e-21
