t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03497714287905175,0.0,0.9987756218548661,0.03496515707040733,0.0006119317792838691,7.138202606984807e-06,6.264099603631446e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.06981714821902912,0.0,0.995110035235302,0.06972152215481663,0.0024415593681879986,5.698181999889649e-05,9.979703567531392e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.1043826310028631,0.0,0.9890258561228671,0.10406131159693031,0.005470191533618212,0.00019158851805790988,5.030128841006211e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.1385369213638092,0.0,0.980560536293973,0.13777974768378073,0.009666678675365565,0.0004516791703940057,1.5811046857300637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.17214252925676923,0.0,0.969766491731456,0.17067502986492836,0.014987720311095225,0.0008760582307797118,3.8336278170834315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.2050626951833667,0.0,0.9567106759665766,0.20255074176313537,0.021378159749975506,0.0015009192783240544,7.882517192173797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.23716108956427814,0.0,0.9414742526233557,0.23321675919440885,0.02877118017667558,0.0023592351805054525,0.00014457790000736633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.26830165536333367,0.0,0.924152490314472,0.26249027709555045,0.037088879911501664,0.003480215657495406,0.000243791686174402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.29834996863238705,0.0,0.9048536977625684,0.2901978783397953,0.046243082151887153,0.004888698132045796,0.00038533525400430337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.3271736847006827,0.0,0.8836984813508495,0.316176846752518,0.056135556002077446,0.006604524813571019,0.0005785348072635389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.35464114255874735,0.0,0.8608202451544779,0.340275226948307,0.066658499205456,0.00864223698284673,0.0008329398038728614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.38062280244198043,0.0,0.8363640967071339,0.36235377718897577,0.07769654266338424,0.011010839074346641,0.0011579639562001962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.4049962383948546,0.0,0.8104821790341898,0.3822898695821964,0.08912768435883946,0.013712728231522019,0.0015625730602956032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.42764275546690506,0.0,0.7833355345509041,0.3999761119138234,0.10082246572464597,0.016743501556597307,0.0020551466723913664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.4484440998139337,0.0,0.7550976657564189,0.41531920335629935,0.11264715839753021,0.02009333276036359,0.0026430108385825783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
