t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0274898549464306,0.0,0.9992439737649149,0.02748343832189648,0.00037789428801837183,3.463320017411752e-06,2.3902403508082943e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.05491888511694312,0.0,0.9969786613159305,0.054867639924193135,0.0015093448002279112,2.7673087182289638e-05,3.809048371254147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.08222589138381522,0.0,0.9932123665156272,0.08205343617656329,0.003387439027134383,9.319205970662235e-05,1.922645598480189e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.10935007515163869,0.0,0.9879588075990069,0.10894271349047178,0.006000655340013953,0.00022019243726313184,6.056009135996586e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.13622985315881117,0.0,0.9812372702401974,0.1354378624638998,0.009332889082277284,0.0004282920361390769,1.4724041414447233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.16280333295795343,0.0,0.9730725605553413,0.1614425024587539,0.013363478323879314,0.0007363504728698652,3.0380582013085032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.18900791413375967,0.0,0.9634950286761891,0.1868615875957218,0.018067300585620002,0.00116230596991801,5.5955022388514866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.2147814439638412,0.0,0.9525402353727961,0.2116025509546741,0.02341497289745166,0.0017229443888533112,9.480496789466883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.240061058407742,0.0,0.9402491295060337,0.2355748656265173,0.02937252692465055,0.002433730257230242,0.00015068263526436744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2647825442181142,0.0,0.9266683566652474,0.2586900000857378,0.035901954726971524,0.003308733869699912,0.00022766270890614654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.28888332519489174,0.0,0.9118488567311485,0.2808636632117184,0.042961518947274215,0.004360271658827347,0.0003300677901544477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.31229933080754574,0.0,0.89584715634859,0.3020142034000516,0.05050473789092147,0.0055988101076180205,0.00046245872088678186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.3349639955274985,0.0,0.8787261323422193,0.32206240425842747,0.05848204534075061,0.007033188008500332,0.0006294779987868953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.3568171991295346,0.0,0.8605493730509972,0.34093693559416066,0.06684071191596692,0.008669488431818797,0.0008357929463310427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.37779436328957927,0.0,0.841387582933324,0.35856852338406214,0.0755239655102888,0.010511963048388535,0.0010860467876111835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.39783019734915803,0.0,0.8213167262280784,0.37489233714481174,0.08447215752838264,0.012562565295026955,0.0013847457682777521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.41686296301069686,0.0,0.8004144389695975,0.3898506465355931,0.09362338133262171,0.014820532710472097,0.001736129254272101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.4348337409674038,0.0,0.7787595503348395,0.40339238171883074,0.10291394877178732,0.017282434754167016,0.0021440470461954967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.4516778125586132,0.0,0.7564408993385198,0.4154696112576259,0.11227657584476348,0.019942752339514345,0.002612038998008557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4673385907630725,0.0,0.7335438076150278,0.42604427913411547,0.12164319047804859,0.022792642691572683,0.003143062991355547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.4817630153862334,0.0,0.7101526260558524,0.4350854975801643,0.13094574343255622,0.02582039077414025,0.0037392911976196325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.49489232579484277,0.0,0.6863638999762661,0.442567353126142,0.1401127879515606,0.029012378667634554,0.004402499495198795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.5066796611806226,0.0,0.6622626898879511,0.44847441255504084,0.14907574064354426,0.032351426383574085,0.0051332618217893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.5170768573530173,0.0,0.6379399518285147,0.4527977839355756,0.15776552994399656,0.0358185382529166,0.005931357279528781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.5260404935198861,0.0,0.6134866291569128,0.4555377273117688,0.16611222121682437,0.039391321043940795,0.006795794056320306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.5335316398110957,0.0,0.5889898425086069,0.45670244317065833,0.17405042877709936,0.043046163947722205,0.00772419913696688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.5395169722853407,0.0,0.5645361959387356,0.45630970403413523,0.18151433040995066,0.046756260863756116,0.008713419138701165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.5439704530678222,0.0,0.5402056919028626,0.45438589133111545,0.18844126099108371,0.050492104689372305,0.009758913914116096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.5468686075436296,0.0,0.5160810535017036,0.45096634450168244,0.19477356066663423,0.05422476470879368,0.010855237753092514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.5481991351986395,0.0,0.492233511875567,0.4460953367128876,0.2004557874125709,0.05792115319006075,0.011995497910989692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.5479550904881093,0.0,0.46873096386926916,0.4398253186961089,0.20543876066160036,0.06154866800954754,0.013171659937538344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.5461379368702046,0.0,0.44564219648240977,0.43221983547397896,0.20967759291169835,0.06507390244712775,0.014375140626870224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.5427588048081623,0.0,0.42301900845438417,0.4233477466650358,0.2131348344100015,0.06846258114727785,0.01559544148781035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.5378387362113936,0.0,0.4009148002447135,0.41328896662662845,0.21577859666293928,0.0716807686687751,0.01682187510921236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.5314097948786825,0.0,0.3793789497880767,0.4021329973436507,0.21758560391008488,0.07469606329059998,0.018043181578885063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.5235151164852608,0.0,0.35844584844764643,0.38997395564541426,0.21854090327079614,0.07747661196598626,0.019246838294001055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.514212505767447,0.0,0.3381508825600503,0.37691722572103153,0.21863839815635994,0.07999249440162626,0.020420399222964764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.5035723839336954,0.0,0.3185221158217135,0.36307474173231163,0.21788316396323298,0.08221789242257888,0.021551481722139887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.4916818997230374,0.0,0.2995838641671515,0.3485668520436049,0.21629114782727313,0.08413030092120033,0.02262800540853837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.47864558707191107,0.0,0.2813572834026993,0.33352178935044036,0.213890989530784,0.08571236540142026,0.023638606820224436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41000000000000003,0.46458907059715604,0.0,0.2638639075457989,0.3180771544493012,0.2107253346324775,0.086953087987411,0.024573474008820692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.449658276298926,0.0,0.2471231354108215,0.3023770491276802,0.2068521424826089,0.08784954776374801,0.02542458643400529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43,0.4340259502212358,0.0,0.2311586400859995,0.2865755705379581,0.2023465060751816,0.08840819752998408,0.026186850831067306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.4178935826474231,0.0,0.2159987424255055,0.27083613211691215,0.197302750222392,0.08864700766083981,0.02685873114110126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
