t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-1.892910459002381e-05,1.0,0.9999556763596765,4.540647716670929e-05,-7.026954700716447e-06,-1.008101871153319e-10,8.418095975728152e-12,2.35750272650263e-16,-3.668185767194508e-18,-2.0958218445382325e-22,3.2845055069424293e-25,8.871651597724017e-30,1.527717640392376e-30,-4.9723214171482405e-33
0.02,-7.602366791883382e-05,1.0,0.9998227127956919,0.00018136125236196255,-2.8104849417590563e-05,-2.1497112059500073e-09,1.3222402505132216e-10,6.661477578466826e-15,-2.525406944640778e-16,-1.8943070870329747e-20,2.242379231446402e-22,2.69580191089854e-26,1.5188489072523815e-28,4.104958534228818e-31
0.03,-0.0001714391566161023,1.0,0.9996011389909509,0.000407707332499269,-6.321138141796686e-05,-1.1291908964388687e-08,6.661926286954452e-10,6.655234472609705e-14,-2.8729140253260942e-15,-3.1521210105475904e-19,6.317256231529626e-21,8.67880850483732e-25,5.615517937533686e-27,-5.160365236065082e-30
0.04,-0.00030513967706502184,1.0,0.9992910224306233,0.0007244036517844289,-0.00011230223184476051,-3.5988230852488585e-08,2.1012740269005452e-09,3.939659261563829e-13,-1.5967448790856776e-14,-2.179332151433343e-18,6.525091508216892e-20,9.99423126585862e-24,1.5678301095005203e-25,3.3960249290547125e-28
0.05,-0.0004771258845930442,1.0,0.9988924775553113,0.0011313140400592025,-0.00017531341181396882,-8.795910112817032e-08,5.123912815484058e-09,1.574221401755649e-12,-6.044397370687672e-14,-1.2095659220391731e-17,3.863659048891698e-19,5.808735983868181e-23,1.4899428225039407e-24,8.698715734075301e-28
0.06,-0.0006873972949975371,1.0,0.9984056278635262,0.0016282925764578248,-0.0002521650166946472,-1.8232552034932408e-07,1.0610504566905527e-08,4.8100693510741614e-12,-1.7960130908907163e-13,-5.185347475291193e-17,1.648266095641505e-18,2.852365027244478e-22,9.35630962161825e-24,9.677816312331154e-28
0.07,-0.0009360310502344659,1.0,0.99783065404858,0.002215066494853435,-0.0003427584772817711,-3.3744302397913217e-07,1.9626161089328133e-08,1.2279953566456598e-11,-4.513251309146731e-13,-1.8132985643810206e-16,5.6164809368579224e-18,1.2318812120724856e-21,4.369685066554778e-23,7.880314865291226e-27
0.08,-0.0012230303831430988,1.0,0.9971677249281454,0.002891434077356207,-0.0004469797377838136,-5.750801355922582e-07,3.3416533829100096e-08,2.7527084551335544e-11,-1.0026827951655134e-12,-5.352950164269597e-16,1.6257560207763283e-17,4.5731307298945965e-21,1.6515708359610832e-22,3.313109404654156e-26
0.09,-0.0015484817175687457,1.0,0.9964170939914754,0.00365702740637071,-0.0005646936554324615,-9.200640703191081e-07,5.340789081880841e-08,5.597883639800995e-11,-2.0271949238970294e-12,-1.3900967674761476e-15,4.153429541950173e-17,1.496145894156843e-20,5.330336743177829e-22,1.219895649803445e-25
