t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0008991815440965553,0.9999995557268501,-0.9982014718382194,-0.0008987001096667744,-2.0221465169120625e-07,-2.0214260603931833e-11,-1.1454595952309354e-15,-1.0842021724855044e-19,5.572799166575493e-17,-1.1304976052506355e-15,-2.9819421671489765e-12,-1.4923168419316707e-09,-7.720507252170078e-11,1.5725050972730664e-09
0.02,-0.003586918065312171,0.9999928909083852,-0.9928235038478952,-0.0035792438838311664,-3.223821241170235e-06,-1.289814458363403e-09,-2.9082899283272567e-13,-4.2500725161431774e-17,-5.551115123125783e-17,-8.215650382226158e-14,-7.250905518368933e-11,-2.5451282741062453e-08,2.43533998522949e-09,2.3088533907672515e-08
0.03,-0.008033785172120961,0.999964009842315,-0.983918811152709,-0.007995177754183458,-1.622114249326661e-05,-1.4613400081166239e-08,-7.405567478691033e-12,-2.4511642715552284e-15,-8.708311849403572e-16,-1.1914722680694823e-12,-6.4281316467657e-10,-1.36167616814932e-07,3.073254097995387e-08,1.0607908144510264e-07
0.04,-0.014191033382389848,0.9998862580507072,-0.9715742862550705,-0.014070029969874427,-5.0826897680327984e-05,-8.147223505040879e-08,-7.341470834032471e-11,-4.237235562420949e-14,-1.6849369122162727e-14,-1.0391992821823237e-11,-3.2576375780940525e-09,-4.231571244118354e-07,9.384761066703884e-08,3.3257756012171347e-07
0.05,-0.02199064463863691,0.9997223422795397,-0.9559102474114027,-0.02169842639591224,-0.00012271569308273597,-3.0770661690535106e-07,-4.334968529973171e-10,-3.9117667438581805e-13,-1.399713678296166e-13,-5.5073084981316356e-11,-1.1935184670436305e-08,-1.0172847312236999e-06,2.34609218217538e-07,7.946659107069265e-07
0.06,-0.03134586729726489,0.9994243763126782,-0.9370786159483414,-0.030747973242336767,-0.0002510103632272255,-9.076162668444909e-07,-1.8428445748563949e-09,-2.3959549622087906e-12,-7.917971833748538e-13,-2.21389028637331e-10,-3.464328432803421e-08,-2.063633156849931e-06,4.865273573843865e-07,1.6119712639497963e-06
0.07,-0.042151576462909505,0.9989339822009836,-0.9152612125621421,-0.04106138978128104,-0.0004575415242213318,-2.255618666978376e-06,-6.240708040616827e-09,-1.1050035886306375e-11,-3.3020877698852757e-12,-7.307054267213786e-10,-8.629792226655386e-08,-3.7245756288016574e-06,9.02797516657422e-07,2.908810036991727e-06
0.08,-0.05428518085681187,0.9981824385533854,-0.8906669371196752,-0.05245936799935187,-0.0007659928215509593,-4.941834389336763e-06,-1.788019673987229e-08,-4.138535347752992e-11,-1.1593496995754293e-11,-2.020245290501599e-09,-1.8905036602151482e-07,-6.1931762040251526e-06,1.607703599554311e-06,4.776554784403919e-06
0.09,-0.06760764666597326,0.9970909330349559,-0.8635286963844717,-0.06474379125487384,-0.001200926373816108,-9.827159555886311e-06,-4.5063980193271735e-08,-1.3217290456557507e-10,-3.66395525031038e-11,-5.0045746921578704e-09,-3.702050190637629e-07,-9.555511443749831e-06,2.5041769075098697e-06,7.426580657020343e-06
0.1,-0.08196364911119121,0.9955710265504966,-0.8341018104338783,-0.07770064705071564,-0.0017867225501121409,-1.8094424525064157e-05,-1.026076675292309e-07,-3.7196543067885557e-10,-9.843337256398854e-11,-1.1429194507472928e-08,-6.780590569993583e-07,-1.3884997947237465e-05,3.531778310521261e-06,1.1042805881343598e-05
0.11,-0.09718364500824224,0.9935250792785402,-0.802658998863946,-0.09110437038858232,-0.002546558721429726,-3.129028268072931e-05,-2.1506770482571103e-07,-9.446535914614529e-10,-2.378406360747931e-10,-2.330048669285656e-08,-1.1720281240246155e-06,-1.9516526750654184e-05,5.30367833789791e-06,1.5408413563122725e-05
0.12,-0.11308647059109234,0.990846859375442,-0.769484783684877,-0.10472257179254303,-0.003501261213551113,-5.1349076597734244e-05,-4.2080939656463645e-07,-2.203703206027363e-09,-5.664621133272263e-10,-4.424844846084852e-08,-1.8698203738953811e-06,-2.626296865738953e-05,7.24746132296783e-06,2.0930138936711695e-05
0.13,-0.12947636941696283,0.9874233131851319,-0.7348798578366612,-0.11831762977381019,-0.004668066239282745,-8.060817237517948e-05,-7.76954031195265e-07,-4.781985640800457e-09,-1.1593732779369148e-09,-8.219610642123953e-08,-2.936798991493017e-06,-3.400574830721148e-05,9.257634526430025e-06,2.776825822908835e-05
0.14,-0.1461526555636835,0.9831341861144145,-0.699142983801844,-0.13165540373995796,-0.006059984613954378,-0.00012178408509688765,-1.3645268552853196e-06,-9.757223307094165e-09,-2.350483335744613e-09,-1.443020332947409e-07,-4.334608111972171e-06,-4.2524636066784693e-05,1.0789560415148947e-05,3.621631047977247e-05
0.15,-0.16290444827502756,0.9778548499099395,-0.6625800404836268,-0.1445054648073511,-0.007684633585764322,-0.00017794955735550566,-2.2942719837826253e-06,-1.887255690613543e-08,-4.484173921071033e-09,-2.3483399042012465e-07,-6.19827074144208e-06,-5.246716404651297e-05,1.3738949290187374e-05,4.516574738844259e-05
0.16,-0.17951784881995536,0.9714575012159873,-0.6254920005850108,-0.15664820814421654,-0.00954325338304779,-0.0002524425852366008,-3.7127519044999335e-06,-3.482410931843205e-08,-8.280187979714526e-09,-3.7189433405027117e-07,-8.48840612258095e-06,-6.259789457957465e-05,1.5391614253741637e-05,5.607473846440392e-05
0.17,-0.19577297867618126,0.9638145683137062,-0.588180368235651,-0.16787625253491897,-0.01163028945602626,-0.00034881009694748277,-5.807446689931606e-06,-6.162035368073582e-08,-1.3930017805918737e-08,-5.732711243211508e-07,-1.1647251375923595e-05,-7.35967833314366e-05,1.845433501162716e-05,6.737665390053882e-05
0.18,-0.21145812899193167,0.9547969345256038,-0.5509224693767949,-0.17800357654672874,-0.013933222989560484,-0.00047062068798767176,-8.81039108377446e-06,-1.0505346692557538e-07,-2.3605719406960546e-08,-8.510249943083359e-07,-1.5195751988078543e-05,-8.439383404257317e-05,2.0134784516741278e-05,8.032894417882297e-05
0.19,-0.22636005248324506,0.9442812218374188,-0.5139913138409514,-0.18686337441013223,-0.016431918748356478,-0.0006213868674584955,-1.3001401196338636e-05,-1.731758704770492e-07,-3.854296956595782e-08,-1.2138303404629625e-06,-1.930222299975637e-05,-9.519871938210023e-05,2.1853015100340746e-05,9.389939038229045e-05
0.2,-0.2402725628535236,0.9321520497956285,-0.47764361347461526,-0.1943141415187499,-0.01909840782890357,-0.0008043360867511229,-1.870953994226321e-05,-2.7681074360463853e-07,-6.059701140870288e-08,-1.7173110036794448e-06,-2.4060206502585224e-05,-0.00010455201018222393,2.0842073869768024e-05,0.00010954636843187038
0.21,-0.2530017324348741,0.9183011815922888,-0.44210951729213765,-0.20024240692320705,-0.021898498388801757,-0.0010222864015799749,-2.6306930475339385e-05,-4.303133844807405e-07,-9.222990465795888e-08,-2.3296369295322528e-06,-2.9534550876175736e-05,-0.00011434044704713986,2.2738550910457456e-05,0.0001235554060211863
0.22,-0.2643675058345092,0.9026344272125252,-0.40759722708801155,-0.2045647043687211,-0.024790762133060473,-0.001277364528059488,-3.620647751656492e-05,-6.518982020864428e-07,-1.3650899188810683e-07,-3.070248382419649e-06,-3.537580223283987e-05,-0.00012299236253404677,2.3977354239715365e-05,0.0001375926834570329
