t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9980870799176821,-0.0015731775773766606,-0.002251688684856018,-0.998088968762485,-0.9999990852521359,-0.9999999998054887,-0.9999999999999769,-1.0000000000000002,-0.9999999999999535,-0.9999999996110542,-0.9999981707887516,-0.9961792078926485,0.9923541883100234,-0.9961768100176168
0.02,-0.9923620508086617,-0.006287138470191416,-0.008973243554315988,-0.9923921658378297,-0.9999854137538703,-0.9999999875810849,-0.9999999999940471,-0.9999999999999944,-0.9999999999880939,-0.9999999751703147,-0.99997084309289,-0.9848046198596648,0.9695418380213112,-0.9847663999103508
0.03,-0.9828660708241439,-0.014124709812148405,-0.020065101426535715,-0.9830176799469075,-0.9999265789818041,-0.9999998591604322,-0.9999999998481324,-0.9999999999996854,-0.99999999969639,-0.9999997185010838,-0.9998533304444315,-0.966137603372015,0.9319359294276253,-0.9659452774139143
0.04,-0.9696674535133242,-0.025056576148343005,-0.03536401414284052,-0.97014292763306,-0.999769816436799,-0.9999992136363518,-0.9999999984911341,-0.9999999999944404,-0.9999999969845871,-0.9999984290261036,-0.9995405928111445,-0.9406067539375056,0.8801497354957301,-0.940003962740097
0.05,-0.9528617836992049,-0.03904011291483901,-0.05464618035029478,-0.9540110711880011,-0.999443836436169,-0.9999970243632966,-0.9999999910653318,-0.9999999999485438,-0.9999999821508216,-0.9999940589268514,-0.9988913085244777,-0.9087986520201085,0.8150268152093251,-0.9073428136213854
0.06,-0.9325714399170225,-0.05601815398912976,-0.07763231604137608,-0.9349256156869635,-0.9988613106530541,-0.9999912019294762,-0.9999999618882728,-0.9999999996837315,-0.9999999238953085,-0.9999824468762707,-0.9977333907642664,-0.8714439815080023,0.73762464153465,-0.8684648987017742
0.07,-0.9089448898439507,-0.07591757072239869,-0.10399401750949253,-0.9132436442898886,-0.9979219358130402,-0.9999780718821205,-0.9999998704266713,-0.9999999985349116,-0.9999997413936991,-0.9999562892870865,-0.9958707698509152,-0.8294001429274926,0.6491938767375973,-0.8239669342559253
0.08,-0.88215624830634,-0.09864729969020747,-0.1333607894401958,-0.8893682414849631,-0.9965160012503409,-0.999951794647061,-0.9999996270156296,-0.9999999944838752,-0.9999992560504383,-0.9999040076797169,-0.9930912769921423,-0.7836316356039108,0.5511556341630454,-0.7745294615182244
0.09,-0.8524044816141341,-0.12409649436078637,-0.16532806379906057,-0.8637398141692758,-0.9945283375899336,-0.9999037595322492,-0.9999990548254568,-0.9999999822779396,-0.9999981161178985,-0.9998085804741396,-0.9891753373550439,-0.7351876160462205,0.44507487980249893,-0.7209052416403596
0.1,-0.8199130265119093,-0.1521321115847275,-0.19946538244820128,-0.8368270912545116,-0.9918425848579612,-0.999821985484146,-0.9999978345402455,-0.9999999497804403,-0.9999956873272772,-0.999646407813401,-0.9839053492268245,-0.6851782972760796,0.33263312823008656,-0.6639074201243633
0.11,-0.784928541281354,-0.18259751244500205,-0.2353254397395783,-0.8091171320502504,-0.9883454292419027,-0.9996905590331762,-0.9999954288663906,-0.9999998714886777,-0.9999909044243538,-0.9993862701384497,-0.9770749126001417,-0.6347496486732338,0.21559785813892968,-0.604396208156414
0.12,-0.7477168119872641,-0.21531290381528095,-0.27245610527687664,-0.781103215702406,-0.9839308994543046,-0.9994891798040257,-0.9999909842400909,-0.999999697634945,-0.999982079047814,-0.9989885511465944,-0.9684980145200917,-0.5850522960907739,0.09578010925313662,-0.5432593705326695
0.13,-0.7085663969108057,-0.2500696892821696,-0.3104049587615802,-0.7532783410336268,-0.9785048704104498,-0.9991927558917615,-0.9999832072492176,-0.9999993374555876,-0.9999666585321767,-0.998404545295966,-0.9580189366754046,-0.5372227025431763,-0.024981518275668874,-0.4814060816824079
0.14,-0.6677838278549114,-0.286631928275794,-0.3487311424736209,-0.7261228792280346,-0.9719892161239355,-0.9987712428278953,-0.999970215546265,-0.9999986335903229,-0.9999409375406342,-0.9975763582879486,-0.9455208729421656,-0.49235110642941515,-0.14486514949466647,-0.4197464893843861
0.15,-0.6256933982269798,-0.3247350811626679,-0.3870120520191167,-0.7000963085749661,-0.9643251487756336,-0.9981895314322868,-0.999949364042309,-0.9999973261170619,-0.9998997243191667,-0.9964368537562753,-0.9309330266742335,-0.4514609453431251,-0.2620899669702233,-0.35918127258595656
0.16,-0.5826287838878537,-0.36409086863906653,-0.42485668382705,-0.6756245717300301,-0.9554759873834121,-0.9974077020026949,-0.9999170536317795,-0.9999950014465339,-0.9998359831559785,-0.9949104622766408,-0.9142354607766502,-0.41547662072593644,-0.37496850995297865,-0.30057631056339057
0.17,-0.5389393310188534,-0.4043815462921103,-0.46190485103494316,-0.6530977315152968,-0.9454298380070606,-0.9963811492001102,-0.9998685132418335,-0.9999910272476715,-0.999740423044426,-0.9929135749135043,-0.8954653843819118,-0.38521655970665913,-0.4819043467170091,-0.2447657236786121
0.18,-0.49498035132067075,-0.4452660084462683,-0.4978393973698062,-0.6328582269500326,-0.934202087337742,-0.99506147413997,-0.9997975743053383,-0.9999844616244019,-0.9996010892917243,-0.9903568164300688,-0.8747205520469318,-0.36136059363732476,-0.5814471962488398,-0.19252417085087975
0.19,-0.45112046190531985,-0.4863739551400943,-0.5323820397158914,-0.6152009458889969,-0.9218377344424074,-0.9933970180760128,-0.9996964177393333,-0.9999739467361732,-0.999402888986175,-0.9871463120288893,-0.8521647811042643,-0.34444589605315057,-0.6722879536888815,-0.1445696484944133
0.2,-0.40772176297537677,-0.5273234849500825,-0.5653108360010713,-0.6003599259331077,-0.9084084106000937,-0.9913341438253293,-0.9995553787965548,-0.9999575652159014,-0.9991273016898652,-0.983186638281001,-0.8280179965628127,-0.33484378077829124,-0.7533184117562114,-0.10153436263430053
0.21,-0.36515398574762037,-0.567710149167048,-0.5964478380227679,-0.5885143179888932,-0.8940151835613314,-0.9888179389033185,-0.9993626709879423,-0.9999326855119333,-0.9987518593442667,-0.9783824355396512,-0.8025642226809371,-0.33276415707955365,-0.8236058093351933,-0.06397674612954307
0.22,-0.32377820773668864,-0.6071211443960863,-0.6256703034236833,-0.5797798060896594,-0.8787861184023639,-0.9857943344844627,-0.9991042318339968,-0.999895751916733,-0.9982499801656072,-0.9726432014062746,-0.7761410582312036,-0.3382385476714405,-0.8824415157818557,-0.032355798459946294
0.23,-0.28394759902811806,-0.6451385865645567,-0.6529068379318076,-0.5742116701129104,-0.8628726561331634,-0.9822107483489062,-0.9987635418808216,-0.999842076928559,-0.9975907152608801,-0.9658844502627013,-0.74913315636037,-0.35113147029518016,-0.929328962081361,-0.007037528810662801
0.24,-0.24600937736243142,-0.6813383178511094,-0.6781303496713562,-0.5718062938299902,-0.8464520553280381,-0.978018675846823,-0.998321452806334,-0.9997655632200242,-0.996738515033148,-0.9580337700838137,-0.7219738443805974,-0.37113307462745065,-0.9639916167988261,0.011712906839942003
