t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9999000017174773,-2.200621274952154e-05,-0.00017798270279945338,-0.9999000118652285,-0.9999999975017732,-0.9999999999999724,-1.0,-1.0,-1.0,-0.9999999999999446,-0.999999995003739,-0.9998000225968388,0.9996000358487331,-0.9998000182482112
0.02,-0.9996000017737141,-8.862218213234449e-05,-0.0007112474317378887,-0.9996001685923648,-0.9999999600218243,-0.9999999999982256,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.999999999996452,-0.9999999200437497,-0.9992003155439948,0.9984004756103356,-0.9992002400261386
0.03,-0.9991000144925108,-0.00020008414891181775,-0.0015992469613601114,-0.9991008567625005,-0.999999797654929,-0.9999999999797892,-0.999999999999999,-1.0000000000000002,-0.9999999999999979,-0.9999999999595819,-0.9999995952941396,-0.9982016057809155,0.996402427304195,-0.9982012262695608
0.04,-0.9984000983988682,-0.0003567734752197313,-0.0028410219092881626,-0.9984027455346962,-0.9999993607955022,-0.9999999998864364,-0.9999999999999885,-0.9999999999999998,-0.999999999999977,-0.9999999997728797,-0.9999987214901054,-0.9968051614635701,0.9936078637977692,-0.9968039810712361
0.05,-0.997500323758606,-0.0005593345159549539,-0.004435140691297984,-0.9975067609908529,-0.9999984404764667,-0.999999999566891,-0.9999999999999328,-1.0000000000000004,-0.9999999999998653,-0.9999999991337659,-0.9999968805605005,-0.9950127346650784,0.9900194982669658,-0.9950098839077576
0.06,-0.9964007820679498,-0.0008085813900971825,-0.006379777305580565,-0.9964140916715835,-0.9999967688577488,-0.9999999987073315,-0.9999999999997092,-1.0,-0.9999999999994187,-0.9999999974144992,-0.9999935365455654,-0.9928265743544255,0.9856408146025389,-0.9928207062886306
0.07,-0.9951016577601661,-0.0011050325357810538,-0.00867304845248622,-0.9951262442842939,-0.9999940202256108,-0.9999999967426605,-0.9999999999990026,-0.9999999999999996,-0.9999999999980052,-0.9999999934846648,-0.999988037609711,-0.9902495468189125,0.9804763285660361,-0.9902387506547434
0.08,-0.9936030586254063,-0.0014505398945909044,-0.011311698177751024,-0.9936448998059079,-0.9999898107514315,-0.9999999927478141,-0.9999999999970982,-0.9999999999999979,-0.9999999999941965,-0.9999999854934823,-0.9999796152162997,-0.9872848312206681,0.9745309433413702,-0.9872665114167247
0.09,-0.9919051176688407,-0.0018462415968865983,-0.014292949113436695,-0.9919720059253812,-0.9999837003911445,-0.9999999853117516,-0.9999999999925597,-0.9999999999999925,-0.9999999999851188,-0.9999999706177292,-0.9999673880742654,-0.9839361052447098,0.9678103305624982,-0.9839068666406787
0.1,-0.9900080306032498,-0.002293603758695088,-0.017613413271424665,-0.9901097864569601,-0.9999751935354495,-0.9999999723914967,-0.99999999998273,-0.9999999999999789,-0.9999999999654576,-0.9999999447692185,-0.9999503632169915,-0.9802075833770899,0.9603210448971801,-0.9801631535684349
0.11,-0.987912083906081,-0.00279358278513946,-0.021269854453864128,-0.9880607861868781,-0.9999637415523149,-0.9999999511527237,-0.9999999999630161,-0.9999999999999462,-0.9999999999260255,-0.9999999022762464,-0.9999274412369482,-0.976104086909627,0.9520706356490652,-0.9760392053002541
0.12,-0.9856174892638608,-0.0033489249624191124,-0.025257252595675333,-0.9858276752391174,-0.9999487402327268,-0.9999999177803512,-0.9999999999258936,-0.999999999999872,-0.9999999998517687,-0.9999998355018461,-0.9998974101650527,-0.9716306877034159,0.9430669792129486,-0.9715390459909519
0.13,-0.9831244454295301,-0.003961264305147158,-0.02957151321370574,-0.9834133745492792,-0.9999295353503443,-0.9999998672925103,-0.9999999998595763,-0.9999999999997145,-0.9999999997191109,-0.9999997344733209,-0.9998589573749332,-0.9667928909377784,0.9333185478179475,-0.9666669653129925
0.14,-0.9804333541115655,-0.004632841203140499,-0.03420745341668012,-0.980821136037697,-0.9999054221678019,-0.9999997933170415,-0.9999999997462737,-0.9999999999994024,-0.999999999492455,-0.999999586430904,-0.9998106679259732,-0.9615968994405452,0.9228351282053422,-0.9614279749158635
0.15,-0.9775444402965653,-0.0053660134993727465,-0.039159891950208435,-0.9780543199834769,-0.9998756468406044,-0.999999687870191,-0.9999999995599785,-0.9999999999988104,-0.9999999991197671,-0.999999375385891,-0.9997510270545474,-0.9560490566597301,0.9116264805922264,-0.955827022373085
