t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0013122020875876992,0.9999989352518531,-0.9973750518930187,-0.0013112503727888628,-4.30835564623833e-07,-6.288833820020101e-11,-5.1939789275090575e-15,-2.168404344971009e-19,-5.182486384480711e-17,-3.511947677115046e-15,-5.5099581581369295e-12,-2.568229519024981e-09,-2.6459679954883575e-10,2.838339784776503e-09
0.02,-0.005226513490081826,0.9999829751749795,-0.9895382307827014,-0.005211370953205154,-6.855941679659652e-06,-4.005993026016952e-09,-1.3185060682152638e-12,-3.3480163086352377e-16,-9.8879238130678e-17,-2.6781788592389333e-13,-1.6390802604071553e-10,-4.467618833561837e-08,4.129963623693278e-09,4.071040065473097e-08
0.03,-0.0116762517974325,0.9999139137958377,-0.9766029329532633,-0.01160029229186359,-3.439146018747487e-05,-4.52595823527413e-08,-3.349301391786241e-11,-1.58865975929956e-14,-5.10702591327572e-15,-4.057585864525315e-12,-1.5525849425546134e-09,-2.3718538345873785e-07,5.143099642349047e-08,1.8731103455273124e-07
0.04,-0.020551275816132746,0.9997283915074465,-0.9587553489763676,-0.02031421569091358,-0.00010729935146464031,-2.513414418467419e-07,-3.3084662787175034e-10,-2.790406794517253e-13,-9.146156054740118e-14,-3.590604896741567e-11,-7.983672375977413e-09,-7.317107714698012e-07,1.5571629058235004e-07,5.840141505814023e-07
0.05,-0.0316989379106486,0.9993384123033141,-0.9362513167261547,-0.031129583595064424,-0.00025762764346853526,-9.444809080799699e-07,-1.944506566181614e-09,-2.5634459832613032e-12,-7.186612416276716e-13,-1.9454295119292198e-10,-2.9600809820645724e-08,-1.7422090092360232e-06,3.852087118831615e-07,1.3867963680226636e-06
0.06,-0.04492618755677655,0.9986321278277446,-0.9094106819809458,-0.04376909794145441,-0.0005233835330433131,-2.7685816777200944e-06,-8.218226536793605e-09,-1.561190066112772e-11,-3.946877547011951e-12,-7.755264902487014e-10,-8.620081268229107e-08,-3.50865626045499e-06,8.237350220610673e-07,2.771901515950803e-06
0.07,-0.06000198075201563,0.9974749628786175,-0.8786108506518651,-0.05790897010091669,-0.0009463041690791485,-6.829497422373987e-06,-2.7635719761220923e-08,-7.153739406406956e-11,-1.7120513340351806e-11,-2.54175205188778e-09,-2.1040105866593217e-07,-6.237235121345219e-06,1.4861778786789959e-06,4.964017112918384e-06
0.08,-0.07666010939664787,0.9957111686647133,-0.8442794964564644,-0.07318732664098831,-0.0015693238771688628,-1.4833486208315483e-05,-7.854102182514033e-08,-2.658842451763732e-10,-6.003735009141309e-11,-7.15360884417926e-09,-4.5410384437449824e-07,-1.011043142077478e-05,2.3945194475571974e-06,8.177229134050112e-06
0.09,-0.09460313988645597,0.993165820916731,-0.806885372208098,-0.08921403922637983,-0.0024338658287588466,-2.9206806862011603e-05,-1.9611729559776414e-07,-8.415210195344969e-10,-1.7989375267202234e-10,-1.7488009124155823e-08,-8.889115915566848e-07,-1.5339277451134614e-05,3.738765476712924e-06,1.250709010869322e-05
0.1,-0.11350709966516506,0.9896473540938918,-0.7669281554790761,-0.10558143976672998,-0.0035770370840836063,-5.3177932630460445e-05,-4.418165958364195e-07,-2.3448794017610908e-09,-4.923651625299286e-10,-3.8255765541506115e-08,-1.5880448177435502e-06,-2.1980868154733435e-05,5.490617671445597e-06,1.81170386998053e-05
0.11,-0.13302581110092568,0.9849509238993055,-0.7249296082074511,-0.12187494962272616,-0.005028826348142085,-9.080753577579703e-05,-9.151799585660481e-07,-5.8891415216644205e-09,-1.230854876355103e-09,-7.804816526402192e-08,-2.6360094169258774e-06,-2.978995171037946e-05,7.1239912765933e-06,2.538123368606149e-05
