t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-2.384074538151885e-05,1.0,0.9999134925453209,0.00010483748629718344,-2.8108375097593346e-05,-1.0633787775935054e-09,1.3399342380123075e-10,4.453682639838094e-15,-2.600099320912395e-16,-1.818275606737317e-20,1.8800640060739496e-22,1.7413978618817294e-26,9.269206581759716e-28,-3.441030271635149e-30
0.02,-9.615573702946235e-05,1.0,0.9996540233480435,0.0004186114333732561,-0.00011240670835459424,-2.0704698252700708e-08,2.11164210174071e-09,2.503892271724778e-13,-1.607770192892143e-14,-2.1282444711384717e-18,6.023227067751971e-20,1.0530278906987017e-23,2.259751705641547e-25,-7.060844627063063e-29
0.03,-0.00021691470301153976,1.0,0.9992217716041097,0.0009410986053829581,-0.00025272902480389617,-1.0685848330948864e-07,1.0647338307068016e-08,2.61523633882824e-12,-1.8279907587497373e-13,-3.911800238727589e-17,1.6511396446001641e-18,4.6654057253648425e-22,7.145135509544455e-24,9.552599710371558e-26
0.04,-0.00038611469174512083,1.0,0.9986170581949,0.0016718231526218932,-0.00044879022779001706,-3.384714781294688e-07,3.359285275337344e-08,1.5504746474617192e-11,-1.01640474868963e-12,-3.2171023736697164e-16,1.6620729447594605e-17,4.5585913028895794e-21,1.5283850910206433e-22,1.678041824785105e-26
0.05,-0.0006039346884274994,1.0,0.9978403502410265,0.002609961553771831,-0.0007001972555452199,-8.258163055047067e-07,8.187439785317231e-08,6.090743205548354e-11,-3.851902446805956e-12,-1.882072419650084e-15,9.818056641567341e-17,3.1836774470354686e-20,1.5366867253177578e-21,4.907257840289915e-25
0.06,-0.0008705141990264648,1.0,0.9968922317020265,0.003754540961712982,-0.0010064444991421417,-1.710191330521873e-06,1.6941744277321893e-07,1.842277000479024e-10,-1.1451820446967107e-11,-8.211714351980062e-15,4.1864596166208723e-16,1.7933831816647335e-19,9.53189881277041e-21,5.513260430142896e-24
0.07,-0.001186045454097971,1.0,0.9957734010348152,0.0051043768938922075,-0.001366920025840915,-3.163780944363622e-06,3.130526850057043e-07,4.670639872991108e-10,-2.8770655498731633e-11,-2.853382067165013e-14,1.4278549920510557e-15,8.147115571783687e-19,4.4233110068170385e-20,3.0255204057917015e-23
0.08,-0.0015499468756589813,1.0,0.9944848242067147,0.006658472829375719,-0.0017808290159768215,-5.385409834318793e-06,5.324887962553957e-07,1.0426028352640803e-09,-6.39183167493312e-11,-8.451862874670845e-14,4.135338477109735e-15,3.2222577590330375e-18,1.6645929451376044e-19,1.467699664601895e-22
0.09,-0.0019640922354422297,1.0,0.9930273329782587,0.008414197990518667,-0.0022474537611989888,-8.611511637325144e-06,8.499356732675925e-07,2.1132020060753433e-09,-1.2910696163495558e-10,-2.1757089198705384e-13,1.0575071370705317e-14,1.0548310748208195e-17,5.38327771173308e-19,6.075493449999049e-22
0.1,-0.002430164093837836,1.0,0.9914019570409828,0.010368893095087957,-0.0027659627480031423,-1.3107234087715778e-05,1.2901630724101624e-06,3.973704064410775e-09,-2.4181406570089105e-10,-5.02893081238791e-13,2.4501686255864396e-14,2.9994554678752655e-17,1.541485981380044e-18,2.0933525435682163e-21
0.11,-0.0029449230240296623,1.0,0.9896100841917256,0.012522681555538552,-0.0033350608626428755,-1.9149618347922564e-05,1.8807246845424494e-06,7.035250604747044e-09,-4.263690550234842e-10,-1.0799294637005203e-12,5.224509582284638e-14,7.676328659127107e-17,3.980682907349612e-18,6.599602922915077e-21
0.12,-0.003510354067195764,1.0,0.9876529064256295,0.014872434575526365,-0.003953732884694403,-2.7062832328176958e-05,2.6507369043677486e-06,1.1837158083110088e-08,-7.150921691363179e-10,-2.166486166019229e-12,1.043460799421483e-13,1.8324640461148034e-16,9.45667467659987e-18,1.747539582897718e-20
0.13,-0.004125661069448001,1.0,0.9855318744580558,0.017416540231141583,-0.004620658721510887,-3.718948309934593e-05,3.6314783749633238e-06,1.908650373545497e-08,-1.1498060775059132e-09,-4.102654388737247e-12,1.9725913955444946e-13,4.0953479802489966e-16,2.0997234066889137e-17,4.3562058025906234e-20
0.14,-0.004793070801346617,1.0,0.9832486985016289,0.020150728899462535,-0.005334572518671324,-4.989204887243667e-05,4.856739185279915e-06,2.9712689729023903e-08,-1.7831863379852634e-09,-7.42407635602147e-12,3.547800789798868e-13,8.512112675837007e-16,4.367632682829895e-17,1.0390389197424107e-19
0.15,-0.005510769320692083,1.0,0.98080505967593,0.023073857315316054,-0.006093893699275423,-6.556639090498266e-05,6.3606730549979385e-06,4.482412687852916e-08,-2.681217097455541e-09,-1.288855849301803e-11,6.12695522226943e-13,1.691445070240478e-15,8.624925991337821e-17,2.3215742127453025e-19
