t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9981947581542259,-0.001475167126768882,-0.0021344324050561487,-0.9981964571259352,-0.9999991853514998,-0.9999999998365345,-0.999999999999982,-1.0000000000000004,-0.9999999999999634,-0.9999999996731312,-0.9999983709414406,-0.9963940312504367,0.992784299806303,-0.9963918979413328
0.02,-0.9927911497291564,-0.0058960443369613395,-0.00850756662907382,-0.9928182423024703,-0.9999870074453521,-0.9999999895617093,-0.9999999999952782,-0.999999999999996,-0.9999999999905563,-0.999999979129863,-0.9999740277931083,-0.9856543270311203,0.9712486515294999,-0.9856203175848546
0.03,-0.9838255087567676,-0.013248313198799103,-0.01902977429813817,-0.9839619417955183,-0.9999345804788768,-0.9999998815924593,-0.9999999998795208,-0.9999999999997647,-0.9999999997591333,-0.9999997633255704,-0.9998693034472216,-0.968013833190812,0.9357255397963521,-0.9678426400737739
0.04,-0.9713581365107957,-0.023507500546413887,-0.03355401353254528,-0.9717861997239537,-0.9997948122262704,-0.9999993386587415,-0.9999999988026674,-0.9999999999958369,-0.9999999976070495,-0.9999986786853492,-0.9995904173618969,-0.9438548313291915,0.8867619462396662,-0.9433180212589557
0.05,-0.9554734721138044,-0.036637931073073504,-0.05187842890357611,-0.9565087277436597,-0.9995039509221355,-0.9999974963490659,-0.9999999929075226,-0.9999999999614575,-0.999999985829901,-0.9999950006420677,-0.9990109057819124,-0.9137012650241627,0.8251111579301474,-0.9124040006778104
0.06,-0.9362796917316734,-0.052591639708102975,-0.07375071257157663,-0.9384017055145579,-0.998983687382724,-0.9999925934372337,-0.9999999697330328,-0.9999999997630228,-0.9999999395533561,-0.9999852203330617,-0.9979762771930737,-0.8782069869530877,0.7517188623164348,-0.8755504384419315
0.07,-0.913908087959842,-0.07130714216018622,-0.09887360305260261,-0.9177859929037251,-0.9981437489982834,-0.9999815282456962,-0.9999998970451905,-0.9999999989017161,-0.9999997944882361,-0.9999631696565139,-0.9963097447589485,-0.8381409744218042,0.6677054302416907,-0.8332917476489461
0.08,-0.8885127540610256,-0.0927076118400562,-0.12691093924421745,-0.89502469036792,-0.9968849392723962,-0.9999593631312481,-0.999999703459456,-0.9999999958624798,-0.9999994084032746,-0.9999190518842499,-0.9938189366186113,-0.7943706961230803,0.5743466592008155,-0.7862385689327992
0.09,-0.8602702339179015,-0.11669901821148015,-0.15749426190267535,-0.8705159314810792,-0.9951025091638622,-0.9999188017300132,-0.9999992480147085,-0.9999999866994392,-0.9999985007682656,-0.999838429886808,-0.9903033148378658,-0.7478435640709169,0.47305231468703746,-0.73506851400202
