t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0008479973176959636,1.0,0.9975958444503198,0.0016820032707308022,-0.00118501823134606,-9.508747084103467e-07,2.3510639982850816e-07,1.3021356115693678e-10,-1.8669487308154838e-11,-1.0040667154334188e-14,6.698030237621255e-16,3.7357648378869726e-19,1.49708611978558e-20,5.92173178952095e-23
0.02,0.0033816124145973035,1.0,0.990415385089291,0.006684255724950008,-0.004701915739014374,-1.52321966782674e-05,3.7240948058090695e-06,8.025133144234038e-09,-1.180725653071894e-09,-2.0378291165831484e-12,1.927514530966976e-13,3.22854545912367e-16,1.4620882600429018e-17,8.486956317764771e-19
0.03,0.007571610105194674,1.0,0.9785540250406791,0.014878287893557048,-0.01043701709359801,-7.648663606493338e-05,1.8576850357877907e-05,8.980943991077159e-08,-1.3269001362888186e-08,-4.802930876650378e-11,5.039458795540711e-12,1.4963793193413408e-14,1.225852597945687e-15,5.5006822789126604e-17
0.04,0.01337080529074232,1.0,0.9621687111881297,0.026054972972602116,-0.018204124617048827,-0.00023866362691582325,5.753265010861453e-05,4.985026534889955e-07,-7.30296104431128e-08,-4.661410744944245e-10,4.961011684593652e-11,2.343663238012478e-13,2.024350518345912e-14,4.026179666103189e-16
0.05,0.020713690958755745,1.0,0.9414752949145632,0.03992957053515818,-0.027749939227487305,-0.0005730359011334188,0.00013682426044203222,1.8732604472923576e-06,-2.711218593357496e-07,-2.7101284586220922e-09,2.8849352128014086e-10,1.9609198649546977e-12,1.7649712525725816e-13,1.4342826066395303e-15
0.06,0.029518321268547303,1.0,0.9167443093049675,0.056150668680182036,-0.038760963281204035,-0.0011641216431181015,0.0002746716991134123,5.488809643946667e-06,-7.830276991685694e-07,-1.1388309662582391e-08,1.2011572326145335e-09,1.1175942520917907e-11,9.261298926787021e-13,-4.130341792640286e-15
0.07,0.039687889757850245,1.0,0.8882961226086505,0.07431049705660804,-0.05087213953558889,-0.0021047537903040705,0.0004894727429310815,1.3527462276536415e-05,-1.8977205369955308e-06,-3.817974206435218e-08,3.959536540797642e-09,4.8108986217007356e-11,4.032727589475678e-12,1.6388304611080446e-13
0.08,0.05111217235046418,1.0,0.8564948169298524,0.09395656884833015,-0.06367712639843778,-0.0034905398844856735,0.0007977749581039487,2.9341055371700595e-05,-4.0369094526334665e-06,-1.0827509248386287e-07,1.0977519383719663e-08,1.668293385608224e-10,1.4416686041392254e-11,1.023099288979391e-12
0.09,0.06367027399127347,1.0,0.8217417707889032,0.11460539294671192,-0.07673916155823572,-0.00541374261990103,0.0012121739446983447,5.767465489323717e-05,-7.7565511165271e-06,-2.697571971451449e-07,2.6601808280476032e-08,4.89086394679925e-10,4.482042825582289e-11,5.0396621353698584e-12
