t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0012498732699548819,0.0,0.9999984314846666,0.0012498962079670914,7.806488727091222e-07,3.2747545937675734e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.002499787161568712,0.0,0.9999937393462822,0.0024998407448105775,3.1238260698948116e-06,2.607519265928593e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.003749884131250441,0.0,0.9999859351573022,0.003749943236357377,7.029479148367823e-06,8.784458226262849e-09,8.256626593775673e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.005000048261849893,0.0,0.9999749792070369,0.005000121513640243,1.2498695620276934e-05,2.081617597185805e-08,2.6017600125176297e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.006250217632472113,0.0,0.9999609056298209,0.006250342292693821,1.9530920623231692e-05,4.0659719118138016e-08,6.348004212714155e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.00750029959355452,0.0,0.9999436890807167,0.007500547128626288,2.8126204788751076e-05,7.027339562042767e-08,1.3164598969140702e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.00875033728106606,0.0,0.9999233343756744,0.008750778412480065,3.8284860919037484e-05,1.1161032546591092e-07,2.439403976409272e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.010000339500983542,0.0,0.9998998421279089,0.010001052368559072,5.0007072977408876e-05,1.6662512880802228e-07,4.1623762914762987e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.011250216328306185,0.0,0.9998731824168725,0.011251312618844007,6.329260865678078e-05,2.372755882372152e-07,6.668902305288219e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.012500035563314565,0.0,0.9998433786649641,0.012501620173726843,7.814212004738604e-05,3.2551678114250524e-07,1.0166500421503375e-09,1.6041011996526684e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.013749778272910324,0.0,0.9998103903496725,0.013751969782170732,9.455571529222613e-05,4.3330540866536066e-07,1.4887420011421439e-09,3.050220552039114e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.014999363252829105,0.0,0.9997742364170914,0.015002313316318915,0.00011253310330964375,5.625994171189792e-07,2.108868712829157e-09,5.50130363684847e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.016248872914702908,0.0,0.9997349027581992,0.016252720829887726,0.0001320752998268199,7.153578178818949e-07,2.9051266950137173e-09,9.502666221890919e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.017498260898755304,0.0,0.9996923731621563,0.01750316809443645,0.0001531822029367444,8.935386851472571e-07,3.908106146860088e-09,1.5802989429864978e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.018747466043852558,0.0,0.9996466420955218,0.01875362163425123,0.00017585363099472656,1.0991009904780398e-06,5.150865397216538e-09,2.541439107092184e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.019996571000594737,0.0,0.9995976868443345,0.020004151655107584,0.00020009087510281006,1.3340092556838678e-06,6.668875260647272e-09,3.969950694925422e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.021245504789960304,0.0,0.9995455117705254,0.021254715796469537,0.00022589351600713563,1.6002215098111375e-06,8.500100457951158e-09,6.042244084368825e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.022494237345703817,0.0,0.9994900925751907,0.022505302574874906,0.0002532615780654492,1.8996978364172838e-06,1.0684953057570334e-08,8.985157676747875e-14,0.0,0.0,0.0,0.0,0.0,0.0
