t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-1.5621832107825228e-06,0.9999999999263754,-0.9999968755020144,-1.562240540807475e-06,-6.094126752846174e-13,-1.0842021724855044e-19,0.0,0.0,0.0,0.0,-1.2244708285508166e-16,-2.383050507753369e-11,4.9866747638124885e-11,-2.6036009092899942e-11
0.02,-6.248935952308737e-06,0.9999999988874603,-0.9999875007378602,-6.249203889571514e-06,-9.758289540458785e-12,-6.796592368768506e-18,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,-4.900729344906041e-16,-9.172565804100403e-11,1.9106226908753576e-10,-9.933612097359724e-11
0.03,-1.4061631232523025e-05,0.9999999944344858,-0.9999718706795173,-1.4062074322904224e-05,-4.941357742362269e-11,-7.714098457234364e-17,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,-2.6262629224116374e-15,-6.91905032210562e-11,1.26080451404143e-10,-5.688743288825675e-11
0.04,-2.5000482938012183e-05,0.9999999825991671,-0.9999499807443397,-2.5001215671184633e-05,-1.562173954376602e-10,-4.33328503288144e-16,-2.710505431213761e-20,-2.710505431213761e-20,-2.710505431213761e-20,-1.3552527156068805e-19,-4.36093218827982e-15,9.284887298572318e-11,-2.6997748624906816e-10,1.7713297424974336e-10
0.05,-3.906522081718525e-05,0.9999999576987126,-0.9999218253173695,-3.90667790673857e-05,-3.8145686048350787e-10,-1.6532185776602093e-15,-2.710505431213761e-20,-2.710505431213761e-20,-2.710505431213761e-20,1.1031757105040008e-16,-5.766085308875346e-15,3.586183949355181e-10,-9.36465349086731e-10,5.778527209412531e-10
0.06,-5.625449486660315e-05,0.9999999125513283,-0.9998873990572437,-5.625820812976744e-05,-7.910834099876703e-10,-4.9384866855628484e-15,-5.421010862427522e-20,-5.421010862427522e-20,-5.421010862427522e-20,-3.3068166260807885e-18,-7.196175079438039e-15,6.004503500314784e-10,-1.6182243908584304e-09,1.0177812401462177e-09
0.07,-7.656840397377165e-05,0.9999998383512461,-0.9998466923572624,-7.657612426711268e-05,-1.4657305925079057e-09,-1.2456886650663579e-14,0.0,1.0842021724855044e-19,1.0842021724855044e-19,-1.0950441942103595e-17,-8.638597649712754e-15,8.403756770873107e-10,-2.3903473224764528e-09,1.5499802951540742e-09
0.08,-0.00010000679215253717,0.9999997246415098,-0.9997996942993006,-0.00010002104932158387,-2.500707396691469e-09,-2.77640323925743e-14,-2.168404344971009e-19,0.0,0.0,-3.198396408832238e-17,-1.1480725224666255e-14,1.069566224649876e-09,-3.2669323947465134e-09,2.197377682805826e-09
0.09,-0.00012656736743540172,0.9999995595292311,-0.9997463961175097,-0.00012659203827544523,-4.00595439274936e-09,-5.6299691471306534e-14,-3.2526065174565133e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.927345865710862e-17,-2.737133436570005e-14,1.0765906706703895e-09,-3.824168644402624e-09,2.7476054270322847e-09
0.1,-0.00015625089114486485,0.9999993293952376,-0.9996867818891619,-0.0001562905086340521,-6.106191023950644e-09,-1.0596113830113607e-13,-1.0842021724855044e-18,0.0,0.0,3.241764495731658e-17,-6.014275449189865e-14,9.535936122771066e-10,-4.30346411880566e-09,3.3499306170822404e-09
0.11,-0.00018905640255843662,0.9999990190181508,-0.9996208369981341,-0.00018911667648721263,-8.94078344801548e-09,-1.8775432597539776e-13,-2.6020852139652106e-18,-4.336808689942018e-19,-4.336808689942018e-19,3.686287386450715e-17,-1.271374498734712e-13,6.173324601076863e-10,-4.57329057306291e-09,3.9560852124580215e-09
0.12,-0.00022498089853542104,0.9999986118866727,-0.999548548918472,-0.00022506940564915516,-1.2663699347839619e-08,-3.165180791075972e-13,-4.553649124439119e-18,-2.168404344971009e-19,-2.168404344971009e-19,-3.881443777498106e-17,-2.6595284134678376e-13,-1.9985525951185523e-10,-4.097156843831107e-09,4.297278205153687e-09
0.13,-0.00026402587502320383,0.9999980895338955,-0.9994698952724557,-0.0002641509420192546,-1.744388517747192e-08,-5.117367033596887e-13,-8.239936510889834e-18,0.0,0.0,8.023096076392733e-18,-4.89913231510597e-13,-1.3305917708796022e-09,-3.2975650014407942e-09,4.628646678179332e-09
0.14,-0.000306189134494226,0.9999974320806926,-0.999384858587151,-0.0003063608934612929,-2.3464787954688426e-08,-7.984108166270154e-13,-1.452830911130576e-17,6.505213034913027e-19,6.505213034913027e-19,-2.0599841277224584e-17,-8.53976828488201e-13,-2.9716843129041354e-09,-1.8097704784433843e-09,4.782308790293732e-09
0.15,-0.00035146748744934527,0.9999966184511598,-0.999293421704689,-0.0003516983333132014,-3.092450002691906e-08,-1.208023264753777e-12,-2.6454533008646308e-17,0.0,0.0,-1.9147010366094008e-16,-1.4373309400322887e-12,-5.3914632881877506e-09,8.958558261537575e-10,4.497044985311491e-09
0.16,-0.0003998628598725403,0.9999956253231597,-0.9991955563321288,-0.00040016609301981405,-4.003635909388334e-08,-1.7795799556186154e-12,-4.423544863740858e-17,0.0,1.1058862159352145e-16,-2.489328188026718e-16,-2.2726928845806516e-12,-8.380254114346425e-09,4.284389826855056e-09,4.098137228875087e-09
0.17,-0.0004513714738170085,0.999994428327782,-0.9990912428756078,-0.0004517629479145781,-5.1027881614162246e-08,-2.560709023297081e-12,-7.24247051220317e-17,-4.336808689942018e-19,1.1058862159352145e-16,-2.1120258320017626e-16,-3.4875344799567554e-12,-1.2274406734503335e-08,9.014467259021303e-09,3.2634272198635295e-09
0.18,-0.0005059907183425634,0.9999930015085697,-0.9989804579932591,-0.0005064886519307904,-6.414142893467617e-08,-3.6088506315257174e-12,-1.1232334506949826e-16,1.3010426069826053e-18,-1.1102230246251565e-16,-6.349087922075114e-16,-5.222339487936933e-12,-1.729278564311168e-08,1.548603334108889e-08,1.8119753913449499e-09
0.19,-0.000563706481050984,0.9999913056770401,-0.9988631880909422,-0.0005643314710070974,-7.962904723666023e-08,-4.992018950988886e-12,-1.7433970933566911e-16,8.673617379884035e-19,-4.336808689942018e-19,-1.0330278299441886e-15,-8.471915443480915e-12,-2.6002062461505382e-08,2.8818632707202502e-08,-2.8080971823003786e-09
0.2,-0.0006245340505977126,0.9999893304788968,-0.9987393895665404,-0.0006253090850883002,-9.776987857593872e-08,-6.791815807677404e-12,-2.649790109554573e-16,8.673617379884035e-19,-1.3010426069826053e-18,-1.4276774207289122e-15,-1.2225965899392843e-11,-3.479150882581411e-08,4.160992942391084e-08,-6.806193422661394e-09
0.21,-0.000688481345260374,0.9999870509974685,-0.9986090192499866,-0.0006894315379002373,-1.188552168382255e-07,-9.103673977856053e-12,-3.937822290467352e-16,-2.168404344971009e-18,-1.1579279202145187e-16,-2.040034807748725e-15,-1.605371911794773e-11,-4.239610997512633e-08,5.130140848892337e-08,-8.889242757246368e-09
0.22,-0.0007555110611062264,0.9999844305049022,-0.9984721037623588,-0.0007566724909542676,-1.4317844506273741e-07,-1.203725227133523e-11,-5.689893001203927e-16,-8.673617379884035e-19,-1.1622647289044608e-16,-2.822395095414265e-15,-2.1253674167831527e-11,-5.330414061706368e-08,6.761231861971556e-08,-1.4286921279707543e-08
0.23,-0.0008256605970737999,0.9999814236446923,-0.998328534946381,-0.0008270570241440756,-1.7106137297547702e-07,-1.5719770971034386e-11,-8.101158632811689e-16,1.734723475976807e-18,-5.204170427930421e-18,-4.157264810178418e-15,-2.76453113873254e-11,-6.404218366728998e-08,8.195305512166684e-08,-1.7883221637912672e-08
