t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0014990861129760167,0.9999985603987603,-0.9970010376947749,-0.0014978740901806565,-5.624070097973513e-07,-9.38102700989013e-11,-8.849908653130178e-15,-4.336808689942018e-19,-4.7704895589362195e-17,-5.207423034447878e-15,-6.878042406455176e-12,-3.1130174384455533e-09,-3.7027026019917364e-10,3.4901709963959526e-09
0.02,-0.005966672221478846,0.9999769893877808,-0.9880539647455567,-0.005947404303280391,-8.942143997847998e-06,-5.971221386270875e-09,-2.2456316320362824e-12,-5.967448757360216e-16,-1.3444106938820255e-16,-4.0687592184340815e-13,-2.2076871494108863e-10,-5.457940632780378e-08,5.244676888963018e-09,4.955590510603153e-08
0.03,-0.013314122581046242,0.9998837120145335,-0.9733071301453995,-0.01321759791395255,-4.479394152198321e-05,-6.737560216511784e-08,-5.69799624150491e-11,-3.0949201534902215e-14,-9.367506770274758e-15,-6.298806962123926e-12,-2.1309019895832115e-09,-2.8804428343909283e-07,6.137707428410799e-08,2.2880441926872996e-07
0.04,-0.023395263964806214,0.9996333928624715,-0.9530036652941639,-0.02309460869695697,-0.0001394808538264583,-3.7349026338687197e-07,-5.619131202005967e-10,-5.416604664798541e-13,-1.643338243262349e-13,-5.5393030440331614e-11,-1.0980472742866398e-08,-8.872267786667887e-07,1.884288339353002e-07,7.098339744986137e-07
0.05,-0.03600817422941105,0.9991079322360646,-0.9274764217591348,-0.03528788497974529,-0.0003340477392292894,-1.4002281341768397e-06,-3.2954427867104563e-09,-4.965649419430562e-12,-1.2946067828867314e-12,-3.034096689169541e-10,-4.059592745297991e-08,-2.099650641910339e-06,4.555647596764245e-07,1.6849865116137785e-06
0.06,-0.050898431137148425,0.998157956843282,-0.8971397859324673,-0.04943911577425483,-0.000676517255291352,-4.0928230664108445e-06,-1.3890868157118152e-08,-3.016401017852388e-11,-6.9480116104969625e-12,-1.2170247518095145e-09,-1.1850985017630711e-07,-4.202085062340877e-06,9.615494588333107e-07,3.3602694050893778e-06
0.07,-0.06776319021775613,0.9966048929723823,-0.8624797595804833,-0.06513320206473537,-0.001218632595143411,-1.0061815475068125e-05,-4.6560850390509056e-08,-1.3779544172365377e-10,-2.9945615431792305e-11,-3.935002990118619e-09,-2.8864780103610155e-07,-7.445524709298601e-06,1.7747293166309186e-06,5.963407999562409e-06
0.08,-0.08625598885479357,0.9942437556691436,-0.824042797036126,-0.08191087631857139,-0.0020121941111408415,-2.176700897138506e-05,-1.3182840523373596e-07,-5.103729244781974e-10,-1.0762599145230922e-10,-1.0983607343084678e-08,-6.141513824720057e-07,-1.1974246451357251e-05,2.8197536020707625e-06,9.779734702841658e-06
0.09,-0.10599241798588192,0.990846778610744,-0.782423454717709,-0.09928271994523605,-0.0031051936181242523,-4.266295758842409e-05,-3.2777426010877075e-07,-1.6086856846619924e-09,-3.2189356735656816e-10,-2.7127860416364946e-08,-1.19037184966031e-06,-1.7894799714479603e-05,4.10316029226393e-06,1.5009457768291878e-05
0.1,-0.1265576138406329,0.986167807536299,-0.7382493898833394,-0.11674479504195846,-0.004537991441370251,-7.727801698687031e-05,-7.34839606927884e-07,-4.461265731836583e-09,-8.475791318796055e-10,-5.911032384398052e-08,-2.1341470368557713e-06,-2.5414738524215386e-05,6.051526007348762e-06,2.1557306318656377e-05
0.11,-0.1475146874171599,0.9799476170380507,-0.692165798061853,-0.13379479069509087,-0.00633961762037738,-0.0001311983066170641,-1.5137561073796935e-06,-1.1147047035420243e-08,-2.114679098497163e-09,-1.1700146376747433e-07,-3.510992422822712e-06,-3.433647727395239e-05,8.341062613541339e-06,2.962548942876675e-05
0.12,-0.1684105380866618,0.9719214432479899,-0.6448266291206582,-0.14994607317879824,-0.008524317657231911,-0.00021095384751274038,-2.9057387106179444e-06,-2.5522109509124036e-08,-4.616072329932663e-09,-2.2308128561077112e-07,-5.5611805635236156e-06,-4.416090586048527e-05,1.0500164971109782e-05,3.944952250255207e-05
0.13,-0.1887908846217963,0.9618246759656914,-0.5968689583085031,-0.16474636627498526,-0.011089398643633175,-0.0003237618891411276,-5.2517036549792895e-06,-5.4271816235518244e-08,-9.572257458900779e-09,-3.970089682558964e-07,-8.265232685877866e-06,-5.443735929264171e-05,1.2001396984571283e-05,5.110752405849961e-05
0.14,-0.20820588940405643,0.9494027674838955,-0.5489081231255468,-0.17778921893055855,-0.014013242268985815,-0.0004771755046248105,-9.0093575028094e-06,-1.0830569105446664e-07,-1.8988680211551312e-08,-6.529630074414428e-07,-1.1711436869954461e-05,-6.560337219968515e-05,1.4692220692582442e-05,6.329395313549313e-05
0.15,-0.22622262879944854,0.934420909534153,-0.5015224682145881,-0.18872805127483214,-0.017254194745285917,-0.0006785954818621098,-1.4765339074129802e-05,-2.0440365050555798e-07,-3.465860126672382e-08,-1.0206397384471266e-06,-1.604591088547047e-05,-7.664788217032203e-05,1.7521752096063756e-05,7.622606389039166e-05
0.16,-0.24243716645313268,0.9166734126802576,-0.45523954353019086,-0.19728740225210042,-0.02075103681527235,-0.000934656990716598,-2.3236771682588753e-05,-3.6718446633221546e-07,-6.109003214405107e-08,-1.5456822826109828e-06,-2.0988384563880302e-05,-8.618809264299143e-05,1.8178416797152985e-05,9.060215002726357e-05
0.17,-0.2564836188552367,0.8959958363437855,-0.4105308689289727,-0.20327019494254975,-0.024424592795171784,-0.0012506633684552515,-3.5260997845065756e-05,-6.310460045622079e-07,-1.0125511745728843e-07,-2.2825419881411513e-06,-2.6838734116962915e-05,-9.400113252061582e-05,1.8011219178160065e-05,0.00010520703501532003
0.18,-0.2680486251769487,0.872271386971308,-0.3677948350267092,-0.20656456828018246,-0.028180693245669353,-0.0016298482945674153,-5.176430256259579e-05,-1.0423785158919507e-06,-1.6408101177756151e-07,-3.1901112588772484e-06,-3.282790865810625e-05,-0.00010016973620355363,1.7227105467393367e-05,0.00011911446551150784
0.19,-0.2768766870687669,0.8454481114932959,-0.3273654694831516,-0.20714465302500248,-0.031913030950401766,-0.002072865883270325,-7.372608988165386e-05,-1.6604082871962689e-06,-2.505806563912749e-07,-4.29937136114944e-06,-3.9362428644329484e-05,-0.00010419719700452412,1.6737945890160644e-05,0.00013135304724588848
