t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9988613064441614,-0.0008763746562744197,-0.0014006007475137945,-0.998862042280145,-0.9999996759129127,-0.9999999999589947,-0.9999999999999968,-0.9999999999999997,-0.9999999999999939,-0.9999999999180021,-0.9999993518857723,-0.9977244775169559,0.9954474672172396,-0.9977236378965139
0.02,-0.9954496497029582,-0.003504911339695351,-0.005589218795580967,-0.9954613976731989,-0.999994825110072,-0.9999999973792421,-0.9999999999992523,-0.9999999999999992,-0.9999999999985043,-0.9999999947595108,-0.9999896530275401,-0.9909290783567661,0.9818344022168258,-0.9909156760745041
0.03,-0.9897783565016931,-0.007883408174025275,-0.012526751642796574,-0.9898376206740561,-0.999973892802177,-0.9999999702243577,-0.9999999999809016,-0.9999999999999764,-0.9999999999618107,-0.9999999404679188,-0.9999478158022862,-0.979706993788137,0.9592941540241057,-0.9796394040039677
0.04,-0.9818694868239041,-0.014007977558124413,-0.022148881944115947,-0.982055928830892,-0.99991789169125,-0.9999998333419723,-0.9999999998098802,-0.9999999999995833,-0.9999999996199093,-0.9999996668688459,-0.9998359508849223,-0.9642118119409012,0.9280466755355016,-0.9639992462212008
0.05,-0.9717541388952377,-0.02187262812522967,-0.03436649196180181,-0.9722065720800311,-0.9998008027258997,-0.999999367341725,-0.9999999988713638,-0.999999999996135,-0.9999999977440265,-0.9999987357305794,-0.9996022405030728,-0.9446559925310609,0.8883973628642053,-0.9441403963580445
0.06,-0.959472164537225,-0.031468989057288364,-0.0490671897885396,-0.9604034148755698,-0.9995901244406775,-0.9999981221378333,-0.9999999951707988,-0.9999999999761768,-0.9999999903492856,-0.9999962486499283,-0.9991821343296674,-0.9213074041057463,0.8407325074632986,-0.9202467300445573
0.07,-0.9450722694196583,-0.04278556362192397,-0.06611680954028692,-0.9467825052018333,-0.9992475705945598,-0.9999952981392533,-0.9999999835193576,-0.9999999998892632,-0.9999999670723179,-0.9999906110572059,-0.9984998711418884,-0.8944857803994692,0.7855153689122485,-0.892539139315233
0.08,-0.9286121722668256,-0.05580708191614576,-0.08536090752301231,-0.9315003913919379,-0.9987298861574411,-0.9999896085335541,-0.9999999523503721,-0.9999999995815492,-0.9999999048220051,-0.9999792594222185,-0.9974702533371598,-0.8645586495770697,0.7232817908801207,-0.8612737240008334
0.09,-0.9101579386894697,-0.07051429280054616,-0.10662739689371536,-0.9147316083551668,-0.9979897573973472,-0.9999791276543207,-0.9999998786585999,-0.9999999986500968,-0.9999997577055638,-0.9999583626098,-0.9960006151012452,-0.8319352655111459,0.6546319804600741,-0.8267379804330605
0.1,-0.8897839838848713,-0.08688278119641311,-0.1297290744050047,-0.8966664343154171,-0.9969768760611832,-0.9999611309354837,-0.9999997204801523,-0.9999999961556627,-0.9999994420611882,-0.9999225093724788,-0.9939931436624589,-0.7970608123342302,0.580223651426868,-0.789247746562332
0.11,-0.8675744845730697,-0.10488115758976937,-0.154464576263047,-0.8775093692602325,-0.9956390813276477,-0.9999319279436314,-0.9999994063308337,-0.999999990107725,-0.9999988154456609,-0.9998643824432878,-0.9913473772479009,-0.7604125995469937,0.5007701533128198,-0.7491469852330204
0.12,-0.8436218810917947,-0.1244718460218964,-0.18062187624556467,-0.8574755211611451,-0.9939233659830464,-0.9998866960585455,-0.9999988212132509,-0.9999999765977636,-0.9999976489871223,-0.9997744364311336,-0.9879623322741542,-0.7224920165869622,0.4170288233413773,-0.7068024046889974
0.13,-0.8180253118338554,-0.14561049373573523,-0.2079829722736401,-0.8367869544674995,-0.9917771636007089,-0.9998193328167824,-0.9999977884076054,-0.9999999483944739,-0.99999559137233,-0.999640625816963,-0.9837392823276425,-0.6838147228315858,0.3297864068318094,-0.6625962189529893
0.14,-0.7908926607769691,-0.16824296095577815,-0.23632500366621134,-0.8156711914244419,-0.9891498540141181,-0.999722318474187,-0.9999960462546338,-0.9999998928178966,-0.999992122612567,-0.9994481554940036,-0.9785850724341572,-0.6449055214340857,0.23985582849957757,-0.6169250281405252
0.15,-0.7623402417560412,-0.19230664070792552,-0.2654217286159779,-0.7943583584891765,-0.9859933117754004,-0.9995865672943547,-0.9999932214382022,-0.9999997886682465,-0.9999865023302315,-0.999179188122396,-0.9724131685935382,-0.6062947459313301,0.14807332841242996,-0.5701998646896104
0.16,-0.7324912512918137,-0.21772914560700085,-0.2950486966819045,-0.7730774125114153,-0.9822634773328811,-0.9994013527372221,-0.9999887957951312,-0.999999601749992,-0.9999777045002032,-0.9988127464254006,-0.9651470850973382,-0.5685067521670772,0.05528143570178222,-0.5228374138044005
0.17,-0.7014751447808159,-0.24442791923693946,-0.32498623854034964,-0.7520531617680483,-0.9779214762189489,-0.999154230130208,-0.9999820680629409,-0.9999992788986417,-0.9999643424958479,-0.9983245865341913,-0.956722709278847,-0.5320517977007913,-0.037683050182319246,-0.4752539961711109
0.18,-0.6694309609315053,-0.2723068248043754,-0.3550189182877632,-0.7315055342902096,-0.97293504962128,-0.9988310190698487,-0.9999721098601658,-0.9999987397871167,-0.9999445831080324,-0.9976872197787382,-0.9470914707486484,-0.4974235072050843,-0.12998540210548104,-0.4278686604017484
