t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.016248501837344487,0.0,0.9997359539622369,0.016246800628176118,0.00013198584265366263,7.146491978689365e-07,2.9238291481131687e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.03248846923512284,0.0,0.9989440888990144,0.03247479278342606,0.0005277553241599172,5.714329916893059e-06,4.645748192862339e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0487107610514028,0.0,0.9976252039229598,0.0486647163540538,0.0011865600686338904,1.927613510040687e-05,2.3480980344913768e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.06490601216421459,0.0,0.9957806982444417,0.06479719908026449,0.0021071234775814664,4.565501931932478e-05,7.415412422721333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.08106506607347609,0.0,0.9934125335860718,0.08085310907775986,0.003287671716563031,8.906795038330269e-05,1.8085968835243815e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.09717761825436061,0.0,0.9905234183556021,0.09681252013227336,0.004725731164125106,0.00015368046260926812,3.7461236505652726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.11323651173985927,0.0,0.9871160788177572,0.11265811281756373,0.006419024885728694,0.00024361277914310245,6.927450147684377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.12923022847111687,0.0,0.9831945383720263,0.1283693902258393,0.008363921049412748,0.00036290704268422474,1.1794742690634765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.14515003511557628,0.0,0.9787629066513989,0.14392808039818403,0.010556525126086251,0.0005154975016174787,1.8850942202595628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.16098634705849127,0.0,0.9738259516874903,0.15931542879194052,0.012992541616335463,0.0007052310542467399,2.865740766094558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.1767278016728853,0.0,0.9683894809233048,0.17451181356191717,0.01566717079286511,0.0009358731981966483,4.1838917958399115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.1923643487469449,0.0,0.96245955831701,0.18949870918690526,0.01857500511552309,0.0012110404781602553,5.907074577233898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.20788502120871405,0.0,0.9560430642322368,0.2042572834778192,0.021710162641933057,0.0015342276497571868,8.108362526786888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.2232798930553454,0.0,0.9491470605676255,0.21876968619785217,0.025066432714310107,0.0019087778591677209,0.00010865275439898946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.23853666805436538,0.0,0.9417800322445257,0.23301674419959809,0.028636632217774974,0.0023378522984062785,0.0001426028130421541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.25364454308665874,0.0,0.9339505036997063,0.24698066503768706,0.03241334402781857,0.0028244343352632857,0.0001837958665394609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.2685901205536915,0.0,0.9256685277544797,0.26064265822562,0.0363887203514264,0.0033714073443648156,0.00023314014349965002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.2833617901293124,0.0,0.9169442273299397,0.2739849662197272,0.04055396180470982,0.003981299451355813,0.0002915610670174971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.29794790064364374,0.0,0.9077879036943919,0.2869907580693827,0.044900673074481895,0.004656604582085984,0.0003600204694991792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.3123374811866772,0.0,0.8982102585919595,0.2996434544417464,0.04941898205633264,0.005399361882758192,0.0004394897672496114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.32651358516733064,0.0,0.8882254130379322,0.31192412434823136,0.05409923999739333,0.006211673506652697,0.0005309788734286607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.3404607505229048,0.0,0.8778479826162271,0.3238149851398547,0.058929971844169184,0.007095091209447732,0.0006354989693124456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.3541717024361107,0.0,0.8670875206795228,0.33530326743773803,0.06390183839481281,0.008051140411916121,0.0007540432391445784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.3676261289188157,0.0,0.85596289759275,0.3463699255896556,0.06900129964634183,0.009080770521254935,0.0008876376110428131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.38081371773274825,0.0,0.8444862441308766,0.3570013811768604,0.07421841215690082,0.01018499576526943,0.00103725792615524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.3937195000540169,0.0,0.8326739660814546,0.36718290223004735,0.07953954686944904,0.011364216322471183,0.0012039000931109657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.4063318367479035,0.0,0.8205395211809666,0.37690139787296095,0.08495331857486814,0.012618681549082685,0.0013885154461632735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.4186247050224696,0.0,0.8081091915089987,0.38613815252223316,0.09044455637576862,0.01394838511830262,0.0015920238312398575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.43059201562832966,0.0,0.795393383151399,0.394884299598392,0.09600108588139183,0.015352799085627434,0.0018153075989857227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.44221520949371423,0.0,0.7824134557138004,0.4031259711550161,0.10160819836853306,0.016831143135140336,0.0020591944313779974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.4534838800334955,0.0,0.7691830796435776,0.4108532703214086,0.1072532533074414,0.01838238522107371,0.0023244581488001638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.46437362198302495,0.0,0.7557305026230811,0.41805205833966863,0.1129195314107136,0.020004931024284255,0.0026118072470040442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
