t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0024999013059368892,0.0,0.9999937437149424,0.002499909528052113,3.1238500011465325e-06,2.6121335561873057e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0049999452451944745,0.0,0.9999749905682852,0.004999879916684125,1.2497798769820987e-05,2.0838068650328236e-08,2.6152177546756744e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.007500196389172422,0.0,0.9999437400028892,0.00749990058130217,2.8118592543424592e-05,7.028091958204675e-08,1.3232346732983127e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.01000056487694196,0.0,0.9998999580714002,0.009999845401764424,4.998746704301558e-05,1.6657363488860754e-07,4.176087306068848e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.012501021293583154,0.0,0.9998436626874411,0.012499644708758074,7.810915239709095e-05,3.2538589245623974e-07,1.0183607479174272e-09,8.230515630057647e-17,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.01500213548122108,0.0,0.9997748191511597,0.014999654534877404,0.00011249100711413424,5.622749731569464e-07,2.1090821025670076e-09,1.3238328853041922e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.017503554653872065,0.0,0.9996934200631779,0.017499572083036288,0.0001531251043648541,8.92938428397869e-07,3.905541851309333e-09,5.0368297640977974e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.020005254762045423,0.0,0.9995994434704688,0.01999935518467754,0.00020001100560981857,1.3330809304522254e-06,6.663331787194499e-09,1.442269708057649e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.02250752991334378,0.0,0.9994928659329256,0.022499122437428014,0.0002531426484817472,1.8981335937337625e-06,1.0675087898191008e-08,3.256206530839692e-14,0.0,0.0,0.0,0.0,0.0,0.0
