t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,0.0,,3.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0010905811325740843,,2.9946864549089933,0.0023319498553742773,0.002343338945147111,0.0010324972051742362,0.0010320103689564501,0.0010318663886198804,0.0010318663479619897,0.0010318663414491747,0.0010318654461171808,0.0010291554710599338,0.001026447954080295,0.0010291597201976459
0.02,0.004350844260966555,,2.9787845657452285,0.009279611933982444,0.009342330870735608,0.00413629540371872,0.004128403251091452,0.004126117983605033,0.004126115404732293,0.004126114970314019,0.004126058046889279,0.004082922712100732,0.004039684966390581,0.004082934247514382
0.03,0.009750152590660583,,2.9524103514834814,0.020702535191754412,0.020903562957810845,0.009329596334223632,0.009289744595877636,0.009278298404564012,0.00927826968308757,0.009278264306806297,0.009277619890158777,0.009061159621006119,0.008842995370730111,0.009060747009218504
0.04,0.017239730191350132,,2.9157552888866194,0.03637098203280973,0.03687251304214182,0.0166414923122367,0.016516394885149534,0.016480734299577377,0.016480574082364648,0.016480540558189795,0.016476949476935805,0.015801302637873087,0.01511509153572516,0.015797945725931
0.05,0.026751117539649462,,2.869085568973129,0.055968238080149085,0.057035926631246486,0.02611012083600313,0.025807521315601656,0.025722048590697974,0.025721441475812915,0.025721297646473684,0.02570774126164797,0.02408459152665268,0.022419637207881402,0.024070048793786023
0.06,0.038198119839758404,,2.8127383960080903,0.07909728539010862,0.08112496786506501,0.03778043689177454,0.037160086867078966,0.03698682810917498,0.036985031940502205,0.03698454518326901,0.036944582463448866,0.033644949069408445,0.03021882456762326,0.03359901891997483
0.07,0.05147923632549572,,2.7471185938227256,0.10528901982941462,0.10881862750646372,0.051701069245883545,0.05056731281847149,0.05025490515036166,0.05025042606754902,0.05024903165329762,0.05014979025061694,0.044179717093917166,0.037890197941459994,0.04406091309706378
0.08,0.06647836421404271,,2.6726953006752066,0.1340102809104443,0.1397482360331186,0.06792071963116099,0.0660168515713569,0.06550048749626998,0.06549063668253481,0.06548711156413996,0.06526988262935753,0.05536212217619001,0.04474652960619086,0.055094958246896863
0.09,0.08306581668105756,,2.58999622210968,0.1646732444587594,0.17350331744130737,0.0864846845980684,0.08348919392084216,0.08269163312181708,0.0826719646880948,0.082663886767314,0.08223236984923459,0.066855483943133,0.05005864297858903,0.06631428296797037
0.1,0.10110285262006118,,2.499600950960727,0.19664824431185438,0.2096368702759467,0.1074306868283152,0.10295585751835001,0.10178951647213869,0.10175313532925968,0.10173604658962686,0.10094251747123525,0.07832838637891283,0.05308067442344038,0.07731782746561956
0.11,0.12044461824651909,,2.402138171778393,0.22927603918244258,0.24767014767811552,0.13078344803891184,0.12437656349184574,0.12274668131899241,0.12268342012535863,0.1226496011065948,0.12127947884932716,0.08946966248138741,0.05307669473986619,0.08770253971428224
