t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.006249968455858955,0.0,0.9999609332923861,0.006249816713882871,1.9521983553912724e-05,4.067177539610524e-08,6.473340574593685e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.01250033247830784,0.0,0.9998437312352136,0.012499019853020647,7.810619042953525e-05,3.252030287723975e-07,1.0195767173199354e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.018751329221725625,0.0,0.9996483841212983,0.018746862714585102,0.00017574762538769738,1.0975389705632955e-06,5.143245006085808e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.025002839738422784,0.0,0.9993748555881021,0.024992343080099864,0.00031242820318675964,2.6020378702328593e-06,1.6249561930945364e-08,1.28273647774691e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.03125485480599462,0.0,0.9990231346994812,0.03123454047850494,0.00048812374582876493,5.082762979312256e-06,3.967953986813581e-08,6.215615093889201e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.037507695640477665,0.0,0.9985931816078158,0.037472782234479016,0.0007028082549718613,8.783284721142702e-06,8.229057274433825e-08,1.992383950378822e-13,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.043761280123776,0.0,0.998084964347414,0.043706095757595397,0.000956443167353313,1.3947295335646581e-05,1.5247235624706147e-07,5.154411568621501e-13,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.050015853963816345,0.0,0.997498419273737,0.04993375059018802,0.0012489875772713497,2.081788790056152e-05,2.601253268985977e-07,1.1923005396354491e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0562711769824631,0.0,0.9968335510017557,0.05615461690521322,0.001580344685026886,2.9636666338584315e-05,4.1667889005500896e-07,2.489111467392169e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.06252765084661839,0.0,0.9960902614673836,0.06236815005903025,0.0019505273872985488,4.064812758694568e-05,6.350538887519144e-07,4.9989818312059145e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.06878561907075299,0.0,0.9952684690977438,0.06857366015697984,0.0023594588382922404,5.4093363182221187e-05,9.296859249513869e-07,9.472749558779811e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.07504482952822993,0.0,0.9943681586420755,0.07477005809892723,0.002807054911553397,7.021401641621946e-05,1.3165423423031326e-06,1.703303264216909e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0813054126264489,0.0,0.993389235493352,0.0809565243619922,0.003293231784160178,8.925059176931384e-05,1.8130734939228872e-06,2.927451703514079e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.08756761556583095,0.0,0.992331620286223,0.08713235600150239,0.0038179217548135317,0.0001114441401829471,2.4382317323309643e-06,4.850148073353008e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.09383142666093107,0.0,0.9911952270174382,0.09329664874739631,0.004381037580104551,0.00013703477285877903,3.2124725515588607e-06,7.766450196486963e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.10009696074111758,0.0,0.9899799740994337,0.09944858571557276,0.004982482125520667,0.00016626165504663942,4.157738583564184e-06,1.206370553935675e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.10636389258386816,0.0,0.9886858643488704,0.1055868637196459,0.005622056505619223,0.00019935708456722466,5.297266482813255e-06,1.8297137855040256e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.11263246148219523,0.0,0.9873127727219185,0.11171096035133922,0.00629974854582107,0.00023656522240152108,6.65612624948043e-06,2.706709552779646e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.11890287430604111,0.0,0.9858605774920252,0.11782003110801735,0.007015399285552091,0.0002781192544195787,8.260570527399936e-06,3.918053325986125e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.12517462205903232,0.0,0.9843293081144746,0.12391292718635515,0.007768892907732511,0.000324257628639688,1.013852266532406e-05,5.559763462341743e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.13144821320488104,0.0,0.9827187812567526,0.1299890221960707,0.008560086791515154,0.00037521230648400634,1.2319138735680428e-05,7.74948743293211e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.1377231156492847,0.0,0.9810290218736144,0.1360471556896205,0.009388827678116189,0.000431218748115917,1.483324558439154e-05,1.0625903675312182e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.14399956129807653,0.0,0.97925991730577,0.14208652180830317,0.010254964144974963,0.0004925073291797064,1.7712857832458373e-05,1.435534997477173e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1502772455397295,0.0,0.9774114578722775,0.1481061034412815,0.011158316761330478,0.0005593096494438604,2.0991645612232504e-05,1.9127831170892874e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.1565561607422395,0.0,0.9754835776411952,0.15410497799953193,0.012098726463969384,0.000631855326814681,2.4704490510362843e-05,2.517012982672263e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.16283605721706043,0.0,0.9734762633466969,0.16008211855862975,0.013075980863171893,0.0007103706561841161,2.8887784902414036e-05,3.2732400324890895e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.1691165153184205,0.0,0.9713895583900611,0.16603644791134106,0.014089894320718312,0.0007950842569628561,3.357933200124006e-05,4.211475007025754e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.17539811504649946,0.0,0.9692231986224139,0.17196769984864615,0.015140399793651947,0.0008862325202159504,3.8818949199007324e-05,5.359181724340314e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.18168146460696472,0.0,0.9669769787222529,0.1778749961754898,0.016227297659624648,0.0009840345723831968,4.464638791699841e-05,6.75669115377767e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.18796353015498835,0.0,0.964651685138202,0.18375598594283996,0.017350122811120243,0.0010887036980714313,5.1104218732232424e-05,8.440673685199833e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.19424524102517837,0.0,0.962247036056994,0.18961017107640793,0.018508710850166983,0.00120045897110396,5.823510234011163e-05,1.0457587154735063e-08,0.0,0.0,0.0,0.0,0.0,0.0
