t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0002640138158999844,0.9999999810824827,-0.9994719913095843,-0.0002639585362240668,-1.7420263153999438e-08,-5.107234080092837e-13,-8.483881999699072e-18,8.131516293641283e-20,8.131516293641283e-20,-1.0720048980450425e-16,-4.551277161136263e-13,-2.7089180345499925e-10,5.3847917986550586e-11,2.1749900957959006e-10
0.02,-0.0010555006332676063,0.9999996966673207,-0.9978893052790969,-0.00105461219661391,-2.7852568662610575e-07,-3.265356680794834e-11,-2.1585381052013908e-15,0.0,5.572799166575493e-17,-3.537534848385704e-15,-4.924546881390768e-12,-2.1128424705337337e-09,-3.809585756879216e-09,5.9273563120460296e-09
0.03,-0.0023727382979080716,0.9999984612810096,-0.9952560600457879,-0.0023682546408644667,-1.4079248242856567e-06,-3.7156940393447135e-10,-5.514382353521974e-14,-4.7704895589362195e-18,6.158268339717665e-17,-3.716189682367865e-14,-2.7426721050521907e-11,-1.34915054122043e-08,-1.311791800206498e-08,2.6636887347957286e-08
0.04,-0.0042127904759473095,0.9999951249274259,-0.9915792153690146,-0.004198677028150291,-4.43996938251541e-06,-2.084380941718561e-09,-5.500383135070841e-13,-9.107298248878237e-17,-1.1188966420050406e-16,-2.0785153112545807e-13,-1.3996111040970316e-10,-5.3178469027609365e-08,-1.8029458271826004e-08,7.134809643441486e-08
0.05,-0.006571545069384808,0.9999880618199444,-0.9868684746234613,-0.006537225405219394,-1.0808785504886568e-05,-7.933100832496764e-09,-3.2724678002138408e-12,-9.19837123136702e-16,-7.728193085476676e-16,-9.245547036296209e-13,-5.450334697454373e-10,-1.4576410746307278e-07,-7.53748275903951e-09,1.5384754902241643e-07
0.06,-0.00944348949195503,0.9999751601622932,-0.9811366503065964,-0.00937266419644759,-2.2332535556645813e-05,-2.361769021325122e-08,-1.4042377503853398e-11,-5.398459457239824e-15,-3.5796018926781414e-15,-3.790393346414511e-12,-1.9077898844033214e-09,-3.369556912024771e-07,6.404347634072355e-08,2.748237987598712e-07
0.07,-0.012822507822632282,0.9999537770043704,-0.9743981551589692,-0.012691850745918425,-4.120388158249371e-05,-5.934721234758522e-08,-4.8031119012637014e-11,-2.4852515878581727e-14,-1.5729605118419698e-14,-1.1365305398192138e-11,-4.392392698691905e-09,-6.35019184953671e-07,1.5273090674203932e-07,4.866920519930318e-07
0.08,-0.0167004519615906,0.9999207554387463,-0.9666715156446163,-0.016478700812593908,-6.995517895583107e-05,-1.317016216830641e-07,-1.39273571841958e-10,-9.425273062024786e-14,-5.416327109042385e-14,-3.0186882507554635e-11,-9.616549626056958e-09,-1.1224554833898226e-06,3.6889544630623605e-07,7.632068276756249e-07
0.09,-0.021068533210147705,0.9998723749801159,-0.9579768427385269,-0.020715292707462352,-0.00011144022980828609,-2.6573799729277814e-07,-3.5586856378388987e-10,-3.0490714120201545e-13,-1.6359483212546877e-13,-7.615576572139737e-11,-1.97415757786229e-08,-1.8096728333326373e-06,6.566620289940456e-07,1.1728286994795029e-06
0.1,-0.025916604384554606,0.9998043202629154,-0.9483370045925401,-0.025381406957420936,-0.00016880615305669283,-4.973517662553578e-07,-8.227063891252939e-10,-8.706611820397114e-13,-4.609507220365572e-13,-1.7546596640938272e-10,-3.71348118748116e-08,-2.7234779969142336e-06,9.90267355834712e-07,1.7705213800432024e-06
