t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,0.0,,3.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.00135304786052777,,2.9935442263210286,0.002721952804905358,0.0028847523695423568,0.001289403406207076,0.0012887080035982085,0.0012884946890169369,0.00128849461780487,0.001288494606022265,0.00128849295141407,0.0012843746161829454,0.0012802580810075085,0.001284379726343569
0.02,0.005396297286703633,,2.9742339130811883,0.010820717506030524,0.011492623002220918,0.005165556714614033,0.00515432144397006,0.005150938742862012,0.005150934260526589,0.005150933462824018,0.005150828251945952,0.005085363469411204,0.005019665285295862,0.005085340713531316
0.03,0.012085898913759104,,2.9422394935861256,0.024099678331848434,0.025684491229253592,0.011651374842983165,0.011594720555995634,0.011577808650255646,0.011577758659919656,0.011577748605913799,0.011576559221937744,0.011248781981135951,0.010917634500643127,0.011247796213327452
0.04,0.02135153390715668,,2.89784214270796,0.04223761573286648,0.04523073751416597,0.02078298896624446,0.020605410005642654,0.020552861164956866,0.02055258259369226,0.020552518642037772,0.020545904806967132,0.019526005479023383,0.018485918670720743,0.019519102234188148
0.05,0.03309546620870755,,2.8414315914965735,0.064794007548791,0.06981526679272435,0.0326066925564404,0.03217794873828579,0.03205243450650833,0.03205138038453704,0.032051100674589855,0.032026203345860906,0.029586003451284246,0.027067164295705225,0.02955749298618219
0.06,0.0471950003035254,,2.7735006644011007,0.09121955715006928,0.09904093378927026,0.04717509394769266,0.04629814942708208,0.046044823638872044,0.04604171037836968,0.04604074747352805,0.04596760563016486,0.04103197316584115,0.03586070607548521,0.040944043176868075
0.07,0.06350535416550442,,2.694638598427589,0.12086908558968265,0.13243625359524733,0.06454233286600874,0.06294385582246415,0.06248948246736466,0.062481738445975925,0.062478940389279654,0.062298049458558824,0.05342165334390203,0.04395459087262269,0.05319758206546691
0.08,0.08186350776794618,,2.6055242897820663,0.15301697816078302,0.16946265771339514,0.08475811396718834,0.08208210032541699,0.08133577963660336,0.08131879258151023,0.08131163975473277,0.08091759298169064,0.0662903711389117,0.05036294327405178,0.06579205414982037
0.09,0.1020895913315047,,2.50691993364054,0.18687233160319747,0.20952341387744094,0.10786116691917347,0.10366580162417928,0.10252146076609571,0.10248762878774442,0.10247110283986974,0.1016926627146141,0.07917590664605724,0.05406745146736238,0.07817587149667304
0.1,0.12398875682476362,,2.399659252399587,0.2215958073859517,0.2519750688866039,0.13387363532998192,0.12763138377410366,0.12597212565477064,0.12590973015260976,0.12587457154405307,0.12445197320367413,0.09164496331574677,0.0540621308434455,0.08979355924923371
0.11,0.14735978053231774,,2.2846352615014185,0.2563223545657511,0.29613674990778965,0.1627941838129195,0.15389605195441602,0.1516002106396563,0.15149208532475614,0.15142227326998822,0.1489830675851255,0.10331935920993335,0.04940030262698657,0.10010851769334168
0.12,0.17199606264730824,,2.1628022988252433,0.29017921063523916,0.34129802874567927,0.19458779340665827,0.1823518388239247,0.17930065418584795,0.17912270188857923,0.1789919800182418,0.17502698093753785,0.11389882215581994,0.03924102634505155,0.10862427884808849
0.13,0.19769231872747725,,2.0351408679088667,0.3223069477284162,0.3867373889018838,0.22918652342297338,0.2128687269294473,0.20895570640667493,0.20867529049401115,0.20844264269070356,0.2022842003455069,0.12318514868443695,0.022892884701310876,0.11490909784692292
0.14,0.22423548744834992,,1.9026765237600656,0.35187096883487806,0.4317288124466342,0.2664759531645467,0.24528510444046867,0.24042659943769526,0.24000099930042634,0.2396049257800037,0.23040908255468046,0.13109548270528235,0.00014690373447443455,0.11861263343027248
