t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9999984378301934,8.580474895327207e-06,-1.1704872447515228e-05,-0.9999984377728639,-0.9999999999993905,-1.0,-1.0,-1.0,-1.0,-1.0,-0.999999999998781,-0.9999968755610003,0.9999937512197214,-0.99999687565994
0.02,-0.9999937512724726,3.335475632777395e-05,-4.585248906912032e-05,-0.9999937510045441,-0.9999999999902424,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-0.9999999999804847,-0.9999875020306496,0.9999750048049066,-0.9999875027937725
0.03,-0.9999859394177206,7.460237387941964e-05,-0.00010272403090612995,-0.9999859389746634,-0.9999999999505905,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000002,-0.9999999999011834,-0.9999718777496126,0.9999437581094197,-0.9999718804586244
0.04,-0.999975002814496,0.00013191221669978743,-0.00018190747654126275,-0.9999750020818595,-0.9999999998438028,-0.9999999999999994,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.999999999999999,-0.9999999996876168,-0.9999500033095644,0.9999000140253212,-0.9999500110281406
0.05,-0.9999609428121826,0.00020567276763658972,-0.00028378908258098204,-0.9999609412542528,-0.9999999996186214,-0.9999999999999983,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999968,-0.9999999992372776,-0.9999218803448547,0.9998437784801303,-0.9999218988980011
0.06,-0.999943762135638,0.0002957172158274545,-0.0004081974475712066,-0.9999437584234728,-0.9999999992091503,-0.999999999999995,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.99999999999999,-0.9999999984183984,-0.9998875125185023,0.9997750625349586,-0.9998875515980675
0.07,-0.9999234623684145,0.0004020556602391682,-0.0005551401057552875,-0.9999234546512239,-0.9999999985348587,-0.9999999999999878,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-0.9999999999999752,-0.9999999970699582,-0.9998469015599245,0.999693873645554,-0.9998469750156965
0.08,-0.9999000456585003,0.0005247461198298976,-0.0007246715519444224,-0.9999000314088089,-0.9999999975006042,-0.9999999999999722,-1.0,-1.0,-1.0,-0.9999999999999445,-0.9999999950017422,-0.9998000499657447,0.9996002216010678,-0.9998001766336362
0.09,-0.9998735165770474,0.0006636797185915718,-0.0009166752223283871,-0.9998734919225698,-0.9999999959967028,-0.999999999999944,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-0.9999999999998876,-0.9999999919944924,-0.9997469638628278,0.9994941248949374,-0.99974716903773
0.1,-0.9998438769587337,0.0008189046112917836,-0.0011311963801980609,-0.999843837373661,-0.9999999938988055,-0.9999999999998942,-1.0,-1.0,-1.0,-0.9999999999997885,-0.9999999877996654,-0.9996876449526345,0.9993755928988421,-0.9996879601467541
0.11,-0.999811130662185,0.0009904452782581188,-0.0013682531003015395,-0.9998110704478955,-0.9999999910680628,-0.9999999999998122,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999996247,-0.9999999821397825,-0.9996220980166927,0.9992446423954449,-0.9996225622393439
