t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0003998694111540832,0.9999999403000195,-0.9992002759924672,-0.00039975492667243214,-3.9967951258063766e-08,-1.7746792533787636e-12,-4.494018004952416e-17,-5.421010862427522e-20,5.551115123125783e-17,-1.8360963791042018e-16,-8.468047226969921e-13,-3.8936268648820903e-10,-1.4177737201479315e-10,5.319869912157656e-10
0.02,-0.001597939647714835,0.9999990435364493,-0.996804358867976,-0.0015961062656558533,-6.386416638620891e-07,-1.1342757527503522e-10,-1.134791045853678e-14,-4.336808689942018e-19,4.119968255444917e-18,-1.1989324463779205e-14,-9.73816838799324e-12,-4.436868879568144e-09,-6.006818946435212e-09,1.0453437925277316e-08
0.03,-0.003589500180865719,0.9999951508892345,-0.9928221675862215,-0.003580256688289666,-3.2251438830139395e-06,-1.289684363210003e-09,-2.899594626903923e-13,1.431146867680866e-17,-4.5102810375396984e-17,-1.2191116172122207e-13,-6.859893252400551e-11,-2.8975343976597734e-08,-1.6015131845247693e-08,4.505919671280237e-08
0.04,-0.00636663140442987,0.999984646121681,-0.9872702941029556,-0.00633755635483738,-1.0157030758226916e-05,-7.225810311206615e-09,-2.8892365930288655e-12,-7.962380754733545e-16,-7.112366251504909e-16,-7.301147533778085e-13,-3.806732758876441e-10,-1.0711774199546539e-07,-1.536346596036492e-08,1.2286261205337115e-07
0.05,-0.009918230794665299,0.9999624295020172,-0.9801718673727151,-0.00984762013323896,-2.4683726696883394e-05,-2.74575285234141e-08,-1.7165460025614365e-11,-6.855627177060342e-15,-4.157264810178418e-15,-3.554940196381917e-12,-1.5380682899177045e-09,-2.825401217978682e-07,1.3255347547022622e-08,2.708264015697029e-07
0.06,-0.014229760501995562,0.999921887018433,-0.9715568837140978,-0.014084267245862384,-5.0893894150380245e-05,-8.158876939681758e-08,-7.35149441322136e-11,-4.246950013886419e-14,-2.123301534595612e-14,-1.489291155676309e-11,-5.0897266679061914e-09,-6.24497853115788e-07,1.2393748025779638e-07,5.056650137415936e-07
0.07,-0.01928420230244448,0.9998548057167612,-0.9614602770276561,-0.019016455371852734,-9.366619905375705e-05,-2.045646267899437e-07,-2.5093075534110554e-10,-1.9703509657187368e-13,-9.211208185089248e-14,-4.345811557837642e-11,-1.1962217685151932e-08,-1.1967144816112107e-06,3.4713220481083495e-07,8.615880448432922e-07
0.08,-0.025060476539857483,0.9997514049506047,-0.9499246841594784,-0.024607231100385277,-0.00015855968179211664,-4.5274243644366496e-07,-7.259101514334176e-10,-7.446786243203718e-13,-3.1633029529132273e-13,-1.2431512069754902e-10,-2.70743032333709e-08,-2.058866527595432e-06,6.897133471954475e-07,1.396352114973326e-06
0.09,-0.03153493886462619,0.9996001927805819,-0.936997458706787,-0.03081512591474378,-0.0002517566874280855,-9.107551725562324e-07,-1.8494214493181005e-09,-2.4025989531217817e-12,-9.9657088137306e-13,-3.130724117450523e-10,-5.4493426198537476e-08,-3.2581383012757203e-06,1.1242745135073284e-06,2.1886712830397614e-06
0.1,-0.038680108284334234,0.9993879459691002,-0.922732654459262,-0.03759353654601502,-0.0003799435064237612,-1.6989036113849998e-06,-4.262612395000698e-09,-6.841527344647602e-12,-2.763015510831579e-12,-7.229622490945165e-10,-1.0216842843274732e-07,-4.903707012379743e-06,1.7552645706735148e-06,3.2513365942898886e-06
0.11,-0.046465556117042325,0.9990996584962628,-0.9071893332895176,-0.04489158650964333,-0.0005501929036328436,-2.980601762719165e-06,-9.057054797118047e-09,-1.7606152646898465e-11,-7.1614797425567644e-12,-1.5592591766366848e-09,-1.7948356809127652e-07,-7.006466974910502e-06,2.4639520904527756e-06,4.723564869434094e-06
0.12,-0.054857393907775664,0.9987183923368325,-0.8904318346938056,-0.05265429914221603,-0.0007698759452335127,-4.970613700430726e-06,-1.7992432328750585e-08,-4.165666422917269e-11,-1.6502972599585775e-11,-3.0865082295550295e-09,-2.9969277483971046e-07,-9.768535068288564e-06,3.5844434267823244e-06,6.486887414801357e-06
0.13,-0.06381876901143022,0.9982253359850909,-0.8725290685523054,-0.06082304371198702,-0.0010464791000190793,-7.94174472788789e-06,-3.377273450483331e-08,-9.185139454581659e-11,-3.599858605651818e-11,-5.77525741812801e-09,-4.77487055720871e-07,-1.3167411516253058e-05,4.9375349779196e-06,8.713174814239943e-06
0.14,-0.07331012900371599,0.9975996444273758,-0.8535535111191357,-0.06933620666221188,-0.0013875049012017013,-1.223215816235218e-05,-6.039218955478098e-08,-1.9067138146144913e-10,-7.392440826148317e-11,-1.0209286825657582e-08,-7.2451925867828e-07,-1.711303676213416e-05,6.2089695830463976e-06,1.1638869561785004e-05
