t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.002250371480732515,0.999996443391288,-0.9954969801838899,-0.0022478229903898556,-1.2684182739786196e-06,-3.179569639261831e-10,-4.503038567027495e-14,-4.336808689942018e-18,6.635317295611287e-17,-1.7422478390538565e-14,-1.4030922040539351e-11,-5.682324945863529e-09,-7.64601517516672e-10,6.460974741545958e-09
0.02,-0.008931147345924812,0.9999432321834569,-0.9821011981951179,-0.008890767180940316,-2.0099274066946206e-05,-2.017600292739119e-08,-1.1399910529452661e-11,-4.165071065820314e-15,-1.0677222994637248e-15,-1.4672759535150348e-12,-5.563691504034685e-10,-1.0031204551556872e-07,1.0607504221347985e-08,9.02623786434506e-08
0.03,-0.01983314269610819,0.9997137920655914,-0.9601483409298545,-0.019631966236954155,-0.00010011544681971449,-2.2646769996803595e-07,-2.8791985462461867e-10,-2.344235916496018e-13,-5.787037515858628e-14,-2.4062103004540702e-11,-5.593593234431982e-09,-5.199172541867081e-07,1.0641743929291902e-07,4.191175281137438e-07
0.04,-0.034613876446842495,0.9991007187461918,-0.930184136297367,-0.03399218605427426,-0.00030927081907362874,-1.2463043459476353e-06,-2.820199754283159e-09,-4.086609523001883e-12,-9.429713954123287e-13,-2.0959078569915413e-10,-2.917154669559996e-08,-1.5869414820846028e-06,3.363163861638818e-07,1.2800071743784835e-06
0.05,-0.05280636805310536,0.9978212884668354,-0.8929451149972931,-0.05133207494359302,-0.0007330855596147101,-4.6284826043935245e-06,-1.6393437891892848e-08,-3.715522334246657e-11,-7.51684825495147e-12,-1.155019260790091e-09,-1.0667591865409776e-07,-3.686059831531363e-06,7.871520702681933e-07,3.0067461852176236e-06
0.06,-0.07383212712255979,0.995525465632093,-0.8493315049818405,-0.07088250947723981,-0.0014658836151162785,-1.3371862994493444e-05,-6.834864837990118e-08,-2.2339111116487231e-10,-4.094816152822034e-11,-4.681299695108443e-09,-3.0524207056403796e-07,-7.182745592991535e-06,1.5441132302437821e-06,5.9485963779734585e-06
0.07,-0.0970174741312324,0.9918066631821724,-0.8003748367447432,-0.09178101718386618,-0.0026006898581825283,-3.241813389144588e-05,-2.261205356846041e-07,-1.007721253665217e-09,-1.700449919761482e-10,-1.520323483772401e-08,-7.327556273278857e-07,-1.233038108744422e-05,2.6344732093133705e-06,1.0444034786491474e-05
0.08,-0.12161351455990942,0.9862154156136853,-0.7472007019876414,-0.11311295424089995,-0.0042186131609968786,-6.899753317689272e-05,-6.304434157777816e-07,-3.6779038009582266e-09,-5.865127689075322e-10,-4.104767824253397e-08,-1.5345956591444887e-06,-1.9303065651898876e-05,4.211750494503841e-06,1.6667535266218225e-05
0.09,-0.14681928423958762,0.9782761507454529,-0.6909887654871758,-0.1339553132041637,-0.006378516889609637,-0.00013271954664190178,-1.5399391742887403e-06,-1.1399997862371336e-08,-1.765972368339419e-09,-9.692741806399674e-08,-2.8660102776856267e-06,-2.793016848953722e-05,6.061233717796766e-06,2.4833599337345524e-05
0.1,-0.1718073293798366,0.9675071483295873,-0.6329323969117652,-0.15342072086432448,-0.009107961029899303,-0.00023532539331055924,-3.3836000219444884e-06,-3.1016182788778934e-08,-4.718457957686439e-09,-2.0502195746674445e-07,-4.886460597847142e-06,-3.786318270121436e-05,8.012775107625603e-06,3.49464743596567e-05
