t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9993110572044046,-0.00048479348884655635,-0.0008929117274876726,-0.9993113562130227,-0.999999881375317,-0.9999999999909219,-0.9999999999999996,-1.0,-0.9999999999999991,-0.9999999999818463,-0.9999997627649757,-0.9986228304384606,0.9972451221325427,-0.998622528947261
0.02,-0.9972456579549872,-0.0019396632359766136,-0.0035661398004922427,-0.9972504353076582,-0.9999981042815956,-0.9999999994193901,-0.9999999999998997,-0.9999999999999999,-0.9999999999997994,-0.9999999988389235,-0.9999962090657678,-0.9945027595523681,0.9889969110082403,-0.994497943551381
0.03,-0.9938081355889645,-0.004365532415874978,-0.008003653172503412,-0.9938322619663384,-0.9999904234624621,-0.9999999933964192,-0.9999999999974378,-0.999999999999998,-0.9999999999948757,-0.9999999867949549,-0.9999808520185157,-0.9876740901304354,0.9753047048402697,-0.9876497759014887
0.04,-0.9890056291523224,-0.0077639351463246725,-0.014178980865921039,-0.9890816668421718,-0.9999698250345208,-0.9999999629842833,-0.9999999999744698,-0.9999999999999662,-0.9999999999489488,-0.9999999259875887,-0.9999396777316525,-0.9781935022134888,0.9562499895792402,-0.9781168836975858
0.05,-0.9828482039986767,-0.01213680035132812,-0.02205535444759422,-0.9830331633412415,-0.9999266187882574,-0.999999859224773,-0.9999999998482334,-0.9999999999996854,-0.9999999996965622,-0.9999997185552355,-0.9998533418194283,-0.9661397786250177,0.9319462862463109,-0.9659534475502762
0.06,-0.9753488881133376,-0.017486306387242433,-0.031585985696917215,-0.9757306724928614,-0.999848566757527,-0.9999995812033833,-0.9999999993493767,-0.9999999999980589,-0.9999999986992572,-0.9999991628387979,-0.9996974436511392,-0.9516131669133434,0.9025384418017226,-0.9512286697004781
0.07,-0.9665237538127801,-0.023814757453849967,-0.042714306316824525,-0.967227192718133,-0.9997210433923885,-0.999998948534322,-0.9999999977747135,-0.9999999999909658,-0.9999999955515086,-0.9999978984749913,-0.9994428667279966,-0.9347346489045227,0.8682019075030858,-0.9340264978500934
0.08,-0.9563914952205904,-0.03112460655736946,-0.055374957142152154,-0.9575840526018338,-0.9995272259988564,-0.999997668940199,-0.9999999935503927,-0.9999999999657799,-0.9999999871083988,-0.999995341875422,-0.9990561825069934,-0.9156441612559133,0.8291398155366028,-0.9144441428126976
0.09,-0.9449740284049599,-0.03941757135783097,-0.06949399026433489,-0.9468707921928083,-0.9992483329374229,-0.9999953013523435,-0.9999999835271554,-0.9999999998893099,-0.9999999670769604,-0.9999906128254248,-0.9985001646451626,-0.8945002974143881,0.7855836521924653,-0.8925926103043711
0.1,-0.9322964214079779,-0.04869497168758841,-0.08498907345139725,-0.9351645061115252,-0.9988638504544052,-0.9999912150624231,-0.999999961929857,-0.9999999996840157,-0.9999999239223563,-0.9999824531974071,-0.9977342605218718,-0.8714789930129039,0.7377916708028389,-0.8685960403591104
0.11,-0.918385680510673,-0.05895779280712573,-0.1017718102913652,-0.9225484370700728,-0.9983518134161594,-0.9999845473125882,-0.9999999188634328,-0.9999999991842342,-0.9999998378889609,-0.9999691438369128,-0.9967151880439735,-0.8467699490383945,0.6860422747670694,-0.8425881565031782
0.12,-0.9032734497768014,-0.07020419462513747,-0.11974625300279924,-0.9091129300720839,-0.9976891780266635,-0.9999741568873832,-0.9999998382533928,-0.9999999980628878,-0.9999996768724146,-0.9999484120839528,-0.9953977691526945,-0.8205787937092823,0.6306412179702601,-0.8147165674447688
0.13,-0.8869940686481848,-0.08243214045143872,-0.1388100982816562,-0.8949534665890293,-0.996851956355979,-0.999958575857934,-0.9999996952409455,-0.9999999957135327,-0.9999993912899581,-0.9999173355369704,-0.9937351370280441,-0.7931235455017912,0.5719146870080679,-0.785139280512605
0.14,-0.8695830609480378,-0.09563779309400851,-0.15885893129709625,-0.8801690424947697,-0.9958157519504329,-0.9999359704982811,-0.999999452688004,-0.9999999910610784,-0.9999989070482258,-0.9998722721074937,-0.9916799416853559,-0.7646289847739542,0.5101987350678931,-0.754018635421161
