t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9996937675129474,-0.0001700157906157573,-0.000442400958823218,-0.999693839172853,-0.9999999765655571,-0.9999999999992032,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999984067,-0.9999999531329923,-0.9993876903923713,0.9987752779029664,-0.9993876343791961
0.02,-0.9987752499229542,-0.0006806752342604644,-0.0017680491985738074,-0.9987764004990924,-0.9999996251960859,-0.9999999999490372,-0.999999999999996,-1.0,-0.999999999999992,-0.9999999998980905,-0.9999992504121151,-0.997552988638443,0.9951043255414492,-0.9975520865928083
0.03,-0.9972450546717465,-0.0015328988102497772,-0.003973078496388152,-0.997250864252041,-0.9999981043499431,-0.9999999994197304,-0.9999999999998999,-0.9999999999999996,-0.9999999999997999,-0.9999999988395984,-0.9999962088106625,-0.99450269035829,0.9889970400513576,-0.9944981420430054
0.04,-0.9951042564267255,-0.002728208496901402,-0.007050958682132398,-0.995122562381986,-0.9999940172710332,-0.9999999967422183,-0.9999999999990027,-0.9999999999999992,-0.9999999999980059,-0.9999999934849493,-0.9999880350884486,-0.9902481995551463,0.9804701164605637,-0.9902338883340133
0.05,-0.9923543526113126,-0.004268741001800175,-0.010992577578506565,-0.9923989205151548,-0.9999854207113049,-0.9999999875878628,-0.9999999999940611,-0.9999999999999947,-0.999999999988124,-0.9999999751771131,-0.9999708435202169,-0.9848053982193687,0.9695468061807768,-0.9847705892759584
0.06,-0.9889975162109259,-0.006156704924607009,-0.015786353246785772,-0.9890896233310138,-0.9999698393129492,-0.9999999629992469,-0.9999999999744815,-0.9999999999999654,-0.9999999999489672,-0.9999999260024544,-0.9999396858625254,-0.978195021070785,0.956257793602364,-0.9781231607176535
0.07,-0.9850356231834442,-0.00839695635880991,-0.021417442622395665,-0.9852058012032389,-0.9999442698430613,-0.9999999068765283,-0.9999999999125773,-0.9999999999998433,-0.9999999998251746,-0.9999998137598424,-0.9998885561484745,-0.9704408696476398,0.9406373819615267,-0.9703081425805032
0.08,-0.9804719221626551,-0.010992046002056282,-0.02786973536659895,-0.9807612840942765,-0.9999052196557543,-0.9999997929728397,-0.9999999997460154,-0.999999999999402,-0.9999999994920767,-0.9999995859547439,-0.9998104757578781,-0.9615725871056915,0.9227296677228564,-0.9613470194128623
0.09,-0.9753094038429281,-0.013946346153122843,-0.0351246485025238,-0.9757713074429225,-0.9998487132992481,-0.9999995814102279,-0.9999999993496705,-0.9999999999980628,-0.9999999986994413,-0.9999991628369674,-0.9996975013774688,-0.9516227313037521,0.902582177115382,-0.9512627828990431
0.1,-0.9695517888445382,-0.017264399917836973,-0.043161090272898606,-0.9702531834172345,-0.9997703243232401,-0.9999992147332315,-0.9999999984928667,-0.999999999994454,-0.9999999969859723,-0.9999984295086619,-0.9995407917037875,-0.9406283391574068,0.8802494594753563,-0.9400819021232251
0.11,-0.9632034452530212,-0.020951578388181843,-0.051955057570232874,-0.9642261109348529,-0.999665197574187,-0.9999986135065653,-0.9999999967777383,-0.9999999999856418,-0.9999999935559132,-0.9999972271234542,-0.9993306524905691,-0.9286306087098507,0.8557925974926313,-0.9278341156224184
