t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.004999966510326086,0.0,0.9999749900385729,0.004999885998564657,1.2493980933453882e-05,2.082989888016647e-08,2.6546987561709296e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.010000314908976488,0.0,0.9998999839485785,0.00999957110805776,4.998735812240469e-05,1.6650526607819123e-07,4.178883492633961e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.015001399449448855,0.0,0.9997749508313208,0.014998823439538223,0.00011248320488838408,5.618852889287516e-07,2.1066948013637774e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.020002983956323404,0.0,0.9995998756429749,0.019996974486311037,0.00019997456442332156,1.3322590754311171e-06,6.6560382595255075e-09,4.558470382052246e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.025005402024230915,0.0,0.9993747091974191,0.024993785795452455,0.0003124553958450858,2.6025167598640964e-06,1.6251717701274867e-08,2.456578962688952e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.030008601776193047,0.0,0.9990994396486529,0.029988729775129324,0.00044991554358742437,4.497757395054733e-06,3.370859073854153e-08,8.038076226698805e-14,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0350129189417201,0.0,0.9987740164832795,0.03498156625905488,0.0006123458910587322,7.14278531198049e-06,6.246173249831258e-08,2.1715397785320727e-13,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.04001843238875364,0.0,0.9983983918528223,0.03997186709832365,0.0007997335553690322,1.0662531492073343e-05,1.0657424709709618e-07,5.163378723880885e-13,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.04502531614355642,0.0,0.9979724971166469,0.04495927200688809,0.0010120632213839816,1.5181765786286358e-05,1.7073211183856797e-07,1.1202482054881878e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.050033762371162846,0.0,0.9974962704339382,0.04994342785556871,0.0012493155764604594,2.082508326565807e-05,2.602435635363123e-07,2.2617914831166014e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.055043477407166745,0.0,0.9969696811688267,0.05492359400744279,0.001511437349454395,2.771631946495566e-05,3.810427684950308e-07,4.287137831800559e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.06005499518206324,0.0,0.996392620799143,0.05989974871565342,0.0017984562745573369,3.598139394174326e-05,5.396864912009108e-07,7.75914699626082e-12,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.06506877110180302,0.0,0.9957649647663492,0.06487169830524893,0.002110349259012771,4.574418941504079e-05,7.433402392729001e-07,1.344562541170355e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.07008479458859253,0.0,0.995086641429468,0.06983896708894674,0.002447084588648304,5.712926442459514e-05,9.998168632707533e-07,2.2390861940709303e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.07510281279904937,0.0,0.9943575980839564,0.07480086857080558,0.002808611912939642,7.026024245514976e-05,1.317536755819394e-06,3.601905267986806e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.08012324287942528,0.0,0.9935777072751288,0.0797572283429177,0.003194914139207913,8.526142217595825e-05,1.7055371674944655e-06,5.625960433673574e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.08514629502040265,0.0,0.9927468274714901,0.08470773275650638,0.0036059725879054897,0.00010225725290760676,2.173486528774341e-06,8.556553554083117e-11,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.09017210047711888,0.0,0.9918648431982725,0.08965199650590022,0.00404175348044608,0.00012137164624761885,2.7316754991984062e-06,1.270438515339138e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.09520054233793021,0.0,0.9909316804017847,0.09458944209993754,0.004502203210863645,0.00014272769021036872,3.3909996761828815e-06,1.8464031391896733e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.10023162947479644,0.0,0.989947247541952,0.0995195787594038,0.004987269356393822,0.00016644810163418967,4.162958215289991e-06,2.632886788364366e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.10526579446611141,0.0,0.9889113410766796,0.10444225419084546,0.005496936322898832,0.00019265714426072811,5.059701831065918e-06,3.689635854384149e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.11030300826817974,0.0,0.9878238635768579,0.1093569977655857,0.006031158713093793,0.00022147809134845343,6.093998030402048e-06,5.088609682378561e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.11534338402537771,0.0,0.9866846673987948,0.11426339587308837,0.006589887962206978,0.00025303367455692497,7.279210821679737e-06,6.916652592454313e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.1203865736584039,0.0,0.9854937120169271,0.1191606990482941,0.0071730342587061026,0.0002874443785876919,8.629260125381792e-06,9.278674134726157e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.12543302927267214,0.0,0.9842507970365756,0.12404875579846987,0.007780572791217326,0.00032483359946119267,1.015875001053093e-05,1.2296638082066248e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.13048276850892707,0.0,0.9829557688350544,0.1289271280253037,0.008412450301571938,0.0003653236044827497,1.1882891097611534e-05,1.6113060408499492e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.13553583328815172,0.0,0.9816085384396364,0.13379509492781697,0.009068535057241988,0.0004090294533527667,1.3817154482490197e-05,2.090770110898293e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.14059188922031252,0.0,0.9802090161496555,0.1386523420647096,0.00974883612137111,0.0004560800151179324,1.5978343573357923e-05,2.6855067868490293e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.1456515292126094,0.0,0.9787569548105738,0.14349857121832815,0.010453268438002605,0.0005065923136315819,1.838321167468767e-05,3.418837989012481e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.15071412664747433,0.0,0.9772523540629392,0.1483330785564358,0.01118176118674505,0.0005606892542650529,2.1049553058269084e-05,4.314746233338202e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.15578022514003728,0.0,0.9756949684985115,0.15315561362263402,0.011934245358697491,0.0006184888306092982,2.3995388534549667e-05,5.4028523902376654e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.1608493042096038,0.0,0.9740847944590784,0.15796548701832255,0.012710629310768395,0.0006801116944961747,2.7239644598520517e-05,6.714369825244565e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.16592170402030876,0.0,0.9724216159473509,0.16276236052218562,0.013510842976636737,0.0007456758588902331,3.0801560636159654e-05,8.286455771170223e-09,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.1709970913376639,0.0,0.9707053909856076,0.1675456304387625,0.014334784526533197,0.0008153000673515083,3.4701198824678074e-05,1.0158743702266943e-08,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.17607555544265127,0.0,0.9689359737663675,0.1723148399913085,0.015182374823360496,0.0008891020054039074,3.8959001932678326e-05,1.2377147465964454e-08,0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.1811569389718232,0.0,0.9671132745899786,0.1770694609640354,0.016053505177234882,0.0009671984029032734,4.359613841136794e-05,1.4991025463860934e-08,0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.18624095706622848,0.0,0.9652372628961635,0.18180887112440422,0.01694807330555288,0.0010497058218531812,4.8634238169077365e-05,1.805633766097548e-08,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.1913275764912314,0.0,0.9633077730619704,0.18653294279677782,0.01786606293563057,0.0011367504377317135,5.4096315744389e-05,2.162952910395953e-08,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.1964184049251801,0.0,0.9613242183379891,0.19124185892428666,0.01880749013614248,0.0012284536769920024,6.000517422979528e-05,2.577844869617203e-08,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.20151081962280581,0.0,0.9592872968215368,0.1959336572945003,0.019771975489191625,0.001324911564909646,6.63835966035237e-05,3.057708034203566e-08,0.0,0.0,0.0,0.0,0.0,0.0
