t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9992438978762936,-0.0005422531015436291,-0.0009697411164971371,-0.9992442507992415,-0.9999998571184255,-0.9999999999879988,-0.9999999999999992,-0.9999999999999999,-0.9999999999999987,-0.9999999999760011,-0.9999997142553938,-0.9984886500787113,0.9969766496796457,-0.9984882853695405
0.02,-0.9969773586509274,-0.0021694159119809236,-0.0038725123973889,-0.996982996882053,-0.9999977169252595,-0.9999999992325354,-0.9999999999998544,-0.9999999999999999,-0.9999999999997089,-0.9999999984652754,-0.9999954345455462,-0.9939683697757362,0.9879263471769821,-0.9939625443907149
0.03,-0.9932057318157277,-0.004882181664863448,-0.008689424656450217,-0.9932342016339322,-0.9999884689601135,-0.9999999912726301,-0.9999999999962834,-0.9999999999999966,-0.9999999999925676,-0.9999999825484519,-0.9999769450703412,-0.98648043119616,0.972908383537026,-0.9864510247295065
0.04,-0.9879378413805554,-0.008681665589524868,-0.015389321123287693,-0.9880275440644821,-0.9999636767885351,-0.9999999510906572,-0.9999999999629731,-0.9999999999999455,-0.9999999999259624,-0.9999999022106157,-0.9999273926643727,-0.9760930088873645,0.9520206745245932,-0.9760003708363114
0.05,-0.9811861379380618,-0.01356918666111136,-0.023928906497549588,-0.981404256074391,-0.999911699006639,-0.9999998140424728,-0.9999999997799396,-0.9999999999994995,-0.9999999995600339,-0.9999996282479708,-0.9998235455867035,-0.9629008133977734,0.9253996033122593,-0.96267561652011
0.06,-0.9729666782108534,-0.019546107695422074,-0.03425319258354272,-0.9734167182144807,-0.9998178572623165,-0.9999994469775281,-0.9999999990568856,-0.9999999999969121,-0.9999999981146118,-0.999998894626131,-0.9996361533173034,-0.9470241393122366,0.8932188380062424,-0.9465596526380197
0.07,-0.9632992702156288,-0.02661357550841946,-0.0462958318760015,-0.9641280658233325,-0.9996646477028125,-0.9999986121032579,-0.9999999967753345,-0.9999999999856294,-0.9999999935541469,-0.9999972264120708,-0.9993303988185073,-0.9286079737991183,0.8556885382245515,-0.9277529456502928
0.08,-0.9522070454988025,-0.03477260521467441,-0.05998014354503722,-0.9536113028855432,-0.999431987714671,-0.999996924501951,-0.9999999906574416,-0.9999999999455907,-0.9999999813277195,-0.9999938552715582,-0.9988664229780576,-0.9078199076200808,0.8130520786603087,-0.9063719114991862
0.09,-0.939716829544528,-0.044023207538639524,-0.07521977505619168,-0.9419488829865128,-0.9990975246446328,-0.9999938041388516,-0.9999999761492191,-0.9999999998240497,-0.9999999523375964,-0.9999876242222608,-0.9981999927579227,-0.8848490601166501,0.7655853611058625,-0.8825487317888125
