t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,0.0,,3.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0001062966689172395,,2.999714489856792,0.0002682864750595673,5.858365904130591e-05,2.368245302706855e-06,2.366386527060797e-06,2.366118549120542e-06,2.3661185407331964e-06,2.3661185401579865e-06,2.3661185822706354e-06,2.365950733909616e-06,2.3657412558346314e-06,2.36590902013596e-06
0.02,0.0004260499930782679,,2.9988580889717897,0.0010708994481037598,0.0002335610796189319,8.77642281352366e-06,8.739236385464495e-06,8.735013602035007e-06,8.735013133356444e-06,8.735013101276696e-06,8.735013281504196e-06,8.731063263374743e-06,8.726281227530093e-06,8.73023088509298e-06
0.03,0.0009591709967426709,,2.9974312517282398,0.0024072252235315516,0.0005245931692528322,1.9284802812976454e-05,1.9092376926022268e-05,1.907108747976707e-05,1.9071082614892653e-05,1.907108224974821e-05,1.9071081027314657e-05,1.905129482351621e-05,1.9027240626023914e-05,1.9047029273409444e-05
0.04,0.0017055136646142175,,2.995434810166654,0.004275945604174089,0.0009310226540128633,3.391682168918237e-05,3.330704422556713e-05,3.323988952841799e-05,3.323986055167996e-05,3.323985852062072e-05,3.3239848751451254e-05,3.3180471739098926e-05,3.3107963994590594e-05,3.3167360540870396e-05
0.05,0.0026650761992297422,,2.9928699896351816,0.006674740901923897,0.001451792139802836,5.2555534963753696e-05,5.106757404137418e-05,5.090394705376342e-05,5.090383294271336e-05,5.0903825243228486e-05,5.090378666576635e-05,5.076717897458289e-05,5.059949462181717e-05,5.0736179458887255e-05
0.06,0.0038377601839141946,,2.9897383110401954,0.00960088348447597,0.0020856147565071577,7.512293673103744e-05,7.20411587585967e-05,7.170269229934244e-05,7.170234674758438e-05,7.170232385263159e-05,7.170221174054399e-05,7.143339131177105e-05,7.110156683873255e-05,7.137061148286344e-05
0.07,0.0052234841066602245,,2.9860415837869603,0.013051042616979522,0.0028309145437621034,0.0001015077480954472,9.580571131391126e-05,9.518053997197481e-05,9.517966338529694e-05,9.517960586084223e-05,9.51793342519469e-05,9.470375672801135e-05,9.411312826013679e-05,9.45892490111766e-05
0.08,0.006821054807941148,,2.98178241871681,0.017022633390047632,0.003686313270990339,0.00013219731987355713,0.00012249018559143122,0.00012142729291379988,0.0001214253355447093,0.00012142520775948085,0.00012142466255724759,0.00012065615109780676,0.00011969488210552728,0.00012046448399274663
0.09,0.008632395534493832,,2.976962885284008,0.021507881315735222,0.004648621143621034,0.00016576963096336184,0.00015024386095625685,0.00014854821526799153,0.00014854424707781745,0.00014854398899318284,0.00014854293941122637,0.00014737306513334928,0.00014589683735431153,0.00014706881086445144
0.1,0.010659169101736279,,2.9715856253224584,0.026499016604839425,0.005714628618181557,0.00020104959987926596,0.00017741053408358237,0.0001748381536155637,0.00017483068983525037,0.00017483020641902156,0.00017482823295833744,0.00017314302022590104,0.00017099270151446435,0.00017268186158732267
0.11,0.012896617214984297,,2.9656543897649583,0.031997186683737744,0.006883806810279298,0.00024047793309771575,0.0002059314296295988,0.00020218404705207263,0.00020217082928788123,0.00020216997709535022,0.00020216674128900215,0.00019984651237784737,0.00019685140142950978,0.00019917810258146732
0.12,0.015346740494298999,,2.9591721811877107,0.03799321030512503,0.00815228046244461,0.0002826640962806101,0.00023382522688597938,0.00022854741995673335,0.00022852517582237607,0.00022852374699206825,0.00022851869396951598,0.00022544110654145036,0.00022141246567072557,0.00022450015962458778
0.13,0.01800790550989035,,2.952142781450306,0.04448279153609422,0.009517609775241189,0.0003282836985897717,0.0002611439852815004,0.0002539191874422037,0.0002538833140415883,0.0002538810176639142,0.000253873550538259,0.0002499200129983355,0.0002446602752659547,0.00024862874595418317
0.14,0.020881817475287997,,2.944570771648195,0.051453631355481706,0.010974933090179157,0.0003755040992392055,0.0002853965423494796,0.0002757424638724995,0.00027568660485476217,0.0002756830458580986,0.0002756726739877265,0.00027078377928252797,0.0002641461404399033,0.00026905577231597433
0.15,0.0239655942380163,,2.9364605298761326,0.05890294515727513,0.012522087333855174,0.00042587279757837866,0.0003074055510737787,0.00029477380899747206,0.00029468952315790545,0.00029468417674908415,0.0002946705391976148,0.0002888020513860877,0.0002806347930626226,0.00028653053489682546
0.16,0.027263043593665295,,2.9278166952856752,0.06681548843611936,0.014153166229161311,0.00047663206600394146,0.00032364487815601383,0.0003074167934291667,0.0003072929247627128,0.00030728511158944696,0.00030726802540668465,0.00030050008214996195,0.0002907842024553342,0.0002975862712162001
0.17,0.030770456285274216,,2.9186447816822443,0.07518707966210571,0.015865463173072344,0.0005293579080834871,0.00033489571935467114,0.0003143822890889915,0.0003142045539523649,0.0003141934075316152,0.0003141734742524648,0.0003066433863629331,0.0002953899549574367,0.00030295980994333126
0.18,0.03449002097514374,,2.908948369043563,0.08400639395268611,0.017653777993917746,0.0005825392970332302,0.00033876708493373454,0.00031320877358569245,0.00031295910906884095,0.00031294354324841374,0.0003129217010690757,0.0003048678940290608,0.00029216549664902257,0.00030026279503947065
0.19,0.03841951316415779,,2.8987350780396635,0.09326342623066311,0.019513829022523407,0.0006364270571039389,0.0003346625067667362,0.0003032258160096485,0.0003028815679528294,0.0003028602484214431,0.00030283951731142217,0.00029469151706415335,0.0002808243675325469,0.0002890134702144226
0.2,0.04255751711205155,,2.88800927714459,0.10295068142783756,0.021441354474665664,0.0006912997736533354,0.0003219157772707963,0.0002836973203234035,0.00028323064734242894,0.00028320195225957237,0.0002831870372647338,0.00027547759788033036,0.0002607845762656858,0.00026852319614816727
0.21,0.046906877970868066,,2.8767790694283732,0.11305056132644221,0.023429855574535256,0.0007448650356412549,0.0002972938735950008,0.0002513171898850654,0.00025069395619497457,0.00025065594437303525,0.00025065474994299974,0.0002442846134104639,0.0002295315449954653,0.00023590296173954162
0.22,0.051462814648874255,,2.865051120961021,0.12355749225149817,0.025475761620549275,0.0007989118973216417,0.0002616041437159839,0.00020682486726972078,0.00020600391570302945,0.00020595429600905752,0.0002059790987020426,0.00020201922513375214,0.00018810842986902138,0.00019201685438227276
0.23,0.05623121077509824,,2.8528292208775397,0.13445341852625212,0.027571457228302326,0.0008498650268654039,0.00021019424628500202,0.00014550316807147214,0.00014443546356657537,0.00014437153526590846,0.00014443791756614573,0.00014431326855893822,0.0001324767769260027,0.00013246570367115974
0.24,0.06120723938255351,,2.8401234315899004,0.1457296404006954,0.029712909894460668,0.000899437557813583,0.00014376144602567804,6.798582938426113e-05,6.661309363712902e-05,6.65317472019417e-05,6.666310291407414e-05,7.216258595695714e-05,6.40419789251585e-05,5.827516123919135e-05
0.25,0.06639028406117242,,2.8269376022172166,0.15737434373793627,0.03189398035831688,0.0010037571270021274,0.00011970944102018461,3.162142692977246e-05,2.9875184293166165e-05,2.9770062752266363e-05,2.9539558182414633e-05,1.6335704252007167e-05,1.891353728655688e-05,3.257971202376435e-05
0.26,0.07178030514302383,,2.8132809353780743,0.16937344972525342,0.03410880210809708,0.001280165934518434,0.0002501719277527339,0.00014848324438858265,0.00014628359867136748,0.00014615176902358382,0.0001457826037806368,0.00012227265198157136,0.00011689695101914768,0.0001411480514840932
0.27,0.07737491302587007,,2.7991640056252005,0.18171223389675542,0.036351645181098236,0.00159617172900605,0.00040347788435959176,0.0002868477522418675,0.00028410147999197426,0.00028393763108544774,0.00028337170328611845,0.00024634240473630516,0.00022988603406028302,0.0002680524487531659
0.28,0.08317521047081464,,2.784592195519213,0.19437699254993074,0.03861579857931427,0.0019554990482378576,0.0005821698614024896,0.00044922079076964547,0.0004458210058495873,0.00044561900727901264,0.00044478507891447343,0.0003905231583543826,0.000359425203483215,0.0004153639938860043
0.29,0.0891834650781653,,2.7695758044217773,0.2073494528681079,0.04108832252478336,0.002362183750276044,0.0007891503123809292,0.0006384665217684076,0.000634290416360333,0.0006340433014955396,0.0006328495130011081,0.0005567770567810195,0.0005064127087442571,0.0005848872535274145
0.3,0.09539542219706446,,2.7541197616522877,0.22061929692675072,0.04365539958323572,0.002818483186263968,0.0010255455644875863,0.0008556838278398813,0.0008505917352130049,0.0008502914804915454,0.0008486238921620586,0.0007457318778082323,0.0006712454150355218,0.0007774951821193328
0.31,0.10181395518737571,,2.7382305578506236,0.23417084605735844,0.04626998357008194,0.003328635741832962,0.0012943408782086973,0.0011038452029138476,0.0010976789761240658,0.0010973165121709733,0.001095037568979783,0.0009594735282284451,0.0008550934535849368,0.0009952493299347134
0.32,0.10842876421427865,,2.7219247658794705,0.24799429749341084,0.0489231053612506,0.0038914154795982436,0.0015932989140156474,0.0013806920508504428,0.0013732716332016121,0.0013728367544092476,0.0013697639889392605,0.0011948494945645182,0.0010535766836170862,0.001234686622049776
0.33,0.1152494088121345,,2.7052058579859963,0.26206008079860993,0.05161906923340768,0.004516396497992337,0.0019308724509481256,0.0016946721985612308,0.0016857972183359294,0.0016852781595505409,0.0016811998840051624,0.0014592102801516485,0.001273430003588483,0.001503648187686521
