t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,0.0,,3.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.001009321197797069,,2.9950422910950216,0.0022081162639457632,0.002175286580725209,0.0009531148525238526,0.0009526859465499814,0.000952560792618295,0.0009525607593056077,0.0009525607540321256,0.0009525600352187949,0.0009502275244096327,0.0009478975152740272,0.0009502314640067435
0.02,0.004027011804803045,,2.9802029418377747,0.008789583763518913,0.008674275314805203,0.003818258081630925,0.0038112959078242673,0.0038093089347926655,0.0038093068161346153,0.0038093064660604963,0.0038092607742652622,0.0037721182070834304,0.003734901937359414,0.003772135962572372
0.03,0.009026072393831113,,2.955583155083079,0.019619752123275328,0.019415920049313563,0.008612150787241932,0.00857697877241536,0.008567020960458834,0.008566997376455509,0.008566993069439545,0.008566475586783041,0.00837995810710402,0.008192115623827712,0.008379669966812402
0.04,0.01596364562464559,,2.9213499588954766,0.034494672935032944,0.03426605796485743,0.015361620502985016,0.015251161089070691,0.015220111691344847,0.015219980087240898,0.0152199534068596,0.015217067782852523,0.014634316624675087,0.014043216668821032,0.014631757935295187
0.05,0.024779368772505462,,2.8777357830921213,0.05313271195969503,0.053039390744322644,0.024102060975999092,0.023834711136983086,0.02376020998687102,0.023759711100167707,0.023759597382586123,0.02374869467170275,0.022346947104299464,0.020911932537551393,0.022335597218033167
0.06,0.03539718023074065,,2.825035205024645,0.07518025217878593,0.07550208536252215,0.034875603130103607,0.034327122547703294,0.03417589996654126,0.03417442317930072,0.03417404065053376,0.03414186650053049,0.03128787100914841,0.028332811830087453,0.03125163210552381
0.07,0.04772763830353966,,2.76360238755775,0.10021874075107619,0.101374380077131,0.047728379332640895,0.04672514383389192,0.046452021907734245,0.04644833609655199,0.046447246028308437,0.04636724481419164,0.04119385706745551,0.035764505555236546,0.04109951611704559
0.08,0.061667688834615694,,2.6938485467649724,0.1277707663262758,0.1303345077181965,0.06270756715452606,0.06102124709642278,0.060568940764623484,0.0605608280036622,0.06055808406389174,0.06038270874468488,0.05177839321537969,0.042605549131511676,0.051565280885087994
0.09,0.07710180841001138,,2.616236182253364,0.1573081673873432,0.16202378418796362,0.07985870332656268,0.07720250137069937,0.07650230900645638,0.07648609857283614,0.07647983168297637,0.07613086151298645,0.06274333912971984,0.04821278706113621,0.062310073913124875
0.1,0.09390768639304578,,2.531273996594911,0.18826412694164005,0.19605009317646402,0.09922173352964132,0.09524879938650403,0.09422216487533464,0.09419214911673288,0.09417892488849618,0.09353596610131001,0.07379116789811037,0.05192183199334987,0.07297963559765308
0.11,0.1119563141532068,,2.439517385427555,0.22004175962375655,0.2319917582468458,0.12082596371036607,0.11512989397631572,0.11369089789393434,0.11363864449010545,0.11361251785552813,0.11249998875209395,0.08463683836266486,0.053068292033108054,0.08321367164472301
0.12,0.1311064679920007,,2.3415624459841133,0.2520194249364472,0.2694062696285101,0.1446876025025696,0.13680414656134487,0.13486306334086742,0.13477668533749187,0.13472787012660925,0.13290090847437636,0.09502065877839971,0.05100961493285062,0.09265650816149197
0.13,0.15121792069678458,,2.2380261639760732,0.2835691523542353,0.307836476753371,0.17080843569387075,0.1602197546609426,0.1576873904618536,0.15755068029024583,0.15746377604761824,0.15459396491748686,0.10472291405892538,0.045150015355082285,0.10097049560464066
0.14,0.17215866236053912,,2.129553193416256,0.31407106060265627,0.3468098594458614,0.1991675080613272,0.18530984713719004,0.1821024780597389,0.18189390574831346,0.18174560370470555,0.17740733332412445,0.11357382711816008,0.03496419319759014,0.10784597102110101
0.15,0.19377955846926032,,2.016829804323466,0.34290690247995803,0.3858495717798923,0.22971612959561308,0.2119869944868266,0.20803246697552583,0.20772441162499852,0.20748057120749716,0.20113813866587152,0.12146052486579322,0.02001478029060168,0.11300830862503704
0.16,0.21594877620451358,,1.9005343577733065,0.3694907966488076,0.4244811541857451,0.26238255475932837,0.24015156781783825,0.235395555837433,0.23495318970888832,0.23456538612594385,0.22556345420212376,0.12834171665837235,2.2380315715311458e-05,0.11623498308025274
