t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.014998904081361149,0.0,0.9997750100178203,0.014997510796201397,0.00011246238592302793,5.621180174033754e-07,2.1243613037732144e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.029991721094566697,0.0,0.999100227076281,0.029980498625071923,0.00044972961546994476,4.494827946478807e-06,3.3738762561673317e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.04497182553645592,0.0,0.9979761891647654,0.04493403283164986,0.0010112743798926867,1.516401471969823e-05,1.7050869912112585e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.05993232170426949,0.0,0.9964038688959336,0.05984302101235678,0.0017961880376034093,3.592187225553038e-05,5.385531000769517e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.07486656411073397,0.0,0.9943846032512047,0.07469261267727954,0.0028032136731859945,7.009541600870033e-05,1.3137975881007168e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.08976689000949042,0.0,0.9919202855559122,0.08946722948921963,0.004030568593452463,0.00012097750031052453,2.7219880970566803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.10462837743587002,0.0,0.9890127618743771,0.10415352988879328,0.005476672066460534,0.0001918319160812261,5.035307350757381e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.11944239208635124,0.0,0.9856648498923349,0.11873547149039457,0.007139003451945436,0.00028587872390646775,8.575995419770462e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.13420265247720983,0.0,0.9818793642186103,0.13319880876578774,0.009014647796514893,0.00040625090431126463,1.3712586234321714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.14890253914719,0.0,0.9776595082849535,0.14752915547013518,0.011100673650648192,0.00055603798627853,2.0855472176409736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.16353318328532626,0.0,0.9730094448466625,0.16171083125195532,0.013393638965804805,0.0007382792892636515,3.046433824038279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.17808747411379922,0.0,0.9679333201428021,0.1757293365996339,0.015889531977353863,0.0009558831159096899,4.3035175743452875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.1925572967004901,0.0,0.9624358965886448,0.18957004327239643,0.01858444865154489,0.0012117481012398831,5.9109310525585205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.20693503475152536,0.0,0.9565222402352955,0.20321850522646762,0.021473724238841634,0.0015086039289294911,7.926135345068659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.22121244778886265,0.0,0.9501979805173806,0.21666011506996394,0.024552359021491155,0.0018490896257900746,0.00010410253691501161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.23538054644265488,0.0,0.9434694054059337,0.22988017380797288,0.02781498669149183,0.002235739300462146,0.00013428145537807814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.24943023840095924,0.0,0.9363432917824998,0.24286411565315344,0.03125593377093144,0.0026709748236120622,0.00017047428439245064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.2633520182712703,0.0,0.9288270691472047,0.25559735530932404,0.034868938089554206,0.0031570543745693866,0.0002133866283106758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.2771377058258552,0.0,0.9209277940219691,0.2680665771448669,0.03864803441438394,0.0036961687739286483,0.00026374612580041233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.29077657302428545,0.0,0.912654339477165,0.28025690555045135,0.04258591082574822,0.004290245095679881,0.00032230317814045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.30426082879318456,0.0,0.9040143514042306,0.29215569327010593,0.04667569214370566,0.004941109382364231,0.00038982154999657996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.3175794169749996,0.0,0.8950174958039095,0.3037488554575224,0.05090968648434584,0.0056504498273660985,0.00046708967751663173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.33072027952868005,0.0,0.8856745634174737,0.3150219113453115,0.055279668533194076,0.006419687279262718,0.0005549011804471777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.34367412812814585,0.0,0.8759951530022518,0.3259623853603908,0.05977766906317425,0.007250175151692097,0.0006540456857170982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.356428701164095,0.0,0.8659907776541924,0.33655718959232317,0.06439488179975843,0.00814302438039391,0.0007653566927186833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.36897223771693494,0.0,0.8556740971586195,0.34679195191833856,0.06912167546331545,0.009098910739553264,0.0008895652366208128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.3812934136797617,0.0,0.8450560426336758,0.3566566950434723,0.0739495741661212,0.010118859903570218,0.0010275613982532303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.39338133261303504,0.0,0.8341495048303751,0.3661383393388962,0.07886832082917072,0.011203077603809198,0.0011800554067389365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.4052252965310305,0.0,0.8229660921346115,0.37522685149437934,0.08386863743402749,0.012352049470874836,0.0013478428182953136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.41681270369858103,0.0,0.8115208753064457,0.383908966808042,0.08893914544655714,0.013565302551992177,0.0015316093489717633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.4281286825461242,0.0,0.799828631540538,0.3921752617880486,0.09406996382601673,0.014843119926501128,0.0017321392367700868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.43916306118955467,0.0,0.7879031275979399,0.40001500235872234,0.09924982195980889,0.01618467260062978,0.0019500636952827697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.4499035486733317,0.0,0.7757589271389576,0.40741863329156464,0.10446793374532057,0.01758935340785011,0.002185991840967245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.4603392304126743,0.0,0.7634099733253613,0.4143778912933883,0.10971268828587287,0.019055963676834067,0.0024406188133516853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.4704547042303098,0.0,0.7508744149448736,0.42088239469132843,0.11497259188520305,0.020583315202947837,0.002714354750567366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.4802349563935887,0.0,0.738170156731802,0.42692521660498645,0.12023520237870429,0.022169967797959513,0.0030078150058514344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.4896703849568729,0.0,0.7253110657921836,0.432499080378499,0.12548898399219055,0.023813993875005702,0.003321376549792159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.4987487021142474,0.0,0.712313430773772,0.43759745835267533,0.1307216193376685,0.02551325690444976,0.003655412547786088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.5074569854219513,0.0,0.6991938247879546,0.4422138668582744,0.13592138716646848,0.027265539338910565,0.004010154340989067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.5157794372326426,0.0,0.6859733757819795,0.4463435327464719,0.14107446901879067,0.029067911555679435,0.0043859098368732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41000000000000003,0.5237056280303466,0.0,0.6726661355098061,0.44998174786121975,0.14616976886002192,0.030917761044275814,0.00478273306148154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.5312208636222799,0.0,0.6592930015457767,0.4531246379350152,0.15119364213325404,0.03281171431483406,0.00520066360157118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43,0.5383201700741906,0.0,0.6458612833555826,0.45576972631402946,0.15613516623986576,0.03474626507340178,0.00563964944108462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.5449842294612708,0.0,0.6323976640736156,0.4579150363581584,0.16098019154708815,0.03671766452331426,0.006099579505321631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.5512035779473812,0.0,0.6189160488035116,0.4595590160171498,0.16571668900785697,0.038721905417709666,0.0065801585225292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46,0.5569664589838372,0.0,0.6054333247075359,0.46070105961662877,0.17033219806006228,0.04075479167483264,0.00708102257380852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47000000000000003,0.5622629489905917,0.0,0.5919650053396242,0.46134245151265624,0.1748140147014291,0.042811229584747194,0.0076017247206397135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.5670794375459497,0.0,0.5785299606010113,0.4614838171356892,0.1791503707580855,0.04488703189226295,0.008141605764355785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49,0.5714066369452504,0.0,0.5651428653224186,0.4611277478466209,0.18332894451861637,0.04697688653767253,0.008699986701916317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5752338651618959,0.0,0.551819491238002,0.4602773908481264,0.1873379832747641,0.049075682353657855,0.009276053360942546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,0.5785535802606069,0.0,0.5385713315337384,0.458935906702774,0.19116576746289407,0.05117762499048838,0.009868779645203758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52,0.5813553073668352,0.0,0.5254137211170968,0.45710787971648503,0.19480101520860346,0.053277190876332516,0.010477014224456594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53,0.5836283531300258,0.0,0.5123659761482457,0.4548022312978995,0.19823235221724145,0.05536832386842137,0.01109977227090716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.54,0.585368086340493,0.0,0.49943110990748113,0.4520212296671552,0.2014495080975355,0.057445004212649704,0.011735362181641722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.5865653363367481,0.0,0.48662599772370363,0.44877509777539754,0.20444178773241256,0.059500797035324786,0.012382517800891144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.587215817704711,0.0,0.4739551724000026,0.44506972481476503,0.2071990089843003,0.06152885363485245,0.013039412903089818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5700000000000001,0.5873082634355121,0.0,0.4614390876484149,0.4409188621281731,0.20971232476574028,0.06352351379039942,0.013704704372671222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.58,0.5868409326987911,0.0,0.4490786711090347,0.43632906645871916,0.2119720029508167,0.06547730070473297,0.014376182693054709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.5858074557516194,0.0,0.4368846063692658,0.4313127042285828,0.21396976489506808,0.0673837505682371,0.01505204095036154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.584205495791975,0.0,0.42485710297685664,0.42587801739511477,0.21569685731367597,0.06923547394986408,0.015729841014432096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.5820297770760685,0.0,0.41300815527908435,0.4200408257732076,0.2171463788159847,0.07102596845029921,0.016407544496289943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.62,0.5792793490910513,0.0,0.4013400233387486,0.4138145508928686,0.21831152472276083,0.07274786305796073,0.01708280303642516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63,0.575951306999659,0.0,0.38985438697107594,0.407210985601289,0.2191853554559188,0.07439427655847068,0.017753091361517277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64,0.5720466728480454,0.0,0.37855073792606736,0.4002447342309796,0.21976223981286144,0.0759576477479423,0.018415690168917837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.5675646003723445,0.0,0.36743009777336244,0.3929300131536692,0.22003653248463645,0.07743098581994824,0.019067764888075104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66,0.5625056469269943,0.0,0.35649565629261076,0.3852864449274275,0.2200054199593893,0.07880790855944367,0.019706994879864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.67,0.5568712835250514,0.0,0.3457387734045753,0.37732426295015026,0.21966278655101637,0.08008057801573333,0.020329983893545893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.5506654705065244,0.0,0.33516323138204945,0.36906712361469196,0.21900852946461655,0.0812430503861159,0.02093433945637822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6900000000000001,0.5438927443856348,0.0,0.3247593725266808,0.3605271399783996,0.21803801564199835,0.08228750255820086,0.021516342962637467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.5365565676670626,0.0,0.3145242423453926,0.35172368834580076,0.21675059279095907,0.08320789660552985,0.022073272973446974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71,0.528662487606818,0.0,0.3044493234544487,0.3426722416437239,0.21514417419443746,0.08399716948089365,0.02260166706700376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.5202171488302785,0.0,0.2945303223139721,0.33339405543553047,0.21322040715178311,0.08464978619786308,0.02309871085427468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73,0.5112305163744986,0.0,0.28475964741161,0.32390761847317645,0.21097974926688484,0.08515927604977513,0.023560858169136636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.5017090711815514,0.0,0.27512831762561035,0.31423034782783316,0.2084231061570154,0.08551985055815052,0.02398494260517654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.4916629542796187,0.0,0.2656264832826434,0.30437978811199773,0.20555209712697084,0.085725483110776,0.024367458528103302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76,0.48110208823851014,0.0,0.25624778954342076,0.29437740359384046,0.2023711205942718,0.08577168779773711,0.024705556962776466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77,0.4700422647357021,0.0,0.246984875478177,0.2842440841661539,0.19888510790459668,0.08565357391210464,0.02499586138653939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.4584930798878173,0.0,0.23782516570153558,0.27399521392395726,0.19509680286298425,0.0853659557004068,0.025234949981185837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79,0.446469428564896,0.0,0.22876149024268622,0.263651249182904,0.19101251102337005,0.0849049096314465,0.02541977741593164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.43398539163591293,0.0,0.21978457285959344,0.253230135043671,0.18663793708902623,0.08426639946292372,0.025547156125695494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,0.4210606968102498,0.0,0.2108890884458681,0.24275391074411898,0.18198237377237073,0.08344788041637419,0.02561429491204736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8200000000000001,0.4077120992993517,0.0,0.2020668917144689,0.23224078370106763,0.177053534775098,0.08244644921675248,0.025618284754241032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8300000000000001,0.3939585692197465,0.0,0.19331209179196482,0.2217097997354781,0.17186078594497742,0.08126004606771597,0.02555643954633477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.37982052870211885,0.0,0.18461778557058417,0.21117876784699008,0.1664134930583507,0.07988670171959592,0.025426009767944964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.36532106956238763,0.0,0.17598100042586823,0.20066764120890412,0.16072378183254077,0.07832599149496981,0.025224776719777166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.350483860885091,0.0,0.167397265780462,0.19019411805437528,0.15480344603557125,0.07657756590151404,0.02495045113429573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0.3353358416719134,0.0,0.1588671888333451,0.1797790440880434,0.14866743349932043,0.07464295218786705,0.024601517835270235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.3199062681009259,0.0,0.15039014833091557,0.16944077446993133,0.14233026600934157,0.07252367375569728,0.024176284943937133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.3042255566733993,0.0,0.14196850313417306,0.15919893122551365,0.13580847185884778,0.07022278974847895,0.023673820481410108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.2883296410202398,0.0,0.13360586510974673,0.1490730982259424,0.12912053070102134,0.06774464036857825,0.02309340243909961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.27225800167456127,0.0,0.12530964524159896,0.13908444695140484,0.12228704263578698,0.06509521004501653,0.02243511122909496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.25605702774005784,0.0,0.11709069500571463,0.12925623530740898,0.11533278483989827,0.062283313812819985,0.021699877461396202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.23977919908544523,0.0,0.10896341429642822,0.11961314157672745,0.10828457066658596,0.05931952563804438,0.020889593232314027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,0.22348751692002417,0.0,0.1009474559744523,0.11018347274961844,0.10117480218816925,0.056218315519552406,0.020007510227940867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.20725779433785727,0.0,0.0930682881478876,0.10099956289071427,0.09404155720992126,0.052998283567283505,0.01905850191810288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.19118599785859516,0.0,0.08536089872797442,0.09210160867380275,0.08693245345664781,0.04968459990354998,0.01805001760144742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.17539348405470362,0.0,0.0778713982272374,0.08353930951461205,0.07990671952922605,0.046310622345999794,0.016992815002838158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.1600381738761532,0.0,0.07066250276299824,0.07537730194376073,0.07304118566053854,0.04292199262097635,0.015902451815543315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.14533355267390408,0.0,0.0638202536984944,0.06770214439176735,0.06643747001709038,0.039581466072488324,0.014801454418860691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.13156241574766683,0.0,0.05746031795518911,0.060628569258323516,0.060229903119017714,0.03637504666481485,0.013721877486567368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
