t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13
0.0,0.0,,3.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0012624452052962584,,2.9939374193245274,0.00258887042964897,0.0026980746659610658,0.0012006415656146048,0.0012000218226194976,0.001199833907254036,0.0011998338478394763,0.0011998338381082848,0.001199832480409973,0.0011962328936005065,0.0011926354312204316,0.0011962377341114738
0.02,0.005035498506861536,,2.975800000811474,0.010295214950659898,0.010751549634956573,0.004809946321852088,0.004799923019560363,0.00479694214394867,0.00479693839432866,0.004796937738854771,0.004796851405783571,0.004739606155923073,0.004682179793400703,0.004739597881843958
0.03,0.011280123529766848,,2.945738266657642,0.022942677724102613,0.0240380736086967,0.010849217963830378,0.010798651624237134,0.01078373926858972,0.010783697468968297,0.010783689258369668,0.010782712798884196,0.010495868465647804,0.010206310524954307,0.010495112170616803
0.04,0.019933851558792834,,2.9040005868661587,0.04024300287359073,0.04235555382167096,0.019352213155829107,0.019193636359430097,0.019147258112777975,0.01914702510411225,0.019146973223377304,0.01914153939004311,0.01824803771500422,0.01733812399564737,0.018242536930218864
0.05,0.030909592231475057,,2.8509315619776094,0.06180018005157523,0.06542554185379011,0.030362544250464505,0.029979433807098475,0.029868525629616352,0.029867643474564345,0.029867417992247354,0.029846942837756935,0.027706148110570646,0.025501127910980904,0.027683130630290577
0.06,0.04409789577642158,,2.786967241871637,0.08711950328758364,0.09289778054004054,0.04393044713013816,0.04314622601394076,0.04292204541596492,0.0429194384919021,0.04291866652179131,0.04285844402304943,0.03852084677620596,0.03399023616540847,0.03844937514999945
0.07,0.05936961863667173,,2.7126296688926965,0.11561866040644736,0.12435566686805431,0.06010863191989714,0.0586778667323104,0.0582750371516395,0.05826854731698176,0.05826631413984425,0.05811716257793103,0.05029999168267059,0.041997862528222886,0.05011705540427274
0.08,0.07657877739837939,,2.6285214128960703,0.1466405113105293,0.15932239306905394,0.0789471868300976,0.07654941177208781,0.07588631892715762,0.075872070295078,0.0758663810799302,0.07554093276222308,0.06262760881720003,0.04864449788363993,0.06221939026401731
0.09,0.09556371632911569,,2.535319814459869,0.17946599353186105,0.19726858730753058,0.10048809785462127,0.09672437335946554,0.09570506188455409,0.09567665828689176,0.09566354600634305,0.09501939082564985,0.07508461404718392,0.05301294593160026,0.07426297778715012
0.1,0.11614906327464401,,2.433766980152037,0.21332880296046164,0.23762182179776264,0.12476035976045015,0.11915263304613333,0.11767028484820612,0.11761785141233981,0.11758999921748602,0.11641025396610348,0.0872710578325031,0.054185571622516755,0.08574572113135188
0.11,0.13815378325054106,,2.3246590786757464,0.2474353305500203,0.2797742649427609,0.15177395610490257,0.1437680927336273,0.1417099614900738,0.14161900008544065,0.14156374208852845,0.13953603306208573,0.09882850088005077,0.051283884797043565,0.09617592036584871
0.12,0.1613913691858851,,2.208852213214813,0.2809798055981763,0.32308819638413677,0.18150987057581278,0.1704825045140104,0.16773625015358656,0.16758636156701578,0.16748290688900977,0.1641779233894573,0.10945929160335169,0.043507963684825846,0.10508971354608311
0.13,0.18567279671346673,,2.0872269462196056,0.31316049860180695,0.36691495241770455,0.21392269547830414,0.19918941072873236,0.1956510474421414,0.19541458090708522,0.19523037045734898,0.19008170583440076,0.11894877392245153,0.030174034068651365,0.11207273714340435
0.14,0.2108040637406708,,1.9607008283245828,0.34319324788371847,0.41059895637884447,0.2489288468052263,0.22975664928925638,0.22533946789272227,0.22498013017688717,0.22466620951078609,0.2169529069249783,0.12717819006014042,0.010749090480161518,0.11677503513200528
0.15,0.23660383483091404,,1.8302140678817822,0.3751165342309164,0.453484321183487,0.28640165672341333,0.2620249426634401,0.25666923276161274,0.25614057815050434,0.2556259669101882,0.24446026294688178,0.13413896632874486,0.015112624536652979,0.11893009999312369
0.16,0.2628999347370327,,1.696713662150934,0.4165463342943031,0.4949276571979062,0.3261691997266593,0.2958085301910079,0.2894918101320883,0.28873566028160186,0.287920822955971,0.2722430545081945,0.13993974686527375,0.04754531772149109,0.1183688503146214
