t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9979762896841745,-0.001674303242776978,-0.0023720474155060913,-0.9979783836828541,-0.9999989762050391,-0.9999999997696781,-0.9999999999999708,-0.9999999999999999,-0.9999999999999413,-0.9999999995394494,-0.9999979527479511,-0.9959582062453257,0.991911678557421,-0.9959555200247526
0.02,-0.9919206593258326,-0.006690577155274879,-0.009451060877717266,-0.9919540392548628,-0.9999836780968149,-0.9999999852969564,-0.9999999999925436,-0.9999999999999928,-0.9999999999850876,-0.9999999706041446,-0.9999673749094896,-0.9839310528887509,0.9677866435852255,-0.9838882451977579
0.03,-0.9818795552309968,-0.015028442418507941,-0.02112675035030885,-0.9820475500469745,-0.9999178688438608,-0.9999998332996747,-0.9999999998098151,-0.9999999999995832,-0.9999999996197997,-0.9999996668285676,-0.9998359452044014,-0.9642108395701514,0.9280419503546029,-0.9639954991319608
0.04,-0.9679300714732012,-0.026653145286588485,-0.03721838921281839,-0.9684567012643958,-0.9997426250839548,-0.9999990695705409,-0.9999999981109553,-0.9999999999926366,-0.9999999962250145,-0.999998141371998,-0.9994864052258714,-0.93727650179075,0.8733629509330801,-0.936601906324359
0.05,-0.9501800011817453,-0.041514263637079,-0.057478546579872405,-0.9514522210966286,-0.9993784979030121,-0.9999964808060987,-0.9999999888182552,-0.9999999999318651,-0.9999999776636147,-0.9999929746066859,-0.9987613690242391,-0.9037825653166941,0.804691205894719,-0.9021543193289293
0.06,-0.9287672390272028,-0.05954434176311581,-0.08159898989144469,-0.9313714374759705,-0.9987284390655986,-0.9999896005912483,-0.999999952324788,-0.999999999581358,-0.9999999048097112,-0.9999792560475123,-0.9974698254410244,-0.8645427701053662,0.7232051694417776,-0.8612134133174343
0.07,-0.9038590395828299,-0.08065719789337387,-0.10921797104027149,-0.908610452587764,-0.9976814037688629,-0.9999740977747172,-0.9999998379972104,-0.9999999980615898,-0.9999996767218602,-0.9999483811788682,-0.9953951273808391,-0.8205098165031177,0.6302962672857361,-0.8144432667944355
0.08,-0.87565135505183,-0.10474586918974614,-0.13992840854508576,-0.883615218941686,-0.9961165155688565,-0.9999431011744002,-0.9999995339542046,-0.9999999927061216,-0.9999990706292687,-0.9998867356642401,-0.9923042028898552,-0.7727522234153321,0.5275419193820917,-0.762599691651464
0.09,-0.8443676364205385,-0.13168070142335156,-0.17328740080923494,-0.8568712748069126,-0.9939076733900066,-0.9998865010926284,-0.9999988198409905,-0.9999999765808668,-0.9999976484124199,-0.9997743544248544,-0.987957703109627,-0.7224276325863527,0.41667348673892757,-0.7065161638411447
0.1,-0.8102587043239253,-0.1613063845908895,-0.20882524750649942,-0.8288935987206183,-0.9909285228525412,-0.9997902657105749,-0.9999972983208414,-0.9999999336814325,-0.9999946213029764,-0.9995836341207198,-0.9821209381727773,-0.6707559405513148,0.2995458348273917,-0.6470907449722824
0.11,-0.7736006515682232,-0.19344096362300822,-0.24605633670925642,-0.8002146553794743,-0.9870573325560353,-0.9996358145508754,-0.9999943018956136,-0.9999998304057552,-0.9999886668978227,-0.999278187150835,-0.9745744751173709,-0.6189889624066808,0.17809965374246833,-0.5852694754815132
0.12,-0.7346919014712507,-0.227875131319067,-0.284491087311408,-0.7713717872792968,-0.9821819416794192,-0.9993995110449755,-0.9999887720801136,-0.9999996013400151,-0.999977693363668,-0.9988119802290106,-0.9651247791444486,-0.5683777015235055,0.05431929465756256,-0.522027406871385
0.13,-0.6938539363093954,-0.2643685483071165,-0.3236441035036335,-0.742897482568289,-0.9762048428709642,-0.9990522673586015,-0.9999791081845446,-0.9999991272881177,-0.999958545100929,-0.9981287119532793,-0.9536152280873544,-0.5201450464940162,-0.06979809058993545,-0.4583549613838234
0.14,-0.6514270923418066,-0.3026510818566945,-0.36304601721525553,-0.7153064998214529,-0.9690475234479599,-0.9985593931316228,-0.9999629872141087,-0.9999982019646372,-0.9999266567307636,-0.9971617624079576,-0.9399350632931329,-0.4754533147535237,-0.19228577778879788,-0.39523862803228127
0.15,-0.607772300260579,-0.34241899137183096,-0.40224929474740906,-0.6890877701963196,-0.9606550695776148,-0.9978805845824251,-0.9999371511911013,-0.9999964850846063,-0.9998756440030874,-0.9958344208430624,-0.9240292597338972,-0.43538037177203825,-0.3112330324832845,-0.3336496241527439
0.16,-0.5632587632505934,-0.38334427427867634,-0.4408450118980155,-0.6646888972286426,-0.9509978272389463,-0.9969702117078308,-0.9998971813978721,-0.9999934368573735,-0.9997968877861061,-0.9940607552346128,-0.9059006847820628,-0.40088499703100067,-0.4248465180891441,-0.2745145532191249
0.17,-0.5182722373559653,-0.4250660925207599,-0.47846069793504886,-0.642514202693468,-0.9400756883759047,-0.9957777266809263,-0.9998372348645407,-0.999988232654372,-0.999679036781552,-0.9917467287122143,-0.8856196709185429,-0.3727954967868333,-0.5314500300945993,-0.2187169236252688
0.18,-0.47320407339482085,-0.4671995561563005,-0.514773212031179,-0.6229125371595821,-0.9279190046562046,-0.9942485348741066,-0.9997497836064057,-0.9999796494311348,-0.9995075440301987,-0.9887923519284014,-0.8633241525981534,-0.35178090165940806,-0.6295375227355844,-0.16707117573852087
0.19,-0.4284544071168217,-0.5093324514068489,-0.5495076354021068,-0.6061749121811583,-0.9145914494365767,-0.9923250244466467,-0.9996253254964297,-0.9999659259088757,-0.9992641375209242,-0.985094148498255,-0.8392250845059798,-0.33833820180230556,-0.7177856564443431,-0.12031563983272633
0.2,-0.38441913033064146,-0.551037959266982,-0.5824484469369824,-0.5925250883728239,-0.9001874030192115,-0.989948014778435,-0.9994521539826887,-0.9999445828626332,-0.9989264774098483,-0.9805484513000092,-0.8135978525823622,-0.3327771508583986,-0.7950930362412438,-0.07909425205774472
0.21,-0.34149747863092794,-0.5918698511188881,-0.6134314437080047,-0.5821230599982916,-0.8848331832763394,-0.9870577011869235,-0.999216057500351,-0.9999122258324551,-0.9984676108846056,-0.97505352457036,-0.7867861740538857,-0.335221610970416,-0.8605699921999166,-0.043960086068629466
0.22,-0.30007638980447043,-0.6313769539281754,-0.6423533910709666,-0.5750579398120784,-0.868683574291704,-0.9835960036595081,-0.9989001635716411,-0.9998642874375522,-0.9978558408290611,-0.9685147650286295,-0.7591890616960837,-0.3455976014751883,-0.9135810089368787,-0.015353018458061874
0.23,-0.2605350940656711,-0.6691028860009639,-0.6691633550795395,-0.5713528837135349,-0.851920313011608,-0.9795078022689496,-0.9984847174026517,-0.9997947610220044,-0.9970543939438237,-0.9608473587830502,-0.7312585252979881,-0.36364226060243743,-0.953729453297522,0.006393804489746304
0.24,-0.22323592983180596,-0.7045967999621655,-0.6938638321076466,-0.5709647651506614,-0.8347476311691685,-0.9747432020150272,-0.9979470115214882,-0.9996958759667792,-0.9960215040515111,-0.9519811123209642,-0.7034858800049119,-0.38890760079546277,-0.9808713926271361,0.021062537524726616
0.25,-0.18852341075080392,-0.7374172774782863,-0.7165031238153579,-0.5737895472117294,-0.8173898738354065,-0.9692594096433087,-0.9972612847320363,-0.9995577602043869,-0.994710358049403,-0.9418643995324657,-0.6763946775250808,-0.42077162270829743,-0.9951090980570416,0.028551843543606653
0.26,-0.15671850546257415,-0.7671420596397426,-0.7371715774583564,-0.579665978176172,-0.8000854128866716,-0.9630228864764924,-0.9963988229732378,-0.9993680588777932,-0.9930696059910423,-0.9304685609704014,-0.6505245546019754,-0.45845400328908065,-0.9967835959632309,0.02887362276677413
0.27,-0.12811481970394636,-0.7933759183148947,-0.7559946269073552,-0.5883826933994132,-0.7830811719075617,-0.9560106483965609,-0.9953280445443655,-0.9991115752519963,-0.9910437535185588,-0.9177902664455682,-0.6264183338051499,-0.5010364934197576,-0.9864622454023728,0.02215059101749717
0.28,-0.10297516761884377,-0.8157571362849964,-0.7731246418973496,-0.5996849448617075,-0.7666284390057699,-0.9482127092001185,-0.9940147353512758,-0.9987698415896527,-0.9885739386928638,-0.9038564690718893,-0.6046084353155513,-0.5474834074349435,-0.964922600469809,0.008612466794775385
0.29,-0.0815271411137637,-0.8339671405330816,-0.7887343364207539,-0.6132831628929927,-0.7509749632820556,-0.939632560657658,-0.9924223882544784,-0.9983208031218904,-0.9855989221922127,-0.8887245678546136,-0.5855999810703939,-0.5966698845334786,-0.9331310272676073,-0.01141312080501931
0.3,-0.06396181863062583,-0.847735302969066,-0.8030066220236545,-0.6288605046436541,-0.7363610108689054,-0.9302897385994535,-0.9905127768253004,-0.9977384044630351,-0.9820566993007056,-0.8724872737637663,-0.5698567896159094,-0.6474054887617574,-0.8922188871257226,-0.03750868240844401
0.31,-0.05042905638061642,-0.8568470331265582,-0.816127369978845,-0.6460834159821393,-0.7230132668828984,-0.9202190623600016,-0.9882461736759101,-0.996992323594754,-0.9778849960363898,-0.8552703144532784,-0.5577902494628306,-0.6984665461941698,-0.8434547338469315,-0.06917545802467386
0.32,-0.04103764253796213,-0.861148075285131,-0.8282754039636699,-0.6646082513547511,-0.7111404210687968,-0.9094730699342293,-0.9855823345687109,-0.996047645773362,-0.9730239245931398,-0.8372365929001633,-0.5497437667073319,-0.7486199258660913,-0.7882177871440454,-0.10584515830261415
