t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0004513895930344977,0.9999999181004472,-0.9990972297071345,-0.00045124786414420595,-5.093358133054313e-08,-2.5530141152182995e-12,-7.269575566515307e-17,5.421010862427522e-20,0.0,-2.585822181377928e-16,-1.0163029814415359e-12,-4.411103073521244e-10,-2.2399176795046688e-10,6.661188033454946e-10
0.02,-0.0018035117431944739,0.9999986881073486,-0.9963931186612223,-0.0018012438668659166,-8.136728980141176e-07,-1.6314980074393082e-10,-1.842363067661168e-14,-1.5178830414797062e-18,-4.7271214720367993e-17,-1.6967113478094653e-14,-1.196770091881072e-11,-5.5061072140507455e-09,-6.797703169022368e-09,1.2315795097509255e-08
0.03,-0.004050115577755659,0.999993350006262,-0.9919004399167413,-0.004038685129712682,-4.107527135104819e-06,-1.8544465741655858e-09,-4.707068068654507e-13,-1.3227266504323154e-16,-9.75781955236954e-17,-1.7265269075528167e-13,-9.037681627382943e-11,-3.5886025425129614e-08,-1.668146173668464e-08,5.265803672618863e-08
0.04,-0.007180716527922532,0.9999789481234208,-0.9856405159555097,-0.007144775975323545,-1.2929274823284855e-05,-1.0385152434191913e-08,-4.688322646773102e-12,-1.35828848168984e-15,-1.0061396160665481e-15,-1.0581778508989004e-12,-5.121156450293984e-10,-1.3087036404135083e-07,-1.2788241715577797e-08,1.4417178062671454e-07
0.05,-0.011180614998905984,0.9999484998553703,-0.9776430640183329,-0.011093381531765603,-3.1399839882473995e-05,-3.943863149426241e-08,-2.7839400923435065e-11,-1.2538581284360362e-14,-6.860831347488272e-15,-5.322598264911882e-12,-2.0964644621007666e-09,-3.4204501272658283e-07,2.4608693617589328e-08,3.195381128766675e-07
0.06,-0.016030721676006627,0.9998929545567006,-0.9679463379169633,-0.015851087827070585,-6.468991321214451e-05,-1.1710423705561801e-07,-1.1913361269710876e-10,-7.753520048225937e-14,-3.6002451020422654e-14,-2.2112985054167922e-11,-6.743037253564843e-09,-7.45813076880042e-07,1.476459522246898e-07,6.04932310891218e-07
0.07,-0.021708329944073658,0.9998011032507615,-0.9565954668547837,-0.021378071197643206,-0.00011894149133354244,-2.9335623968375357e-07,-4.063273779941756e-10,-3.6009736859021757e-13,-1.53854359807859e-13,-6.469546252885205e-11,-1.6083483512022156e-08,-1.4353006966890541e-06,4.3188294099501257e-07,1.0195660884171343e-06
0.08,-0.02818584114319876,0.9996596050502353,-0.9436446322629034,-0.02762736197885836,-0.00020111990282133466,-6.485867512333321e-07,-1.1743421339527327e-09,-1.360297291475021e-12,-5.342046249801058e-13,-1.8780657584649418e-10,-3.646764206929887e-08,-2.4508344411804106e-06,8.212364551590801e-07,1.6662539688121203e-06
0.09,-0.035432073574639567,0.9994528188155388,-0.9291542972131197,-0.034546215961100316,-0.00031892586728651806,-1.3032063825961504e-06,-2.9886252222999232e-09,-4.384385215994158e-12,-1.6866959218209132e-12,-4.724454195914607e-10,-7.309195882571062e-08,-3.85550908766491e-06,1.3043600154659385e-06,2.624715162623248e-06
