t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-2.3753529664006134e-05,1.0,0.999930678199317,8.347570980239223e-05,-1.9519453241658276e-05,-5.633985372757852e-10,6.473024767188923e-11,1.8985169191804174e-15,-8.632354881793751e-17,-5.2172499611047514e-21,4.119158459927351e-23,3.151236662135941e-27,1.6584730201574872e-28,-6.1036004215275825e-31
0.02,-9.56908832148108e-05,1.0,0.9997227460132164,0.0003332959956020039,-7.806528630105457e-05,-1.132219252890055e-08,1.0190336839321145e-09,9.888801211534263e-14,-5.372025831229606e-15,-6.032355526543622e-19,1.3750154413697997e-20,2.0848989129560953e-24,3.5382657125287377e-26,5.333036546287258e-29
0.03,-0.00021580725396639115,1.0,0.9993763123682704,0.0007493295492340689,-0.00017554047349443977,-5.871254473859679e-08,5.1359298544563285e-09,9.799857776482475e-13,-6.135448730915477e-14,-1.0871866598595389e-17,3.827242764410944e-19,9.206000277657373e-23,1.0329254669023984e-24,1.0746758213819327e-26
0.04,-0.00038410377929608356,1.0,0.9988915907489951,0.0013312846280946141,-0.0003117748665831763,-1.86176449705595e-07,1.620545287731468e-08,5.85349649579663e-12,-3.408781894306726e-13,-8.501760927611904e-17,3.8722629162021535e-18,8.799176823599857e-22,2.434505788278072e-23,-2.473703996286987e-27
0.05,-0.0006006714187047965,1.0,0.9982688884476296,0.0020786707618882312,-0.0004865321324500535,-4.5435905274684753e-07,3.950689927859964e-08,2.3114442976490358e-11,-1.2916114290119805e-12,-4.948919023225907e-16,2.287683458256078e-17,5.998499854741159e-21,2.4830710744027664e-22,8.826287119700122e-26
0.06,-0.0008655996613086216,1.0,0.9975085711076925,0.00299091633530923,-0.0006995131297329024,-9.412811470410362e-07,8.177016992888493e-08,7.00502266218431e-11,-3.839739824289907e-12,-2.144645103186889e-15,9.75896286864372e-17,3.219101444371507e-20,1.546208030774433e-21,7.130914555569911e-25
0.07,-0.0011790563292558788,1.0,0.9966111263189453,0.004067225200216001,-0.0009503480701355093,-1.7415475951928577e-06,1.5115546447097925e-07,1.7793087264866158e-10,-9.648765704683568e-12,-7.478239644052247e-15,3.3275714695601284e-16,1.4563785129182534e-19,7.170705953448324e-21,3.4329838177484994e-24
0.08,-0.0015411607832678848,1.0,0.9955770921357721,0.005306764883215835,-0.001238604542290685,-2.9667931224202515e-06,2.5718834905858195e-07,3.976950930713765e-10,-2.142949986344722e-11,-2.201114087664455e-14,9.635479964160408e-16,5.532959908062098e-19,2.7069807428542245e-20,1.5587929311547847e-23
0.09,-0.0019513074812897392,1.0,0.9944071689937354,0.006709003225472553,-0.0015637360033450643,-4.743500359808094e-06,4.107346320835521e-07,8.066232329557874e-10,-4.3316889872701854e-11,-5.709001438104301e-14,2.463060927716562e-15,1.847531162728234e-18,8.732578334640936e-20,6.498196971512409e-23
0.1,-0.002411017097982968,1.0,0.9931020249586716,0.008271930717430095,-0.001925251464424476,-7.217988380374563e-06,6.238774716005113e-07,1.517539877307362e-09,-8.121449147487954e-11,-1.3303273694409742e-13,5.701765611622748e-15,5.321314206139455e-18,2.494664337511969e-19,2.2702691327325187e-22
0.11,-0.0029200225184115025,1.0,0.9916624168956331,0.009994668170407298,-0.0023225076061164284,-1.0550181826155751e-05,9.099071701913856e-07,2.6859651500230305e-09,-1.4330898033000805e-10,-2.855694695238554e-13,1.2178544417548132e-14,1.382660326254817e-17,6.444565052129056e-19,7.047037034580293e-22
0.12,-0.0034785297192414795,1.0,0.9900892883935143,0.011875770826375014,-0.0027548045789035605,-1.491495951259167e-05,1.2832498914726758e-06,4.521199259926592e-09,-2.4051369205493577e-10,-5.731124354687528e-13,2.4339443220685775e-14,3.305169570021661e-17,1.5326544699304144e-18,1.9983170253116955e-21
0.13,-0.004086666151197499,1.0,0.9883835973557159,0.013913803095744273,-0.003221384861147158,-2.0502842540183744e-05,1.7593431179215825e-06,7.296202693878517e-09,-3.869847848002113e-10,-1.087077708179792e-12,4.599895016453162e-14,7.362483717307449e-17,3.4006087937166324e-18,5.2482041731162315e-21
0.14,-0.00474484567915226,1.0,0.9865463380306441,0.016107094407330737,-0.003721453853132677,-2.7520123307731512e-05,2.3545528352037097e-06,1.1360153199795817e-08,-6.006201781943907e-10,-1.964863633735297e-12,8.288431184268412e-14,1.5435163434001694e-16,7.11225081600449e-18,1.2782036819406152e-20
0.15,-0.0054535429369477065,1.0,0.984578636765408,0.01845373616705346,-0.004254149201881698,-3.618640675836167e-05,3.086103123989954e-06,1.714949402937297e-08,-9.036667199243327e-10,-3.4078120133100563e-12,1.4332114921427108e-13,3.072395473145476e-16,1.4127389630031627e-17,2.8909085014315185e-20
0.16,-0.006213004280204669,1.0,0.982481665097472,0.020951923485571743,-0.004818544666806047,-4.673546527890874e-05,3.971948826670282e-06,2.5202097427985172e-08,-1.3232256257399042e-09,-5.7017362469811e-12,2.390813441150506e-13,5.845356546479886e-16,2.683241138377335e-17,6.228129932296761e-20
