t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.001597163921115732,0.9999983397816495,-0.9968047336232659,-0.0015958036506355845,-6.384731391700579e-07,-1.134817433166152e-10,-1.1405806854547507e-14,-6.505213034913027e-19,-4.466912950640278e-17,-6.2751453339116026e-15,-7.654694586523014e-12,-3.4135312306816934e-09,-4.274843673490736e-10,3.848676557137443e-09
0.02,-0.006354677724733818,0.9999734678836962,-0.9872755732682943,-0.006333062568074912,-1.014709922078378e-05,-7.2204779499179805e-09,-2.893389521030354e-12,-7.962380754733545e-16,-1.5265566588595902e-16,-4.967458736016006e-13,-2.546318165000394e-10,-6.00257682855862e-08,5.859945636371711e-09,5.442095136944797e-08
0.03,-0.014171106821670339,0.9998659556933849,-0.9715810746254301,-0.014062900136550198,-5.079262015758243e-05,-8.141616249235373e-08,-7.337226139159103e-11,-4.232204864340616e-14,-1.2326945020291191e-14,-7.762967352276107e-12,-2.4775777436591984e-09,-3.1593351094809374e-07,6.684149361432801e-08,2.515773704584584e-07
0.04,-0.024879317199067517,0.9995775932059342,-0.949997207570424,-0.024542620225909733,-0.00015799658910837025,-4.508977504216749e-07,-7.229314057111136e-10,-7.426663450882387e-13,-2.1674328998244619e-13,-6.803717658709907e-11,-1.2781660091443214e-08,-9.72414624926532e-07,2.068919578018802e-07,7.783725807994357e-07
0.05,-0.03824882620337548,0.998972719839856,-0.9229010609131654,-0.03744325361173012,-0.0003778865081952021,-1.688361661263127e-06,-4.2349247927897515e-09,-6.8006641984474925e-12,-1.7112630756876968e-12,-3.7438719485693994e-10,-4.7166662374420465e-08,-2.2941474804825945e-06,4.947229809773579e-07,1.8469672569410012e-06
0.06,-0.05398981503910728,0.997880206180193,-0.8907610352738142,-0.052360370029953945,-0.0007640403742086646,-4.927595921695727e-06,-1.7825900366919e-08,-4.125470104421325e-11,-9.11124647950956e-12,-1.5070936651429001e-09,-1.3773368848918333e-07,-4.575061750874965e-06,1.0342260951534676e-06,3.68008551626664e-06
0.07,-0.07175828639451694,0.9960961826319714,-0.8541247626902073,-0.06882739138997476,-0.0013735900486774796,-1.2092270846093822e-05,-5.964937910968304e-08,-1.881543185144885e-10,-3.90572782449361e-11,-4.8502244651138504e-09,-3.3517024433660225e-07,-8.087427320689622e-06,1.9213617687002804e-06,6.506124862949714e-06
0.08,-0.09116214506499662,0.993387673907344,-0.8136055445175103,-0.0863308430731985,-0.0022628674255118914,-2.6104578943683676e-05,-1.685504517484615e-07,-6.956003134606092e-10,-1.4116446900303004e-10,-1.3464024423148757e-08,-7.092833195776471e-07,-1.2959260628872538e-05,3.0460938442444796e-06,1.0636054161280994e-05
0.09,-0.11176816744691044,0.9894973124134244,-0.7698677650241585,-0.10432706748414722,-0.003482851236930651,-5.104090176064058e-05,-4.181268634245727e-07,-2.1878075739945047e-09,-4.2414131928847354e-10,-3.322802223648669e-08,-1.3661757875954583e-06,-1.924661156425811e-05,4.336882836387945e-06,1.6309551833113e-05
0.1,-0.13311123416831042,0.9841489916898544,-0.7236090663622874,-0.12226081143832992,-0.005074738301889259,-9.220035393803228e-05,-9.349961268834139e-07,-6.0522363509729615e-09,-1.1123821308522963e-09,-7.249699285338806e-08,-2.438766198764597e-06,-2.7137264539664474e-05,6.243827723004247e-06,2.3405795653366757e-05
0.11,-0.15470458507046309,0.9770546585661825,-0.6755421335367829,-0.13958420476098102,-0.007065746820097335,-0.00015605273011026766,-1.9205177601566703e-06,-1.5079466703094013e-08,-2.722274294875149e-09,-1.4323526589810065e-07,-4.013753614945381e-06,-3.645112869522793e-05,8.588878337274786e-06,3.2021910992705016e-05
0.12,-0.17604812771195377,0.9679234059519982,-0.6263824104377336,-0.15577373730350752,-0.009465361717017035,-0.0002500596845139702,-3.674535611175589e-06,-3.442101667583408e-08,-5.927376700576303e-09,-2.6916874151794445e-07,-6.327530378574808e-06,-4.673384707470918e-05,1.1106198048733973e-05,4.223013487937577e-05
0.13,-0.19664496152714514,0.9564690117997,-0.5768211881605818,-0.17035088530590195,-0.012262965360563927,-0.00038232083323591626,-6.617294560529174e-06,-7.295045698074709e-08,-1.2518263481364755e-08,-4.7397275426686036e-07,-9.255798275403793e-06,-5.714400812831255e-05,1.2393878419062615e-05,5.449205174874738e-05
0.14,-0.21600783929239112,0.9424227344696148,-0.5275216210248753,-0.18289469652459983,-0.015425991932622451,-0.0005611323359259457,-1.1307482593703178e-05,-1.4501896705709783e-07,-2.4431840300875862e-08,-7.796936067894222e-07,-1.3074891328429539e-05,-6.816102916135103e-05,1.481529469164557e-05,6.722389360688807e-05
0.15,-0.23367685097652086,0.9255432376196299,-0.47909510544952644,-0.1930588199228921,-0.01889939612661043,-0.0007943388635220927,-1.8451870441194007e-05,-2.7253367856916455e-07,-4.418531179828378e-08,-1.2190443225423842e-06,-1.778936637836237e-05,-7.861886479285096e-05,1.692459104921107e-05,8.074499331886531e-05
0.16,-0.2492307005380866,0.9056289157181083,-0.43209169390967356,-0.20058170413286128,-0.022606801224901996,-0.0010886239501343153,-2.890071725186738e-05,-4.873633740465344e-07,-7.672688379090076e-08,-1.8172518639891777e-06,-2.3166596219648117e-05,-8.784697816899278e-05,1.8184861262524055e-05,9.471881004848026e-05
