t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.04245678717463872,0.0,0.9981951411024033,0.04243680358446564,0.0009019128222366561,1.2775943176787308e-05,1.3605953375896753e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.08465427580548623,0.0,0.9927973204569454,0.0844950508791217,0.00359387667301459,0.00010186630786651816,2.166038357429474e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.1263337090622661,0.0,0.9838567094121212,0.12579976440079266,0.008034477122515692,0.00034181685743210074,1.0897390166467623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.1672380470317107,0.0,0.9714562442029205,0.16598362460459357,0.014155010299149383,0.0008036127439850348,3.415987606784881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.20711148632631568,0.0,0.9557114336735533,0.20468962158629922,0.021860348586816663,0.0015530325558192955,8.253238556646043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.24570134484769152,0.0,0.936769074294744,0.24157553309243926,0.0310300333512253,0.0026489554894562183,0.00016895879653785028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.2827595139148317,0.0,0.9148057932171696,0.27631785517305557,0.041519714457385365,0.004141768510938676,0.0003082631804255044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.3180432794392536,0.0,0.890026422931365,0.30861511690888266,0.05316267281381859,0.006071924008092866,0.0005165909003341933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.3513167186823873,0.0,0.8626622260698782,0.3381913489159911,0.06577199589286276,0.00846867947853241,0.0008107549075028385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.38235280525125137,0.0,0.832968298583809,0.36479986534989256,0.07914307262327455,0.011348975454774358,0.0012075172959249729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.41093554131590376,0.0,0.8012208265242285,0.38822669906746543,0.09305668015648126,0.014716620399215573,0.0017227891727247346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.43686349631668575,0.0,0.7677125917700944,0.4082946245968037,0.10728213416538993,0.018561323168909516,0.00237082975702029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.4599526208207116,0.0,0.732748623833872,0.4248662345312129,0.12158008197808524,0.022857940106261854,0.003163517446918617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.48003405406994765,0.0,0.696649359462971,0.4378433059497608,0.13570719613813018,0.02756844023257486,0.004109555344425479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.4969662532775069,0.0,0.6597348316000938,0.4471749143506212,0.1494206120057335,0.03263937768904618,0.005213650506043282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.5106320114493341,0.0,0.6223287655251106,0.45285524527475024,0.16248259320447506,0.03800489479695715,0.0064759443373906276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.5209454670694833,0.0,0.5847494765872552,0.4549271679556724,0.1746649957202096,0.043586382467584325,0.007891443609600654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.5278553186995908,0.0,0.5473062276287173,0.45348240001410794,0.18575525068181814,0.049295363603113374,0.009449756342761972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.5313492564320227,0.0,0.5102973541479767,0.44866277815241806,0.19556053238303503,0.05503487211592542,0.011135179726285487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.5314594551853118,0.0,0.4740034965474572,0.4406601090443383,0.20391570581844473,0.060703477530788155,0.012926658109314792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.5282687431824805,0.0,0.43868331584522896,0.4297164589217276,0.21068721835516618,0.06619669147088969,0.014798337775431198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.5219152375574122,0.0,0.4045718452324615,0.41612235051815677,0.21578169702723843,0.07141320318370277,0.01672021872830614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.5126006888402567,0.0,0.3718835700408687,0.4002177028366212,0.21915081086934468,0.07625932804425403,0.018660365723921456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.5005974803757676,0.0,0.3408067067888365,0.3823886909513044,0.22080012727655562,0.08065527163526216,0.020586107980041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.4862589670467128,0.0,0.3115115994605372,0.3630686333814853,0.2207963350499561,0.08454290240069683,0.022467579253605104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.47002910879684634,0.0,0.2841500424307703,0.34273505103654495,0.219275587246431,0.0878931240315169,0.024280440256259413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.4524535595695406,0.0,0.2588633235698918,0.32190803389580547,0.21645286634558858,0.09071673992932586,0.02601039607963047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.43419120155732527,0.0,0.23578984337372766,0.3011469291880127,0.21263009362497196,0.09307614198590478,0.027659580782646697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.4160204359879954,0.0,0.2150700534204525,0.28104316735218315,0.2082026052457351,0.09509606911581404,0.02925186625723805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.39883545269228593,0.0,0.19684824864301695,0.2622053313868592,0.20365961081543135,0.0969743532205974,0.030839749605917594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.3836233049946976,0.0,0.18126761319333942,0.24523332378222934,0.19957301700863178,0.0989871960350788,0.03251013340199532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.37140733939452686,0.0,0.168451639263182,0.23067467774450706,0.19656688814030676,0.10148358184152528,0.034386083800745294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.36315356397080345,0.0,0.15847557287790745,0.21896631442429906,0.19526171989523308,0.10486327947786869,0.03662342513040845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.35963471988743845,0.0,0.1513215651462763,0.2103609477336343,0.1961933693210598,0.10953534455365324,0.03939865806553451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
