t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0005060252934046505,0.9999998903400101,-0.9989879491423124,-0.0005058518871299727,-6.40135655694896e-08,-3.597126394493111e-12,-1.1497964039208775e-16,0.0,0.0,-3.999079713212783e-16,-1.207743649013493e-12,-5.008906841814237e-10,-3.129508414564941e-10,8.150496692491127e-10
0.02,-0.0020214316434250474,0.9999982437093486,-0.9959571306388109,-0.0020186588179959817,-1.0223792526976513e-06,-2.2983553775446364e-10,-2.909261373473804e-14,-2.3852447794681098e-18,-3.7947076036992655e-17,-2.359570872023653e-14,-1.461267391811294e-11,-6.772885720578853e-09,-7.546564743769746e-09,1.43340868276505e-08
0.03,-0.004538084659493082,0.9999910987964767,-0.9909237385868049,-0.0045241138734549175,-5.1590644371130034e-06,-2.611543350062445e-09,-7.432101808979574e-13,-1.3400738851920835e-16,-2.2681509448396753e-16,-2.3913813637643777e-13,-1.1795665702876712e-10,-4.393530219672093e-08,-1.6809829619848088e-08,6.086332767895469e-08
0.04,-0.008042366496254874,0.9999718272820284,-0.983914758742591,-0.007998457146723148,-1.623027141293195e-05,-1.4617644867112589e-08,-7.39922186021591e-12,-2.3349377986647823e-15,-1.6688039838896884e-15,-1.5024249205852769e-12,-6.805871638829175e-10,-1.5829308733922298e-07,-8.211356811518855e-09,1.671865353502361e-07
0.05,-0.012515196815407796,0.9999310981481955,-0.9749677699471861,-0.012408687401379218,-3.9388464825615074e-05,-5.54754633150939e-08,-4.3911358924009214e-11,-2.2325891135821507e-14,-1.0979064879457212e-14,-7.816334385291057e-12,-2.811499621654945e-09,-4.0909305652064853e-07,3.8290118535913575e-08,3.73622264876472e-07
0.06,-0.01793195490668446,0.9998568254424693,-0.9641308492010664,-0.017712777383311874,-8.107917045390746e-05,-1.6459306530214324e-07,-1.877505685643488e-10,-1.3711948243511074e-13,-5.933795121926266e-14,-3.202611960351209e-11,-8.785817960307862e-09,-8.817933102433367e-07,1.7532731345568098e-07,7.152839001517419e-07
0.07,-0.024262989888768335,0.9997340802738363,-0.9514613185237282,-0.02386043835065436,-0.00014892093708724144,-4.1193313232365525e-07,-6.398308827204602e-10,-6.359426873991936e-13,-2.497550777302848e-13,-9.474235979078927e-11,-2.129914548204548e-08,-1.6989270449074834e-06,5.218434333820188e-07,1.198477749025234e-06
0.08,-0.031472812459469715,0.9995451036611738,-0.9370270100028899,-0.030792857906850674,-0.00025151168571308294,-9.097565419960429e-07,-1.8473083306103089e-09,-2.399573595379678e-12,-8.756051439462453e-13,-2.7657908255318553e-10,-4.8192743948294314e-08,-2.885153837096921e-06,9.66263999223338e-07,1.9673600362285493e-06
0.09,-0.039521086954414864,0.9992691322082413,-0.92090395501122,-0.0384439682515602,-0.00039829158261252273,-1.8257048882801274e-06,-4.695817741595665e-09,-7.72578528929202e-12,-2.7667174107293135e-12,-6.957814879804403e-10,-9.628067815237173e-08,-4.514516862015594e-06,1.5013559517135233e-06,3.1101401349806213e-06
0.1,-0.0483612545370518,0.9988823984196482,-0.9031784011772381,-0.04674002556450067,-0.0005993098571819636,-3.3964657527377207e-06,-1.0795966474963503e-08,-2.1948720618780726e-11,-7.738414076197131e-12,-1.6117307349849952e-09,-1.796109988100314e-07,-6.756417486961791e-06,2.325606553121168e-06,4.612041394201627e-06
0.11,-0.05794215614361563,0.998358054878832,-0.8839436144439033,-0.05560131670634766,-0.0008650034972305445,-5.941156359594302e-06,-2.287501991993235e-08,-5.632901783902966e-11,-1.9767111558710582e-11,-3.4335440046717736e-09,-3.1392043096933886e-07,-9.63329651838124e-06,3.327704346578475e-06,6.622965887811971e-06
0.12,-0.06820713611501315,0.9976660866041989,-0.8633007776112703,-0.0649422774511583,-0.0012059751148311842,-9.874877415209926e-06,-4.530154026211042e-08,-1.3288892208862535e-10,-4.5817953597815375e-11,-6.8059877594839335e-09,-5.216760940104925e-07,-1.3298570076522576e-05,4.706714600122286e-06,9.120383294397572e-06
0.13,-0.07909519547218517,0.9967732440782615,-0.8413566183087406,-0.0746728868047965,-0.0016327382070377566,-1.5720251187796574e-05,-8.47420397395715e-08,-2.92060590989518e-10,-9.953378399263357e-11,-1.2592776446607168e-08,-8.217361936180279e-07,-1.775476410394161e-05,6.339159484558543e-06,1.2250032909590092e-05
0.14,-0.09054045599570676,0.9956431395910362,-0.8182240076914159,-0.08469899586604628,-0.0021554115987744843,-2.4116862159084818e-05,-1.5097224741189574e-07,-6.041547678803383e-10,-2.041167374011721e-10,-2.2136953228835132e-08,-1.2315373307397737e-06,-2.272731131167799e-05,7.487351418575261e-06,1.6493837762664165e-05
0.15,-0.1024705435360698,0.9942361834668786,-0.794023669467536,-0.09492235372568444,-0.0027835261305465403,-3.5831562755841984e-05,-2.5785700898117714e-07,-1.1860670223740044e-09,-3.9690026265581935e-10,-3.7168000427412196e-08,-1.7940905288060804e-06,-2.8707469980716882e-05,9.209508033430902e-06,2.1329616165979837e-05
0.16,-0.11480863212140707,0.9925099065241327,-0.768880891454861,-0.10524256280952221,-0.003525633449739593,-5.176000219579702e-05,-4.244594108554489e-07,-2.224332426581377e-09,-7.346378783079643e-10,-6.069575399225702e-08,-2.5739846241934483e-06,-3.578554571968817e-05,1.1726083640618834e-05,2.6694874430702176e-05
0.17,-0.12747732727091723,0.9904181818419768,-0.742917842461679,-0.11556012752526358,-0.004389275628630271,-7.292871122431543e-05,-6.762324731152125e-07,-4.006295239999957e-09,-1.3094268863644842e-09,-9.491430934260858e-08,-3.5577659921737226e-06,-4.364847089816104e-05,1.4285467589511547e-05,3.3016987543460496e-05
0.18,-0.14039228551643357,0.9879125901714559,-0.716264697424169,-0.1257736574511282,-0.005380405891612636,-0.00010049045988813621,-1.0464565589479724e-06,-6.9603658670036594e-09,-2.2325561954694706e-09,-1.4481709008362653e-07,-4.8066366173799e-06,-5.1856485350304515e-05,1.5966307740242214e-05,4.084385257470402e-05
0.19,-0.15346527966174212,0.9849417887883374,-0.689053433649781,-0.1357823116348738,-0.00650345514496424,-0.00013571940387463455,-1.5775614354840428e-06,-1.1710244954277194e-08,-3.726305486395631e-09,-2.142495312135173e-07,-6.361157415882279e-06,-6.126578342671718e-05,1.8826132139396212e-05,4.901876311966258e-05
