t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9996484617450614,-0.00020561405191179424,-0.0004974020659165127,-0.9996485530203871,-0.9999999691179289,-0.999999999998795,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-0.99999999999759,-0.9999999382384474,-0.9992971247621121,0.9985941127691207,-0.9992970497709717
0.02,-0.998594107740791,-0.0008230872187932618,-0.001987727263906961,-0.9985955717251773,-0.9999995061284299,-0.9999999999229092,-0.9999999999999936,-1.0000000000000002,-0.9999999999999867,-0.9999999998458448,-0.9999990122921796,-0.9971914378420791,0.9943806825918023,-0.9971902326117129
0.03,-0.99683780087457,-0.0018534437090305094,-0.004466061896413986,-0.99684519189436,-0.9999975025034898,-0.9999999991223075,-0.9999999999998263,-0.9999999999999994,-0.9999999999996528,-0.9999999982448443,-0.9999950052642338,-0.9936918897718459,0.9873727061758983,-0.99368581289532
0.04,-0.9943810424810662,-0.0032983746371171175,-0.00792413678697863,-0.9944043316497799,-0.999992119373599,-0.9999999950731928,-0.9999999999982694,-0.9999999999999993,-0.9999999999965388,-0.9999999901473475,-0.9999842401017061,-0.9888134628345819,0.9775920300770775,-0.9887943369969064
0.05,-0.9912259321397368,-0.00516022169114288,-0.012350438268541842,-0.9912826260691785,-0.9999808006089637,-0.9999999812327525,-0.9999999999896907,-0.9999999999999899,-0.9999999999793839,-0.9999999624687396,-0.9999616064393583,-0.982577023539585,0.9650690939791775,-0.9825305015521206
0.06,-0.9873754348775076,-0.0074415294918316905,-0.017730209719908765,-0.9874925885378106,-0.9999602933495059,-0.9999999440677471,-0.9999999999557118,-0.9999999999999329,-0.9999999999114323,-0.9999998881462919,-0.9999206034865206,-0.9750096923920378,0.9498438278001403,-0.9749136438639032
0.07,-0.9828323463573271,-0.010147428944485603,-0.024044984398771067,-0.9830487238565407,-0.999926657327798,-0.999999859266877,-0.9999999998483048,-0.9999999999996861,-0.9999999996966558,-0.9999997185590428,-0.9998533544691973,-0.9661429016306178,0.9319615393944087,-0.9659655650391038
0.08,-0.9776010246682127,-0.013280656611784097,-0.031274486181812576,-0.9779688265568127,-0.9998753191838567,-0.999999687238528,-0.9999999995593918,-0.9999999999988101,-0.9999999991188939,-0.9999993745375635,-0.99975072743688,-0.9560152213450612,0.9114792361337107,-0.9557139136961068
0.09,-0.9716857315405731,-0.016846141278118072,-0.03939505695683647,-0.9722726225111289,-0.9998010809753384,-0.9999993678670789,-0.9999999988722088,-0.9999999999961412,-0.9999999977447221,-0.9999987358826576,-0.9996023434391899,-0.944669355743047,0.8884591460453151,-0.9441887132382689
0.1,-0.9650917974088243,-0.020848854582839794,-0.04837985112068903,-0.9659825155839377,-0.999698169323515,-0.9999988145967453,-0.9999999973871271,-0.9999999999889594,-0.9999999947749829,-0.9999976295389595,-0.9993966827432531,-0.9321538929799249,0.8629728516637927,-0.9314246516340366
0.11,-0.9578251140624585,-0.025294148461233335,-0.05819942290458812,-0.9591231375357737,-0.9995602746429569,-0.9999979079866569,-0.9999999944158455,-0.9999999999714253,-0.9999999888333385,-0.9999958167535338,-0.9991211639097898,-0.9185222330172462,0.8350990583823615,-0.9174598558875114
0.12,-0.9498922825116154,-0.030188286382087145,-0.06882116280712346,-0.9517212114292712,-0.9993805796446944,-0.999996488412654,-0.9999999888352011,-0.9999999999319731,-0.9999999776736677,-0.9999929783534223,-0.9987621977359429,-0.9038325268343581,0.804923883797495,-0.9023362032454842
0.13,-0.9413005792440885,-0.03553645897621571,-0.08021113799441483,-0.9438056447377714,-0.9991518510523645,-0.9999943491508072,-0.9999999788946021,-0.999999999848977,-0.999999957795682,-0.9999887012183704,-0.9983053872736163,-0.8881473683934122,0.772540099255526,-0.8860986846752035
0.14,-0.9320570237458824,-0.04134560417999249,-0.09233322096789455,-0.9354065345614925,-0.9988664267313802,-0.9999912279514743,-0.9999999619669727,-0.9999999996841765,-0.9999999239476448,-0.999982461195255,-0.9977354804854733,-0.8715320521878016,0.7380436616519067,-0.8687937440464668
0.15,-0.9221699059828375,-0.047621400465852594,-0.10514937887296458,-0.9265562378950318,-0.9985163431692803,-0.9999867995905475,-0.9999999342321916,-0.9999999993725966,-0.9999998684924315,-0.9999736085761691,-0.9970366560142928,-0.8540565912850296,0.7015385184472566,-0.8504717944980268
0.16,-0.9116503922238326,-0.05436962637595836,-0.1186161652890272,-0.9172899175267919,-0.9980933427467329,-0.9999806659526862,-0.9999998902813017,-0.9999999988082455,-0.9999997806161807,-0.9999613476233995,-0.9961925291416549,-0.8357980993122165,0.6631428907666059,-0.8311911348685825
0.17,-0.9005082604875888,-0.06159608223522541,-0.1326916490340896,-0.9076428770783027,-0.9975889598676568,-0.9999723493752868,-0.9999998226454503,-0.9999999978234445,-0.9999996453853939,-0.9999447242413882,-0.9951863321760442,-0.8168332718508458,0.6229718981084028,-0.811007925907688
0.18,-0.8887525765938694,-0.06930714450968531,-0.14733363600525645,-0.8976510985939095,-0.9969945403632094,-0.9999612839542977,-0.9999997212554159,-0.999999996161665,-0.9999994426818875,-0.9999226081937054,-0.9940009126233373,-0.7972398992725638,0.5811406951702195,-0.7899778349614149
0.19,-0.8763955745427945,-0.07750736663340736,-0.16249647171085338,-0.887352809174434,-0.9963014011740672,-0.9999468062315866,-0.9999995727127604,-0.9999999934384833,-0.9999991457099,-0.9998936747109186,-0.9926191550160923,-0.7771011403749382,0.5377766244267748,-0.7681635129965414
0.2,-0.8634506793032696,-0.08620168731297044,-0.1781315387610631,-0.8767878200487332,-0.9955007715952052,-0.9999281470022358,-0.9999993595988247,-0.9999999890927814,-0.9999987196858885,-0.999856387981164,-0.9910237502838745,-0.7565044712752974,0.4930150758147774,-0.7456317538734748
0.21,-0.8499291482594327,-0.0953945255899946,-0.19419447552783026,-0.8659944097027317,-0.994583963433933,-0.9999044239015862,-0.9999990594528834,-0.9999999823227618,-0.999998119673161,-0.999808986223235,-0.9891976512391955,-0.7355321899417455,0.4469799797093935,-0.7224430444409015
0.22,-0.8358469217998341,-0.105089486188533,-0.21063334085381197,-0.8550146398044897,-0.9935423418567783,-0.9998746348457738,-0.9999986439433762,-0.9999999719960228,-0.9999972891408319,-0.9997494712809217,-0.9871238925288962,-0.7142776665591568,0.39981905360597747,-0.6986707528075526
0.23,-0.8212183312443453,-0.11528741270930923,-0.22740260705348644,-0.8438882876073445,-0.9923676500044784,-0.9998376483264356,-0.9999980774609137,-0.9999999565683392,-0.9999961568176959,-0.9996755823812925,-0.9847864671708034,-0.6928251548359886,0.35166243910033995,-0.6743791069199097
0.24,-0.8060593636216332,-0.12599284252436838,-0.24444963211690313,-0.8326571968590445,-0.9910514719481117,-0.9997921988032302,-0.9999973160423635,-0.9999999338980136,-0.9999946349990237,-0.999584800871509,-0.9821688973284134,-0.6712696655960776,0.30266156135804706,-0.649643606749354
0.25,-0.7903858956860293,-0.1372047785921996,-0.261728044605873,-0.8213620115850222,-0.9895861131961667,-0.9997368831657223,-0.9999963059221837,-0.9999999011628271,-0.9999926162314592,-0.9994743260295791,-0.9792563643324128,-0.6496971639610734,0.2529510902358692,-0.624530685765324
0.26,-0.774214744033284,-0.14892422465495386,-0.27918804266473707,-0.8100439684041612,-0.9879639362854693,-0.999670150143195,-0.999994981974414,-0.9999998545971323,-0.9999899705745969,-0.999341065831105,-0.9760340858173076,-0.6281991132460079,0.20267759878780006,-0.599113460561435
0.27,-0.75756076894425,-0.16115101656677103,-0.2967852851913507,-0.798741559205517,-0.9861778743842559,-0.9995902998700793,-0.9999932655884415,-0.9999997893051628,-0.9999865407949095,-0.9991816346118186,-0.9724885842745891,-0.6068573864803603,0.1519682641349175,-0.5734542589174144
