t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0018025788123479875,0.9999978238819481,-0.9963935491126938,-0.0018008823469057033,-8.134467579456409e-07,-1.6322473299183737e-10,-1.851557102083845e-14,-1.951563910473908e-18,-3.5778671692021646e-17,-9.006467446837085e-15,-9.421140733864575e-12,-4.07612453057031e-09,-5.461435945413456e-10,4.631698305706394e-09
0.02,-0.007166346570028147,0.9999652366611765,-0.9856465500240096,-0.0071394137357276705,-1.2915949969659855e-05,-1.0376746230507383e-08,-4.693996059901284e-12,-1.35828848168984e-15,-4.128641872824801e-16,-7.278405309008029e-13,-3.349081350786931e-10,-7.196181450643685e-08,7.224180380641099e-09,6.507327034166455e-08
0.03,-0.015960206517411313,0.9998244821973865,-0.9679740249130667,-0.01582558098628831,-6.455282281828123e-05,-1.168388409703014e-07,-1.1888317587305242e-10,-7.750224073621581e-14,-2.1305873731947145e-14,-1.1564939977892763e-11,-3.303436682186578e-09,-3.7683568760750463e-07,7.879512834048363e-08,3.013555821499564e-07
0.04,-0.027968564867581598,0.9994473974180603,-0.9437272569124922,-0.027550564350640995,-0.00020036432202687887,-6.457947787190388e-07,-1.169184204313778e-09,-1.3559812994667908e-12,-3.654125613206105e-13,-1.0074424974804153e-10,-1.708906384803588e-08,-1.1579151404997323e-06,2.477672600871561e-07,9.273380535412823e-07
0.05,-0.04289516802657788,0.9986576620066847,-0.9133843583256993,-0.04189784202113257,-0.0004778748659407736,-2.4119223443128113e-06,-6.8325926583234775e-09,-1.2389984871408188e-11,-2.904378126888929e-12,-5.579561673796363e-10,-6.281937690172379e-08,-2.715386295197575e-06,5.817057700426009e-07,2.197060754938196e-06
0.06,-0.06036915277378973,0.997234119432813,-0.8775363186241002,-0.058358739175229914,-0.0009628630702770494,-7.017039485406051e-06,-2.86749064631886e-08,-7.495046250305393e-11,-1.5401235842205097e-11,-2.2594186799285154e-09,-1.8296976438125778e-07,-5.373648743305093e-06,1.1881078366068887e-06,4.370785417151524e-06
0.07,-0.0799529438294683,0.994915291476947,-0.8368696488559729,-0.07635156120470236,-0.0017238870476522367,-1.7154586290465956e-05,-9.561171755712028e-08,-3.406671750250112e-10,-6.528495799518197e-11,-7.26638006709468e-09,-4.438218076802114e-07,-9.424041780461967e-06,2.1762766288235813e-06,7.698918148835165e-06
0.08,-0.10115152961734677,0.9914052987069135,-0.7921470590094358,-0.0952432993739194,-0.002826270886810839,-3.686952167814006e-05,-2.690409036526509e-07,-1.2544123240143534e-09,-2.330065723699093e-10,-1.993468376482177e-08,-9.35737170096318e-07,-1.5002472906727737e-05,3.4785857359678762e-06,1.2479789624847415e-05
0.09,-0.12342343956539789,0.9863813391484766,-0.7441861456238285,-0.11437340484873458,-0.004325958463860691,-7.17225115025727e-05,-6.641973385873579e-07,-3.927752498245063e-09,-7.12457121077037e-10,-4.834698361100287e-08,-1.7765579940071108e-06,-2.2109483651458484e-05,4.975862186423763e-06,1.895922883864143e-05
