t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-6.249506642261919e-06,0.9999999998203146,-0.9999875007561202,-6.24954779397146e-06,-9.758438830015739e-12,-6.825391488975152e-18,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-1.6940658945086007e-21,-5.450538430968807e-16,-4.446369704547051e-11,9.218723214710252e-11,-4.7723101073479505e-11
0.02,-2.4999452772086685e-05,0.9999999971756938,-0.9999499987672079,-2.4998799517685456e-05,-1.5619497656941183e-10,-4.3422974634402256e-16,0.0,0.0,0.0,-4.743384504624082e-20,-4.965069967579477e-15,-1.3386136623938288e-10,2.556617439590037e-10,-1.2179535708429189e-10
0.03,-5.6252946540193464e-05,0.9999999856541677,-0.9998874834070027,-5.62485099645475e-05,-7.90655246677742e-10,-4.939367599827993e-15,-2.710505431213761e-20,0.0,0.0,1.0955862952966022e-16,-4.7855653901446304e-14,-2.2672349086583048e-10,3.3673228121882184e-10,-1.0996109982308079e-10
0.04,-0.00010001129965330095,0.9999999545851936,-0.999799943877119,-9.999690964675924e-05,-2.498746893940659e-09,-2.7746712262868845e-14,-1.6263032587282567e-19,0.0,0.0,-1.463672932855431e-17,-1.9248819660595828e-13,-6.038788698964088e-10,8.186435925309175e-10,-2.145723863075221e-10
0.05,-0.00015627553338535253,0.9999998895133558,-0.9996873667583704,-0.00015624112045453827,-6.101039761612949e-09,-1.0587602843059596e-13,-1.1384122811097797e-18,-5.421010862427522e-20,-5.421010862427522e-20,2.4069288229178198e-17,-4.515936778172469e-13,-1.6002063149491048e-09,2.2805912641222018e-09,-6.799332684880553e-10
0.06,-0.00022506407263986713,0.9999997722796325,-0.9995497059125934,-0.00022498963985671181,-1.2654226683921164e-08,-3.161529198159041e-13,-4.119968255444917e-18,3.2526065174565133e-19,3.2526065174565133e-19,-3.9302328752599536e-17,-6.607980222034238e-13,-1.510285332505159e-09,7.355011908760992e-10,7.754451463001973e-10
0.07,-0.00030637443523963057,0.9999995795722066,-0.999386946662904,-0.0003062350259680233,-2.3447298062883627e-08,-7.973386490986445e-13,-1.485356976305141e-17,3.2526065174565133e-19,3.2526065174565133e-19,-1.6664187391102203e-16,-9.53213744915582e-13,-1.6206629459671398e-09,-1.2566707039123742e-09,2.8782870862111357e-09
0.08,-0.00040021021991166984,0.9999992843969913,-0.9991990599630289,-0.0003999742078710176,-4.00044030305453e-08,-1.7771046136386137e-12,-4.423544863740858e-17,0.0,1.109138822452671e-16,-2.710505431213761e-16,-1.6032873813298654e-12,-2.776015158739188e-09,-1.9294441557697953e-09,4.707062817321285e-09
0.09,-0.0005065889028219462,0.9999988533355701,-0.9989859898300852,-0.0005062105178585627,-6.408120191057042e-08,-3.602910938343973e-12,-1.1319070680748666e-16,4.336808689942018e-19,-1.1102230246251565e-16,-5.327769475593769e-16,-3.5940404298495654e-12,-4.6568398158908925e-09,-2.555785954616932e-09,7.216220012165597e-09
0.1,-0.0006254866674571802,0.9999982564691059,-0.9987477494658247,-0.000624922649179837,-9.767986220137609e-08,-6.7823368449237975e-12,-2.638948087829718e-16,8.673617379884035e-19,0.0,-1.0152469143154264e-15,-5.161275270018639e-12,-1.0285620083948233e-08,3.779695728275967e-09,6.51108609281241e-09
0.11,-0.000756926301605208,0.999997448518922,-0.9984842645906135,-0.0007561145978279881,-1.4301685589490978e-07,-1.2018288491136286e-11,-5.676882575134101e-16,0.0,-1.1275702593849246e-16,-1.30668045827953e-15,-9.471034199959316e-12,-2.0302465837413602e-08,1.7750989365038217e-08,2.5609488158578886e-09
0.12,-0.0009009567601930485,0.9999963961602379,-0.9981954301542031,-0.0008998066406726076,-2.0258490647452783e-07,-2.0261563911036506e-11,-1.1381954406752826e-15,8.673617379884035e-19,-4.553649124439119e-18,-2.7666671037485102e-15,-1.1428108025873795e-11,-2.539395564508419e-08,1.7006878697640657e-08,8.398507662541951e-09
0.13,-0.0010575427783680097,0.9999950444679256,-0.9978812554403803,-0.0010559671579404837,-2.7905847545077467e-07,-3.275955028081423e-11,-2.161899131936096e-15,0.0,-1.214306433183765e-17,-4.713677365097979e-15,-1.6784391584923064e-11,-3.5977817998238126e-08,2.5532424350986627e-08,1.0462182765957895e-08
0.14,-0.0012267796080116843,0.9999933393974826,-0.997541542706417,-0.001224641650376048,-3.7538156811992365e-07,-5.1105549913471604e-11,-3.9109340765897116e-15,0.0,8.716985466783456e-17,-9.735701828050836e-15,-2.905636712138837e-11,-4.13574711161796e-08,1.7620759669087493e-08,2.37657775186903e-08
0.15,-0.001408628374681746,0.9999912258303135,-0.9971763080706743,-0.001405794570841644,-4.947367866288584e-07,-7.732283563433029e-11,-6.792309770187188e-15,-4.336808689942018e-19,6.158268339717665e-17,-1.6871053165612437e-14,-3.8608710412751934e-11,-5.018792159725699e-08,1.1478422511524561e-08,3.874812504840383e-08
0.16,-0.001603038777024171,0.999988640980671,-0.9967855608850537,-0.0015994007189535885,-6.404857115531112e-07,-1.1391677445099502e-10,-1.1389760662394721e-14,-2.168404344971009e-18,-9.497611030973019e-17,-2.2508470781668066e-14,-6.71353081634074e-11,-7.715435189651829e-08,4.8504416593018324e-08,2.871709320990609e-08
0.17,-0.00181005568116774,0.9999855427004876,-0.9963692221286587,-0.0018054484090454428,-8.163176666142052e-07,-1.63930747015123e-10,-1.8501693233030636e-14,8.673617379884035e-19,1.6349768761081407e-16,-3.5074807641644057e-14,-9.99019768820053e-11,-1.052579082774438e-07,7.902602186049892e-08,2.6331823593534615e-08
0.18,-0.002029703203054738,0.9999818443120733,-0.9959271702451443,-0.0020239445190228904,-1.0261137638346157e-06,-2.3105815871726776e-10,-2.9232692655423165e-14,-3.469446951953614e-18,2.6020852139652106e-17,-5.0285296759877696e-14,-1.2170964496655e-10,-1.450760029730186e-07,1.2565716438033003e-07,1.9540598495196293e-08
0.19,-0.0022620232008996105,0.999977494764558,-0.9954593018490406,-0.002254895431939111,-1.2739629721494894e-06,-3.196620624451585e-10,-4.5068983267615437e-14,-2.6020852139652106e-18,3.122502256758253e-17,-8.10931183314878e-14,-1.7970004217299218e-10,-1.8173730807844596e-07,1.5998055158655128e-07,2.1936537599430428e-08
0.2,-0.0025070447613657143,0.9999724110801906,-0.9949655453463763,-0.002498256318865931,-1.5642186290496657e-06,-4.348856882246954e-10,-6.794998591574952e-14,-6.938893903907228e-18,-1.0061396160665481e-16,-1.5399313768593714e-13,-2.4729368552911524e-10,-2.1123625656201822e-07,1.506636296928418e-07,6.082007420523533e-08
0.21,-0.002764728992830614,0.9999665117360175,-0.994445777909116,-0.002754102762430409,-1.9014885993913141e-06,-5.829407173987833e-10,-1.0044569342948506e-13,-7.806255641895632e-18,1.8214596497756474e-17,-2.1002297123651203e-13,-3.5273112729272693e-10,-2.653756224213488e-07,2.151395331086159e-07,5.0589030226207143e-08
0.22,-0.003035185252235186,0.9999597148774876,-0.9938998319931982,-0.0030224062979568866,-2.290563186201078e-06,-7.707652710520208e-10,-1.458364679018942e-13,-1.474514954580286e-17,-4.85722573273506e-17,-3.0104824882970505e-13,-5.345230395456535e-10,-3.129660425208597e-07,2.6284246405772205e-07,5.065840272700656e-08
0.23,-0.0033182833303797886,0.9999519388638131,-0.9933278321342274,-0.0033030858357358103,-2.736556628333414e-06,-1.0066334397984544e-09,-2.081772254580727e-13,-2.949029909160572e-17,-2.1250362580715887e-16,-4.1247647658559927e-13,-6.827546002521889e-10,-3.9231398850283344e-07,3.5774064098374747e-07,3.525651452382372e-08
0.24,-0.0036141195468397686,0.9999430573511746,-0.9927294688418008,-0.003596222981623394,-3.2446807387382856e-06,-1.2998790446805408e-09,-2.927276476771823e-13,-4.2500725161431774e-17,-1.986258379993444e-16,-5.099609970415919e-13,-9.115720131860905e-10,-5.051359688451607e-07,5.45726206341822e-07,-3.9678155382832925e-08
0.25,-0.003922752740327063,0.9999330732850765,-0.9921048119127859,-0.0039016863693152604,-3.820601260142234e-06,-1.6609825233965259e-09,-4.058836600151494e-13,-6.245004513516506e-17,-3.608224830031759e-16,-7.693966991295653e-13,-1.1416812790293607e-09,-5.904956832097213e-07,6.079045164354008e-07,-1.6266382628013498e-08
0.26,-0.004244107001600425,0.9999218034946494,-0.9914537329491556,-0.004219491515515287,-4.469925700877064e-06,-2.1021216017880207e-09,-5.555434584580965e-13,1.2663481374630692e-16,-4.822531263215524e-16,-1.108389421911049e-12,-1.3907907811527842e-09,-7.163174528829891e-07,7.313963420844949e-07,-1.3686989604189126e-08
0.27,-0.0045783958529171925,0.9999092318473237,-0.9907758456569238,-0.0045497887867945504,-5.198912991924778e-06,-2.636944228945337e-09,-7.517562961023572e-13,-1.4051260155412137e-16,-6.453171330633722e-16,-1.5301874350948097e-12,-1.8039364880345632e-09,-8.075457798763924e-07,8.045456898406189e-07,4.805557363499191e-09
0.28,-0.004925506239076293,0.9998952184117116,-0.9900713013195459,-0.004892393950531964,-6.013620954450211e-06,-3.280596488908216e-09,-1.0060407368284174e-12,-1.960237527853792e-16,-7.528699885739343e-16,-2.1579682485395324e-12,-2.270861122408152e-09,-9.031724143033354e-07,8.417816076376761e-07,6.366382685960015e-08
0.29,-0.005285445819466451,0.9998795957982564,-0.989339733047509,-0.005247492274696081,-6.920604614409423e-06,-4.0506373012727526e-09,-1.332782842422553e-12,-1.700029006457271e-16,-1.1986939218999737e-15,-2.6907087669059138e-12,-2.9015552720917936e-09,-1.0574160556556939e-06,1.0754977172802715e-06,-1.5177414155326252e-08
